umap-2d-one,umap-2d-two,y_sub
-4.794026,3.6348789,0.0
-5.03207,3.1863954,0.0
-5.094707,2.985865,0.0
-4.7878327,3.667662,0.0
-5.0058856,3.3126655,0.0
-5.438819,2.4987755,0.0
-5.006804,3.1529381,0.0
-4.941041,3.36114,0.0
-5.1486998,3.1573586,0.0
-5.3352356,2.858079,0.0
-5.047799,3.2691104,0.0
-5.5998187,2.3841386,0.0
-5.147636,2.8515594,0.0
-5.6773524,2.3262,0.0
-5.725647,2.2798972,0.0
-5.427386,2.542182,0.0
-5.7110524,2.2565353,0.0
-5.4719796,2.504179,0.0
-5.366277,2.869194,0.0
-4.8198013,3.6279306,0.0
-5.3233194,2.6131208,0.0
-4.982323,3.2656069,0.0
-5.7037888,2.2626178,0.0
-4.9829135,3.2238457,0.0
-5.772688,2.2060177,0.0
-5.8486576,2.1252093,0.0
-5.5350246,2.5489676,0.0
-4.868518,3.5286202,0.0
-4.9157224,3.4310331,0.0
-5.315274,2.67169,0.0
-4.8799877,3.4885135,0.0
-5.2839622,2.8523808,0.0
-5.6465087,2.363084,0.0
-5.0747714,3.0346127,0.0
-5.376048,2.6706765,0.0
-5.5494423,2.455999,0.0
-5.219562,2.96844,0.0
-5.4947157,2.487645,0.0
-5.779298,2.1922865,0.0
-5.595898,2.3973072,0.0
-4.936926,3.4238951,0.0
-5.2502904,2.843193,0.0
-5.485478,2.572554,0.0
-5.691735,2.2770617,0.0
-5.3644004,2.7424634,0.0
-5.5644555,2.4337428,0.0
-5.175383,2.8929129,0.0
-5.0615444,3.0716295,0.0
-5.14451,3.1667085,0.0
-5.73676,2.2337096,0.0
-5.077442,3.1310456,0.0
-5.1873755,2.8652866,0.0
-5.306512,2.6184034,0.0
-5.076672,3.0492854,0.0
-5.438132,2.5351477,0.0
-5.1944785,3.1169417,0.0
-5.4865274,2.562088,0.0
-4.887371,3.483974,0.0
-4.9334087,3.3986385,0.0
-5.0781593,3.0136855,0.0
-5.264513,2.856912,0.0
-5.5981746,2.4347136,0.0
-5.106544,3.1023824,0.0
-4.913794,3.4100049,0.0
-5.203326,2.83897,0.0
-5.36846,2.5947828,0.0
-5.8507266,2.1225703,0.0
-5.0301538,3.192218,0.0
-5.321359,2.889853,0.0
-5.1710534,2.9100833,0.0
-5.297439,2.9172425,0.0
-5.093732,3.0959413,0.0
-5.3759813,2.544659,0.0
-4.976803,3.333192,0.0
-4.8283753,3.5865586,0.0
-5.68868,2.280603,0.0
-5.331207,2.6694593,0.0
-4.916069,3.3794053,0.0
-5.448395,2.7465289,0.0
-5.1541657,3.160867,0.0
-4.8137846,3.6416261,0.0
-5.1044097,2.9917963,0.0
-5.4847302,2.4620786,0.0
-5.407763,2.6839185,0.0
-5.096738,3.2272627,0.0
-4.8207746,3.629373,0.0
-5.7958465,2.184398,0.0
-5.6810102,2.3154123,0.0
-4.92741,3.4796062,0.0
-5.1837826,2.7847219,0.0
-5.3374887,2.6126866,0.0
-4.8243756,3.612882,0.0
-5.747455,2.2367601,0.0
-5.3264923,2.6423662,0.0
-5.1353455,3.160401,0.0
-4.8736916,3.5467286,0.0
-5.1956534,2.8693326,0.0
-4.9499784,3.3801072,0.0
-5.1013145,3.062235,0.0
-5.076837,3.2272248,0.0
-5.3417788,2.593283,0.0
-4.8543367,3.5244644,0.0
-5.2272024,3.0724497,0.0
-5.1327257,3.170026,0.0
-5.8057594,2.1695938,0.0
-5.4811664,2.4641154,0.0
-5.1736355,3.0368268,0.0
-5.3539157,2.6058712,0.0
-5.025521,3.348452,0.0
-4.88978,3.5269463,0.0
-5.3138795,2.9203725,0.0
-4.86517,3.5003455,0.0
-5.1989307,2.8454316,0.0
-4.805329,3.6231008,0.0
-4.823703,3.624391,0.0
-5.1019187,3.0176377,0.0
-4.9344907,3.363151,0.0
-5.0773444,3.2374632,0.0
-5.342534,2.7974281,0.0
-5.060443,3.2694159,0.0
-5.656669,2.3123622,0.0
-5.0192714,3.3337834,0.0
-5.3134575,2.7685845,0.0
-4.829923,3.6151414,0.0
-5.0582085,3.2319183,0.0
-5.2190933,2.79656,0.0
-5.0571213,3.2613187,0.0
-5.26264,2.8073213,0.0
-5.691373,2.2829223,0.0
-4.9941773,3.3681433,0.0
-5.478176,2.6863706,0.0
-4.9406176,3.4420297,0.0
-5.2983856,2.7241116,0.0
-5.3370442,2.7958994,0.0
-5.039146,3.1447377,0.0
-4.932568,3.341023,0.0
-5.101798,3.0189247,0.0
-5.116898,3.2030392,0.0
-5.7294717,2.258565,0.0
-4.963293,3.4094956,0.0
-4.820058,3.612146,0.0
-5.5975623,2.4265995,0.0
-4.873402,3.4851315,0.0
-5.4843,2.6748102,0.0
-4.791053,3.675966,0.0
-4.936285,3.3912866,0.0
-5.8312654,2.143822,0.0
-5.21194,2.8244402,0.0
-5.606929,2.3815594,0.0
-5.7366858,2.249104,0.0
-5.354511,2.5796885,0.0
-5.358889,2.6200068,0.0
-5.3637137,2.821446,0.0
-5.1075253,3.2267873,0.0
-5.56484,2.460682,0.0
-5.2594423,2.870939,0.0
-5.417131,2.539058,0.0
-5.069704,3.0290952,0.0
-5.773728,2.209633,0.0
-5.486738,2.6009805,0.0
-5.221929,2.8114626,0.0
-5.1604095,3.1240692,0.0
-5.290876,2.6431942,0.0
-4.789991,3.677765,0.0
-4.8609123,3.552194,0.0
-5.421091,2.5225585,0.0
-5.5250998,2.4571962,0.0
-4.939905,3.4419868,0.0
-5.127342,3.1814775,0.0
-5.0179977,3.3555872,0.0
-4.80903,3.629912,0.0
-4.7934427,3.6635973,0.0
-5.6998816,2.2756484,0.0
-5.1200957,3.1878889,0.0
-4.990612,3.3340132,0.0
-5.4632893,2.6176667,0.0
-5.00987,3.1307054,0.0
-5.4503183,2.52725,0.0
-5.6044283,2.4165385,0.0
-5.450897,2.5231965,0.0
-5.3473,2.5908682,0.0
-5.5965834,2.3728967,0.0
-4.9568253,3.342034,0.0
-5.1747503,3.1435668,0.0
-5.1902213,2.8789744,0.0
-5.381299,2.7613382,0.0
-5.489605,2.4199617,0.0
-5.0903535,3.0435443,0.0
-5.771783,2.2096527,0.0
-5.101351,3.0057223,0.0
-5.230052,2.799498,0.0
-5.8029494,2.1750917,0.0
-5.7643027,2.2119508,0.0
-5.4190135,2.7021723,0.0
-5.101819,3.0995555,0.0
-5.8188467,2.1554382,0.0
-5.3067923,2.6866918,0.0
-5.4635887,2.644135,0.0
-5.3983674,2.7103877,0.0
-5.2306967,2.9281678,0.0
-5.251754,2.888294,0.0
-4.9243684,3.3942168,0.0
-5.014268,3.173023,0.0
-5.6186624,2.3876402,0.0
-5.3299494,2.85571,0.0
-4.8676825,3.486515,0.0
-5.7968135,2.1843374,0.0
-4.7912345,3.6751347,0.0
-5.40968,2.6660578,0.0
-5.7553506,2.224402,0.0
-4.7965713,3.668013,0.0
-5.378099,2.5538566,0.0
-4.9918275,3.2769938,0.0
-5.353824,2.847726,0.0
-4.977574,3.2297566,0.0
-5.7944374,2.1784136,0.0
-5.3427334,2.7791047,0.0
-5.2655354,2.7072835,0.0
-5.429555,2.5394766,0.0
-5.5617456,2.420399,0.0
-4.986588,3.380282,0.0
-5.0650177,3.0608664,0.0
-5.8272376,2.1470337,0.0
-5.382748,2.5467107,0.0
-5.3772974,2.8369477,0.0
-5.6450377,2.3608663,0.0
-5.2388387,2.776959,0.0
-5.832985,2.1433074,0.0
-4.934477,3.390026,0.0
-5.7239056,2.2790575,0.0
-5.5382566,2.4332607,0.0
-5.6161175,2.3822443,0.0
-4.8891516,3.4814248,0.0
-5.4055853,2.695126,0.0
-5.0249524,3.2395926,0.0
-4.956311,3.3447602,0.0
-5.849343,2.1252809,0.0
-4.88719,3.4761045,0.0
-4.8228736,3.625269,0.0
-5.08379,3.0071845,0.0
-5.2250314,2.7974932,0.0
-5.0084906,3.2985425,0.0
-5.5219164,2.560882,0.0
-5.320504,2.623597,0.0
-5.1113763,3.1138084,0.0
-5.4525623,2.631136,0.0
-4.813724,3.6410708,0.0
-5.3167324,2.9427595,0.0
-4.9488378,3.349609,0.0
-4.793139,3.6749926,0.0
-5.621193,2.3638165,0.0
-5.184082,2.8249805,0.0
-5.4917727,2.5886662,0.0
-5.4646325,2.6650832,0.0
-5.1505876,2.9361167,0.0
-5.3957167,2.528259,0.0
-5.3379626,2.5499501,0.0
-5.696807,2.2731745,0.0
-5.019772,3.1826262,0.0
-5.628005,2.3908753,0.0
-5.467812,2.5109127,0.0
-5.570835,2.426436,0.0
-5.215749,2.7937863,0.0
-4.904412,3.4622197,0.0
-5.1607323,3.1615324,0.0
-5.1452074,2.9045036,0.0
-5.5121913,2.4711742,0.0
-5.0229206,3.3315527,0.0
-5.282048,2.8901234,0.0
-5.3763604,2.542537,0.0
-4.9213486,3.4289658,0.0
-5.2215247,3.094698,0.0
-5.783838,2.1884496,0.0
-5.0947037,3.1072726,0.0
-4.8222766,3.5964317,0.0
-5.53955,2.4753277,0.0
-5.048478,3.0777915,0.0
-4.870453,3.5527306,0.0
-5.510802,2.4912653,0.0
-4.869232,3.5215466,0.0
-5.3787475,2.5594609,0.0
-5.121353,2.9142997,0.0
-5.1811705,3.142669,0.0
-4.8774095,3.4747076,0.0
-5.062457,3.2588143,0.0
-5.076199,3.113461,0.0
-5.148046,2.9278092,0.0
-4.991142,3.2023273,0.0
-5.2158647,2.7962458,0.0
-4.7912354,3.656177,0.0
-4.8041115,3.626918,0.0
-4.793578,3.6522915,0.0
-4.959925,3.2491367,0.0
-5.468675,2.541419,0.0
-5.5372143,2.448069,0.0
-5.523602,2.4462485,0.0
-5.705993,2.294264,0.0
-5.2407117,2.9076786,0.0
-5.125972,3.184776,0.0
-5.329854,2.663684,0.0
-4.8239193,3.5910656,0.0
-5.0061836,3.321836,0.0
-5.5460844,2.4369416,0.0
-5.2802873,2.9867623,0.0
-5.4644094,2.5588946,0.0
-5.4132757,2.6306322,0.0
-5.7736363,2.220608,0.0
-5.2941403,2.8440974,0.0
-5.2790527,2.7204306,0.0
-5.7816596,2.19786,0.0
-5.5171485,2.5065477,0.0
-5.421514,2.5200374,0.0
-4.9890394,3.3021345,0.0
-5.343266,2.6047642,0.0
-5.117947,3.010534,0.0
-5.812427,2.1661956,0.0
-5.2893987,2.6679308,0.0
-5.335683,2.7857423,0.0
-5.460142,2.472528,0.0
-5.019608,3.3556035,0.0
-5.021096,3.129721,0.0
-5.0879936,3.1351633,0.0
-5.704316,2.293755,0.0
-4.9194775,3.4287243,0.0
-4.7914276,3.6776166,0.0
-5.1022015,3.1113322,0.0
-4.845675,3.5111773,0.0
-5.843089,2.1314967,0.0
-5.826821,2.1466296,0.0
-4.8792315,3.4575562,0.0
-4.9370794,3.4277809,0.0
-5.772363,2.198576,0.0
-5.193976,2.956503,0.0
-4.878303,3.504875,0.0
-5.5623245,2.424623,0.0
-5.4824204,2.4936795,0.0
-4.8030653,3.6574335,0.0
-5.6830955,2.3144116,0.0
-4.9661613,3.4043417,0.0
-5.201716,2.98756,0.0
-5.153716,3.0511742,0.0
-5.1318216,2.9622948,0.0
-4.86792,3.547798,0.0
-5.024438,3.1853006,0.0
-5.4868603,2.602026,0.0
-5.2983513,2.826864,0.0
-4.898433,3.4647863,0.0
-5.182862,3.1184006,0.0
-5.4562407,2.6041832,0.0
-5.5255265,2.5859573,0.0
-5.371474,2.7477956,0.0
-5.2926455,2.696236,0.0
-4.793046,3.6738405,0.0
-5.681955,2.3382683,0.0
-5.439245,2.545488,0.0
-4.8673897,3.490323,0.0
-5.629349,2.4018056,0.0
-5.8304634,2.146424,0.0
-4.866753,3.4856868,0.0
-5.4158025,2.6645367,0.0
-5.3544464,2.7970219,0.0
-5.0812917,3.0448956,0.0
-5.607703,2.406945,0.0
-5.3069067,2.6468828,0.0
-5.629451,2.3424382,0.0
-5.2958326,2.8540409,0.0
-5.455645,2.4874103,0.0
-4.957833,3.399713,0.0
-4.8564386,3.5643837,0.0
-4.8962445,3.4643347,0.0
-5.0896792,3.002837,0.0
-5.3052506,2.82895,0.0
-4.8846703,3.4577188,0.0
-5.642996,2.3250206,0.0
-5.4315557,2.7243056,0.0
-5.30127,2.6796844,0.0
-4.869719,3.5431042,0.0
-5.107166,3.1035268,0.0
-5.2863197,2.71272,0.0
-5.349128,2.5746753,0.0
-5.5043664,2.5706155,0.0
-5.4853935,2.5307913,0.0
-5.772629,2.206347,0.0
-5.3601832,2.5738318,0.0
-5.213925,2.8239565,0.0
-5.7048273,2.2991796,0.0
-5.10441,3.0932772,0.0
-5.4676647,2.5189183,0.0
-5.734576,2.2536426,0.0
-5.3083835,2.8985865,0.0
-4.961433,3.2377963,0.0
-5.2787786,2.7122362,0.0
-5.498997,2.5994627,0.0
-5.661115,2.3084886,0.0
-5.0009003,3.2542741,0.0
-5.6248636,2.4033053,0.0
-4.954141,3.413642,0.0
-5.5299244,2.4886177,0.0
-5.3054595,2.9441419,0.0
-4.8385615,3.5864913,0.0
-4.8948417,3.4246514,0.0
-5.0701423,3.0314314,0.0
-5.1336102,3.18346,0.0
-5.626805,2.3700082,0.0
-5.550484,2.498723,0.0
-5.5353785,2.5506716,0.0
-5.2219915,3.0138764,0.0
-4.9502797,3.4454517,0.0
-5.8209434,2.1548884,0.0
-5.579667,2.451091,0.0
-5.334255,2.5926056,0.0
-5.2295914,2.7814703,0.0
-4.801871,3.633643,0.0
-5.6953397,2.2860417,0.0
-4.8995357,3.4541936,0.0
-4.983887,3.217516,0.0
-5.0286818,3.1866963,0.0
-5.4654145,2.6865609,0.0
-5.447479,2.5319831,0.0
-5.4712243,2.5176027,0.0
-5.23744,2.9293737,0.0
-4.9587326,3.2211359,0.0
-5.2393894,2.8517535,0.0
-5.5793657,2.421707,0.0
-4.794109,3.67314,0.0
-5.5703635,2.4036787,0.0
-5.2875156,2.6313498,0.0
-5.796033,2.1832275,0.0
-5.5236998,2.4594944,0.0
-5.5629435,2.4275088,0.0
-5.830623,2.143137,0.0
-4.8293157,3.606855,0.0
-5.177186,3.1488037,0.0
-5.298037,2.7030733,0.0
-4.8186855,3.6421585,0.0
-5.140219,3.1566508,0.0
-5.8128543,2.1678693,0.0
-5.1890674,2.9622135,0.0
-5.5915985,2.389848,0.0
-5.669056,2.3014374,0.0
-5.6750855,2.297149,0.0
-5.6676006,2.3340354,0.0
-5.0345974,3.090844,0.0
-5.043571,3.081315,0.0
-5.0791183,3.0481133,0.0
-5.467182,2.7065506,0.0
-5.3378987,2.6352959,0.0
-5.8499875,2.128235,0.0
-5.473888,2.4758353,0.0
-5.185,3.131222,0.0
-5.3529296,2.87797,0.0
-4.8620152,3.5432348,0.0
-4.9205675,3.3467638,0.0
-5.615932,2.3517857,0.0
-5.3390346,2.837612,0.0
-5.4939594,2.4468195,0.0
-5.0246677,3.184779,0.0
-5.437991,2.4907575,0.0
-5.4767714,2.6925266,0.0
-5.1917906,2.9722862,0.0
-5.243755,2.9012198,0.0
-5.7303386,2.2589664,0.0
-5.1273,3.2042425,0.0
-5.4741154,2.5431702,0.0
-5.1133904,3.143374,0.0
-5.4961867,2.5841143,0.0
-5.392985,2.8110857,0.0
-5.5242105,2.5194397,0.0
-4.90741,3.475664,0.0
-5.4142466,2.657129,0.0
-5.5215535,2.4706984,0.0
-4.898833,3.3939674,0.0
-5.4359913,2.7385676,0.0
-5.688725,2.320519,0.0
-5.383039,2.7209136,0.0
-4.9675245,3.374109,0.0
-5.117461,2.9399302,0.0
-5.0429993,3.2959995,0.0
-5.3293786,2.6356208,0.0
-5.058971,3.0725355,0.0
-5.0250134,3.3335414,0.0
-5.289299,2.826318,0.0
-5.2053885,3.1018014,0.0
-5.7074656,2.261545,0.0
-5.120206,3.1943603,0.0
-5.7735405,2.196609,0.0
-5.0608716,3.2976387,0.0
-5.251347,2.884338,0.0
-5.5302415,2.4533799,0.0
-4.938742,3.2116458,0.0
-5.292372,2.6473072,0.0
-5.550295,2.4588528,0.0
-5.157849,3.1427212,0.0
-5.1748176,2.9068432,0.0
-5.463449,2.5039773,0.0
-5.8187923,2.1573348,0.0
-5.284238,2.819935,0.0
-5.077464,3.1414683,0.0
-5.8033032,2.175399,0.0
-5.3779273,2.5666428,0.0
-5.225054,2.9280534,0.0
-5.498449,2.6442044,0.0
-5.3527803,2.5834806,0.0
-5.3634224,2.8652081,0.0
-4.8272643,3.6205075,0.0
-5.4686747,2.4674222,0.0
-5.4657855,2.6598082,0.0
-4.939151,3.3916852,0.0
-5.2324533,2.714455,0.0
-4.8026443,3.623446,0.0
-5.185357,2.8646102,0.0
-5.6823545,2.3135307,0.0
-5.277178,2.6318276,0.0
-5.5957823,2.4268909,0.0
-5.0547805,3.304928,0.0
-4.8203473,3.6309924,0.0
-5.3197575,2.6624444,0.0
-5.265178,2.67219,0.0
-5.578855,2.4529185,0.0
-5.7049103,2.2932763,0.0
-5.784827,2.1917086,0.0
-4.965053,3.2331867,0.0
-4.916294,3.4319396,0.0
-5.2056603,2.7683873,0.0
-4.8369203,3.5708418,0.0
-5.299797,2.9377565,0.0
-5.252816,2.886313,0.0
-4.8509603,3.5324376,0.0
-5.8212743,2.1529262,0.0
-5.137973,3.1886969,0.0
-4.886616,3.4821522,0.0
-5.4877877,2.526783,0.0
-5.363924,2.6107235,0.0
-4.869088,3.4939926,0.0
-4.804978,3.6341403,0.0
-5.6761365,2.2928169,0.0
-5.2572594,2.8295586,0.0
-5.8348846,2.141242,0.0
-5.7211676,2.2828104,0.0
-5.518499,2.5805614,0.0
-5.227922,2.9425788,0.0
