umap-2d-one,umap-2d-two,y_sub
-5.434289,2.281904,0.0
-5.909013,0.8345422,0.0
-5.644697,0.62385345,0.0
-6.05013,1.2102275,0.0
-5.5615716,0.65713525,0.0
-4.7139835,0.7024812,0.0
-6.025704,1.2635875,0.0
-6.0940413,1.5704362,0.0
-5.923795,1.6745442,0.0
-5.80395,0.74858046,0.0
-6.105075,1.1882455,0.0
-5.707153,0.72211945,0.0
-4.6807942,0.72021884,0.0
-5.8948035,0.82217187,0.0
-6.1262436,1.1254662,0.0
-5.6310906,2.200961,0.0
-5.727749,0.74938214,0.0
-6.019221,1.4021325,0.0
-4.779761,0.67720693,0.0
-5.0681963,0.59050053,0.0
-5.8014674,0.95792913,0.0
-5.4934907,2.2743227,0.0
-5.766122,0.7280121,0.0
-5.5632854,0.62439924,0.0
-5.0568805,0.61583644,0.0
-5.9170527,1.0035926,0.0
-5.0127587,0.6196452,0.0
-5.6199374,0.67057395,0.0
-6.0268164,1.2100033,0.0
-5.1509194,0.5760168,0.0
-4.7338624,0.6972989,0.0
-5.802585,0.81115764,0.0
-5.7896695,0.70740217,0.0
-5.515083,0.6270782,0.0
-5.7044353,0.7286942,0.0
-5.5160584,2.293785,0.0
-5.9772553,1.8209963,0.0
-4.7326136,2.507882,0.0
-6.135119,1.4301068,0.0
-5.34446,0.5597507,0.0
-6.0028105,0.88782793,0.0
-5.2635903,0.6107173,0.0
-5.522003,0.5912686,0.0
-5.4991302,0.58310866,0.0
-5.7658696,0.7312646,0.0
-5.8300943,1.8265333,0.0
-6.064117,1.6010516,0.0
-5.7667565,1.0072335,0.0
-5.748427,2.140614,0.0
-5.4171677,0.63384694,0.0
-4.909806,2.489447,0.0
-6.174161,1.3658721,0.0
-4.787364,0.68305,0.0
-5.4481454,0.5872791,0.0
-4.770056,0.68123895,0.0
-6.0051804,1.8774068,0.0
-5.7721844,2.1202524,0.0
-4.654006,0.7284752,0.0
-5.2806168,0.57910824,0.0
-5.9964433,1.9040331,0.0
-4.414285,0.8604627,0.0
-5.9535565,1.0149524,0.0
-6.0930476,1.0596329,0.0
-5.530566,2.2965062,0.0
-6.0442886,1.7732358,0.0
-6.0435495,1.0250086,0.0
-5.727382,2.167409,0.0
-5.8295135,0.9811589,0.0
-5.5479345,0.6051643,0.0
-5.3849883,2.3784256,0.0
-5.153039,2.373455,0.0
-6.0587244,1.5043329,0.0
-5.5357895,0.6292316,0.0
-5.3400483,0.62600714,0.0
-6.102543,1.0915066,0.0
-5.9598927,1.9521222,0.0
-6.058162,1.5013449,0.0
-5.9918313,1.7392296,0.0
-6.0801415,1.5088211,0.0
-5.9817834,0.9390056,0.0
-4.586024,2.532997,0.0
-5.7062893,0.74434114,0.0
-5.6798615,2.170976,0.0
-5.7471876,2.1498938,0.0
-4.673809,0.7258948,0.0
-6.060944,1.484707,0.0
-6.1274524,1.2956238,0.0
-5.8922195,1.8189206,0.0
-5.3758044,0.64121985,0.0
-5.717028,0.77936494,0.0
-5.7815075,2.1209257,0.0
-5.9921346,1.3646886,0.0
-5.642108,2.1515887,0.0
-5.992167,1.8901784,0.0
-5.7261047,0.70357996,0.0
-5.789231,0.70224726,0.0
-5.63192,2.2892003,0.0
-5.3514633,2.3641477,0.0
-5.6146183,0.8273521,0.0
-5.656582,0.7195848,0.0
-4.7714643,0.68315566,0.0
-5.0059915,0.6125413,0.0
-4.9537406,0.6187469,0.0
-4.9844403,0.61412853,0.0
-4.8017926,0.67772627,0.0
-5.8663354,1.9551046,0.0
-5.9016438,0.88373995,0.0
-5.5038137,2.297785,0.0
-5.9621224,1.9693962,0.0
-5.783161,0.72880954,0.0
-5.8192306,1.8641956,0.0
-5.8356676,1.7729499,0.0
-5.7996264,0.7257798,0.0
-5.6218243,0.62767017,0.0
-5.790297,0.7378334,0.0
-5.021024,0.6210193,0.0
-5.843788,0.8169491,0.0
-5.1968827,0.5690341,0.0
-5.8411665,1.8555727,0.0
-5.497752,0.6118863,0.0
-5.8535776,0.8631639,0.0
-6.1024714,1.056776,0.0
-6.0048833,0.9943261,0.0
-5.556841,2.2972364,0.0
-5.8129206,2.0931761,0.0
-5.3549457,0.6007301,0.0
-5.7271442,0.8562961,0.0
-5.5133786,2.3052742,0.0
-5.130571,0.5943523,0.0
-6.1764874,1.417834,0.0
-6.0301976,1.8139352,0.0
-5.284898,0.5768114,0.0
-5.652929,2.196152,0.0
-6.0983553,1.0435919,0.0
-5.9964514,0.9644916,0.0
-4.6583076,0.72938854,0.0
-5.727801,2.1885464,0.0
-5.9918265,0.9846939,0.0
-5.8748527,0.83024734,0.0
-5.1689706,0.59908664,0.0
-5.2732205,2.4112954,0.0
-6.0861773,1.6814867,0.0
-6.1380744,1.4238396,0.0
-6.152512,1.4477395,0.0
-5.5227523,0.630461,0.0
-6.0299683,0.9602879,0.0
-5.6852,0.7145255,0.0
-5.716197,0.7411485,0.0
-5.937445,0.92780995,0.0
-5.7508254,0.78872234,0.0
-5.981196,1.8813046,0.0
-5.4434953,0.60204893,0.0
-5.596318,0.6414034,0.0
-5.9144306,0.9348213,0.0
-6.1219764,1.4742007,0.0
-5.2356505,0.58722615,0.0
-6.046051,1.8022958,0.0
-6.1088357,1.0909328,0.0
-5.9955683,1.8368373,0.0
-5.114706,0.60854995,0.0
-5.970991,1.92675,0.0
-5.9793444,0.98163736,0.0
-5.603692,0.60235214,0.0
-5.5809746,0.62821597,0.0
-5.8370705,0.7571712,0.0
-5.828449,2.076879,0.0
-5.58309,0.6062264,0.0
-5.7477517,2.2011228,0.0
-5.9795256,0.9463823,0.0
-5.0550184,0.5840195,0.0
-5.4037757,2.3790402,0.0
-5.187412,0.5728651,0.0
-5.4141054,2.3706589,0.0
-5.8307514,2.0562086,0.0
-5.8184886,0.7605073,0.0
-6.045365,1.27712,0.0
-5.399751,0.59160924,0.0
-6.1272373,1.4337118,0.0
-5.6960545,0.67820454,0.0
-5.851312,0.75678223,0.0
-5.6841936,0.75623137,0.0
-5.4925823,2.2231193,0.0
-5.8544254,0.7749371,0.0
-6.0047593,1.2593119,0.0
-6.071348,1.7871556,0.0
-5.8080072,2.096753,0.0
-5.653046,0.6822946,0.0
-4.6430383,0.73815167,0.0
-5.6902256,0.74465746,0.0
-6.147072,1.3915733,0.0
-5.000519,0.6005614,0.0
-4.9178524,0.65369207,0.0
-6.0743566,1.7374539,0.0
-6.0012236,1.8602476,0.0
-5.805114,0.71900666,0.0
-5.974423,1.2923672,0.0
-5.8665257,0.8444254,0.0
-5.5272965,0.59063065,0.0
-5.987021,0.9066904,0.0
-5.737819,2.069788,0.0
-5.565907,0.6087043,0.0
-5.3257217,0.6240366,0.0
-5.5814133,0.6469036,0.0
-5.8599763,2.0661826,0.0
-6.0952697,1.5048294,0.0
-5.612729,0.66718036,0.0
-4.8079157,0.6655337,0.0
-5.623772,0.69650155,0.0
-5.9937696,1.8893124,0.0
-5.038431,0.61787486,0.0
-5.859587,1.8169528,0.0
-6.081532,1.5121864,0.0
-5.5696235,0.6569868,0.0
-4.7941294,0.6753749,0.0
-5.8103456,0.7737553,0.0
-5.5765166,0.64823586,0.0
-5.794948,0.74626434,0.0
-5.7420473,0.9529876,0.0
-5.9315376,0.78389996,0.0
-5.7746353,2.1118975,0.0
-5.8639193,0.93997496,0.0
-5.80683,0.80243796,0.0
-6.0396276,1.8030845,0.0
-4.6835685,2.5078564,0.0
-5.7308044,0.9170043,0.0
-5.3570566,0.57159126,0.0
-6.17266,1.3678484,0.0
-6.1339016,1.3899701,0.0
-5.457362,0.5999642,0.0
-6.0586276,1.4807702,0.0
-5.2735305,0.64175504,0.0
-6.0517435,1.7878138,0.0
-5.067983,0.58048385,0.0
-6.053284,1.776504,0.0
-5.7620964,2.156246,0.0
-5.8653,0.9669101,0.0
-6.165354,1.344407,0.0
-6.0761905,1.3066543,0.0
-5.9102993,1.9214765,0.0
-6.1127663,1.4105272,0.0
-6.141043,1.2119355,0.0
-5.77067,0.7818369,0.0
-5.7315207,2.1646059,0.0
-6.053148,1.460925,0.0
-6.1847987,1.381084,0.0
-4.6596203,0.7415549,0.0
-4.9914856,0.62224454,0.0
-6.0497723,1.0240357,0.0
-6.0165086,1.193809,0.0
-4.7425976,0.6921847,0.0
-5.6872673,0.7032101,0.0
-4.6323433,0.74151915,0.0
-5.589216,2.2922204,0.0
-5.9122505,0.80625176,0.0
-5.795539,2.1024122,0.0
-5.1203966,0.57669073,0.0
-5.6034184,0.6714423,0.0
-5.099025,0.5769386,0.0
-5.7706494,0.7185452,0.0
-6.0593395,0.9539702,0.0
-4.808148,0.66917294,0.0
-5.613066,0.6322855,0.0
-5.361067,2.3907554,0.0
-6.0467925,1.8120879,0.0
-4.884964,0.6331614,0.0
-5.1686773,0.574951,0.0
-5.8655124,0.93248147,0.0
-5.510391,2.272155,0.0
-6.058658,1.3650215,0.0
-5.895345,2.0662646,0.0
-6.015206,1.060595,0.0
-4.643055,0.7394315,0.0
-4.689996,0.7165589,0.0
-5.99312,0.9379588,0.0
-4.8113627,0.6634444,0.0
-5.931484,2.002677,0.0
-4.950927,0.6225311,0.0
-6.0434175,1.6324902,0.0
-4.741819,0.6960206,0.0
-5.705189,2.1302004,0.0
-5.1490836,0.5689313,0.0
-5.377339,0.57467824,0.0
-5.876153,0.79834914,0.0
-6.047727,1.6445123,0.0
-5.715251,0.7214526,0.0
-6.1692877,1.3838289,0.0
-5.88346,0.9471373,0.0
-4.804119,0.66817284,0.0
-5.5182076,0.6633064,0.0
-5.418816,0.6019944,0.0
-5.454054,0.6084798,0.0
-5.911504,2.0436764,0.0
-5.8225584,1.9709519,0.0
-6.150187,1.3641292,0.0
-4.8815455,0.63519394,0.0
-4.9458323,0.6207589,0.0
-5.6498766,2.2343156,0.0
-5.4146786,0.62138903,0.0
-5.7838554,0.70631826,0.0
-5.7613077,0.69675946,0.0
-5.4767933,0.61207265,0.0
-4.9770274,0.5931246,0.0
-6.110335,1.5198102,0.0
-6.0133915,0.93736386,0.0
-5.8605027,1.9688804,0.0
-6.0197535,1.0192103,0.0
-5.7478423,0.74551994,0.0
-5.131863,0.6128423,0.0
-5.865636,0.935385,0.0
-6.0994835,1.2651114,0.0
-4.66332,0.72259897,0.0
-5.923887,2.0129035,0.0
-5.144622,0.5745419,0.0
-5.8516617,0.8087595,0.0
-6.077292,1.0091566,0.0
-5.585631,0.6768627,0.0
-4.808141,0.6652822,0.0
-4.426657,0.8423187,0.0
-6.08828,1.0261203,0.0
-5.7803626,0.93772995,0.0
-5.751267,0.79580516,0.0
-5.5375195,2.2836242,0.0
-5.673165,0.6886414,0.0
-4.3509645,0.88603705,0.0
-6.00812,0.9226445,0.0
-4.9355955,0.610578,0.0
-5.0732765,0.5977134,0.0
-6.154388,1.4276912,0.0
-4.8221493,0.66342604,0.0
-6.144987,1.3960569,0.0
-5.719025,0.7879891,0.0
-5.699579,0.73701435,0.0
-5.913457,2.049208,0.0
-6.1557965,1.402796,0.0
-5.660878,0.7034587,0.0
-5.7119904,2.1700618,0.0
-6.0579896,1.7729542,0.0
-6.0638123,1.2194628,0.0
-5.857109,2.0203936,0.0
-5.3759174,2.3888605,0.0
-5.4121757,2.3839881,0.0
-4.7525697,0.6954594,0.0
-6.1649323,1.3673463,0.0
-6.0901213,1.6987387,0.0
-5.422761,2.2796364,0.0
-6.0246835,0.9915529,0.0
-6.1414366,1.4150536,0.0
-5.6456285,2.249579,0.0
-5.800127,0.73741007,0.0
-4.4956503,0.8089586,0.0
-5.8761725,0.801357,0.0
-4.988997,0.6022229,0.0
-5.082325,0.5849088,0.0
-5.849224,2.0812948,0.0
-5.542159,0.63947046,0.0
-5.5379305,0.63753057,0.0
-5.4691215,2.2699537,0.0
-5.175631,0.57252896,0.0
-5.801856,0.7340967,0.0
-6.0503554,1.6094645,0.0
-5.5682163,0.677538,0.0
-6.1772394,1.4639335,0.0
-5.5819893,0.6276817,0.0
-4.4959493,0.80935484,0.0
-5.5935197,0.61418515,0.0
-5.7689342,1.7868828,0.0
-5.8541613,0.74532837,0.0
-5.9132023,0.84111184,0.0
-5.12677,0.5781269,0.0
-4.761375,0.6882258,0.0
-6.128218,1.3448669,0.0
-5.9308977,1.9748073,0.0
-5.805226,0.7002409,0.0
-6.124961,1.3859444,0.0
-5.6453156,0.6375934,0.0
-5.2302737,0.57382864,0.0
-6.0491695,1.0042664,0.0
-5.269301,2.392245,0.0
-5.1414127,0.5866985,0.0
-5.7792544,0.7145688,0.0
-6.018723,1.8551575,0.0
-4.431096,0.8409065,0.0
-5.2858195,0.5801528,0.0
-5.697254,0.6900658,0.0
-6.0323825,1.8415806,0.0
-5.203661,2.1965463,0.0
-5.7681007,2.1247163,0.0
-5.8648586,0.8610875,0.0
-6.0667586,1.8070121,0.0
-5.531002,0.5910408,0.0
-5.0222816,0.59802884,0.0
-5.5030694,2.277053,0.0
-6.083796,1.7084059,0.0
-5.621573,2.2655556,0.0
-5.873395,1.8238531,0.0
-6.018772,1.0479798,0.0
-4.4434447,0.8342107,0.0
-5.3225427,0.6407816,0.0
-5.052808,0.5862961,0.0
-5.4469166,2.3291287,0.0
-5.7201743,0.6726025,0.0
-6.137362,1.3365712,0.0
-5.6037016,0.6242406,0.0
-5.5400944,0.59821594,0.0
-4.903552,0.6285275,0.0
