umap-2d-one,umap-2d-two,y_sub
16.672915,0.81864226,0.0
16.84141,1.0737556,0.0
17.32162,1.7048067,0.0
17.295044,1.6696332,0.0
17.297377,1.6700838,0.0
17.762423,2.1812696,0.0
17.98965,2.3918562,0.0
17.750395,2.1658988,0.0
16.958096,1.2362936,0.0
17.306,1.6853791,0.0
17.44118,1.8386935,0.0
16.855047,1.0913082,0.0
17.35617,1.7375677,0.0
17.864338,2.2735872,0.0
17.378618,1.7629399,0.0
16.788633,0.99265534,0.0
16.948551,1.2231395,0.0
17.79681,2.2110667,0.0
17.749584,2.1647735,0.0
17.920465,2.3263624,0.0
17.899923,2.3091543,0.0
16.840841,1.0682584,0.0
17.350546,1.7313361,0.0
16.843027,1.0762018,0.0
17.94875,2.3530133,0.0
16.954395,1.2317377,0.0
16.905718,1.1638327,0.0
17.525843,1.93372,0.0
17.031687,1.3371882,0.0
16.905336,1.1631483,0.0
16.922703,1.1857662,0.0
17.164545,1.4983987,0.0
17.073364,1.3953269,0.0
17.758368,2.1736202,0.0
17.336231,1.7142884,0.0
17.295044,1.6736763,0.0
17.11582,1.4450914,0.0
17.127102,1.455892,0.0
17.548767,1.9560626,0.0
17.493748,1.8939612,0.0
17.329096,1.7041568,0.0
16.649252,0.7852579,0.0
17.606346,2.0153666,0.0
17.591677,2.000693,0.0
17.48078,1.8811259,0.0
17.258848,1.6201828,0.0
16.809603,1.0181087,0.0
17.033876,1.3409188,0.0
17.252409,1.615443,0.0
17.527527,1.934406,0.0
16.803368,1.0125306,0.0
17.321583,1.6991696,0.0
17.057648,1.3653998,0.0
17.132065,1.4668398,0.0
17.996546,2.397625,0.0
16.930698,1.1973592,0.0
17.030167,1.3219986,0.0
16.8139,1.0295739,0.0
16.852575,1.0938774,0.0
17.404781,1.7942809,0.0
16.8935,1.1450886,0.0
16.798218,1.0076256,0.0
17.123684,1.4564552,0.0
17.410553,1.8009453,0.0
17.086105,1.4535209,0.0
16.8203,1.0189434,0.0
17.142588,1.4711541,0.0
16.720951,0.8932232,0.0
16.88219,1.1302837,0.0
17.442955,1.8356113,0.0
17.659195,2.0735385,0.0
17.616123,2.028367,0.0
17.340965,1.7190325,0.0
17.60686,2.017278,0.0
17.598492,2.0101044,0.0
17.482885,1.883465,0.0
16.794128,0.99857,0.0
17.39327,1.7797439,0.0
17.335588,1.7110462,0.0
17.461365,1.8563797,0.0
16.835459,1.0597384,0.0
17.277988,1.634443,0.0
17.844778,2.257326,0.0
17.402231,1.7926949,0.0
16.608109,0.72496,0.0
17.845425,2.257119,0.0
17.134617,1.4714681,0.0
16.74385,0.92379475,0.0
17.484924,1.8843579,0.0
17.635675,2.048789,0.0
16.667898,0.8135566,0.0
16.975863,1.2608423,0.0
17.523756,1.9293702,0.0
16.98516,1.2704337,0.0
17.825544,2.2392159,0.0
17.273365,1.6387149,0.0
17.010696,1.3023356,0.0
16.752867,0.9384263,0.0
17.864834,2.2761915,0.0
17.152945,1.4951992,0.0
18.005499,2.406332,0.0
17.868753,2.2798123,0.0
17.747126,2.1627824,0.0
17.978533,2.3814292,0.0
16.890617,1.1441032,0.0
16.952837,1.2227314,0.0
17.769014,2.1839964,0.0
17.054934,1.3606222,0.0
17.924196,2.331333,0.0
16.955757,1.2317352,0.0
17.987324,2.3884017,0.0
17.542109,1.9489207,0.0
17.343096,1.7239668,0.0
17.844685,2.2569497,0.0
17.980696,2.3822298,0.0
17.77236,2.1874285,0.0
17.372149,1.7568798,0.0
16.632069,0.76158416,0.0
17.029947,1.3326917,0.0
17.740852,2.1534507,0.0
17.254517,1.6181561,0.0
17.024029,1.3262058,0.0
17.862251,2.2705257,0.0
16.933405,1.2067379,0.0
17.637169,2.048038,0.0
17.787022,2.201628,0.0
18.048765,2.446379,0.0
17.892567,2.3033352,0.0
17.252222,1.6123469,0.0
17.957243,2.3612363,0.0
16.849716,1.0820678,0.0
17.665257,2.0784774,0.0
16.842373,1.070837,0.0
17.218906,1.5731578,0.0
16.854332,1.0890458,0.0
17.655994,2.0698395,0.0
17.17593,1.5089128,0.0
16.960829,1.2399335,0.0
17.259539,1.6252186,0.0
16.80546,1.0171665,0.0
16.784248,0.9847588,0.0
17.529594,1.9357268,0.0
17.24501,1.605272,0.0
17.74625,2.160571,0.0
17.164612,1.4978579,0.0
17.579401,1.9889063,0.0
17.478502,1.8736465,0.0
17.589521,2.000051,0.0
17.019163,1.3052913,0.0
16.784073,0.9841934,0.0
17.133028,1.4651777,0.0
17.322992,1.7023188,0.0
17.576784,1.9868596,0.0
17.726597,2.142938,0.0
18.018728,2.4177883,0.0
17.111378,1.441622,0.0
17.015867,1.3170657,0.0
16.951077,1.2233948,0.0
17.797916,2.2129774,0.0
17.121351,1.4485905,0.0
16.687952,0.84177715,0.0
16.718252,0.88378984,0.0
16.796505,1.0022761,0.0
17.704247,2.1182568,0.0
16.916851,1.1761483,0.0
17.708157,2.123033,0.0
17.66099,2.0750668,0.0
18.057262,2.4548092,0.0
17.09667,1.420709,0.0
17.403107,1.7940055,0.0
17.528141,1.9370462,0.0
17.748829,2.1641407,0.0
16.971922,1.2580571,0.0
17.524431,1.9298458,0.0
16.850075,1.0876539,0.0
17.647919,2.0614262,0.0
16.826607,1.0483543,0.0
17.339108,1.7167453,0.0
17.292334,1.6647164,0.0
17.850552,2.2617815,0.0
17.318075,1.6911811,0.0
16.691887,0.84864956,0.0
16.674496,0.8233783,0.0
17.908741,2.3161569,0.0
17.42415,1.8214661,0.0
17.91219,2.3206656,0.0
17.39585,1.7830955,0.0
17.542255,1.9458189,0.0
17.3586,1.7399997,0.0
17.358393,1.7417479,0.0
17.564062,1.972857,0.0
16.882591,1.1271172,0.0
17.057589,1.3744804,0.0
17.552166,1.9609021,0.0
16.705807,0.8694585,0.0
17.88017,2.291309,0.0
16.92833,1.2034601,0.0
16.763988,0.95235586,0.0
17.030304,1.3320398,0.0
16.615536,0.7388642,0.0
17.130129,1.4642949,0.0
17.770226,2.1859615,0.0
17.740019,2.1575043,0.0
17.147211,1.4852846,0.0
17.830502,2.242484,0.0
17.464146,1.864528,0.0
17.555536,1.9616623,0.0
17.524956,1.9323117,0.0
17.233967,1.5965081,0.0
16.97657,1.2602638,0.0
17.04796,1.3718681,0.0
17.724749,2.138536,0.0
17.053541,1.3651898,0.0
17.76072,2.1760125,0.0
17.004192,1.2980942,0.0
16.710558,0.87818116,0.0
16.842987,1.0724928,0.0
17.017426,1.317308,0.0
17.293812,1.6655543,0.0
