 day, S, E, H, R, D
0,664789.931,590.922,0.0,0.0,0.0
1,663888.792,1359.045,0.0,2.292,0.0
2,662617.83,2415.719,0.0,8.662,0.0
3,660782.819,3923.175,0.0,21.596,0.0
4,658125.908,6093.932,0.0,44.557,0.0
5,654276.443,9226.069,2.169,98.928,0.0
6,648722.798,13732.401,6.265,189.778,0.001
7,640735.526,20194.028,12.851,331.427,0.007
8,629326.102,29389.644,22.556,546.226,0.015
9,613118.003,42406.487,36.719,864.693,0.031
10,590350.443,60602.734,57.173,1331.216,0.068
11,558854.962,85596.844,85.929,2015.473,0.15
12,516185.32,119109.895,126.535,3008.099,0.294
13,460160.735,162418.728,181.382,4438.874,0.557
14,389823.932,215442.186,254.741,6488.111,1.103
15,306899.523,275422.723,346.314,9395.829,2.081
16,217626.445,335384.379,456.433,13469.056,3.747
17,133036.258,384309.774,576.41,19089.434,6.671
18,65912.488,410567.504,690.76,26687.129,11.667
19,24268.202,408571.881,778.592,36681.349,19.609
20,5823.662,383586.827,829.398,49408.948,31.188
21,712.815,347924.486,847.76,65002.135,46.793
22,20.63,311630.518,853.077,83317.233,65.989
23,16.378,278504.673,854.276,103857.661,88.149
24,12.843,248899.212,853.076,125801.601,111.608
25,10.021,222447.953,848.52,148207.31,135.52
26,7.819,198793.028,841.491,170260.737,157.827
27,6.069,177661.457,832.763,191561.119,177.974
28,4.674,158779.209,823.094,212001.796,196.058
29,3.593,141900.529,813.226,231577.059,212.453
30,2.841,126815.496,803.235,250331.092,227.058
31,2.273,113335.631,793.229,268296.775,240.123
32,1.756,101287.943,783.242,285502.889,252.084
33,1.424,90517.756,773.149,301980.931,262.72
34,1.147,80897.331,763.732,317756.139,271.95
35,0.934,72302.509,753.851,332855.464,280.389
36,0.748,64614.861,744.064,347306.969,287.93
37,0.625,57746.924,733.86,361145.064,294.808
38,0.53,51604.443,723.801,374386.365,300.949
39,0.439,46119.127,713.822,387061.722,306.42
40,0.377,41213.174,704.102,399193.795,311.213
41,0.319,36830.985,694.232,410797.399,315.573
42,0.269,32916.344,684.53,421898.615,319.52
43,0.229,29416.355,674.564,432522.926,322.976
44,0.186,26288.812,664.876,442687.734,326.151
45,0.163,23492.758,654.719,452414.915,328.988
46,0.142,20994.068,644.737,461713.666,331.547
47,0.127,18763.554,634.582,470617.165,333.798
48,0.108,16768.644,624.378,479125.214,335.807
49,0.092,14985.961,613.929,487270.324,337.786
50,0.086,13391.884,603.26,495055.696,339.528
51,0.072,11968.758,592.555,502507.991,340.96
52,0.064,10695.755,581.823,509632.576,342.335
53,0.057,9558.101,570.89,516441.067,343.697
54,0.05,8540.942,559.991,522955.087,344.892
55,0.047,7632.847,548.989,529186.179,345.927
56,0.041,6822.357,537.693,535147.886,346.894
57,0.037,6097.067,526.783,540846.282,347.751
58,0.034,5448.138,515.595,546299.867,348.55
59,0.029,4869.643,504.37,551514.633,349.275
60,0.027,4351.7,493.177,556497.966,349.912
61,0.023,3888.946,482.048,561265.856,350.526
62,0.022,3474.991,471.004,565829.179,351.087
63,0.021,3106.199,459.588,570188.685,351.654
64,0.02,2775.416,448.292,574354.733,352.189
65,0.019,2479.85,436.981,578343.194,352.685
66,0.018,2216.626,425.695,582154.865,353.138
67,0.018,1981.005,414.502,585801.137,353.576
68,0.016,1771.208,403.351,589284.518,353.966
69,0.014,1583.791,392.28,592617.773,354.337
70,0.013,1414.777,381.393,595806.767,354.71
71,0.011,1263.882,370.73,598851.169,355.033
72,0.011,1129.807,360.34,601762.428,355.331
73,0.011,1010.764,349.776,604549.759,355.615
74,0.01,903.435,339.495,607211.529,355.914
75,0.01,807.096,329.479,609755.029,356.2
76,0.009,721.742,319.878,612189.638,356.426
77,0.008,645.286,310.118,614517.972,356.671
78,0.008,576.818,300.467,616742.757,356.919
79,0.008,515.855,291.144,618866.777,357.125
80,0.008,460.878,281.91,620899.226,357.349
81,0.008,412.075,272.957,622842.508,357.534
82,0.008,368.175,264.261,624700.779,357.715
83,0.008,329.077,255.706,626477.018,357.903
84,0.008,294.474,247.462,628176.934,358.076
85,0.007,263.098,239.34,629799.781,358.277
86,0.007,235.207,231.32,631351.141,358.435
87,0.007,210.163,223.573,632835.73,358.59
88,0.007,187.76,216.028,634253.775,358.747
89,0.007,167.761,208.624,635609.679,358.887
90,0.007,150.212,201.479,636906.197,359.006
91,0.006,134.252,194.819,638145.315,359.14
92,0.006,120.116,188.059,639329.382,359.273
93,0.006,107.414,181.472,640464.018,359.403
94,0.006,96.008,175.248,641546.202,359.543
95,0.006,85.871,169.076,642581.981,359.652
96,0.006,76.859,163.032,643572.128,359.772
97,0.006,68.575,157.179,644518.627,359.88
98,0.006,61.369,151.541,645424.998,359.987
99,0.006,54.79,146.212,646290.976,360.073
100,0.006,48.997,141.079,647118.157,360.159
101,0.006,43.742,136.139,647909.715,360.234
102,0.006,39.186,131.262,648665.453,360.342
103,0.006,35.021,126.609,649388.525,360.424
104,0.006,31.293,122.085,650080.172,360.505
105,0.006,28.008,117.67,650741.468,360.573
106,0.006,25.026,113.289,651373.575,360.65
107,0.006,22.52,109.193,651977.091,360.723
108,0.006,20.124,105.353,652554.513,360.789
109,0.006,18.049,101.451,653105.895,360.858
110,0.006,16.088,97.704,653632.071,360.928
111,0.006,14.411,94.14,654136.5,360.989
112,0.006,12.865,90.655,654618.438,361.047
113,0.006,11.523,87.348,655080.436,361.102
114,0.006,10.339,84.228,655521.503,361.158
115,0.006,9.24,81.079,655942.546,361.208
116,0.006,8.22,78.149,656345.085,361.257
117,0.006,7.366,75.346,656730.825,361.299
118,0.006,6.625,72.617,657097.406,361.362
119,0.006,5.889,69.958,657449.046,361.405
120,0.006,5.298,67.412,657784.935,361.458
121,0.005,4.737,64.923,658105.722,361.515
122,0.005,4.286,62.563,658413.174,361.557
123,0.005,3.783,60.283,658706.721,361.594
124,0.005,3.382,58.113,658987.517,361.623
125,0.005,2.979,55.866,659256.395,361.666
126,0.005,2.639,53.802,659513.215,361.709
127,0.005,2.373,51.827,659758.883,361.737
128,0.005,2.1,49.927,659993.647,361.775
129,0.005,1.871,48.062,660218.363,361.806
130,0.005,1.686,46.344,660432.907,361.845
131,0.005,1.505,44.658,660637.147,361.87
132,0.005,1.359,43.078,660833.155,361.889
133,0.005,1.219,41.446,661021.054,361.925
134,0.005,1.085,39.899,661200.032,361.954
135,0.005,0.982,38.479,661370.622,361.975
136,0.005,0.88,37.048,661534.052,361.995
137,0.005,0.79,35.723,661690.442,362.015
138,0.005,0.704,34.426,661840.2,362.041
139,0.005,0.63,33.172,661983.241,362.06
140,0.005,0.568,31.903,662120.422,362.082
141,0.005,0.508,30.742,662251.154,362.097
142,0.005,0.454,29.674,662375.909,362.109
143,0.005,0.404,28.576,662495.295,362.13
144,0.005,0.365,27.551,662609.238,362.142
145,0.005,0.332,26.522,662718.749,362.156
146,0.005,0.296,25.528,662823.4,362.175
147,0.005,0.265,24.615,662923.145,362.194
148,0.005,0.243,23.683,663018.437,362.207
149,0.005,0.225,22.771,663108.932,362.225
150,0.005,0.213,21.954,663195.93,362.241
151,0.005,0.186,21.126,663279.451,362.262
152,0.005,0.171,20.361,663359.105,362.275
153,0.005,0.155,19.643,663435.228,362.287
154,0.005,0.138,18.896,663507.78,362.298
155,0.005,0.12,18.214,663577.113,362.31
156,0.005,0.111,17.531,663643.935,362.322
157,0.005,0.1,16.911,663707.905,362.335
158,0.005,0.088,16.315,663768.659,362.351
159,0.005,0.081,15.688,663826.461,362.358
160,0.005,0.072,15.16,663881.967,362.368
161,0.005,0.065,14.57,663935.035,362.376
162,0.005,0.057,14.06,663985.69,362.386
163,0.005,0.05,13.518,664034.513,362.398
164,0.005,0.044,13.016,664080.989,362.407
165,0.005,0.04,12.54,664125.111,362.418
166,0.005,0.035,12.081,664167.569,362.427
167,0.005,0.032,11.643,664208.228,362.429
168,0.005,0.029,11.171,664246.659,362.439
169,0.005,0.027,10.745,664283.643,362.449
170,0.005,0.021,10.341,664319.081,362.454
171,0.005,0.018,9.937,664352.855,362.462
172,0.005,0.016,9.536,664385.283,362.47
173,0.005,0.014,9.178,664416.037,362.478
174,0.005,0.012,8.845,664445.499,362.482
175,0.005,0.009,8.498,664473.943,362.486
176,0.005,0.009,8.185,664501.004,362.489
177,0.005,0.008,7.878,664526.895,362.494
178,0.005,0.008,7.57,664551.519,362.496
179,0.005,0.008,7.307,664575.045,362.5
180,0.005,0.007,7.044,664597.671,362.505
181,0.005,0.007,6.782,664619.519,362.511
182,0.005,0.006,6.514,664640.203,362.514
183,0.005,0.005,6.283,664659.763,362.519
184,0.005,0.005,6.046,664678.766,362.526
185,0.005,0.005,5.79,664696.827,362.531
186,0.005,0.004,5.587,664713.986,362.534
187,0.005,0.002,5.406,664730.417,362.536
188,0.005,0.002,5.208,664746.288,362.538
189,0.005,0.002,5.008,664761.196,362.541
190,0.005,0.001,4.805,664775.401,362.542
191,0.005,0.001,4.646,664789.078,362.545
192,0.005,0.001,4.485,664802.436,362.548
193,0.005,0.001,4.33,664815.123,362.55
194,0.005,0.001,4.185,664827.033,362.554
195,0.005,0.001,4.02,664838.812,362.56
196,0.005,0.001,3.843,664849.658,362.562
197,0.005,0.001,3.691,664860.139,362.565
198,0.005,0.0,3.537,664870.122,362.57
