 day, S, E, H, R, D
0,809324.316,737.349,0.0,0.0,0.0
1,808388.424,1540.369,0.0,1.598,0.0
2,807232.458,2494.15,0.0,6.53,0.0
3,805780.419,3663.737,0.0,16.167,0.0
4,803946.815,5113.707,0.0,31.726,0.0
5,801631.379,6921.084,0.039,56.541,0.0
6,798716.675,9173.891,0.259,93.484,0.001
7,795053.863,11981.239,0.922,147.595,0.001
8,790473.613,15464.745,2.302,227.383,0.001
9,784754.906,19788.016,4.674,339.957,0.005
10,777642.069,25136.335,8.555,494.95,0.011
11,768829.082,31728.917,14.462,704.319,0.02
12,757955.636,39816.102,22.905,984.823,0.06
13,744594.323,49695.865,34.513,1353.537,0.102
14,728272.78,61687.102,49.85,1833.473,0.162
15,708463.098,76138.82,69.937,2450.624,0.252
16,684608.106,93403.017,96.145,3240.722,0.401
17,656174.538,113768.189,129.177,4245.907,0.639
18,622670.529,137457.608,169.923,5511.146,0.969
19,583757.167,164526.221,220.115,7095.242,1.505
20,539349.82,194766.097,279.81,9069.923,2.334
21,489686.458,227676.293,350.56,11512.696,3.546
22,435515.878,262269.491,433.341,14517.4,5.217
23,411414.546,263862.873,526.815,18195.531,7.772
24,384487.659,268153.87,630.491,22658.824,11.318
25,355921.267,273711.681,740.693,27968.096,16.382
26,326548.398,279596.882,854.871,34200.907,23.554
27,297066.57,285084.284,967.429,41450.456,33.34
28,268024.162,289667.172,1072.501,49821.636,46.402
29,239916.017,292919.201,1161.65,59394.518,63.355
30,213144.554,294556.423,1233.815,70214.222,84.414
31,188038.211,294389.701,1285.052,82287.595,109.819
32,164839.847,292336.393,1317.193,95570.025,139.605
33,143686.594,288400.154,1336.43,109999.121,172.597
34,124661.356,282681.944,1345.569,125465.399,209.224
35,107734.651,275353.723,1349.756,141879.316,248.656
36,92844.495,266623.204,1350.486,159130.486,290.407
37,79862.644,256725.09,1349.436,177126.243,334.029
38,68636.801,245927.895,1346.828,195751.954,379.515
39,58994.992,234463.418,1342.294,214892.96,426.947
40,50757.603,222582.999,1336.98,234455.761,475.236
41,43746.117,210497.178,1330.456,254324.162,524.782
42,37798.666,198385.534,1323.317,274404.506,574.524
43,32763.231,186403.12,1315.688,294600.248,624.579
44,28505.284,174663.757,1307.125,314796.02,674.155
45,24905.436,163273.337,1298.785,334918.095,724.27
46,21859.796,152316.642,1289.931,354856.822,773.585
47,19276.468,141831.34,1280.707,374529.992,821.959
48,17085.134,131853.148,1271.165,393871.025,868.892
49,15219.037,122408.663,1261.854,412808.069,914.933
50,13628.86,113494.655,1252.677,431271.121,959.494
51,12264.792,105118.297,1242.54,449216.745,1002.582
52,11095.801,97272.073,1233.182,466612.568,1044.091
53,10088.36,89934.518,1223.057,483412.793,1083.451
54,9217.653,83087.817,1213.614,499600.972,1121.228
55,8462.634,76711.426,1203.654,515154.404,1157.0
56,7803.034,70789.315,1193.766,530073.503,1190.986
57,7226.282,65291.245,1184.011,544356.221,1222.839
58,6721.959,60192.012,1174.579,558001.577,1252.95
59,6277.392,55471.185,1164.455,571014.829,1281.442
60,5885.092,51101.983,1154.816,583411.374,1307.703
61,5536.928,47068.372,1145.384,595201.681,1332.636
62,5226.751,43344.537,1135.429,606399.873,1355.637
63,4951.454,39901.807,1125.913,617042.814,1377.326
64,4704.635,36724.943,1116.402,627140.531,1397.585
65,4483.725,33797.233,1106.52,636710.532,1416.456
66,4284.733,31097.902,1096.561,645769.858,1433.959
67,4105.048,28608.906,1086.321,654352.593,1450.172
68,3942.638,26318.25,1076.392,662478.666,1465.223
69,3795.154,24208.257,1066.431,670164.902,1479.072
70,3660.847,22265.378,1056.836,677438.433,1491.87
