 day, S, E, H, R, D
0,665282.192,154.376,0.0,0.0,0.0
1,665098.731,310.617,0.0,0.728,0.0
2,664883.001,485.591,0.0,2.763,0.0
3,664623.413,690.153,0.0,6.846,0.0
4,664306.92,934.098,0.0,13.554,0.0
5,663917.971,1229.721,0.0,23.466,0.0
6,663438.319,1591.192,0.002,37.535,0.0
7,662848.174,2032.449,0.005,56.9,0.0
8,662122.582,2572.155,0.02,82.496,0.0
9,661231.713,3231.797,0.055,115.744,0.0
10,660135.963,4040.343,0.108,158.969,0.001
11,658792.758,5027.541,0.211,213.89,0.001
12,657147.806,6234.088,0.365,284.205,0.001
13,655132.21,7708.724,0.647,372.691,0.002
14,652670.632,9504.233,1.011,484.209,0.002
15,649666.802,11690.106,1.547,622.634,0.002
16,646006.151,14349.556,2.25,795.241,0.003
17,641553.729,17574.45,3.099,1008.936,0.004
18,636144.554,21482.689,4.292,1273.908,0.007
19,629594.517,26201.513,5.882,1600.913,0.012
20,621680.347,31884.8,7.808,2003.527,0.016
21,612155.687,38699.417,10.28,2496.559,0.024
22,600731.625,46834.141,13.502,3100.094,0.031
23,597586.516,46019.059,17.302,3839.882,0.044
24,593789.398,45923.729,22.152,4741.237,0.056
25,589403.128,46426.357,28.318,5787.827,0.064
26,584482.998,47419.613,35.505,6976.019,0.089
27,579052.458,48837.715,44.424,8299.609,0.126
28,573142.307,50617.219,55.301,9755.43,0.178
29,566765.568,52711.064,68.394,11348.313,0.243
30,559928.389,55088.73,84.034,13081.304,0.321
31,552634.044,57723.697,102.235,14954.108,0.425
32,544881.587,60593.842,123.312,16977.61,0.556
33,536682.557,63668.152,147.616,19161.301,0.728
34,528031.233,66932.226,174.861,21506.295,0.928
35,518919.865,70381.97,204.429,24024.16,1.211
36,509361.437,73983.301,235.804,26720.082,1.567
37,499363.774,77722.474,268.924,29605.75,2.014
38,488936.013,81575.884,303.463,32686.337,2.544
39,478088.051,85519.607,338.409,35970.893,3.155
40,466830.628,89541.871,373.761,39466.45,3.894
41,455187.506,93609.639,408.511,43174.983,4.799
42,443177.702,97695.685,442.47,47109.073,5.776
43,430830.508,101780.554,475.247,51274.803,6.976
44,418171.051,105830.341,505.808,55672.458,8.295
45,405241.491,109808.902,534.876,60314.176,9.708
46,392080.922,113681.791,561.45,65207.338,11.329
47,378725.809,117418.363,585.867,70350.77,13.089
48,365225.637,120983.326,608.253,75754.29,15.099
49,351614.496,124361.43,627.824,81420.22,17.232
50,337959.164,127495.835,644.915,87347.672,19.613
51,324293.478,130374.787,660.517,93543.432,22.151
52,310690.862,132946.085,674.354,100005.778,24.874
53,297188.063,135203.232,686.415,106738.289,27.662
54,283835.843,137120.392,696.133,113735.908,30.685
55,270680.102,138676.16,704.65,120992.367,33.833
56,257766.63,139855.534,712.085,128517.089,37.341
57,245143.458,140648.84,718.558,136305.568,41.018
58,232845.133,141047.39,723.987,144329.282,44.936
59,220906.881,141050.849,728.881,152595.608,48.944
60,209366.65,140662.065,733.427,161101.397,53.158
61,198237.443,139886.356,736.858,169824.598,57.626
62,187546.364,138746.311,740.229,178753.59,62.254
63,177304.562,137250.457,742.663,187885.698,67.097
64,167531.684,135410.279,744.589,197197.059,72.227
65,158224.446,133263.942,747.037,206684.22,77.377
66,149392.47,130823.486,748.974,216319.908,82.603
67,141026.199,128122.396,750.845,226093.581,88.149
68,133117.228,125187.506,752.294,235980.96,93.676
69,125666.905,122047.872,753.531,245965.548,99.424
70,118653.816,118733.71,754.555,256037.16,105.477
71,112070.711,115275.099,755.273,266163.114,111.673
72,105895.766,111699.382,756.13,276328.463,117.905
73,100126.15,108016.815,756.795,286528.817,124.241
74,94734.909,104271.326,757.753,296731.118,130.705
75,89694.92,100494.235,758.358,306924.475,137.555
76,85002.567,96687.263,758.687,317081.913,144.162
77,80632.662,92880.708,758.485,327190.361,150.963
