 day, S, E, H, R, D
0,665338.104,94.398,0.0,0.0,0.0
1,665184.804,213.875,0.0,0.537,0.0
2,664957.027,388.134,0.0,1.984,0.0
3,664612.456,650.867,0.0,4.826,0.0
4,664095.11,1043.335,0.0,10.031,0.0
5,663318.414,1631.255,0.036,18.864,0.0
6,662154.359,2510.677,0.119,33.064,0.0
7,660411.923,3824.573,0.31,55.477,0.0
8,657806.402,5787.207,0.661,90.383,0.0
9,653925.963,8702.024,1.213,144.016,0.001
10,648156.592,13031.116,2.042,225.679,0.002
11,639612.962,19427.474,3.389,348.926,0.004
12,627043.704,28805.198,5.352,533.32,0.007
13,608693.278,42431.811,8.529,812.43,0.011
14,582242.049,61925.848,13.238,1228.385,0.018
15,544791.206,89236.792,20.363,1845.509,0.033
16,493219.25,126207.185,30.671,2756.327,0.059
17,424969.609,173810.427,46.057,4092.711,0.093
18,340017.178,230337.752,68.142,6030.097,0.149
19,243357.19,289342.601,100.111,8799.388,0.257
20,147121.705,338273.323,145.588,12675.703,0.416
21,68578.904,361502.208,207.566,17961.639,0.737
22,21035.655,349950.747,289.838,24927.621,1.39
23,15337.705,298443.848,391.265,33737.575,2.533
24,10390.584,254595.236,506.074,44416.719,4.543
25,6613.021,216754.769,620.696,56821.5,7.898
26,3996.413,183935.85,716.861,70813.901,12.952
27,2318.194,155545.31,781.731,86231.467,20.176
28,1306.593,131127.757,812.58,102798.591,29.537
29,722.8,110278.194,822.106,120161.447,40.069
30,396.131,92571.471,822.27,138016.071,51.343
31,216.961,77617.1,819.61,156131.34,63.113
32,119.596,65020.442,815.354,174314.417,75.058
33,66.601,54444.498,810.488,192405.905,87.188
34,37.77,45575.284,804.565,210287.485,99.15
35,21.667,38138.84,798.075,227851.909,110.76
36,12.732,31921.14,791.55,245028.861,122.306
37,7.602,26710.927,784.671,261761.361,133.412
38,4.661,22348.23,777.55,278009.189,144.032
39,2.97,18695.61,770.602,293744.769,154.096
40,1.937,15641.634,762.987,308951.408,163.876
41,1.281,13084.925,755.544,323610.274,173.097
42,0.854,10948.745,747.741,337731.024,181.898
43,0.592,9161.654,739.88,351310.292,190.239
44,0.436,7665.049,732.147,364354.551,197.953
45,0.324,6412.546,724.718,376866.56,205.196
46,0.243,5364.898,717.185,388869.411,211.956
47,0.187,4487.247,709.922,400370.335,218.363
48,0.147,3753.198,702.354,411387.83,224.268
49,0.114,3140.226,694.798,421942.51,229.973
50,0.097,2626.948,687.222,432046.794,235.349
51,0.077,2198.083,679.539,441714.589,240.252
52,0.06,1839.295,672.149,450961.777,244.897
53,0.051,1539.718,664.821,459812.914,249.35
54,0.042,1288.299,657.64,468281.972,253.475
55,0.037,1077.256,650.448,476382.644,257.124
56,0.034,900.94,643.051,484127.337,260.664
57,0.03,754.281,635.526,491538.416,263.862
58,0.026,630.679,628.121,498625.249,266.931
59,0.021,527.746,620.775,505403.163,269.846
60,0.013,441.775,613.234,511888.69,272.471
61,0.011,369.893,605.496,518099.528,275.002
62,0.009,309.638,597.92,524038.733,277.337
63,0.007,258.618,590.604,529726.441,279.464
