 day, S, E, H, R, D
0,665366.458,76.86,0.0,0.0,0.0
1,665267.254,161.385,0.0,0.04,0.0
2,665143.387,262.958,0.0,0.15,0.0
3,664985.803,389.18,0.0,0.37,0.0
4,664786.64,545.58,0.0,0.74,0.0
5,664530.476,744.765,0.002,1.349,0.0
6,664205.94,993.968,0.015,2.312,0.0
7,663790.683,1311.658,0.068,3.927,0.0
8,663265.003,1711.822,0.202,6.473,0.0
9,662601.404,2213.15,0.448,10.532,0.0
10,661758.821,2848.005,0.829,16.705,0.0
11,660691.749,3651.399,1.457,25.783,0.0
12,659341.621,4664.588,2.322,38.781,0.002
13,657637.235,5940.885,3.56,57.104,0.006
14,655484.326,7551.368,5.483,82.149,0.009
15,652773.146,9573.875,7.946,115.831,0.013
16,649357.69,12119.141,11.451,160.326,0.027
17,645073.14,15304.568,15.746,219.28,0.049
18,639698.742,19290.407,21.5,296.032,0.069
19,632980.192,24262.151,28.694,394.56,0.104
20,624605.816,30440.481,37.974,521.753,0.14
21,614206.236,38087.087,49.543,684.646,0.209
22,601363.441,47490.724,64.393,893.253,0.282
23,594596.299,49976.053,82.808,1158.548,0.391
24,586215.184,53847.225,105.912,1496.487,0.513
25,576410.286,58797.265,134.67,1919.671,0.693
26,565218.82,64683.546,169.845,2446.834,0.955
27,552615.621,71448.971,212.856,3104.162,1.302
28,538543.646,79073.024,265.249,3917.491,1.774
29,522942.751,87544.371,327.659,4921.417,2.403
30,505764.38,96827.7,399.73,6149.71,3.269
31,486987.911,106869.629,481.877,7640.243,4.419
32,466604.484,117619.14,570.208,9424.164,6.058
33,444647.767,128967.08,661.887,11535.244,8.186
34,421204.192,140781.053,753.214,14008.618,10.96
35,396429.379,152857.128,840.457,16866.496,14.392
36,370508.693,164995.921,921.221,20145.09,18.791
37,343692.857,176926.719,991.549,23881.433,24.142
38,316282.933,188381.354,1050.439,28094.733,30.522
39,288636.685,199034.217,1097.66,32826.909,37.969
40,261130.918,208590.161,1134.966,38111.96,46.613
41,234139.839,216768.696,1162.016,43995.145,56.364
42,208045.515,223310.656,1180.693,50509.028,67.495
43,183213.446,227998.737,1194.814,57692.861,79.748
44,159929.389,230717.695,1204.713,65592.845,93.562
45,138427.505,231416.224,1211.844,74241.371,108.624
46,118865.814,230111.507,1216.093,83674.937,125.205
47,101322.631,226899.724,1219.256,93909.123,143.067
48,85804.465,221953.106,1221.647,104969.874,162.832
49,72261.292,215475.601,1222.823,116864.322,184.205
50,60566.506,207738.107,1223.38,129570.856,206.878
51,50578.653,198987.922,1222.736,143087.989,231.088
52,42125.039,189495.822,1221.945,157380.554,256.829
53,35027.969,179494.311,1219.334,172390.507,283.829
54,29107.632,169224.596,1217.872,188062.444,312.351
55,24196.807,158878.609,1215.765,204342.061,341.98
56,20132.768,148616.345,1212.722,221114.614,372.353
57,16781.934,138562.581,1210.087,238298.294,403.293
58,14024.912,128813.726,1206.767,255792.964,435.269
59,11757.763,119455.693,1203.632,273487.151,467.61
60,9894.166,110546.851,1199.168,291271.481,500.01
61,8356.072,102113.555,1194.401,309038.196,532.424
62,7088.181,94167.132,1189.54,326687.474,564.641
63,6040.259,86723.257,1184.882,344121.736,596.284
64,5171.568,79771.995,1179.616,361250.582,627.338
65,4450.338,73295.6,1173.774,377992.722,658.013
66,3848.893,67288.037,1167.414,394272.411,687.503
67,3344.519,61724.502,1161.04,410034.015,716.345
68,2921.295,56580.097,1154.483,425221.148,743.546
69,2564.785,51834.287,1146.03,439797.794,769.935
70,2261.691,47463.445,1138.831,453733.56,795.294
71,2004.428,43439.776,1131.363,467018.903,819.086
72,1784.496,39742.649,1123.423,479640.353,841.548
73,1595.943,36348.845,1115.145,491598.725,862.927
74,1433.777,33233.437,1106.782,502883.873,882.955
75,1293.662,30376.262,1098.123,513515.325,902.061
76,1171.971,27757.686,1088.635,523506.068,919.831
77,1065.261,25361.05,1079.159,532885.881,936.217
78,972.871,23166.247,1068.908,541666.318,951.399
79,891.584,21158.052,1059.01,549873.692,965.859
80,820.022,19321.408,1048.179,557545.09,979.165
81,756.973,17640.452,1037.233,564693.425,991.509
82,700.792,16103.899,1026.019,571360.859,1003.042
83,650.651,14699.712,1014.098,577557.939,1013.697
84,606.193,13417.191,1002.16,583320.059,1023.468
85,566.671,12247.447,989.34,588673.401,1032.469
86,530.585,11179.625,976.138,593653.002,1040.8
87,498.34,10202.639,962.108,598274.656,1048.452
88,469.303,9310.599,947.679,602567.281,1055.377
89,442.765,8497.933,933.095,606549.104,1061.871
90,418.728,7754.639,918.23,610250.296,1067.838
91,396.999,7077.686,902.582,613682.954,1073.251
92,377.252,6459.737,887.021,616873.02,1078.34
93,359.321,5895.202,870.053,619833.86,1083.098
94,343.028,5379.129,853.348,622582.682,1087.567
