 day, S, E, H, R, D
0,632177.465,402.263,0.0,0.0,0.0
1,631682.883,762.225,0.0,2.266,0.0
2,631153.173,1100.822,0.0,8.577,0.0
3,630578.812,1432.811,0.0,20.196,0.0
4,629945.309,1773.507,0.0,38.936,0.0
5,629237.906,2135.258,0.088,65.728,0.0
6,628445.931,2527.154,0.544,102.462,0.002
7,627550.87,2961.254,1.492,151.708,0.013
8,626536.06,3447.44,3.214,214.6,0.047
9,625382.215,3998.882,5.514,293.51,0.116
10,624062.119,4631.229,8.551,389.273,0.256
11,622548.749,5360.248,12.313,505.579,0.458
12,620810.324,6202.396,16.812,644.186,0.739
13,618802.811,7183.03,22.479,807.975,1.149
14,616484.111,8326.943,28.92,1001.472,1.646
15,613802.812,9656.438,36.557,1226.425,2.365
16,610695.328,11207.11,45.271,1489.598,3.28
17,607089.709,13017.331,55.397,1795.617,4.422
18,602907.727,15128.803,66.811,2149.849,5.873
19,598053.99,17589.263,80.102,2562.388,7.595
20,592427.571,20441.375,94.806,3040.345,9.755
21,585902.845,23754.722,111.607,3595.632,12.36
22,578358.427,27581.596,130.639,4239.664,15.71
23,575512.112,26186.667,152.516,4984.693,19.668
24,572189.94,25484.111,176.215,5846.181,24.489
25,568454.187,25303.047,203.202,6818.556,30.534
26,564356.007,25508.53,233.348,7893.792,37.958
27,559931.121,26010.111,266.726,9071.416,47.072
28,555208.346,26735.391,303.138,10353.625,58.399
29,550212.92,27622.378,341.649,11738.067,72.113
30,544947.314,28634.818,379.417,13225.369,88.27
31,539436.369,29742.069,416.848,14810.97,107.556
32,533681.077,30923.675,452.786,16498.941,129.663
33,527688.787,32162.722,487.147,18291.789,154.657
34,521472.336,33433.467,519.708,20193.421,182.477
35,515030.679,34733.94,550.387,22203.759,213.462
36,508366.615,36057.894,579.506,24329.038,247.675
37,501495.159,37391.322,605.787,26570.561,285.067
38,494422.195,38713.391,631.103,28928.337,326.056
39,487147.625,40034.307,655.047,31411.202,369.841
40,479694.689,41335.543,676.589,34016.939,417.269
41,472062.389,42615.093,696.848,36752.475,467.432
42,464260.845,43863.441,715.656,39614.41,521.191
