 day, S, E, H, R, D
0,632619.537,26.502,0.0,0.0,0.0
1,632572.913,60.525,0.0,0.111,0.0
2,632503.562,109.966,0.0,0.358,0.0
3,632393.352,189.758,0.0,0.92,0.0
4,632217.255,318.802,0.0,1.892,0.0
5,631924.505,537.411,0.113,3.634,0.0
6,631432.321,909.282,0.424,6.84,0.007
7,630597.06,1546.742,0.987,12.479,0.041
8,629161.09,2651.715,2.003,21.621,0.091
9,626668.363,4578.971,3.564,36.779,0.226
10,622326.181,7948.062,5.884,62.488,0.513
11,614768.636,13826.452,9.816,105.006,0.943
12,601667.686,24010.471,16.022,177.308,1.667
13,579201.582,41415.189,26.249,300.77,2.863
14,541523.885,70365.341,43.6,511.552,4.893
15,480887.882,116177.543,72.631,873.971,8.361
16,390056.178,182529.954,121.602,1494.876,14.696
17,270208.661,263927.051,203.19,2548.633,26.604
18,142827.315,335726.704,335.556,4296.906,50.44
19,47928.545,359923.255,537.91,7099.178,101.101
20,7501.525,324559.107,820.898,11383.693,212.546
21,130.46,263599.266,1149.053,17604.096,456.527
22,0.664,208211.001,1422.022,26257.521,952.989
23,0.462,164354.924,1566.235,37888.102,1829.55
24,0.33,129751.824,1680.31,52835.952,3129.323
25,0.242,102424.817,1815.728,70957.939,4835.908
26,0.166,80857.924,1932.691,91581.963,6888.517
27,0.13,63835.579,2064.346,113772.023,9164.623
28,0.092,50391.808,2151.352,136788.816,11595.609
29,0.074,39783.058,2277.722,160021.05,14078.549
30,0.051,31408.769,2324.166,183134.945,16607.994
31,0.035,24792.525,2462.076,205690.426,19075.187
32,0.028,19572.653,2474.68,227622.353,21534.394
33,0.019,15452.433,2542.554,248670.714,23900.451
34,0.015,12193.571,2533.706,268825.22,26204.277
35,0.013,9624.366,2582.48,287959.132,28391.373
36,0.01,7596.418,2565.014,306124.226,30501.001
37,0.009,5995.647,2596.124,323239.793,32486.584
38,0.009,4734.548,2574.801,339388.685,34384.32
39,0.008,3736.528,2598.563,354546.393,36159.439
40,0.008,2951.925,2575.738,368787.595,37852.423
41,0.007,2330.461,2579.102,382110.968,39435.485
42,0.006,1839.057,2562.746,394595.685,40934.333
43,0.004,1451.101,2550.825,406264.871,42335.949
44,0.004,1144.893,2531.09,417172.812,43654.552
45,0.004,902.749,2512.346,427353.762,44891.168
46,0.004,713.075,2490.426,436858.923,46050.102
47,0.004,562.524,2467.784,445735.39,47136.359
48,0.004,443.929,2441.099,454010.774,48152.697
49,0.003,350.6,2413.85,461736.084,49106.938
50,0.003,276.953,2387.134,468940.694,49998.821
51,0.003,218.493,2355.615,475662.988,50833.234
52,0.003,172.183,2323.262,481926.02,51615.036
53,0.003,135.942,2288.622,487762.967,52347.882
54,0.003,107.289,2253.394,493203.809,53034.111
55,0.003,84.836,2219.442,498274.387,53675.825
56,0.003,67.111,2181.91,503006.769,54277.06
57,0.003,52.972,2143.734,507420.99,54839.887
58,0.002,41.89,2103.694,511534.064,55366.93
59,0.002,33.196,2063.169,515368.44,55858.714
60,0.002,26.168,2022.665,518947.129,56320.103
61,0.002,20.664,1981.527,522283.657,56751.673
62,0.002,16.356,1938.074,525396.329,57155.805
63,0.002,12.98,1894.718,528301.145,57534.226
64,0.002,10.29,1850.76,531012.89,57889.592
65,0.002,8.089,1805.279,533541.766,58223.457
66,0.001,6.454,1760.144,535902.462,58534.902
67,0.001,5.118,1713.289,538106.272,58827.152
68,0.001,4.094,1666.817,540162.239,59101.317
69,0.001,3.253,1619.76,542081.645,59358.721
70,0.001,2.622,1572.938,543873.258,59599.707
71,0.001,2.07,1526.421,545546.07,59826.11
72,0.001,1.65,1478.151,547111.707,60038.032
73,0.001,1.283,1430.74,548568.657,60237.657
74,0.001,1.005,1384.182,549930.787,60424.98
75,0.001,0.804,1337.158,551204.442,60601.56
76,0.001,0.647,1290.858,552393.716,60766.347
77,0.001,0.538,1243.713,553505.38,60921.565
78,0.001,0.433,1198.139,554541.728,61067.056
79,0.001,0.344,1154.516,555510.038,61203.613
80,0.001,0.28,1111.122,556416.473,61331.995
81,0.001,0.236,1067.923,557262.267,61452.879
82,0.001,0.183,1025.296,558051.571,61566.209
83,0.001,0.159,983.373,558790.708,61673.357
84,0.001,0.121,941.427,559480.936,61774.003
85,0.001,0.096,901.128,560125.898,61869.026
86,0.0,0.076,862.167,560730.001,61958.078
87,0.0,0.064,823.453,561295.145,62041.511
88,0.0,0.054,786.408,561822.809,62120.105
89,0.0,0.041,750.686,562314.114,62194.129
90,0.0,0.033,715.276,562773.983,62263.374
91,0.0,0.024,680.505,563204.927,62328.501
92,0.0,0.017,647.168,563607.911,62389.895
93,0.0,0.015,615.697,563983.382,62447.287
94,0.0,0.01,585.528,564334.34,62501.371
95,0.0,0.009,555.956,564663.521,62552.398
96,0.0,0.006,527.344,564971.047,62600.257
97,0.0,0.005,499.274,565258.627,62644.952
98,0.0,0.003,473.516,565525.342,62686.802
99,0.0,0.002,448.619,565775.85,62726.303
100,0.0,0.002,425.078,566009.946,62763.413
101,0.0,0.001,401.187,566228.893,62798.535
102,0.0,0.0,379.168,566433.995,62831.358
103,0.0,0.0,358.481,566625.603,62862.145
104,0.0,0.0,337.738,566805.017,62891.051
105,0.0,0.0,318.467,566972.043,62918.147
106,0.0,0.0,299.977,567128.338,62943.67
107,0.0,0.0,282.711,567273.671,62967.323
108,0.0,0.0,266.894,567409.89,62989.248
109,0.0,0.0,250.958,567537.035,63010.283
110,0.0,0.0,235.937,567656.642,63029.878
111,0.0,0.0,221.858,567767.639,63048.569
112,0.0,0.0,208.693,567870.942,63065.888
113,0.0,0.0,196.304,567967.865,63082.07
114,0.0,0.0,184.711,568058.279,63097.26
115,0.0,0.0,173.597,568142.556,63111.554
116,0.0,0.0,162.806,568221.747,63124.985
117,0.0,0.0,152.662,568295.843,63137.531
118,0.0,0.0,143.653,568364.864,63148.898
119,0.0,0.0,134.909,568429.386,63159.713
120,0.0,0.0,126.407,568489.597,63169.843
121,0.0,0.0,118.82,568545.896,63179.365
122,0.0,0.0,111.094,568598.379,63188.462
123,0.0,0.0,103.887,568647.553,63196.922
124,0.0,0.0,97.156,568693.744,63204.724
125,0.0,0.0,91.297,568736.117,63211.889
126,0.0,0.0,85.209,568775.806,63218.84
127,0.0,0.0,79.665,568813.104,63225.271
128,0.0,0.0,74.527,568847.878,63231.274
129,0.0,0.0,69.78,568880.009,63236.907
130,0.0,0.0,65.273,568910.318,63242.242
131,0.0,0.0,61.135,568938.709,63247.062
132,0.0,0.0,57.438,568965.067,63251.537
133,0.0,0.0,53.779,568989.574,63255.799
134,0.0,0.0,50.259,569012.743,63259.789
135,0.0,0.0,46.992,569034.467,63263.559
136,0.0,0.0,43.815,569054.593,63267.122
137,0.0,0.0,41.073,569073.341,63270.286
138,0.0,0.0,38.44,569091.207,63273.341
139,0.0,0.0,35.964,569107.49,63276.187
140,0.0,0.0,33.544,569122.866,63278.817
141,0.0,0.0,31.292,569137.197,63281.353
142,0.0,0.0,29.291,569150.534,63283.649
143,0.0,0.0,27.202,569163.137,63285.856
144,0.0,0.0,25.524,569174.591,63287.798
145,0.0,0.0,23.92,569185.492,63289.655
146,0.0,0.0,22.325,569195.442,63291.445
147,0.0,0.0,20.858,569204.864,63293.053
148,0.0,0.0,19.618,569213.593,63294.501
149,0.0,0.0,18.147,569221.831,63296.009
150,0.0,0.0,16.992,569229.377,63297.313
151,0.0,0.0,15.826,569236.701,63298.582
152,0.0,0.0,14.796,569243.253,63299.796
153,0.0,0.0,13.757,569249.491,63300.932
154,0.0,0.0,12.824,569255.326,63301.961
155,0.0,0.0,11.906,569260.759,63302.96
156,0.0,0.0,10.987,569265.867,63303.842
157,0.0,0.0,10.318,569270.428,63304.654
158,0.0,0.0,9.631,569274.883,63305.405
159,0.0,0.0,9.052,569278.868,63306.115
160,0.0,0.0,8.425,569282.844,63306.792
161,0.0,0.0,7.899,569286.353,63307.392
162,0.0,0.0,7.365,569289.661,63307.986
163,0.0,0.0,6.896,569292.772,63308.482
164,0.0,0.0,6.391,569295.819,63308.992
165,0.0,0.0,5.951,569298.64,63309.465
166,0.0,0.0,5.529,569301.164,63309.905
167,0.0,0.0,5.191,569303.443,63310.314
168,0.0,0.0,4.922,569305.564,63310.685
169,0.0,0.0,4.59,569307.644,63311.041
170,0.0,0.0,4.319,569309.616,63311.356
