 day, S, E, H, R, D
0,638252.368,26.509,0.0,0.0,0.0
1,638188.758,77.386,0.0,0.09,0.0
2,638072.935,169.783,0.0,0.411,0.0
3,637861.618,338.631,0.0,1.073,0.0
4,637481.457,640.743,0.0,2.238,0.0
5,636801.806,1178.738,0.034,4.708,0.0
6,635583.018,2142.299,0.159,9.629,0.0
7,633411.871,3855.293,0.381,19.333,0.003
8,629552.064,6895.496,0.89,37.398,0.004
9,622719.427,12269.684,1.823,69.669,0.006
10,610703.802,21693.856,3.417,127.671,0.017
11,589780.402,38044.485,6.238,232.456,0.029
12,554050.082,65750.23,11.378,420.322,0.049
13,494938.145,111004.864,20.34,751.666,0.091
14,402800.542,179767.633,36.254,1333.713,0.173
15,273914.782,270784.842,64.414,2345.247,0.294
16,127021.559,360632.881,113.615,4065.834,0.56
17,17756.087,393957.314,197.112,6895.562,1.116
18,0.0,328742.683,333.785,11334.163,2.211
19,0.0,259515.397,541.264,17854.051,4.657
20,0.0,204864.002,818.398,26906.321,9.789
21,0.0,161726.251,1117.179,39227.217,20.494
22,0.0,127669.614,1325.494,55629.631,40.655
23,0.0,100783.684,1379.022,76181.481,71.835
24,0.0,79561.929,1365.363,99603.275,109.976
25,0.0,62800.357,1337.305,124745.6,152.185
26,0.0,49576.522,1288.327,150761.566,196.323
27,0.0,39132.74,1248.991,177010.261,242.342
28,0.0,30889.814,1197.801,203036.873,288.037
29,0.0,24382.796,1171.159,228475.671,333.03
30,0.0,19244.557,1124.092,253137.548,377.504
31,0.0,15194.423,1116.152,276808.151,420.173
32,0.0,11994.139,1074.119,299469.005,461.97
33,0.0,9468.223,1056.075,321003.047,501.167
34,0.0,7472.046,1019.443,341402.386,538.642
35,0.0,5899.651,1006.542,360657.533,574.17
36,0.0,4659.289,975.022,378814.838,608.134
37,0.0,3679.76,966.452,395866.09,639.905
38,0.0,2904.204,940.815,411879.011,669.987
39,0.0,2291.593,934.591,426871.107,698.313
40,0.0,1809.101,914.81,440915.35,724.928
41,0.0,1428.514,904.884,454047.819,749.955
42,0.0,1127.452,889.439,466313.726,773.583
43,0.0,890.765,879.98,477776.542,795.555
44,0.0,703.81,869.071,488481.291,816.207
45,0.0,555.813,856.247,498478.072,835.46
46,0.0,438.269,844.296,507797.139,853.128
47,0.0,346.077,833.488,516487.575,869.816
48,0.0,273.08,821.687,524595.977,885.595
49,0.0,215.428,809.968,532160.894,900.259
50,0.0,170.109,798.606,539212.967,914.098
51,0.0,134.359,786.26,545788.57,927.232
52,0.0,105.811,773.529,551916.553,939.311
53,0.0,83.495,760.844,557630.661,950.557
54,0.0,65.955,748.2,562959.996,961.099
55,0.0,52.389,735.908,567926.394,971.02
56,0.0,41.243,723.362,572559.347,980.199
57,0.0,32.614,710.62,576876.652,988.959
58,0.0,25.689,697.61,580904.178,997.084
59,0.0,20.232,684.437,584661.433,1004.802
60,0.0,15.86,670.023,588164.889,1011.944
61,0.0,12.462,656.073,591432.28,1018.519
62,0.0,9.876,640.916,594479.006,1024.614
63,0.0,7.785,625.32,597318.53,1030.423
64,0.0,6.158,610.668,599969.339,1035.967
65,0.0,4.859,595.664,602438.701,1041.017
66,0.0,3.835,581.961,604745.581,1045.71
67,0.0,3.025,566.772,606899.161,1050.182
68,0.0,2.363,551.534,608905.239,1054.404
69,0.0,1.861,536.726,610780.086,1058.384
70,0.0,1.493,521.224,612529.872,1062.102
71,0.0,1.189,505.62,614164.493,1065.61
72,0.0,0.915,490.053,615687.789,1068.954
73,0.0,0.752,474.364,617109.195,1072.022
74,0.0,0.584,458.626,618438.003,1074.858
75,0.0,0.459,442.97,619676.864,1077.569
76,0.0,0.372,427.099,620835.462,1080.096
77,0.0,0.291,412.328,621915.173,1082.451
78,0.0,0.233,396.637,622924.338,1084.692
79,0.0,0.196,381.889,623866.925,1086.745
80,0.0,0.152,367.411,624747.642,1088.695
81,0.0,0.128,352.819,625569.343,1090.497
82,0.0,0.107,338.287,626334.29,1092.258
83,0.0,0.086,324.307,627050.64,1093.932
84,0.0,0.069,310.809,627718.238,1095.495
85,0.0,0.054,297.21,628341.837,1097.015
86,0.0,0.04,284.363,628924.858,1098.394
