 day, S, E, H, R, D
0,664843.992,432.778,0.0,0.0,0.0
1,664009.151,969.605,0.0,1.908,0.0
2,662811.9,1714.657,0.0,6.854,0.0
3,661104.879,2754.911,0.0,16.606,0.0
4,658685.808,4211.996,0.0,33.118,0.0
5,655275.782,6242.553,2.546,78.609,0.0
6,650487.749,9070.835,9.703,173.478,0.003
7,643821.921,12960.778,22.397,334.799,0.013
8,634578.795,18314.926,42.588,587.617,0.036
9,621854.643,25614.272,72.756,970.119,0.088
10,604491.827,35464.601,115.255,1531.598,0.222
11,581081.565,48543.713,174.643,2344.969,0.477
12,549989.2,65555.419,255.021,3514.543,0.941
13,509589.921,86997.774,359.932,5175.214,1.708
14,458584.583,112914.057,491.732,7516.322,3.04
15,396695.921,142296.877,647.872,10794.156,5.483
16,325552.042,172514.172,819.758,15351.038,9.515
17,249341.881,199132.961,989.877,21622.072,16.3
18,174978.468,216307.467,1133.729,30151.609,26.96
19,110452.71,218734.864,1230.737,41550.131,43.148
20,61875.842,204518.611,1277.708,56469.514,66.174
21,30723.85,176979.147,1296.675,75511.911,96.623
22,13767.989,143150.968,1308.533,99161.73,135.628
23,10090.208,105770.0,1315.1,127605.958,183.966
24,7334.385,78171.65,1318.805,160615.646,240.348
25,5362.414,57714.46,1318.429,197382.751,304.396
26,3980.495,42540.42,1323.103,236553.122,372.653
27,3017.123,31296.106,1332.788,276563.244,443.328
28,2340.595,22995.988,1323.073,315850.758,512.767
29,1858.101,16882.849,1299.419,352996.057,578.294
30,1509.965,12384.787,1293.459,387236.181,638.365
31,1254.439,9086.369,1269.201,418252.693,692.625
32,1062.844,6673.026,1245.773,445977.021,740.374
33,917.207,4902.253,1222.912,470518.231,781.995
34,803.621,3609.215,1199.815,492088.484,818.255
35,714.625,2662.16,1173.969,510956.896,849.238
36,643.201,1968.273,1150.557,527404.262,875.658
37,585.257,1460.047,1126.74,541709.69,898.139
38,537.429,1089.186,1103.418,554147.429,917.466
39,497.915,816.943,1079.022,564957.006,933.457
40,464.674,615.448,1054.711,574352.771,946.719
41,436.07,468.102,1029.654,582547.061,958.226
42,411.796,357.768,1005.049,589707.635,967.736
43,390.418,276.922,979.81,595976.995,975.745
44,372.133,215.838,954.734,601488.076,982.508
45,355.846,170.242,929.073,606356.928,988.16
46,341.402,135.926,903.406,610667.738,992.895
47,328.474,109.645,877.181,614503.678,997.004
48,316.993,89.65,850.393,617935.212,1000.483
49,306.488,74.559,823.718,621021.359,1003.37
50,297.159,62.529,797.391,623805.644,1005.815
51,288.763,53.078,770.739,626329.563,1007.913
52,280.866,45.907,743.657,628628.246,1009.835
53,273.718,39.84,716.716,630733.393,1011.452
54,267.088,35.186,690.732,632666.878,1012.879
