 day, S, E, H, R, D
0,710021.014,462.619,0.0,0.0,0.0
1,709149.879,1014.853,0.0,1.899,0.0
2,707929.001,1759.391,0.0,7.367,0.0
3,706210.553,2788.222,0.0,17.4,0.0
4,703799.485,4215.049,0.0,34.677,0.0
5,700432.083,6190.243,2.882,82.431,0.0
6,695739.134,8925.528,11.025,182.35,0.018
7,689234.883,12687.282,25.617,349.401,0.101
8,680250.678,17849.914,47.753,609.878,0.305
9,667903.768,24896.715,81.228,997.178,0.711
10,651059.174,34419.699,127.329,1563.549,1.524
11,628330.298,47100.272,191.461,2379.385,3.067
12,598078.004,63671.106,276.911,3534.329,5.882
13,558559.861,84760.054,387.78,5166.362,10.909
14,508317.383,110539.119,525.139,7455.354,19.698
15,446718.853,140292.286,688.383,10645.692,34.751
16,374756.305,171881.153,867.332,15068.325,60.726
17,295965.93,201251.384,1044.464,21142.315,104.323
18,216670.94,222709.987,1192.705,29398.999,172.811
19,144895.114,230532.084,1292.857,40453.75,275.786
20,87616.302,221626.272,1341.251,54961.648,421.912
21,47939.581,197698.384,1360.509,73573.98,615.717
22,24131.032,164771.474,1372.9,96819.645,865.7
23,16784.219,124840.163,1380.618,125019.876,1175.931
24,11577.264,94225.702,1386.017,158075.5,1544.852
25,8049.602,70720.24,1388.704,195325.894,1968.78
26,5702.163,52787.36,1398.145,235578.586,2429.94
27,4142.512,39206.667,1413.938,277277.383,2909.812
28,3095.426,29004.261,1407.764,318810.988,3392.615
29,2380.726,21392.504,1387.515,358591.214,3855.214
30,1883.108,15756.291,1388.298,395648.52,4280.53
31,1530.069,11585.81,1367.867,429510.482,4668.324
32,1272.68,8518.121,1347.817,460005.559,5014.104
33,1080.057,6267.931,1328.395,487180.674,5318.089
34,935.262,4614.457,1308.711,511181.197,5583.87
35,823.428,3401.527,1285.503,532259.89,5812.424
36,734.72,2513.505,1265.764,550693.574,6007.516
37,664.159,1862.125,1244.57,566764.52,6174.273
38,606.343,1385.332,1223.258,580747.995,6315.972
39,559.488,1034.275,1200.914,592915.015,6435.26
40,520.261,776.697,1177.528,603497.883,6536.332
41,487.524,587.664,1153.901,612728.42,6621.547
42,459.629,446.909,1129.361,620791.81,6693.373
43,435.487,342.87,1104.197,627845.573,6753.481
44,414.731,265.157,1078.319,634040.793,6803.916
45,396.593,207.069,1052.315,639500.485,6846.914
46,380.458,163.708,1025.635,644330.041,6882.223
47,366.038,131.102,998.483,648621.997,6912.095
48,353.239,106.628,970.773,652455.516,6937.601
49,341.982,87.449,942.212,655892.247,6959.038
50,331.978,72.44,914.145,658992.765,6977.365
51,322.759,60.645,884.934,661795.296,6992.893
52,314.193,51.705,856.406,664344.596,7006.487
53,306.391,44.558,826.924,666674.419,7018.375
54,299.209,39.07,797.943,668807.747,7028.744
55,292.644,34.502,768.368,670771.955,7037.837
56,286.668,30.412,739.503,672588.534,7045.659
57,281.113,27.222,710.33,674270.24,7052.749
58,275.915,24.547,682.137,675832.649,7059.125
59,271.235,22.281,654.047,677288.67,7064.859
60,266.786,20.36,626.231,678652.399,7070.174
61,262.556,18.775,599.317,679928.024,7074.896
62,258.792,17.13,572.609,681126.039,7079.289
63,255.076,15.71,546.7,682254.009,7083.26
64,251.723,14.502,521.354,683316.141,7086.945
65,248.527,13.589,496.707,684316.543,7090.285
66,245.589,12.594,473.12,685261.084,7093.454
67,242.855,11.701,450.009,686156.157,7096.53
68,240.273,10.937,428.147,687003.202,7099.248
69,237.818,10.259,407.197,687802.621,7101.881
70,235.52,9.658,386.679,688560.365,7104.324
71,233.321,9.143,367.108,689280.17,7106.662
72,231.341,8.555,348.626,689963.533,7108.82
73,229.432,7.999,330.826,690612.121,7110.896
74,227.663,7.425,313.961,691227.963,7112.852
75,225.909,7.054,297.688,691814.164,7114.693
76,224.302,6.588,282.029,692371.244,7116.485
77,222.722,6.368,267.448,692899.722,7118.151
78,221.326,5.965,253.351,693403.378,7119.74
79,219.991,5.64,240.111,693881.754,7121.218
80,218.675,5.349,227.574,694335.285,7122.611
81,217.45,5.018,215.568,694767.616,7123.977
82,216.282,4.753,204.419,695178.994,7125.208
83,215.172,4.559,193.613,695570.973,7126.376
84,214.138,4.273,183.192,695944.491,7127.478
85,213.185,4.075,173.505,696298.171,7128.531
86,212.217,3.863,164.295,696635.296,7129.533
87,211.386,3.58,155.678,696956.624,7130.416
88,210.553,3.402,147.503,697261.375,7131.286
