Susceptible,Exposed,Hospitalised,Death,Recovered
665058,363,0,0,0
664631,722,0,0,2
664109,1152,0,0,11
663482,1645,0,0,36
662664,2285,0,0,68
661725,2996,0,0,113
660546,3856,0,0,166
659178,4857,0,0,226
657399,6225,1,0,324
655430,7612,1,0,458
652958,9387,2,0,631
649983,11488,2,0,849
646306,14137,6,0,1110
642049,17126,12,0,1415
636855,20755,18,0,1761
630589,25183,22,0,2351
623083,30536,26,0,2956
614096,36834,26,0,3677
603671,44175,39,0,4526
591036,52912,63,0,5632
576555,62811,84,0,6952
559793,74037,96,0,8501
540140,87230,138,0,10516
532266,87570,166,0,12850
523029,89145,195,0,15730
512434,92156,223,2,18898
501129,95326,261,3,22480
489073,99033,295,3,26201
476213,103401,328,4,30491
463052,107493,381,7,34970
449150,112080,449,11,39858
434991,116691,511,16,45250
420199,121516,554,17,51096
405285,126091,581,21,57488
389899,130652,652,26,64308
374242,135011,684,30,71588
358515,139179,704,32,79251
342741,143066,756,39,87306
326924,146429,795,43,96083
311272,149446,786,53,105094
295937,151877,786,61,114412
280517,154257,822,69,124140
265477,155849,782,76,134298
250646,157352,763,89,144780
236621,157929,762,97,155561
222850,158187,755,110,166482
209910,157544,757,123,177776
197454,156464,788,140,189416
185607,154647,781,159,201214
174236,152924,783,167,213408
163447,150520,780,182,225421
153292,147655,786,195,237786
143878,144390,724,213,250258
135147,140777,747,226,262617
126912,136790,723,244,275332
119308,132585,720,266,287685
112306,128228,719,279,300272
105672,123905,746,296,312943
99537,119353,752,307,325474
93899,114547,721,326,338050
88738,109752,706,338,350284
84071,105001,736,353,362202
79752,100186,734,366,373963
75719,95590,740,380,385706
72039,91011,726,396,397066
68793,86463,718,409,408274
65754,81963,744,417,419229
62893,77814,768,433,429883
60301,73623,771,449,440131
57918,69727,793,469,450216
55656,65903,770,481,459741
53594,62390,762,496,468814
51727,58723,717,504,477666
49979,55406,683,518,485961
48411,52144,720,531,494343
46981,49052,716,541,502393
45707,46087,696,552,509868
44509,43373,658,560,517206
43344,40825,670,568,524153
42331,38350,657,579,530673
41380,36005,657,589,536659
40493,33722,637,596,542577
39702,31576,658,602,548079
38974,29573,625,615,553332
38298,27666,613,623,558304
37691,25896,618,629,563017
37149,24201,602,633,567374
36609,22686,575,637,571682
36090,21301,563,640,575611
35603,19956,535,646,579295
35169,18646,542,647,582652
34806,17360,544,652,585901
34445,16161,534,662,589033
34117,15103,539,668,592015
33808,14105,535,673,594718
33487,13233,497,676,597341
33225,12382,454,682,599867
32948,11619,444,683,602135
32720,10781,429,688,604190
32507,10038,417,689,606182
32302,9382,407,693,608056
32098,8821,385,694,609849
31928,8192,401,694,611576
31749,7671,403,697,613057
31601,7131,379,700,614494
31461,6654,339,701,615949
31318,6248,313,704,617143
31206,5849,304,706,618326
31084,5462,274,706,619425
30990,5109,267,706,620540
30896,4762,255,709,621493
30802,4413,253,711,622425
30710,4147,238,712,623330
30622,3906,244,713,624137
30560,3620,214,715,624834
30495,3385,180,716,625507
30420,3162,185,716,626117
30363,2953,176,718,626688
30300,2756,161,719,627193
30247,2557,151,719,627706
30196,2379,132,721,628212
30160,2219,133,722,628627
30124,2055,128,723,629058
30083,1921,120,723,629504
30047,1790,119,724,629879
30014,1668,122,724,630219
29982,1570,107,726,630528
29958,1456,110,726,630845
29930,1361,98,726,631169
29904,1293,93,726,631418
29879,1217,96,728,631632
29861,1128,94,728,631870
29842,1035,95,729,632097
29821,979,88,729,632298
29801,915,89,730,632476
29782,831,74,730,632639
29767,772,76,730,632822
29751,715,68,730,632974
29737,668,60,730,633135
29727,621,50,730,633265
29715,577,48,731,633405
29698,534,42,731,633562
29683,495,42,731,633658
29668,473,46,731,633751
29657,425,48,731,633843
29646,401,51,733,633925
29639,365,50,733,634002
29628,347,35,733,634098
29622,317,28,733,634173
29618,294,27,733,634255
29616,273,26,733,634321
29610,264,22,733,634384
29606,240,22,733,634445
29600,220,18,733,634488
29594,206,17,733,634532
29588,196,20,733,634587
29582,184,22,733,634617
29580,173,18,733,634661
29575,167,18,733,634691
29571,159,15,733,634727
29568,147,12,733,634760
29562,142,6,733,634790
29559,136,9,733,634812
29558,125,8,733,634827
29558,116,10,733,634851
29555,113,10,733,634867
29554,97,10,733,634884
29549,95,12,733,634917
29548,86,14,733,634929
29546,74,15,733,634946
29546,67,11,733,634967
29544,65,9,733,634979
29541,65,6,733,634996
29541,55,6,733,635005
29541,50,8,733,635018
29541,48,6,733,635031
29540,46,7,733,635044
29540,39,3,733,635055
29540,31,6,733,635064
29540,30,6,733,635076
29540,30,6,733,635086
29538,31,4,733,635096
29538,28,4,733,635106
29538,22,4,733,635111
29538,22,3,733,635117
29537,23,2,734,635121
29537,22,2,734,635127
29537,19,2,734,635133
29537,17,1,734,635139
29537,16,1,734,635145
29537,13,2,734,635147
29537,12,2,734,635148
29536,13,2,734,635148
29536,12,2,734,635149
29536,11,2,734,635151
29536,11,2,734,635154
29536,11,0,734,635160
29536,10,0,734,635160
29535,11,0,734,635162
