Susceptible,Exposed,Hospitalised,Death,Recovered
665035,387,0,0,0
664605,744,0,0,2
664102,1140,0,0,6
663470,1633,0,0,31
662691,2239,0,0,60
661716,3015,0,0,101
660634,3814,1,0,148
659271,4797,1,0,214
657568,6026,1,0,306
655545,7472,2,0,448
653026,9302,4,0,626
650059,11439,7,0,807
646497,13996,9,0,1084
642133,17088,9,0,1420
636800,20943,13,0,1818
630447,25502,16,0,2307
622917,30850,21,0,2897
613899,37168,35,0,3652
603185,44622,37,0,4579
590798,53178,52,0,5697
576447,63014,61,0,7152
559306,74772,89,0,8714
539716,87798,116,1,10639
531612,88314,139,2,12986
522349,90009,156,2,15775
511926,92679,207,2,18889
500658,95975,254,4,22384
488783,99612,298,5,26153
475901,104149,331,6,30246
462621,108547,357,8,34820
448613,113297,411,10,39833
434006,118248,455,12,45164
419045,122928,511,18,50978
404043,127266,572,24,57375
388298,132132,601,30,64231
372332,136630,633,34,71559
356428,140791,663,41,79129
340478,144723,689,50,87199
324613,148188,733,54,95688
308863,151137,760,61,104735
293236,153688,755,68,114098
277996,155647,755,78,123776
262917,157361,772,89,133770
248505,158242,772,102,144420
234455,158597,758,112,155265
221033,158590,763,123,166412
207873,158012,793,138,177803
195427,156955,783,153,189502
183603,155022,791,164,201589
172416,152964,761,172,213645
161839,150297,773,183,226052
151850,147450,788,191,238601
142585,144006,797,200,251205
133872,140243,807,215,263823
125691,136442,791,236,276481
118231,131884,804,248,289003
111203,127662,789,263,301800
104547,123364,781,282,314411
98529,118627,776,304,327057
93042,113974,785,318,339403
87906,109288,806,333,351686
83271,104474,820,348,364043
78993,99736,775,357,375759
75126,95006,766,367,387559
71479,90469,754,378,399086
68205,85881,763,395,410222
65250,81410,753,409,421055
62423,77229,742,420,431589
59774,73270,756,437,441755
57450,69281,731,446,451630
55247,65404,760,457,461114
53211,61746,755,468,470219
51362,58284,727,482,478978
49680,54976,725,489,487524
48225,51745,707,498,495577
46745,48641,686,516,503214
45440,45795,651,531,510759
44247,43197,661,535,517908
43142,40635,659,543,524721
42188,37976,655,551,531267
41194,35717,665,557,537381
40364,33526,619,566,543335
39551,31468,606,568,548809
38852,29442,600,576,554167
38149,27629,575,585,559025
37499,25853,571,592,563704
36900,24150,539,598,568018
36306,22761,533,606,572218
35785,21372,523,612,576051
35324,19946,507,616,579676
34870,18692,467,620,583150
34495,17418,467,624,586495
34118,16343,449,629,589636
33766,15339,440,630,592536
33452,14367,435,634,595221
33157,13447,420,639,597744
32883,12589,398,640,600148
32656,11735,408,643,602390
32437,10938,411,647,604513
32228,10185,397,649,606562
31993,9503,391,652,608451
31810,8838,366,653,610214
31627,8263,357,654,611875
31463,7722,340,659,613359
31297,7228,343,662,614726
31168,6734,342,664,616076
31043,6297,321,671,617395
30911,5880,313,671,618609
30792,5522,292,672,619725
30667,5147,284,674,620781
30564,4817,277,674,621758
30468,4477,274,675,622583
30383,4165,260,676,623421
30306,3885,236,677,624255
30221,3613,237,678,624977
30160,3374,219,679,625719
30104,3136,196,681,626352
30052,2905,184,682,626970
30002,2691,173,685,627521
29950,2518,171,686,628035
29900,2363,175,686,628550
29867,2204,161,688,629060
29826,2057,141,688,629483
29792,1899,126,689,629916
29752,1767,129,689,630282
29712,1641,125,689,630648
29680,1524,122,691,630981
29643,1431,99,693,631293
29613,1338,109,695,631562
29595,1255,98,697,631842
29576,1171,90,698,632075
29557,1097,77,699,632322
29535,1018,69,699,632533
29516,945,64,699,632712
29501,878,69,699,632899
29481,823,64,700,633060
29466,766,59,700,633224
29448,713,55,700,633368
29434,665,59,701,633510
29420,634,54,701,633642
29405,600,47,701,633752
29393,562,43,701,633873
29386,518,37,701,633982
29373,481,31,703,634073
29363,446,30,703,634159
29354,423,36,703,634278
29346,390,34,703,634365
29342,361,37,703,634456
29335,340,27,703,634531
29332,312,21,703,634593
29323,301,16,703,634666
29318,292,13,703,634711
29314,272,13,703,634766
29307,255,18,703,634811
29302,236,19,703,634858
29299,216,15,704,634889
29296,200,13,704,634925
29292,191,12,704,634957
29289,174,12,704,634991
29287,158,9,704,635020
29285,147,9,704,635051
29285,136,13,704,635084
29285,120,16,704,635120
29282,112,14,704,635149
29276,104,14,704,635168
29273,100,13,704,635189
29272,93,14,704,635206
29269,90,11,704,635218
29267,85,10,704,635243
29264,81,7,704,635264
29261,78,7,704,635287
29261,72,8,704,635307
29260,68,8,704,635322
29259,67,7,704,635336
29257,61,6,704,635344
29256,54,7,704,635353
29255,51,4,704,635364
29253,49,2,704,635374
29253,45,2,704,635382
29253,42,1,704,635387
29250,39,0,704,635394
29249,30,1,704,635404
29248,28,2,704,635415
29248,22,1,704,635418
29248,20,2,704,635429
29248,14,3,704,635433
29246,16,3,704,635435
29246,14,1,704,635443
29245,15,1,704,635446
29244,16,1,704,635454
29244,14,1,704,635457
29244,12,1,704,635458
29244,11,1,704,635462
29244,9,2,704,635465
29244,6,1,704,635468
29244,6,2,704,635473
29244,6,2,704,635477
29244,6,2,704,635480
29244,6,3,704,635482
