Susceptible,Exposed,Hospitalised,Death,Recovered
665081,341,0,0,0
664662,691,0,0,4
664127,1135,0,0,17
663504,1617,0,0,34
662732,2228,0,0,61
661776,2967,0,0,96
660639,3813,0,0,154
659246,4834,1,0,221
657614,6036,1,0,325
655583,7475,2,0,454
653077,9335,4,0,624
650060,11492,2,0,836
646434,14131,7,0,1078
642112,17145,12,0,1447
636879,20850,17,0,1844
630471,25378,25,0,2359
623111,30537,29,0,2959
614318,36704,43,0,3723
603741,44116,46,0,4617
591502,52499,57,0,5658
576714,62688,76,0,7008
559799,74248,95,0,8607
540408,87184,122,0,10562
532506,87702,149,0,12924
523304,89532,176,0,15630
513150,91946,201,1,18769
502047,95085,243,1,22215
490034,98604,292,2,25862
477427,102753,335,7,30129
464076,107204,349,10,34717
450158,111872,403,12,39693
435974,116362,476,13,45080
421201,121293,556,17,51195
405992,126065,596,24,57467
390605,130734,598,31,64233
374995,135165,621,37,71505
359257,139105,678,42,79192
343276,142837,679,51,87256
327457,146272,687,60,95797
311677,149536,732,66,104774
296340,151869,738,75,113933
281116,153712,786,87,123668
265954,155639,760,94,133609
251280,156924,728,106,144044
237109,157561,754,117,154597
223644,157420,757,127,165597
210436,156976,771,141,177209
197757,156065,766,149,188902
185905,154398,770,157,200380
174752,152350,775,172,212745
164153,149828,769,184,224869
154040,147151,775,202,237380
144620,143871,750,222,249891
136010,139990,761,236,262342
127877,136165,741,252,274835
120184,132162,740,267,287502
113014,127810,754,279,300010
106518,123473,765,297,312746
100445,118800,756,307,325254
94918,114043,765,322,337748
89674,109482,780,331,350246
84897,104861,775,345,362426
80608,100201,732,354,374288
76618,95434,726,373,386043
72956,90906,730,385,397342
69587,86544,747,399,408601
66554,82125,743,418,419258
63669,77822,746,437,429871
61134,73657,716,450,439844
58671,69882,676,465,449900
56497,66101,712,477,459336
54523,62214,722,487,468514
52590,58800,730,500,477312
50886,55480,726,514,485721
49260,52333,710,530,493963
47821,49308,723,543,501823
46489,46418,700,550,509261
45207,43750,695,561,516318
44070,41046,676,568,523045
43003,38575,653,576,529486
41965,36359,606,588,535732
41048,34096,573,596,541513
40155,32035,599,606,546978
39423,30094,586,614,552314
38731,28121,576,620,557257
38082,26349,572,626,561930
37451,24721,563,634,566396
36886,23180,561,642,570688
36397,21737,546,653,574517
35918,20310,576,658,578324
35489,19010,561,664,581828
35119,17743,529,672,585108
34743,16603,531,677,588277
34395,15463,510,684,591343
34054,14486,518,686,594167
33746,13540,486,688,596818
33471,12590,453,693,599298
33214,11784,431,700,601550
32959,11031,427,705,603661
32739,10305,394,714,605687
32524,9690,399,718,607584
32325,9103,362,719,609398
32174,8494,360,721,611036
32004,7962,352,724,612468
31830,7472,364,724,613906
31659,6973,352,727,615292
31514,6513,326,731,616530
31364,6089,306,731,617767
31238,5676,284,732,618851
31117,5271,280,732,619863
31011,4909,264,734,620913
30915,4622,265,736,621877
30818,4336,227,737,622756
30726,4071,231,737,623493
30659,3783,209,739,624276
30593,3515,205,739,624969
30540,3268,204,739,625606
30488,3033,193,740,626302
30421,2844,197,741,626899
30382,2644,183,741,627402
30337,2468,169,741,627884
30280,2314,154,741,628389
30237,2163,150,743,628826
30205,2041,145,744,629236
30172,1904,144,744,629646
30142,1779,117,745,630038
30103,1646,111,745,630377
30074,1535,104,745,630681
30053,1408,101,746,630952
30024,1305,106,747,631240
29999,1214,111,747,631531
29981,1143,105,747,631797
29958,1072,88,747,631998
29940,991,93,747,632189
29917,930,85,747,632389
29907,862,71,747,632557
29897,801,71,747,632681
29887,746,65,747,632835
29874,712,64,747,633006
29860,670,59,747,633126
29848,613,55,748,633252
29836,566,55,748,633371
29824,530,56,748,633458
29809,495,51,748,633587
29798,458,51,748,633672
29793,417,48,748,633782
29787,393,50,749,633879
29776,374,43,749,633950
29767,351,38,749,634022
29755,337,33,749,634107
29748,321,33,749,634174
29746,300,27,749,634224
29744,271,27,749,634273
29740,257,27,749,634321
29735,245,25,749,634355
29730,227,25,749,634406
29729,209,22,749,634449
29725,196,18,749,634480
29723,172,18,749,634512
29718,162,22,749,634543
29716,148,17,750,634589
29713,141,14,750,634618
29711,135,11,750,634646
29708,119,14,750,634670
29707,105,12,750,634695
29705,98,10,750,634710
29702,92,8,750,634731
29700,88,5,750,634755
29698,83,6,750,634776
29696,77,4,750,634806
29695,73,3,750,634819
29694,69,5,750,634830
29694,65,8,750,634848
29692,60,6,751,634857
29691,56,5,751,634871
29691,52,6,751,634884
29690,47,4,751,634891
29689,45,4,751,634898
29687,42,2,751,634912
29687,36,1,751,634916
29687,30,2,751,634920
29686,31,2,751,634930
29686,27,2,751,634932
29686,25,2,751,634934
29685,25,2,751,634942
29685,22,3,751,634946
29685,21,4,751,634951
29684,21,5,751,634953
29684,19,5,751,634965
29684,14,4,751,634970
29684,14,5,751,634975
29684,14,4,751,634977
29684,13,3,751,634979
29684,13,2,751,634982
29683,14,1,751,634983
29683,14,1,751,634984
29683,12,2,751,634985
29683,11,1,751,634987
29683,10,1,751,634989
