Susceptible,Exposed,Hospitalised,Death,Recovered
665031,383,0,0,0
664579,760,0,0,5
664039,1192,0,0,10
663343,1738,0,0,33
662558,2323,0,0,63
661558,3092,0,0,112
660382,3979,0,0,159
658963,5007,0,0,244
657196,6321,1,0,344
655088,7816,1,0,470
652523,9675,3,0,632
649464,11906,7,0,834
645845,14482,4,0,1123
641387,17705,11,0,1456
636032,21531,15,0,1851
629562,26167,25,0,2386
621996,31447,32,0,3055
612983,37774,39,0,3824
602543,44958,50,0,4724
590038,53630,55,0,5857
575449,63535,76,0,7144
558373,75162,93,0,8759
538438,88600,114,1,10663
530395,88975,129,1,13076
520838,90889,142,1,15763
510277,93583,177,1,18982
498984,96694,211,1,22550
486903,100338,261,2,26514
474076,104584,315,3,30742
460608,109149,377,5,35372
446751,113622,414,6,40560
432319,118297,454,13,45977
417394,123093,516,16,51979
402101,127799,557,21,58264
386642,132231,591,25,65268
370817,136648,644,29,72502
355097,140590,701,33,80164
339287,144251,689,38,88435
323214,147815,723,46,96971
307388,150817,713,52,106130
291658,153415,721,59,115580
276371,155650,729,65,125138
261412,157164,707,78,135384
247030,158006,745,93,145905
233029,158418,769,111,156736
219597,158254,741,123,167890
206493,157933,743,131,179326
194032,156820,731,144,191004
182375,154761,756,149,203025
171226,152667,723,159,215290
160683,150080,709,174,227728
150876,147087,715,185,240132
141684,143557,682,195,252549
133130,139736,718,210,265326
125024,135740,734,220,277734
117517,131583,742,236,290250
110584,127120,781,246,302787
104197,122717,762,260,315314
98226,118373,762,274,327743
92787,113684,771,288,340308
87633,108953,769,304,352673
82982,104431,775,315,364825
78853,99585,762,329,376592
74992,94859,767,345,388358
71403,90224,769,364,399904
68108,85714,766,380,410936
64984,81371,774,391,421713
62219,77071,751,409,432438
59810,72982,746,422,442659
57425,69037,765,436,452162
55311,65164,772,448,461544
53345,61496,742,463,470641
51565,57950,722,475,479390
49852,54697,712,489,487824
48297,51673,711,499,495876
46893,48580,690,511,503665
45625,45669,688,524,511000
44430,42996,684,538,517982
43359,40418,673,547,524740
42379,37811,648,559,531354
41366,35561,666,574,537610
40566,33220,662,584,543322
39754,31181,631,591,548793
39013,29232,612,599,553950
38320,27358,582,610,559046
37667,25643,585,616,563654
37112,23994,582,622,568103
36555,22530,562,626,572271
36069,21054,568,632,576071
35595,19730,548,639,579667
35152,18552,530,643,583126
34744,17321,506,647,586370
34370,16231,504,652,589541
34051,15134,464,658,592411
33730,14161,453,661,595177
33472,13200,458,666,597709
33189,12389,453,668,600200
32965,11495,464,671,602379
32720,10760,435,674,604603
32534,9932,408,679,606631
32304,9328,403,680,608458
32122,8687,385,681,610210
31945,8112,373,686,611880
31788,7563,363,686,613411
31685,7004,353,690,614789
31540,6484,327,690,616106
31410,6090,309,696,617382
31286,5694,286,699,618573
31179,5331,273,702,619666
31078,5014,262,709,620726
30971,4695,264,711,621666
30877,4400,280,712,622519
30799,4108,254,713,623342
30712,3836,253,716,624123
30619,3599,226,719,624842
30558,3363,204,720,625573
30490,3107,203,722,626161
30442,2897,197,726,626749
30395,2682,175,729,627292
30350,2472,168,732,627817
30295,2308,150,732,628300
30245,2160,145,735,628707
30201,2010,145,736,629127
30173,1832,147,736,629512
30144,1705,149,738,629922
30112,1605,145,739,630281
30081,1468,132,740,630596
30042,1389,115,740,630948
30017,1294,103,740,631233
29990,1226,108,740,631487
29969,1156,100,741,631699
29941,1088,97,741,631909
29927,1004,100,741,632136
29900,949,96,741,632315
29881,883,90,741,632516
29859,831,78,741,632702
29844,784,68,741,632869
29828,737,63,741,632991
29814,679,60,741,633135
29802,624,59,741,633259
29795,581,56,742,633384
29783,541,49,742,633468
29774,505,43,742,633605
29765,484,46,743,633695
29756,454,41,744,633791
29748,424,33,745,633878
29746,380,29,745,633958
29742,353,20,745,634036
29737,317,19,745,634108
29733,293,22,745,634167
29725,276,19,745,634220
29721,257,18,745,634292
29713,243,14,745,634332
29708,230,9,745,634381
29701,220,13,745,634421
29700,211,12,745,634467
29698,198,11,745,634525
29697,184,13,745,634556
29693,169,15,745,634579
29690,160,13,746,634614
29688,152,14,746,634652
29685,142,9,746,634693
29684,136,11,746,634721
29684,128,8,747,634743
29683,116,7,747,634755
29682,106,6,747,634774
29681,90,7,747,634789
29678,85,6,747,634804
29676,79,8,747,634814
29676,74,7,747,634831
29673,66,4,747,634850
29671,63,5,747,634863
29671,56,5,747,634869
29671,50,4,747,634879
29671,49,5,747,634888
29667,49,6,747,634896
29667,44,6,747,634913
29666,44,4,747,634921
29666,38,2,747,634926
29666,35,1,747,634931
29665,35,2,747,634933
29664,33,2,747,634943
29663,31,2,747,634949
29662,30,2,747,634960
29661,29,1,747,634968
29661,26,1,747,634971
29660,25,0,747,634979
29658,25,1,747,634981
29658,24,1,747,634987
29658,23,2,747,634993
29658,22,2,747,634995
29658,22,2,747,634998
29658,21,2,747,635000
29658,20,4,747,635005
29658,17,3,747,635008
29658,16,3,747,635010
29658,16,2,747,635013
29658,15,2,747,635014
29658,14,2,747,635016
