Susceptible,Exposed,Hospitalised,Death,Recovered
665049,373,0,0,0
664588,772,0,0,6
664126,1136,0,0,13
663477,1643,0,0,33
662729,2210,0,0,60
661817,2906,0,0,108
660680,3782,0,0,173
659325,4765,0,0,242
657631,6029,1,0,349
655590,7544,3,0,473
653162,9256,8,0,625
650049,11491,12,0,810
646356,14194,13,0,1087
642075,17258,15,0,1393
636773,21008,17,0,1768
630470,25480,24,0,2270
622930,30657,29,0,2828
614018,36837,36,0,3604
603310,44358,39,0,4526
590816,53116,55,0,5607
576145,63272,71,0,6897
559133,74844,98,0,8517
539311,88179,115,0,10534
531308,88702,136,0,12907
521937,90296,171,1,15603
511445,92978,182,1,18704
500262,96085,199,1,22101
488172,99936,242,2,25955
475495,104017,287,5,30121
462242,108225,329,7,34873
448385,112733,394,8,39868
433946,117563,466,10,45398
419059,122470,494,12,51341
403985,127100,548,15,57600
388323,131723,622,20,64251
372614,135921,638,21,71709
356836,139947,675,26,79595
341139,143451,681,32,87731
325157,146912,715,44,96571
309444,149909,715,54,105598
293742,152677,714,63,114762
278395,154688,747,75,124526
263524,156135,795,82,134748
248907,157054,790,98,145131
235021,157552,753,102,155949
221309,157592,760,112,167097
208187,156985,780,125,178244
195699,155872,762,141,189925
183627,154561,795,156,201821
172685,152378,810,173,213920
162127,149743,762,186,226188
152332,146514,786,200,238792
142886,143298,789,208,251419
134150,139709,832,223,263910
125900,135924,825,240,276481
118407,131773,784,253,289543
111424,127262,808,268,302175
105120,122481,772,282,314842
99134,118097,792,296,327644
93723,113457,765,312,340251
88700,108657,775,327,352249
84073,103829,768,351,364279
79731,99266,747,364,375866
75789,94623,746,377,387717
72142,90083,736,383,399150
68737,85557,773,398,410145
65616,81358,757,421,421074
62820,77154,768,432,431680
60247,73107,789,448,441602
57882,69211,776,457,451334
55659,65491,767,469,460769
53696,61825,757,478,469892
51853,58175,707,493,478807
50181,54906,703,504,487234
48622,51759,694,515,495310
47229,48736,698,520,503015
45919,45784,691,531,510388
44641,43106,705,542,517569
43511,40582,696,548,524226
42562,38049,652,556,530753
41561,35696,655,566,536757
40683,33374,633,574,542572
39853,31367,642,585,548192
39112,29405,622,591,553459
38395,27598,602,602,558472
37771,25808,586,610,563220
37210,24194,568,619,567746
36661,22594,527,625,571925
36175,21103,512,635,575807
35694,19785,497,637,579576
35262,18593,475,639,582923
34875,17317,490,645,586128
34525,16207,483,652,589162
34174,15160,478,658,592010
33841,14149,464,662,594772
33557,13185,458,668,597309
33278,12303,460,673,599778
33011,11562,426,678,602115
32768,10824,415,686,604269
32532,10132,398,688,606314
32337,9496,369,691,608167
32155,8888,364,693,609859
31988,8257,362,697,611563
31833,7708,354,699,613104
31675,7201,344,700,614565
31527,6739,332,700,615940
31406,6241,293,702,617192
31271,5888,271,705,618337
31143,5536,272,707,619431
31025,5224,262,710,620486
30939,4870,254,712,621481
30842,4590,246,712,622368
30775,4266,225,712,623207
30687,3993,227,715,623941
30607,3734,226,715,624657
30542,3467,215,716,625338
30478,3242,198,716,626023
30419,3004,197,717,626607
30366,2765,180,719,627151
30319,2587,175,719,627708
30270,2434,154,720,628209
30229,2271,128,721,628654
30181,2108,134,722,629053
30155,1936,129,722,629410
30120,1767,126,723,629771
30085,1648,130,723,630110
30067,1506,117,724,630441
30033,1397,116,724,630772
29999,1289,100,725,631058
29961,1224,96,725,631350
29935,1152,99,725,631618
29916,1056,92,726,631841
29897,984,73,726,632100
29884,906,83,726,632278
29867,848,70,726,632501
29856,787,50,727,632706
29840,728,50,729,632855
29832,677,56,729,632992
29826,636,60,729,633115
29813,592,59,730,633246
29803,546,55,731,633388
29790,514,43,732,633522
29786,470,43,733,633625
29776,446,48,733,633734
29769,417,48,733,633820
29763,378,47,733,633912
29755,363,41,733,633991
29752,329,33,733,634073
29742,313,27,733,634151
29739,278,27,733,634204
29731,257,25,733,634255
29726,251,22,733,634312
29722,235,20,733,634372
29714,224,21,733,634413
29712,206,22,733,634452
29708,184,20,733,634481
29705,165,18,734,634521
29701,154,12,735,634560
29698,144,10,735,634588
29697,135,10,735,634613
29692,131,13,735,634647
29689,126,14,735,634674
29685,126,14,735,634714
29683,119,13,735,634739
29680,112,10,735,634753
29678,104,7,735,634785
29677,92,5,735,634799
29677,85,7,735,634811
29675,78,9,735,634831
29674,72,8,735,634851
29673,70,7,735,634860
29672,63,5,735,634876
29669,62,3,735,634887
29668,59,5,735,634896
29668,54,6,735,634907
29666,47,6,735,634916
29663,47,7,735,634930
29662,43,6,735,634937
29662,40,6,735,634947
29662,33,6,735,634958
29662,30,7,735,634964
29661,28,4,735,634973
29661,25,1,735,634982
29661,24,1,735,634988
29661,22,2,735,634990
29661,20,2,735,634998
29661,17,2,735,635004
29661,16,2,735,635008
29661,13,1,735,635018
29661,11,1,735,635019
29660,12,1,735,635020
29659,13,1,735,635022
29659,13,1,735,635026
29659,13,2,735,635028
29659,11,2,735,635028
29659,9,2,735,635028
29659,7,2,735,635029
29659,7,2,735,635032
29659,7,1,735,635033
