Susceptible,Exposed,Hospitalised,Death,Recovered
665087,329,0,0,0
664657,688,0,0,4
664166,1093,0,0,14
663551,1587,0,0,31
662773,2205,0,0,52
661829,2924,0,0,83
660695,3771,0,0,152
659329,4788,1,0,215
657660,6011,2,0,305
655489,7647,4,0,430
653007,9413,2,0,603
650044,11497,7,0,802
646388,14143,8,0,1043
642150,17076,7,0,1399
636789,20976,13,0,1792
630536,25420,15,0,2288
623165,30608,25,0,2927
614391,36746,38,0,3705
603945,44114,54,0,4598
591665,52486,69,1,5717
577217,62368,77,1,7035
560139,74029,94,1,8590
540428,87456,108,1,10442
532502,87792,125,1,12864
523183,89455,148,2,15500
512789,92170,189,6,18529
501537,95401,241,6,21869
489419,99456,267,7,25659
476849,103370,300,8,29844
463357,108050,340,8,34273
449456,112722,430,11,39193
435136,117312,503,14,44509
420033,122253,557,16,50315
404708,126998,606,18,56726
389188,131474,607,22,63583
373170,136163,658,32,70910
357280,140459,724,37,78594
341364,144232,721,44,86706
325623,147509,749,47,95247
309923,150597,762,55,104296
294130,153299,815,67,113514
278856,155244,825,77,123456
264237,156654,790,91,133795
249591,157986,797,100,144184
235459,158407,799,109,154986
221982,157957,765,125,165930
208826,157371,792,135,177635
196464,156236,809,156,189469
184638,154394,803,170,201466
173518,152143,805,183,213523
162877,149727,777,194,225709
152800,146803,779,211,238159
143400,143758,770,220,250701
134686,140046,775,235,263337
126484,136082,760,254,276009
119047,131623,809,267,288821
112106,127178,808,283,301473
105685,122725,802,301,314336
99627,118222,798,314,327056
94253,113295,761,327,339107
89124,108648,771,340,351557
84553,103877,805,354,363631
80108,99295,768,365,375643
76196,94685,760,375,387213
72560,90213,738,390,398725
69250,85833,743,408,409910
66087,81619,734,422,420581
63187,77471,700,432,431126
60606,73358,694,445,441150
58302,69302,697,455,451032
56043,65660,664,470,460441
54098,62032,687,488,469677
52233,58618,699,501,478519
50560,55262,689,512,487033
48953,52107,681,527,495016
47543,48987,686,541,502688
46153,46256,645,553,510127
44895,43718,640,561,517192
43786,41051,663,569,523996
42757,38526,664,576,530312
41817,36212,630,586,536367
40905,34074,623,599,542220
40090,31978,607,605,547580
39326,30033,587,610,552732
38665,28027,565,614,557590
38039,26182,566,623,562402
37443,24555,564,632,566859
36869,23016,545,636,571123
36353,21517,525,642,574978
35911,20083,488,646,578688
35449,18847,488,647,582273
35053,17660,487,653,585538
34672,16592,478,653,588698
34323,15527,469,657,591571
33999,14523,468,661,594244
33690,13606,446,669,596871
33401,12700,422,676,599322
33136,11884,419,678,601569
32866,11099,429,681,603654
32643,10323,409,683,605726
32410,9612,381,683,607688
32215,8997,371,684,609526
32054,8402,363,685,611198
31856,7905,342,690,612797
31698,7329,323,691,614249
31555,6825,324,692,615650
31417,6427,324,696,616919
31311,5931,326,698,618079
31205,5535,330,698,619158
31088,5202,304,698,620234
30968,4858,257,698,621254
30883,4548,260,699,622166
30809,4217,237,699,622970
30729,3924,231,700,623786
30656,3664,222,700,624536
30600,3396,229,701,625244
30544,3155,229,701,625867
30475,2966,213,703,626454
30416,2793,214,704,627054
30373,2590,184,706,627627
30322,2385,166,706,628147
30282,2240,169,708,628597
30236,2097,148,710,629045
30201,1947,141,710,629467
30157,1812,152,710,629820
30122,1692,133,710,630183
30101,1588,125,712,630505
30068,1479,111,714,630817
30042,1371,87,714,631094
30011,1294,84,715,631338
29977,1206,76,716,631566
29949,1142,78,716,631826
29920,1046,65,717,632034
29899,969,71,718,632236
29878,919,72,718,632453
29863,859,67,719,632609
29856,802,70,719,632773
29836,758,76,720,632922
29818,711,71,720,633059
29807,664,73,720,633218
29799,619,63,720,633335
29787,569,59,720,633459
29769,531,46,720,633569
29757,501,50,720,633652
29747,468,35,720,633759
29737,439,29,721,633837
29732,405,30,721,633917
29728,366,34,721,633978
29722,345,29,721,634043
29714,315,23,721,634120
29708,293,21,722,634187
29698,268,19,722,634265
29695,255,27,722,634326
29692,232,30,722,634378
29688,220,29,722,634434
29683,208,27,722,634460
29675,202,21,722,634498
29671,191,22,722,634542
29666,182,19,722,634577
29664,172,22,722,634612
29660,159,20,722,634640
29657,150,16,722,634672
29655,146,14,722,634703
29654,131,11,722,634727
29652,121,10,722,634762
29649,115,7,722,634793
29647,104,7,722,634811
29644,97,6,722,634837
29640,89,6,722,634862
29634,89,5,722,634880
29634,81,4,722,634901
29632,72,3,722,634913
29630,67,2,722,634926
29626,66,3,722,634943
29626,63,3,722,634956
29625,56,5,722,634962
29625,54,1,722,634978
29625,49,2,722,634983
29625,43,3,722,634990
29625,40,3,722,635001
29623,40,3,722,635008
29621,38,4,722,635015
29621,34,5,722,635019
29621,32,4,722,635023
29621,29,4,722,635030
29620,26,3,722,635041
29620,25,1,722,635051
29619,25,2,722,635053
29619,23,2,722,635057
29619,22,2,722,635058
29619,19,2,722,635062
29618,18,2,722,635064
29617,17,0,722,635068
29616,16,0,722,635070
29616,15,0,722,635071
29616,15,0,722,635071
29616,14,1,722,635073
29616,14,1,722,635075
29616,13,1,722,635087
