 day, S, E, H, R, D
0,632376.218,237.5,0.0,0.0,0.0
1,632093.293,447.224,0.0,0.979,0.0
2,631797.217,639.254,0.0,3.78,0.0
3,631483.43,821.476,0.0,9.069,0.0
4,631148.323,999.673,0.0,17.48,0.0
5,630784.653,1180.768,0.071,29.636,0.0
6,630389.983,1366.71,0.459,46.795,0.0
7,629960.003,1561.915,1.438,70.209,0.007
8,629489.311,1770.433,3.107,100.009,0.017
9,628971.802,1995.447,5.383,137.374,0.061
10,628401.595,2240.204,8.474,182.73,0.127
11,627772.145,2509.943,12.389,237.029,0.21
12,627075.422,2807.81,17.346,301.844,0.372
13,626306.737,3134.868,23.262,376.531,0.587
14,625450.301,3502.913,30.114,463.126,0.897
15,624499.585,3912.773,38.138,562.416,1.269
16,623440.757,4371.454,47.162,675.993,1.804
17,622258.465,4889.844,57.127,805.279,2.46
18,620939.484,5470.116,68.65,952.475,3.286
19,619465.535,6123.219,81.797,1118.078,4.229
20,617815.424,6857.543,96.245,1303.867,5.417
21,615966.694,7685.285,112.372,1512.621,6.833
22,613895.909,8618.15,129.933,1747.516,8.581
23,612789.65,8487.234,149.242,2011.68,10.714
24,611535.683,8526.858,170.369,2306.789,13.24
25,610146.475,8696.624,193.556,2632.597,16.427
26,608635.179,8960.191,219.022,2989.59,20.177
27,607008.837,9303.978,246.943,3377.605,24.506
28,605274.126,9707.495,276.746,3799.885,29.826
29,603429.299,10161.205,307.815,4253.552,36.264
30,601478.397,10657.539,339.777,4741.747,43.933
31,599422.393,11188.206,372.702,5263.299,52.669
32,597259.433,11750.525,405.851,5819.782,62.89
33,594986.505,12340.447,439.365,6413.828,74.707
34,592606.418,12954.56,472.392,7046.944,87.894
35,590110.902,13596.8,505.291,7717.33,102.451
36,587498.186,14263.594,537.386,8430.137,118.997
37,584771.051,14949.123,569.296,9186.202,137.655
38,581923.994,15657.89,601.106,9985.34,158.391
39,578952.453,16386.121,632.334,10831.528,181.076
40,575856.221,17134.89,662.483,11728.255,206.163
41,572630.137,17904.52,692.44,12678.024,233.402
42,569268.528,18702.53,721.01,13680.036,262.977
43,565776.759,19516.527,748.953,14735.741,295.387
44,562142.286,20354.46,776.337,15850.577,329.813
45,558370.052,21210.736,802.543,17022.827,367.861
46,554456.598,22084.459,827.903,18256.237,408.318
47,550393.54,22987.535,851.729,19556.316,451.833
48,546188.051,23901.68,875.302,20922.444,498.277
49,541833.758,24837.406,897.84,22356.113,547.687
50,537332.133,25779.926,919.581,23859.45,600.43
51,532677.972,26741.63,940.166,25434.002,656.354
52,527875.812,27715.008,960.529,27085.513,715.771
53,522922.072,28700.652,979.691,28815.271,778.939
54,517816.934,29699.21,998.375,30624.179,845.123
55,512561.219,30701.866,1016.756,32514.433,915.287
56,507157.91,31705.223,1033.888,34488.519,988.931
57,501609.864,32709.751,1050.039,36548.834,1066.095
58,495915.556,33718.504,1065.556,38699.263,1147.968
59,490078.043,34724.544,1080.931,40941.066,1233.439
60,484110.129,35717.784,1095.593,43274.032,1322.695
61,478003.096,36712.428,1110.312,45697.841,1416.607
62,471770.17,37688.999,1123.917,48222.379,1514.292
63,465413.742,38648.34,1137.251,50842.928,1616.931
64,458932.178,39595.704,1150.155,53566.215,1723.581
65,452343.334,40516.709,1162.357,56391.137,1834.524
66,445644.215,41417.415,1174.923,59313.335,1950.59
67,438848.606,42284.312,1186.618,62345.23,2070.56
68,431966.088,43112.826,1198.171,65476.08,2194.841
69,425000.98,43899.974,1209.767,68714.633,2324.275
70,417958.575,44658.014,1220.37,72057.726,2458.118
71,410852.058,45370.291,1231.246,75508.182,2596.93
72,403690.611,46036.15,1241.28,79065.811,2740.302
73,396482.952,46649.784,1251.182,82727.985,2888.241
74,389240.121,47210.231,1261.103,86499.421,3042.064
75,381965.439,47723.804,1271.017,90373.765,3199.639
76,374677.572,48177.838,1280.794,94357.027,3362.272
77,367383.624,48570.845,1289.889,98440.175,3529.542
78,360094.266,48905.061,1299.077,102624.41,3700.688
79,352821.843,49175.78,1308.024,106909.432,3877.718
80,345572.348,49383.81,1316.977,111294.841,4058.324
81,338357.184,49529.252,1325.441,115779.36,4243.031
82,331188.438,49602.507,1334.736,120358.291,4432.645
83,324074.698,49612.581,1342.972,125024.742,4626.388
84,317023.222,49553.069,1351.696,129786.237,4823.943
85,310038.982,49443.01,1359.505,134632.442,5025.783
86,303137.24,49266.698,1367.595,139554.389,5231.555
87,296322.355,49027.654,1375.521,144558.518,5441.257
88,289601.408,48727.93,1383.418,149637.222,5654.691
89,282982.154,48370.787,1391.412,154787.974,5870.795
90,276475.192,47958.089,1399.25,160006.393,6090.812
91,270075.577,47488.958,1406.471,165285.24,6312.978
92,263797.892,46964.695,1414.223,170619.485,6538.928
93,257648.007,46392.888,1421.525,176012.056,6767.132
94,251623.13,45777.513,1428.659,181457.265,6997.926
95,245725.303,45118.826,1436.293,186944.44,7229.713
96,239961.832,44420.832,1443.773,192463.875,7463.887
97,234331.489,43692.669,1451.282,198024.368,7700.13
98,228840.336,42927.082,1458.65,203607.495,7938.089
99,223491.97,42130.673,1466.307,209208.988,8176.718
100,218281.696,41310.945,1473.71,214831.023,8416.103
101,213214.061,40460.421,1481.443,220465.278,8656.407
102,208287.752,39594.594,1488.58,226112.099,8897.767
103,203503.693,38707.965,1495.847,231759.875,9138.692
104,198855.012,37814.896,1502.838,237405.687,9380.67
105,194346.322,36911.484,1509.349,243040.887,9621.668
106,189979.036,35991.61,1516.876,248665.01,9862.734
107,185740.618,35077.192,1523.944,254270.075,10103.35
108,181637.75,34155.565,1530.59,259857.881,10343.552
109,177666.027,33235.825,1536.886,265423.582,10581.767
110,173826.277,32317.393,1543.335,270959.567,10819.211
111,170109.985,31408.504,1550.082,276459.75,11055.817
112,166514.673,30506.291,1556.475,281926.051,11290.781
113,163044.385,29607.221,1562.99,287346.491,11523.486
114,159691.104,28720.761,1569.219,292726.869,11754.15
115,156453.256,27844.643,1575.163,298055.42,11982.946
116,153331.327,26980.517,1581.194,303333.655,12208.652
117,150318.09,26131.754,1587.22,308553.508,12432.806
118,147407.135,25302.131,1592.689,313719.324,12654.157
119,144602.852,24479.899,1598.419,318822.812,12873.155
