 day, S, E, H, R, D
0,637665.109,500.204,0.0,0.0,0.0
1,636968.615,978.303,0.0,4.048,0.0
2,636139.771,1495.617,0.0,15.223,0.0
3,635133.73,2088.048,0.0,36.526,0.0
4,633906.381,2786.979,0.0,69.71,0.0
5,632402.297,3626.558,0.005,118.536,0.0
6,630569.044,4632.852,0.036,185.955,0.0
7,628337.835,5842.467,0.121,276.37,0.0
8,625632.518,7289.755,0.317,395.816,0.0
9,622358.614,9023.684,0.692,549.502,0.0
10,618410.601,11092.216,1.361,746.301,0.0
11,613660.478,13564.015,2.67,996.687,0.002
12,607973.702,16486.358,4.475,1309.76,0.004
13,601182.817,19944.234,7.285,1700.625,0.011
14,593107.247,24018.416,11.175,2186.131,0.021
15,583537.728,28797.569,16.414,2782.394,0.033
16,572263.951,34349.225,23.484,3514.803,0.051
17,559040.848,40764.072,32.566,4406.485,0.076
18,543628.445,48131.511,44.231,5490.248,0.125
19,525791.662,56479.154,58.883,6800.522,0.178
20,505319.101,65839.528,77.175,8376.369,0.256
21,482036.95,76186.076,99.616,10262.95,0.347
22,455862.273,87406.614,126.653,12511.271,0.497
23,449743.928,76481.604,159.396,15174.93,0.706
24,442669.107,68647.507,198.255,18315.267,0.984
25,434894.787,63039.733,243.156,21836.826,1.339
26,426621.349,59015.729,296.073,25682.867,1.831
27,417983.753,56148.095,356.207,29819.285,2.463
28,409091.631,54093.394,424.214,34245.675,3.322
29,400022.255,52617.44,499.216,38949.6,4.455
30,390844.059,51533.02,580.383,43933.355,5.889
31,381600.429,50732.361,665.877,49218.925,7.792
32,372336.923,50109.446,752.834,54815.565,10.25
33,363098.089,49575.86,838.005,60731.305,13.338
34,353905.421,49110.304,920.257,66960.722,17.097
35,344785.227,48660.12,995.123,73498.722,21.496
36,335764.403,48190.602,1061.836,80349.145,26.545
37,326864.784,47694.302,1118.826,87480.356,32.334
38,318106.731,47151.356,1165.996,94873.68,38.755
39,309504.039,46560.085,1204.572,102517.061,45.916
40,301066.673,45921.365,1235.772,110381.972,53.553
41,292809.564,45226.636,1259.676,118433.113,61.647
42,284743.067,44475.674,1278.38,126658.767,70.284
43,276876.809,43671.692,1291.652,135024.116,79.194
44,269216.554,42818.982,1302.61,143510.881,88.431
