Susceptible,Exposed,Hospitalised,Death,Recovered
809664,431,0,0,0
809132,902,0,0,2
808535,1389,0,0,9
807730,2049,0,0,37
806746,2807,0,0,64
805603,3685,0,0,122
804160,4776,0,0,179
802486,5974,0,0,260
800357,7548,0,0,386
797773,9423,0,0,523
794574,11806,1,0,757
790908,14427,1,0,995
786392,17645,6,0,1293
780944,21544,16,0,1705
774377,26180,20,0,2242
766289,31900,24,0,2871
756831,38606,27,0,3614
745531,46546,40,0,4571
732181,55784,51,2,5715
716554,66593,59,2,7134
698021,79228,71,2,8788
676310,94117,102,3,10719
651620,110715,105,4,13254
641968,110702,148,4,16218
630568,112401,176,9,19657
617980,115319,202,11,23599
604005,119249,231,14,27916
589332,123902,293,16,32857
574202,128410,354,26,38210
557933,133574,407,33,43908
541200,138821,455,41,50229
523570,144460,522,43,56969
505734,149714,584,54,64300
487455,155016,633,65,72186
468600,160532,662,79,80546
449626,165590,721,97,89658
430519,170203,749,111,99107
411314,174674,760,128,109083
392327,178531,767,145,119680
373414,181922,833,170,130741
354464,185029,844,190,142266
336223,187402,882,213,154555
318273,189183,859,231,166779
300970,190042,831,259,179740
284065,190615,830,282,193332
267673,190759,856,310,207021
252042,189853,852,340,220910
236826,188704,868,385,235144
222463,186706,832,419,249472
208883,184274,834,443,264077
196374,180707,843,467,279298
184225,177176,855,500,294341
173087,173183,825,537,309604
162570,168859,798,574,325063
152776,164038,826,603,340219
143694,158978,808,645,355609
135382,153582,796,684,370775
127529,148337,822,717,386019
120355,142896,817,739,401129
113790,137138,806,773,415944
107640,131412,831,810,430361
102030,125789,822,842,444929
96695,120252,799,883,459530
91937,114553,789,922,473464
87554,109111,779,961,487581
83555,103685,759,997,500750
79896,98381,772,1039,513758
76538,93359,768,1082,526489
73429,88389,778,1115,538459
70553,83663,771,1148,550374
67982,79073,747,1180,561947
65625,74576,752,1207,573039
63366,70234,742,1237,583500
61398,66203,743,1258,593665
59486,62482,744,1282,603487
57748,58774,722,1307,612730
56137,55347,694,1328,621833
54662,52118,695,1351,630395
53304,48916,695,1370,638577
52073,45845,648,1386,646312
50874,43068,644,1403,653694
49840,40335,603,1424,660723
48880,37919,613,1445,667270
48023,35524,599,1466,673478
47200,33253,595,1485,679578
46446,31082,573,1510,685340
45750,29134,565,1521,690589
45082,27279,572,1532,695587
44533,25385,581,1543,700359
43983,23781,562,1556,704717
43429,22277,540,1571,709037
42962,20898,545,1585,712981
42501,19558,529,1596,716655
42075,18310,527,1611,720214
41677,17222,493,1626,723372
41303,16080,481,1634,726404
40981,15032,468,1645,729273
40673,14007,471,1651,732080
40406,13015,447,1656,734731
40136,12189,446,1661,737252
39902,11428,411,1667,739530
39669,10653,374,1678,741524
39454,10005,369,1684,743466
39275,9326,356,1687,745302
39084,8719,340,1695,747100
38897,8138,318,1701,748648
38740,7627,293,1710,750125
38576,7135,278,1716,751493
38466,6653,271,1721,752828
38329,6183,262,1726,754065
38215,5745,263,1729,755164
38092,5365,253,1736,756276
37971,5023,231,1738,757314
37877,4692,227,1742,758233
37785,4389,235,1745,759075
37715,4057,245,1748,759959
37637,3803,213,1752,760692
37564,3539,224,1756,761440
37496,3295,202,1758,762215
37420,3110,198,1763,762835
37364,2900,174,1765,763447
37311,2707,163,1769,764005
37257,2526,156,1770,764523
37219,2338,156,1773,765024
37165,2184,139,1776,765445
37137,2011,123,1776,765887
37107,1858,119,1779,766240
37066,1743,120,1780,766631
37037,1614,116,1781,766981
37007,1508,112,1783,767314
36971,1419,99,1784,767592
36946,1293,87,1785,767919
36929,1201,81,1785,768189
36906,1124,79,1785,768454
36874,1055,76,1785,768663
36851,1004,67,1787,768850
36832,938,61,1787,769036
36814,883,65,1787,769224
36798,824,57,1787,769417
36782,758,50,1788,769577
36761,712,46,1788,769726
36745,653,44,1788,769860
36734,605,43,1788,769995
36719,566,44,1788,770109
36709,516,35,1789,770223
36697,490,28,1789,770311
36687,451,24,1790,770409
36678,421,29,1790,770509
36674,381,35,1790,770581
36660,357,33,1790,770637
36653,336,31,1790,770715
36648,306,32,1790,770801
36641,286,35,1790,770873
36633,277,31,1792,770926
36628,262,31,1792,770987
36624,242,29,1792,771039
36620,222,24,1792,771098
36615,212,23,1792,771140
36614,194,14,1793,771190
36612,177,11,1793,771237
36609,163,23,1793,771276
36607,153,19,1793,771314
36603,144,19,1793,771343
36602,139,16,1793,771364
36602,125,13,1793,771393
36601,113,15,1794,771417
36599,108,14,1794,771442
36596,106,16,1794,771462
36596,98,17,1794,771484
36594,93,14,1794,771515
36591,87,16,1794,771537
36591,76,15,1794,771547
36590,73,12,1794,771558
36589,70,7,1794,771573
36589,68,6,1794,771587
36588,64,5,1794,771601
36588,57,4,1794,771612
36586,53,1,1794,771625
36583,55,1,1794,771634
36583,52,1,1794,771638
36581,49,1,1794,771645
36581,47,2,1794,771650
36581,41,4,1794,771656
36580,40,5,1794,771662
36580,33,4,1794,771666
36580,27,4,1794,771667
36580,24,0,1794,771679
36580,21,1,1794,771685
36578,21,0,1794,771691
36578,19,2,1794,771694
36578,18,1,1794,771698
36576,20,1,1794,771700
36576,19,0,1794,771706
36576,16,0,1794,771708
36576,15,0,1794,771710
36575,15,0,1794,771715
36575,15,0,1794,771724
36575,13,0,1794,771727
36574,13,0,1794,771727
