Susceptible,Exposed,Hospitalised,Death,Recovered
809712,383,0,0,0
809200,819,0,0,5
808555,1353,0,0,16
807785,1970,0,0,43
806874,2686,0,0,74
805660,3635,0,0,122
804186,4734,0,0,181
802406,6053,0,0,270
800132,7772,0,0,372
797510,9664,1,0,543
794367,11912,2,0,723
790381,14801,5,0,997
785782,18097,8,0,1332
780106,22208,12,1,1757
773437,26919,16,1,2308
765414,32490,13,1,2904
755903,39221,20,1,3696
744500,47191,35,1,4650
730902,56738,48,2,5832
715014,67773,63,4,7304
696633,80084,89,5,9017
674941,94892,100,8,11184
650074,111562,108,8,13685
640220,111857,141,8,16655
628933,113614,169,14,20056
616057,116675,193,16,24003
602154,120676,247,18,28499
587572,125044,300,20,33296
572090,129767,357,24,38641
555765,134957,433,30,44543
539124,140078,501,37,50685
521550,145537,562,43,57505
503675,150771,636,55,64913
485147,156113,661,64,72738
466359,161283,695,84,81296
447185,166623,721,97,90368
428119,171085,727,118,99919
409037,175437,772,134,110153
389975,179553,775,154,121032
370915,183170,788,176,132290
352315,185762,845,197,143744
333833,188309,837,226,155718
315872,190100,846,255,168003
298743,190969,863,277,180791
281953,191310,876,305,194115
265907,190911,851,339,207595
250295,189883,833,380,221636
235333,188498,837,409,236037
221194,186365,848,439,250574
207791,183807,820,468,265053
195213,180253,820,491,280298
183373,176366,855,535,295345
172103,172288,828,567,310619
161696,168035,823,608,326169
151951,163260,806,643,341493
142865,158492,775,671,356809
134551,153159,776,711,372062
126909,147605,792,752,387367
119820,141904,833,792,402372
113213,136322,809,832,417242
107078,130676,827,867,432199
101357,125185,832,901,446672
96280,119681,806,932,461136
91576,113980,844,961,474954
87281,108165,823,997,488697
83163,102962,790,1022,502122
79557,97578,829,1065,514954
76275,92427,823,1099,527750
73227,87501,844,1132,540043
70425,82765,798,1160,552021
67741,78396,791,1191,563072
65252,74055,764,1222,574150
63024,70015,749,1253,584802
61007,65994,776,1284,594786
59090,62271,759,1312,604336
57349,58517,745,1347,613631
55817,55128,750,1371,622456
54385,51833,718,1394,631058
53038,48707,718,1417,639178
51768,45812,675,1434,646975
50645,43041,691,1458,654556
49589,40423,662,1479,661509
48627,37902,635,1503,668293
47722,35507,616,1524,674507
46882,33267,607,1534,680458
46112,31104,618,1546,686037
45464,29124,600,1559,691218
44849,27362,569,1567,696223
44224,25656,545,1580,700917
43687,23968,557,1593,705307
43154,22419,566,1604,709508
42666,20901,521,1611,713309
42241,19547,513,1627,717009
41818,18294,501,1635,720566
41431,17140,492,1649,723887
41076,16016,467,1655,726939
40758,14966,450,1664,729905
40462,13968,448,1669,732561
40193,13073,487,1678,735093
39939,12198,470,1688,737394
39684,11344,441,1693,739643
39445,10578,415,1699,741684
39244,9849,401,1707,743597
39055,9207,393,1714,745456
38857,8616,362,1721,747223
38682,8026,378,1724,748855
38530,7543,355,1732,750390
38391,7041,319,1735,751884
38226,6620,298,1741,753166
38102,6132,281,1741,754353
37976,5706,262,1744,755598
37839,5309,265,1748,756662
37729,4903,263,1752,757663
37632,4538,250,1757,758602
37542,4262,227,1761,759494
37462,3950,233,1762,760332
37395,3713,222,1766,761130
37320,3480,220,1769,761858
37254,3230,221,1772,762460
37199,3005,202,1775,763115
37138,2811,202,1776,763704
37085,2614,197,1777,764268
37032,2422,162,1780,764817
36998,2238,166,1781,765359
36954,2086,151,1783,765831
36910,1958,132,1785,766231
36866,1829,142,1785,766620
36837,1719,144,1786,766955
36805,1616,139,1788,767318
36765,1527,118,1790,767633
36746,1417,110,1790,767931
36722,1309,101,1790,768191
36700,1222,98,1790,768432
36680,1153,96,1790,768711
36660,1079,75,1790,768931
36637,997,68,1792,769121
36616,916,72,1793,769295
36602,857,71,1793,769486
36584,808,76,1793,769652
36568,768,66,1794,769804
36555,708,68,1794,769934
36536,671,61,1794,770075
36525,612,58,1797,770227
36511,579,48,1797,770351
36495,540,37,1797,770466
36486,506,36,1798,770576
36471,473,33,1798,770662
36461,455,38,1798,770739
36457,425,33,1798,770820
36453,390,35,1798,770884
36445,361,35,1798,770955
36436,342,25,1799,771036
36433,318,21,1799,771093
36428,298,26,1799,771139
36420,273,22,1800,771182
36415,237,21,1801,771228
36411,222,21,1801,771267
36409,202,19,1801,771327
36404,191,23,1801,771369
36401,178,17,1801,771412
36400,161,17,1801,771443
36397,147,13,1801,771477
36394,140,9,1801,771516
36392,127,11,1801,771548
36391,118,13,1801,771577
36390,113,11,1801,771616
36390,102,10,1801,771656
36388,91,10,1801,771679
36388,87,6,1801,771710
36387,79,7,1801,771723
36386,72,6,1803,771735
36386,61,8,1803,771749
36383,61,8,1803,771761
36381,61,5,1803,771774
36380,54,6,1803,771787
36379,51,3,1803,771801
36378,47,3,1803,771808
36377,46,3,1803,771824
36376,43,2,1803,771833
36375,39,2,1803,771851
36374,37,2,1803,771864
36374,34,4,1803,771868
36374,34,0,1803,771879
36374,32,1,1803,771884
36374,31,2,1803,771889
36373,30,2,1803,771893
36371,31,2,1803,771896
36371,29,3,1803,771902
36371,28,0,1803,771907
36370,25,0,1803,771909
36370,18,1,1803,771912
36370,16,1,1803,771915
36370,12,1,1803,771917
36370,11,1,1803,771919
36370,11,2,1803,771922
36370,11,2,1803,771923
36370,10,1,1803,771928
36370,9,1,1803,771930
36370,8,1,1803,771933
