Susceptible,Exposed,Hospitalised,Death,Recovered
809650,441,0,0,0
809089,920,0,0,6
808443,1439,0,0,14
807730,2005,0,0,44
806773,2756,0,0,80
805537,3699,0,0,140
804018,4865,1,0,196
802249,6154,1,0,285
800081,7728,3,0,412
797361,9673,3,0,561
794233,11937,4,0,807
790397,14751,8,0,1074
785823,18032,9,0,1396
780220,22012,13,1,1805
773428,26837,13,1,2331
765346,32576,19,1,2953
755674,39400,33,1,3769
744293,47351,42,1,4658
730737,56781,61,1,5811
714963,67648,76,1,7207
696174,80634,96,1,8881
674629,95236,119,3,11012
650235,111332,143,4,13481
640402,111653,165,5,16458
628904,113704,195,7,19958
616121,116653,225,8,23913
602382,120131,252,13,28371
587538,124729,285,19,33193
571944,129512,328,23,38515
555545,134870,381,26,44369
538728,140147,475,32,50708
520940,145802,537,40,57677
502896,151622,599,49,64916
484348,156843,668,62,72850
465826,162093,723,75,81463
446949,166795,741,90,90647
427984,171355,759,107,100427
408576,175828,771,117,110586
389271,179978,810,133,121252
370349,183475,844,155,132047
351263,186511,879,171,143573
332754,189011,859,196,155654
314901,190599,844,227,168154
297373,191838,821,258,180930
280554,192127,820,281,194110
264219,191963,814,305,207891
248648,190972,821,333,222194
233733,189367,805,371,236545
219533,187241,769,401,250906
206218,184652,783,440,265551
193667,181223,774,475,280635
181861,177391,805,514,295723
170764,173013,809,555,311182
160434,168423,797,582,326608
150763,163651,793,611,341836
141833,158508,812,646,357212
133438,153289,806,685,372412
125862,147557,797,723,387702
118835,141771,785,754,403063
112203,136138,785,797,418054
106114,130515,774,833,432779
100603,124686,834,866,447406
95450,119211,801,899,461594
90829,113603,844,938,475485
86518,108136,833,976,489050
82726,102666,781,1012,502831
79037,97510,770,1050,515864
75831,92345,752,1073,528403
72710,87530,722,1111,540699
69855,82875,739,1137,552431
67214,78507,729,1159,563899
64858,74001,736,1192,574908
62636,69912,742,1216,585579
60618,65857,726,1250,595805
58777,61904,703,1277,605506
57062,58461,741,1303,614968
55495,55037,721,1332,623595
54087,51819,712,1361,632182
52783,48681,667,1392,640190
51564,45734,646,1419,648063
50388,42876,677,1441,655210
49344,40223,666,1466,662230
48365,37742,641,1486,668808
47490,35275,607,1501,674797
46646,33171,593,1520,680698
45908,31031,588,1537,686389
45176,29116,575,1553,691776
44535,27310,570,1569,696777
43916,25638,591,1586,701537
43337,23988,598,1594,705880
42808,22438,550,1600,710059
42304,21027,540,1610,714047
41822,19687,532,1619,717673
41413,18402,537,1636,721159
41015,17183,514,1650,724234
40658,16043,505,1657,727318
40293,15006,511,1668,730262
40005,14001,527,1681,732871
39701,13090,505,1696,735360
39432,12229,477,1707,737690
39177,11463,452,1719,740077
38953,10715,433,1725,742149
38740,10009,425,1732,744151
38554,9313,383,1735,746001
38387,8675,369,1740,747676
38211,8111,346,1744,749231
38069,7561,355,1749,750717
37912,7071,354,1751,752163
37794,6547,345,1757,753468
37654,6119,335,1759,754719
37517,5728,326,1764,755900
37398,5350,331,1766,757083
37291,5023,290,1771,758128
37191,4676,255,1777,759087
37095,4335,246,1784,760012
37010,4018,227,1786,760818
36929,3763,209,1787,761627
36868,3486,195,1788,762345
36799,3248,196,1790,762998
36725,3036,180,1793,763589
36675,2836,180,1794,764148
36624,2630,170,1797,764687
36572,2463,165,1797,765174
36527,2283,164,1800,765659
36487,2124,136,1801,766141
36446,2005,127,1802,766554
36411,1859,124,1803,766936
36373,1742,131,1803,767274
36348,1612,119,1804,767617
36324,1499,114,1804,767940
36296,1419,122,1805,768251
36259,1335,108,1807,768523
36235,1241,97,1808,768796
36210,1172,97,1809,769058
36186,1089,84,1812,769246
36158,1026,71,1813,769437
36144,949,65,1813,769638
36118,906,59,1813,769820
36096,859,48,1814,770018
36081,787,50,1814,770177
36069,732,34,1815,770316
36061,679,35,1816,770480
36050,637,36,1816,770593
36040,595,35,1817,770714
36028,553,36,1818,770855
36020,526,31,1818,770974
36007,506,32,1818,771065
35997,467,32,1818,771164
35993,419,35,1818,771253
35985,391,33,1818,771329
35982,356,31,1818,771405
35974,329,33,1818,771467
35968,305,28,1818,771559
35961,287,25,1818,771606
35959,261,22,1818,771659
35957,246,24,1819,771702
35953,227,20,1819,771748
35950,218,16,1820,771779
35944,210,13,1820,771824
35934,198,10,1820,771850
35929,187,10,1820,771889
35928,177,12,1820,771925
35926,164,12,1820,771960
35922,156,11,1820,771999
35920,145,9,1820,772026
35920,138,11,1820,772063
35918,131,12,1820,772089
35916,122,10,1820,772112
35915,115,9,1820,772139
35915,108,9,1820,772147
35914,103,7,1820,772162
35913,96,7,1820,772172
35913,90,5,1820,772187
35912,84,6,1820,772199
35910,81,4,1820,772217
35908,75,5,1820,772229
35908,64,3,1820,772242
35906,59,3,1820,772248
35906,55,3,1820,772257
35906,51,4,1820,772263
35906,47,4,1820,772273
35904,46,4,1820,772279
35903,43,1,1820,772289
35903,39,1,1820,772303
35902,38,2,1820,772307
35902,33,3,1820,772320
35902,29,3,1820,772330
35901,27,3,1820,772340
35901,27,2,1820,772346
35899,25,2,1820,772352
35899,24,3,1820,772354
35897,23,3,1820,772364
35896,21,1,1820,772369
35895,21,1,1820,772371
35895,19,1,1820,772372
35895,17,1,1820,772373
35894,14,1,1820,772376
35894,14,1,1820,772378
35894,12,0,1820,772381
