Susceptible,Exposed,Hospitalised,Death,Recovered
809650,436,0,0,0
809164,831,0,0,5
808540,1348,0,0,17
807784,1952,0,0,40
806791,2740,0,0,72
805632,3642,0,0,129
804195,4746,0,0,196
802453,6016,0,0,274
800297,7601,0,0,384
797581,9618,1,0,557
794348,11989,4,0,697
790523,14802,3,0,944
785927,18072,5,0,1238
780465,21927,10,0,1644
773864,26552,19,0,2158
765940,32180,21,0,2803
756503,38873,25,0,3567
745251,46776,30,0,4491
731817,56110,51,1,5636
715724,67329,64,2,7063
697106,80080,80,4,8726
675621,94669,97,6,10710
650507,111603,113,10,13068
640660,111939,130,10,15985
629245,113656,157,12,19537
616513,116575,200,15,23511
602631,120498,250,19,27914
587805,124982,276,21,32732
572197,130098,344,24,38010
555870,135192,401,25,43738
538964,140474,497,33,50029
521490,145913,530,44,56851
503457,151406,620,54,64252
484924,157020,675,63,72291
466113,162320,706,72,80969
447316,167107,750,91,89907
428230,171932,771,110,99508
409352,176131,839,127,109536
390316,179966,859,159,120225
371295,183272,871,187,131669
352334,186365,881,207,143164
334141,188424,893,230,155214
316284,189995,922,247,167516
299035,190999,873,283,180380
282280,191212,853,324,193608
266167,190639,847,351,207256
250517,189821,854,381,221149
235615,188277,812,423,235449
221355,186351,796,457,249939
207990,183525,800,485,264324
195268,180360,824,516,279517
183365,176580,819,556,294632
172008,172765,820,579,309892
161510,168498,832,617,325422
151831,163559,833,654,340694
142906,158264,842,684,356115
134534,152956,824,722,371651
126622,147612,819,754,386576
119431,142136,828,790,401715
112840,136437,841,837,416652
106805,130712,828,877,431292
101273,124841,813,906,446086
96122,119311,802,944,460537
91490,113693,834,977,474416
87108,108249,797,1017,488186
83031,103050,783,1064,501831
79347,97671,791,1099,514797
76024,92631,755,1130,527453
72915,87909,800,1169,539782
70121,83358,811,1200,551749
67549,78673,799,1244,563082
65100,74290,796,1277,574183
62952,70159,787,1299,584931
60940,66189,739,1332,595237
59043,62507,718,1361,604993
57276,58927,722,1385,614211
55662,55495,734,1406,622965
54276,52189,720,1442,631512
52947,49081,710,1461,639549
51655,46056,707,1478,647205
50513,43153,708,1500,654361
49462,40490,706,1520,661468
48491,37949,654,1553,668086
47603,35526,648,1570,674487
46745,33232,638,1584,680512
45967,31133,605,1601,686193
45272,29136,589,1617,691351
44636,27320,595,1637,696379
44037,25590,562,1650,701037
43462,23932,548,1662,705301
42963,22423,549,1675,709345
42521,20918,531,1690,713283
42058,19597,507,1701,716874
41652,18251,491,1708,720461
41268,17104,506,1715,723660
40894,15974,506,1724,726711
40554,15000,489,1731,729779
40241,14036,487,1740,732447
39978,13114,461,1747,735025
39685,12254,442,1752,737450
39467,11442,435,1752,739709
39254,10685,389,1755,741788
39035,9976,396,1761,743690
38836,9328,403,1765,745581
38654,8664,363,1771,747370
38481,8062,350,1777,749095
38318,7522,331,1787,750596
38166,7035,322,1794,751958
38021,6552,306,1798,753331
37903,6126,300,1802,754541
37783,5686,300,1805,755672
37648,5322,298,1807,756721
37563,4926,274,1811,757676
37465,4607,268,1816,758661
37375,4309,255,1818,759535
37289,4064,237,1824,760422
37216,3768,241,1827,761202
37140,3491,209,1829,761947
37060,3281,203,1829,762637
36995,3055,194,1829,763263
36933,2857,179,1829,763832
36882,2666,162,1833,764442
36830,2470,150,1835,764946
36779,2303,154,1837,765421
36730,2125,149,1839,765847
36676,2011,140,1841,766296
36636,1879,137,1842,766672
36599,1751,144,1843,767085
36568,1639,140,1844,767393
36540,1529,133,1845,767692
36514,1432,136,1850,768003
36490,1326,112,1852,768257
36464,1251,96,1852,768511
36439,1183,85,1855,768740
36420,1101,93,1855,768978
36397,1027,84,1855,769196
36385,952,73,1855,769387
36371,879,68,1858,769569
36353,824,61,1858,769759
36335,779,54,1858,769913
36311,740,40,1859,770084
36298,690,40,1859,770215
36284,637,38,1860,770368
36273,578,37,1862,770469
36263,548,39,1862,770584
36256,500,38,1862,770692
36253,464,36,1862,770776
36242,438,37,1862,770870
36232,409,31,1862,770957
36224,384,23,1862,771019
36215,361,22,1862,771085
36211,333,26,1862,771160
36206,312,24,1865,771220
36198,296,22,1865,771276
36197,279,21,1865,771330
36193,260,18,1865,771393
36186,249,12,1866,771449
36184,228,13,1866,771505
36180,206,15,1867,771543
36174,201,19,1867,771590
36172,190,18,1867,771633
36168,178,16,1867,771664
36167,166,14,1867,771690
36164,160,12,1867,771718
36160,150,11,1867,771743
36159,137,9,1867,771761
36158,129,8,1867,771795
36155,123,10,1867,771816
36153,116,6,1868,771840
36152,114,4,1868,771854
36151,106,4,1868,771868
36148,99,6,1868,771884
36146,98,6,1868,771903
36144,95,7,1868,771919
36142,95,9,1868,771932
36142,82,5,1868,771944
36138,77,5,1868,771954
36138,73,8,1868,771967
36137,68,9,1868,771973
36135,64,10,1868,771987
36134,62,5,1868,771995
36134,55,5,1868,771996
36133,49,5,1868,772002
36130,51,2,1869,772010
36130,48,2,1869,772019
36130,44,3,1869,772022
36130,40,4,1869,772028
36129,39,1,1869,772043
36128,38,1,1869,772047
36128,31,0,1869,772051
36128,29,0,1869,772056
36127,29,0,1869,772062
36126,30,1,1869,772066
36124,29,0,1869,772071
36124,27,0,1869,772072
36124,25,1,1869,772075
36124,24,1,1869,772080
36123,25,1,1869,772084
36123,24,1,1869,772085
