Susceptible,Exposed,Hospitalised,Death,Recovered
809679,407,0,0,0
809159,845,0,0,9
808538,1364,0,0,17
807706,2029,0,0,42
806758,2734,0,0,72
805608,3604,0,0,116
804158,4712,0,0,189
802466,5972,0,0,282
800288,7593,0,0,408
797648,9567,0,0,550
794589,11822,4,0,774
790823,14537,2,0,1027
786379,17686,6,0,1304
781002,21437,14,0,1657
774435,26087,13,0,2194
766451,31701,17,0,2842
757041,38287,26,0,3583
746028,45883,33,0,4579
732952,54968,47,1,5728
717365,65748,61,1,7114
699202,78179,74,1,8820
678030,92591,88,2,10880
653703,108918,118,2,13263
644182,109186,166,3,16277
632925,110914,187,6,19690
620527,113642,218,8,23587
606967,117229,266,9,27986
592333,121827,295,15,32784
576982,126765,358,24,38018
561156,131756,428,29,43571
544206,137318,493,36,49775
527073,142380,548,49,56431
509204,147893,612,56,63732
490825,153544,665,69,71467
472021,159007,712,83,79630
453505,163937,752,104,88418
434306,168815,740,119,98003
415215,173434,747,145,108296
396297,177412,748,166,118575
377429,181058,781,190,129637
358843,184040,840,218,141163
340520,186590,827,243,152974
322660,188254,848,270,165160
305084,189485,893,299,177801
287964,190395,886,332,191117
271943,189975,899,364,204544
256095,189473,882,404,218094
241059,188394,893,433,232274
226744,186205,899,459,246774
213116,183758,859,493,261272
200238,180755,891,527,275970
188085,177209,856,551,290950
176669,173496,861,587,306206
166013,169329,832,625,321513
156201,164498,820,656,336754
147079,159518,811,685,352050
138595,154284,812,722,367299
130653,148802,845,758,382393
123135,143501,847,785,397455
116294,137938,864,825,412695
109980,132577,822,869,427528
104158,126969,803,907,442044
98940,121297,785,948,456223
94148,115710,791,989,470166
89604,110424,804,1026,484149
85419,105081,784,1068,497388
81541,100034,781,1104,510454
78060,94853,779,1139,523113
74890,89962,766,1177,535292
72006,85056,767,1211,547151
69275,80519,776,1248,558662
66827,75967,754,1286,569763
64523,71724,728,1318,580418
62398,67572,737,1345,590614
60449,63768,747,1369,600419
58712,59998,733,1391,609872
57078,56490,731,1417,618929
55516,53083,712,1438,627618
54163,49941,685,1457,635722
52798,46910,688,1474,643477
51574,44103,663,1494,650980
50426,41428,654,1521,658183
49358,38961,622,1546,665125
48401,36544,635,1566,671655
47525,34244,627,1582,677516
46687,32151,619,1604,683161
45952,30135,607,1626,688555
45264,28181,631,1637,693507
44643,26432,665,1646,698293
44091,24726,602,1656,702806
43522,23192,609,1671,707057
42997,21697,572,1687,711042
42518,20309,540,1700,714988
42100,18959,540,1712,718473
41689,17733,528,1726,721731
41307,16573,499,1737,724988
40981,15520,494,1744,727985
40675,14487,476,1755,730735
40338,13621,468,1766,733330
40048,12766,448,1770,735763
39821,11920,452,1774,738088
39594,11093,420,1784,740287
39336,10411,413,1788,742255
39129,9729,406,1790,744251
38904,9130,382,1792,746123
38732,8509,370,1800,747857
38574,7932,350,1803,749393
38428,7404,344,1809,750815
38288,6876,349,1811,752154
38152,6417,336,1815,753399
38045,5953,318,1820,754620
37922,5572,293,1825,755737
37789,5223,278,1832,756846
37686,4861,252,1838,757827
37599,4540,240,1842,758792
37513,4243,219,1849,759644
37421,3918,213,1849,760508
37344,3658,211,1853,761192
37280,3416,208,1855,761936
37226,3181,202,1856,762583
37169,2978,197,1858,763211
37118,2736,172,1860,763757
37063,2534,165,1861,764277
37019,2378,144,1865,764801
36981,2200,134,1867,765259
36930,2066,126,1869,765715
36882,1936,116,1870,766144
36846,1794,113,1871,766522
36798,1691,109,1874,766929
36761,1562,110,1874,767283
36722,1457,93,1875,767585
36695,1349,86,1878,767881
36671,1242,88,1879,768169
36644,1154,79,1879,768410
36629,1062,83,1880,768681
36614,980,81,1883,768912
36588,916,69,1885,769143
36567,856,57,1886,769341
36549,800,51,1886,769546
36527,749,45,1886,769704
36517,692,49,1886,769871
36504,651,49,1886,770009
36492,616,52,1887,770120
36477,573,46,1888,770236
36473,543,37,1888,770355
36465,497,35,1888,770458
36457,464,28,1888,770579
36449,440,25,1888,770669
36442,414,24,1888,770751
36432,380,24,1888,770832
36423,363,27,1888,770933
36415,340,23,1888,771003
36408,317,18,1888,771055
36402,298,14,1888,771098
36397,277,15,1888,771150
36389,257,10,1888,771195
36388,238,15,1888,771242
36382,221,15,1888,771275
36376,208,16,1888,771311
36371,195,13,1888,771354
36367,189,14,1888,771402
36365,180,15,1888,771442
36365,166,14,1889,771486
36363,152,13,1889,771504
36357,143,13,1889,771523
36352,140,10,1889,771563
36350,136,7,1889,771590
36350,128,6,1889,771603
36345,121,7,1889,771614
36343,109,3,1889,771635
36341,103,3,1889,771669
36340,101,3,1889,771675
36340,95,4,1889,771691
36337,90,5,1889,771704
36334,85,5,1889,771718
36333,78,3,1889,771728
36332,72,3,1889,771739
36330,69,6,1889,771749
36329,59,5,1889,771760
36327,57,3,1889,771767
36327,50,1,1889,771781
36327,44,1,1889,771791
36326,38,2,1889,771797
36323,36,1,1889,771802
36323,34,2,1889,771806
36323,32,4,1889,771815
36323,28,4,1889,771823
36323,23,4,1889,771829
36321,21,4,1889,771837
36320,20,4,1889,771845
36320,19,4,1889,771849
36320,17,3,1889,771855
36320,17,2,1889,771858
36320,15,2,1889,771860
36319,15,2,1889,771865
36319,14,3,1889,771874
36317,16,2,1889,771878
36317,14,2,1889,771882
36317,12,4,1889,771889
