Susceptible,Exposed,Hospitalised,Death,Recovered
809683,404,0,0,0
809155,859,0,0,8
808496,1394,0,0,14
807750,1984,0,0,31
806832,2702,0,0,69
805689,3585,0,0,116
804299,4624,0,0,177
802558,5951,0,0,271
800461,7483,1,0,389
797931,9354,1,0,536
794807,11620,1,0,731
791149,14263,2,0,997
786781,17412,5,0,1300
781273,21429,10,0,1685
774781,26043,10,0,2184
766956,31574,13,0,2790
757711,37973,21,1,3510
746631,45749,36,1,4383
733461,54892,49,2,5473
717851,65721,62,3,6817
699403,78403,88,4,8501
678324,92806,104,7,10501
654083,108858,105,8,12856
644360,109116,137,9,15825
633125,110864,150,9,19346
620650,113682,168,10,23235
607150,117307,227,14,27559
592576,121803,272,19,32292
577342,126530,344,22,37517
561219,131551,398,26,43316
544415,137040,484,34,49542
527225,142588,531,43,56225
509452,148069,609,51,63531
491256,153475,714,59,71250
472717,158817,742,74,79666
453818,163970,808,91,88634
434819,168871,838,106,97990
415684,173174,818,127,108275
396404,177433,833,138,118675
377595,180973,862,159,129655
358906,183914,840,188,140972
340379,186318,848,211,152910
322296,188337,828,235,164872
304775,189773,829,266,177729
287807,190497,797,290,190689
271368,190220,831,321,204258
255610,189669,850,339,218034
240516,188304,832,367,232107
225810,186720,860,403,246410
212215,184226,827,435,260794
199156,181374,813,465,275592
186933,177791,803,494,290620
175457,173933,824,534,305935
164993,169392,814,572,321115
155299,164461,810,609,336395
146040,159506,821,648,351564
137548,154292,789,688,366801
129534,148904,809,719,382094
122213,143376,817,759,397198
115383,137991,811,795,412257
109164,132373,790,834,426956
103397,126806,760,874,441666
98015,121159,802,905,456127
93121,115638,841,934,470306
88635,110302,817,970,484082
84635,104699,763,1008,497429
80836,99306,783,1035,510388
77336,94287,765,1080,523286
74124,89432,816,1118,535690
71138,84682,791,1152,547797
68426,80306,803,1191,559422
65990,75877,787,1232,570505
63707,71588,789,1268,581365
61613,67591,772,1305,591427
59821,63652,794,1341,601305
58003,60095,783,1374,610798
56497,56402,754,1416,619720
55025,53033,724,1440,628466
53668,49839,758,1455,636566
52391,46825,729,1481,644359
51184,44015,715,1506,651960
50129,41302,669,1525,659089
49134,38725,658,1540,665843
48232,36390,658,1553,672177
47379,34035,634,1568,678046
46658,31825,585,1591,683703
45919,29863,567,1601,689155
45237,27936,572,1616,694308
44584,26217,583,1631,699132
43995,24524,574,1646,703624
43487,22896,568,1656,707878
42960,21454,542,1668,711780
42481,20102,536,1676,715432
42075,18819,537,1686,719050
41672,17638,542,1697,722422
41290,16554,528,1713,725564
40939,15463,501,1724,728489
40602,14523,468,1732,731277
40314,13624,447,1739,733800
40041,12700,401,1749,736346
39759,11848,405,1758,738632
39518,11057,396,1764,740756
39295,10310,394,1775,742754
39111,9597,385,1781,744624
38920,8999,367,1785,746448
38759,8380,347,1793,748088
38616,7809,324,1798,749668
38471,7277,309,1805,751069
38338,6778,291,1812,752453
38226,6317,286,1818,753779
38103,5897,282,1820,754892
37979,5484,267,1824,756025
37886,5099,266,1829,757085
37794,4713,244,1835,758075
37710,4371,231,1836,758969
37631,4076,208,1838,759772
37552,3790,188,1840,760601
37473,3533,175,1841,761404
37406,3295,186,1842,762088
37349,3047,181,1843,762710
37294,2825,153,1846,763350
37228,2636,165,1847,763919
37169,2453,170,1850,764442
37131,2274,151,1852,764972
37081,2138,141,1852,765434
37038,1992,140,1853,765876
36993,1849,121,1855,766259
36963,1721,118,1856,766660
36930,1601,99,1859,767006
36895,1499,90,1860,767318
36862,1423,92,1860,767638
36844,1319,84,1860,767899
36816,1241,92,1862,768188
36789,1166,74,1862,768446
36758,1091,72,1862,768682
36747,990,64,1862,768921
36727,939,58,1862,769114
36706,883,49,1862,769318
36685,836,43,1862,769457
36669,779,38,1864,769602
36650,744,42,1865,769739
36639,677,42,1866,769871
36624,630,36,1866,769987
36612,586,36,1866,770101
36604,534,33,1866,770202
36595,483,32,1866,770317
36591,447,28,1866,770416
36582,417,22,1867,770493
36576,390,14,1867,770595
36565,372,18,1867,770690
36557,344,22,1867,770763
36555,312,24,1867,770825
36547,302,25,1867,770890
36540,276,26,1868,770951
36535,260,30,1869,771015
36523,247,30,1870,771078
36516,236,30,1870,771134
36514,228,30,1870,771181
36511,213,24,1871,771216
36507,205,25,1871,771254
36504,191,21,1871,771296
36500,178,19,1871,771337
36497,166,22,1871,771361
36495,150,21,1871,771393
36493,140,18,1872,771426
36491,134,11,1872,771460
36487,126,13,1872,771476
36486,120,9,1872,771501
36485,101,8,1872,771521
36484,95,7,1872,771542
36484,85,6,1872,771565
36482,82,6,1873,771580
36482,75,5,1873,771595
36482,73,2,1873,771611
36482,67,1,1873,771624
36481,61,0,1873,771641
36477,60,0,1873,771647
36476,58,0,1873,771654
36476,56,2,1873,771661
36475,50,2,1873,771667
36474,50,3,1873,771673
36474,48,3,1873,771677
36471,46,2,1873,771682
36469,44,2,1873,771685
36469,41,1,1873,771699
36469,38,1,1873,771704
36468,32,0,1873,771708
36467,31,0,1873,771711
36467,29,1,1873,771719
36466,27,2,1873,771722
36466,25,3,1873,771731
36466,21,4,1873,771733
36465,22,3,1873,771734
36465,18,3,1873,771740
36464,18,3,1873,771744
36464,18,2,1873,771749
36464,16,2,1873,771753
36462,16,2,1873,771754
36462,14,2,1873,771758
