Susceptible,Exposed,Hospitalised,Death,Recovered
809676,400,0,0,0
809137,858,0,0,10
808501,1376,0,0,25
807682,2041,0,0,42
806707,2803,0,0,71
805514,3713,0,0,129
804134,4699,0,0,184
802406,5968,0,0,289
800219,7591,2,0,404
797687,9352,1,0,601
794548,11630,3,0,783
790657,14511,7,0,1064
786026,17819,7,0,1368
780532,21746,8,0,1798
773997,26334,16,0,2327
765988,32031,24,0,2970
756471,38851,36,0,3732
745064,46881,40,0,4639
731792,56148,60,1,5789
716216,66843,77,2,7170
697883,79211,85,2,8875
675909,94304,104,2,11005
650918,111112,142,2,13475
641194,111176,157,5,16488
629825,112981,212,8,20020
617004,116286,227,12,23986
603344,119885,262,14,28340
588562,124348,308,21,33171
573191,129002,348,24,38377
556870,134225,403,27,43954
540019,139451,455,30,50282
522621,144971,561,40,56918
504472,150653,598,48,64296
486263,155703,696,62,72155
467638,160787,730,72,80787
448955,165690,761,88,89878
429782,170430,785,101,99583
410740,174673,744,120,109509
391626,178684,710,145,120006
372647,182257,734,166,131123
353969,185249,779,186,142687
335510,187722,794,218,154839
317463,189434,813,254,167249
299900,190374,846,289,180112
282820,191082,857,329,193632
266809,190615,858,355,207186
251111,189958,864,385,221095
236457,188314,883,406,235467
222198,186431,846,437,249903
208709,183809,837,468,264662
196252,180235,828,502,279607
184240,176647,816,541,294653
173013,172771,798,577,310029
162513,168472,810,617,325221
152683,163883,793,654,340510
143755,158638,819,683,355971
135258,153431,799,716,371099
127496,148000,832,760,386251
120344,142513,797,789,401541
113712,136693,788,819,416751
107709,130876,770,863,431303
102245,124931,782,895,445698
97133,119324,791,928,459899
92135,113985,775,968,473872
87733,108553,772,1008,487408
83681,103237,769,1045,500726
79931,98241,749,1080,513630
76613,93154,725,1120,526042
73568,88297,764,1162,538430
70609,83647,748,1194,550107
67929,79219,740,1225,561492
65494,74781,775,1253,572480
63318,70457,738,1281,583243
61241,66368,749,1312,593610
59342,62549,728,1339,603394
57636,58837,685,1368,612847
55978,55401,724,1390,621897
54552,51997,717,1415,630549
53208,48896,759,1435,638830
51925,45965,705,1463,646413
50748,43195,713,1485,653812
49716,40478,691,1504,660876
48707,38032,689,1521,667399
47783,35660,676,1543,673467
46973,33390,669,1561,679628
46159,31387,636,1583,685387
45449,29318,599,1613,690971
44789,27461,590,1625,695855
44198,25706,588,1638,700480
43613,24066,553,1652,705059
43064,22545,551,1667,709200
42589,21083,541,1684,713090
42128,19724,531,1704,716681
41717,18461,514,1714,720254
41349,17230,510,1726,723519
41002,16080,515,1736,726674
40678,15067,485,1748,729624
40373,13989,452,1760,732347
40101,13079,429,1767,734890
39832,12223,438,1773,737381
39553,11463,419,1780,739656
39327,10680,417,1785,741775
39104,9979,396,1797,743792
38908,9380,401,1801,745656
38740,8731,384,1805,747440
38568,8170,362,1810,749045
38409,7584,352,1817,750485
38231,7166,327,1822,751864
38075,6690,308,1825,753211
37956,6265,295,1826,754427
37826,5843,269,1834,755514
37721,5423,258,1838,756622
37617,5065,240,1840,757636
37530,4716,233,1843,758550
37444,4373,239,1847,759388
37366,4096,218,1848,760219
37293,3804,184,1854,760971
37210,3572,169,1856,761726
37147,3330,163,1859,762348
37087,3079,153,1860,762961
37036,2852,153,1861,763560
36980,2664,139,1862,764102
36936,2474,143,1863,764657
36889,2330,132,1864,765165
36837,2167,138,1866,765586
36785,2026,147,1867,766033
36754,1896,127,1870,766423
36719,1756,141,1870,766778
36689,1625,117,1872,767152
36661,1518,119,1872,767500
36632,1407,120,1873,767815
36604,1298,108,1876,768125
36575,1220,109,1877,768375
36554,1152,104,1878,768650
36540,1063,106,1878,768869
36519,1003,99,1879,769069
36499,937,85,1880,769261
36481,877,81,1881,769436
36465,815,78,1881,769601
36444,761,64,1884,769802
36434,711,64,1886,769944
36423,655,57,1886,770086
36411,596,40,1886,770217
36395,562,34,1886,770345
36385,526,33,1886,770454
36378,479,38,1886,770577
36367,454,26,1887,770696
36359,422,26,1887,770777
36347,396,24,1888,770870
36338,379,23,1888,770939
36328,361,14,1888,771000
36322,337,21,1888,771077
36314,312,19,1888,771132
36308,297,16,1888,771194
36299,275,14,1888,771245
36292,265,8,1889,771285
36292,245,10,1889,771341
36287,232,10,1889,771384
36277,222,15,1889,771423
36273,216,17,1889,771447
36270,195,15,1889,771475
36268,182,16,1889,771510
36264,165,15,1889,771551
36260,154,11,1889,771584
36257,141,10,1889,771618
36255,127,10,1889,771643
36253,110,12,1889,771662
36252,100,11,1889,771681
36249,89,7,1889,771703
36248,83,4,1889,771736
36244,80,5,1889,771748
36242,75,3,1889,771769
36241,68,3,1889,771785
36241,59,4,1889,771809
36241,54,5,1889,771821
36240,49,5,1889,771835
36238,45,6,1889,771841
36237,44,3,1889,771849
36237,43,3,1889,771869
36235,41,3,1889,771874
36235,35,4,1889,771891
36235,32,4,1889,771898
36233,32,1,1889,771912
36232,31,2,1889,771930
36232,27,3,1889,771933
36231,26,3,1889,771937
36230,26,2,1889,771940
36230,25,2,1889,771947
36230,22,1,1889,771950
36230,19,0,1889,771955
36230,17,0,1889,771962
36230,17,0,1889,771967
36230,16,0,1889,771968
36230,13,0,1889,771973
36230,12,0,1889,771976
36230,12,2,1889,771979
36230,11,3,1889,771982
36230,11,2,1889,771985
36230,8,3,1889,771986
