Susceptible,Exposed,Hospitalised,Death,Recovered
809688,411,0,0,0
809163,852,0,0,0
808560,1337,0,0,10
807804,1930,0,0,40
806854,2666,0,0,75
805634,3601,0,0,124
804186,4701,0,0,192
802362,6084,0,0,299
800233,7600,1,0,409
797655,9481,2,0,559
794597,11657,3,0,766
790689,14525,6,0,1040
786026,17914,9,0,1330
780541,21800,6,1,1752
773898,26550,15,1,2228
765909,32245,16,1,2816
756369,38933,20,1,3556
745167,46721,43,1,4546
731577,56213,51,2,5706
715882,67029,69,3,7093
697495,79549,85,4,8821
675796,94401,115,5,10911
650989,111016,137,7,13422
641318,111181,161,8,16425
629872,113051,218,11,19926
617170,116008,254,12,23915
603459,119770,268,17,28306
588769,124088,308,22,33123
573258,128947,387,26,38491
557337,133701,420,31,44250
540430,139245,484,38,50587
522861,144713,533,46,57393
504701,150462,586,56,64794
486501,155716,677,72,72830
467891,160727,711,86,81294
448831,165929,746,101,90275
429734,170690,772,119,99952
410344,175617,815,137,109904
391136,179651,818,155,120254
372066,183255,838,169,131383
353254,186418,853,187,142915
334805,188767,818,213,155038
316891,190336,814,241,167454
299714,191239,812,270,180435
282753,191844,823,297,193700
266656,191193,828,319,207328
251188,189942,801,342,220927
236083,188564,808,364,235018
221987,186597,831,397,250027
208575,184014,864,433,264602
195963,180834,871,470,279565
184093,177043,822,497,294555
172818,173062,806,533,309983
162247,168484,791,566,325242
152486,163719,774,603,340585
143445,158694,762,642,355896
135122,153262,741,675,371138
127400,147702,796,715,386516
120169,142495,795,756,401756
113554,136843,758,788,416486
107375,131199,772,821,431076
101735,125448,812,856,445720
96585,119852,828,902,460255
91659,114556,810,942,474409
87312,108915,775,982,487855
83326,103659,741,1016,501468
79627,98368,776,1057,514600
76252,93321,762,1092,527222
73196,88473,720,1136,539454
70466,83468,713,1167,551193
67964,78819,712,1199,562538
65570,74418,687,1222,573370
63398,70176,681,1247,583822
61335,66188,675,1276,594049
59429,62315,667,1302,603882
57681,58758,651,1329,613294
56048,55297,647,1360,622205
54597,51912,613,1374,630731
53249,48771,613,1393,638803
52054,45764,623,1414,646567
50931,42967,614,1443,653888
49822,40308,625,1460,661008
48827,37759,640,1484,667673
47935,35400,653,1514,673809
47138,33150,646,1527,679675
46361,31155,592,1552,685276
45638,29239,595,1570,690501
45004,27433,590,1587,695564
44373,25776,573,1597,700289
43819,24109,568,1605,704610
43326,22540,554,1614,708818
42817,21148,574,1627,712793
42364,19772,568,1634,716559
41982,18450,533,1644,720164
41586,17298,509,1657,723415
41222,16172,485,1669,726505
40857,15136,476,1672,729490
40530,14164,473,1679,732173
40219,13199,466,1689,734747
39947,12313,442,1698,737165
39706,11532,448,1703,739343
39459,10771,408,1716,741487
39244,10039,407,1720,743557
39033,9359,424,1728,745378
38842,8709,412,1737,747057
38672,8096,360,1747,748645
38514,7543,344,1751,750164
38359,7030,299,1756,751622
38229,6590,290,1761,752959
38108,6108,291,1764,754280
37992,5721,280,1769,755446
37884,5348,259,1776,756557
37780,5007,250,1777,757544
37686,4686,253,1782,758514
37606,4374,253,1785,759454
37535,4069,223,1786,760312
37449,3839,219,1788,761073
37367,3593,213,1789,761787
37301,3364,198,1792,762483
37239,3130,200,1792,763125
37192,2907,198,1794,763686
37143,2695,196,1795,764217
37090,2516,179,1800,764710
37030,2368,173,1800,765154
36980,2212,153,1802,765613
36938,2046,151,1804,766036
36905,1920,139,1807,766396
36869,1785,132,1807,766762
36833,1642,132,1807,767112
36811,1537,115,1809,767493
36771,1445,109,1809,767807
36744,1333,84,1810,768100
36724,1217,81,1811,768364
36694,1110,65,1815,768612
36681,1024,63,1815,768861
36653,968,60,1815,769067
36630,907,55,1815,769279
36606,857,56,1815,769418
36594,793,47,1815,769592
36575,752,44,1817,769733
36552,718,35,1819,769879
36539,670,31,1821,770006
36528,631,37,1821,770118
36513,588,37,1821,770218
36501,547,30,1821,770330
36493,509,29,1822,770452
36485,467,21,1822,770566
36476,420,20,1822,770652
36469,395,21,1823,770748
36458,371,26,1823,770834
36451,342,26,1823,770907
36447,320,27,1823,770987
36443,298,25,1824,771042
36439,275,26,1824,771101
36431,254,25,1824,771157
36430,238,21,1824,771199
36424,220,24,1824,771251
36419,202,24,1825,771309
36415,187,25,1825,771347
36408,181,25,1825,771377
36406,163,24,1826,771414
36404,151,23,1826,771463
36400,147,23,1826,771509
36395,144,18,1827,771539
36390,141,14,1827,771565
36389,133,10,1827,771593
36387,123,12,1827,771607
36386,110,11,1828,771631
36385,97,7,1828,771651
36383,87,7,1828,771669
36381,84,7,1828,771688
36381,77,7,1828,771709
36381,72,6,1828,771728
36380,71,6,1828,771752
36377,69,6,1828,771769
36377,60,5,1828,771781
36375,58,5,1828,771787
36375,49,5,1828,771800
36373,47,5,1828,771808
36371,45,3,1828,771820
36369,43,5,1828,771825
36368,35,5,1829,771836
36368,32,5,1829,771840
36367,27,6,1829,771845
36367,26,5,1829,771848
36367,26,4,1829,771854
36365,26,4,1829,771859
36365,24,5,1829,771866
36365,21,5,1829,771868
36364,21,5,1829,771873
36364,20,3,1829,771881
36364,18,4,1829,771883
36363,19,4,1829,771888
36363,18,5,1829,771889
36362,19,4,1829,771894
36361,19,5,1829,771903
36361,19,3,1829,771906
36360,19,3,1829,771906
36360,17,1,1829,771909
