Susceptible,Exposed,Hospitalised,Death,Recovered
809662,434,0,0,0
809184,848,0,0,8
808578,1343,0,0,18
807841,1934,0,0,34
806934,2629,0,0,67
805756,3557,0,0,107
804322,4643,0,0,166
802608,5903,0,0,261
800455,7501,2,0,374
797855,9379,1,0,524
794767,11608,2,0,736
790995,14335,4,0,982
786348,17741,6,0,1304
780840,21729,12,0,1714
774369,26239,14,0,2218
766469,31810,18,0,2825
757081,38399,32,0,3599
746037,46119,44,0,4521
732846,55251,51,2,5685
717491,65790,59,3,7066
699003,78543,85,4,8715
677584,93089,90,5,10829
652910,109587,113,6,13319
643397,109715,155,6,16229
632244,111436,170,6,19601
619680,114452,245,8,23591
606116,118226,281,10,27937
591655,122593,334,17,32772
576435,127245,363,21,37973
560327,132243,430,27,43470
543499,137694,484,35,49769
526100,143322,535,48,56498
508213,148791,598,59,63716
490054,154015,626,70,71512
471558,159194,689,81,79894
452633,164400,729,96,88972
433510,169330,769,108,98373
414471,173872,817,126,108137
395479,177893,833,148,118860
376378,181466,832,171,129668
357515,184716,813,190,141302
338873,187516,806,207,153075
320748,189360,814,229,165472
303267,190388,816,267,178078
286201,191165,812,293,191036
269625,191483,802,322,204452
253892,190784,826,347,218178
238861,189442,820,389,232243
224532,187436,802,416,246653
210892,184928,808,450,261328
198120,181826,809,491,276044
186128,178227,826,530,291029
174821,174044,833,554,306388
164330,169672,816,590,321655
154463,164958,831,620,336785
145324,159906,840,657,352208
136794,154592,819,701,367423
129012,149043,798,747,382589
121670,143433,840,781,397592
115033,137742,829,821,412867
108810,131969,822,862,427787
103167,126122,841,901,442492
97859,120645,814,935,456853
92947,115084,799,977,471021
88444,109702,835,1021,484732
84395,104197,806,1053,498300
80646,99000,828,1099,511324
77158,93963,801,1135,524238
74042,88832,805,1162,536794
71142,84244,788,1202,548789
68424,79587,765,1239,560521
65964,75318,735,1273,571582
63719,71086,754,1301,582486
61722,67053,755,1328,592625
59775,63359,717,1351,602317
57994,59565,690,1379,611533
56330,56092,709,1404,620498
54816,52715,699,1429,628952
53400,49563,658,1456,637284
52119,46498,648,1482,645116
51008,43588,648,1504,652598
49897,40905,652,1531,659577
48897,38346,653,1550,666259
47984,35946,659,1561,672580
47115,33600,610,1578,678547
46298,31477,620,1593,684556
45610,29361,589,1607,689721
44931,27519,551,1626,694646
44314,25833,557,1634,699565
43740,24176,583,1655,704066
43227,22531,574,1670,708387
42751,21025,582,1681,712465
42274,19709,553,1691,716158
41845,18420,513,1704,719822
41451,17113,513,1719,723046
41121,16054,529,1727,726202
40783,15015,489,1732,729207
40487,14006,462,1738,731896
40196,13052,427,1746,734502
39920,12219,434,1754,736838
39656,11422,427,1764,739173
39391,10664,422,1769,741411
39196,9834,404,1783,743398
39000,9205,390,1785,745253
38819,8515,378,1790,747083
38637,7943,366,1798,748679
38459,7422,361,1798,750222
38308,6926,359,1806,751623
38160,6471,329,1811,752971
38018,6041,313,1814,754210
37899,5673,303,1819,755321
37791,5320,298,1823,756414
37681,4951,292,1824,757464
37580,4645,269,1829,758472
37494,4335,264,1830,759379
37409,4039,245,1831,760254
37331,3740,241,1836,761063
37259,3511,202,1843,761838
37172,3284,185,1844,762537
37100,3055,165,1845,763142
37047,2857,158,1848,763701
36986,2682,159,1848,764274
36930,2509,152,1848,764808
36876,2341,146,1850,765248
36831,2172,140,1851,765684
36792,2017,142,1851,766088
36752,1877,138,1852,766435
36711,1745,128,1854,766837
36682,1610,126,1856,767230
36650,1503,120,1856,767544
36631,1376,110,1856,767837
36600,1280,98,1856,768139
36574,1201,88,1857,768417
36548,1124,79,1858,768668
36531,1050,79,1859,768893
36508,991,72,1859,769106
36492,924,73,1859,769288
36475,872,53,1860,769490
36460,788,55,1861,769648
36446,735,65,1861,769807
36427,699,64,1861,769942
36414,646,55,1861,770081
36394,604,53,1861,770223
36386,547,51,1862,770341
36375,495,57,1862,770474
36364,459,52,1862,770581
36353,438,48,1862,770679
36341,409,41,1862,770790
36335,383,34,1862,770863
36329,360,37,1862,770950
36316,345,29,1862,771013
36311,310,32,1862,771096
36300,287,23,1862,771169
36291,275,24,1863,771228
36287,260,25,1863,771296
36281,241,23,1863,771337
36278,221,19,1864,771382
36275,206,19,1864,771434
36270,196,16,1864,771485
36267,181,22,1864,771532
36261,180,22,1864,771565
36260,163,19,1864,771591
36258,150,18,1864,771613
36251,148,17,1864,771642
36247,144,12,1864,771665
36245,134,9,1864,771692
36242,125,7,1864,771720
36241,111,7,1864,771743
36240,100,4,1864,771760
36238,94,7,1864,771778
36237,88,7,1865,771792
36234,83,6,1865,771812
36233,77,5,1865,771830
36232,75,4,1865,771839
36230,72,4,1865,771851
36230,62,6,1865,771868
36229,60,4,1865,771879
36225,59,5,1865,771882
36224,54,5,1865,771889
36222,49,6,1865,771896
36220,46,7,1865,771901
36219,43,5,1865,771916
36218,39,5,1865,771932
36218,37,3,1865,771947
36218,33,4,1866,771961
36218,29,3,1866,771966
36218,27,2,1866,771969
36218,23,1,1866,771975
36218,19,2,1866,771977
36217,18,1,1866,771980
36216,17,1,1866,771988
36214,18,1,1866,771992
36214,16,1,1866,771996
36214,16,1,1866,771998
36214,16,2,1866,772001
36213,14,0,1866,772006
36213,12,0,1866,772010
36211,13,2,1866,772017
36211,10,2,1866,772018
