Susceptible,Exposed,Hospitalised,Death,Recovered
809678,425,0,0,0
809185,833,0,0,5
808562,1333,0,0,10
807761,1981,0,0,40
806782,2760,0,0,65
805661,3615,0,0,110
804204,4686,0,0,180
802430,6051,1,0,270
800240,7694,2,0,375
797577,9639,2,0,518
794318,12011,5,0,735
790455,14787,4,0,1001
785901,18048,7,0,1283
780353,21949,9,0,1652
773666,26719,15,0,2190
765615,32378,20,0,2795
755851,39323,18,1,3604
744408,47376,25,1,4533
731043,56681,42,1,5740
715227,67507,54,1,7196
696643,80179,81,1,8953
675206,94814,106,3,10922
650356,111405,122,4,13346
640462,111668,172,6,16318
629115,113532,191,10,19874
616489,116286,229,10,23930
602796,120021,284,11,28233
588359,124212,344,18,33129
572927,129113,388,21,38318
556689,134242,426,29,44126
539785,139617,477,38,50459
522368,144998,524,44,57287
504445,150378,566,53,64845
485826,156082,658,65,72722
467089,161440,699,78,81113
448186,166545,724,90,90091
429046,171322,725,105,99658
409816,175692,705,125,109718
390719,179652,735,144,120402
371751,183093,740,160,131575
353153,186058,794,173,143118
334631,188337,823,200,155456
316535,190283,824,225,168063
298899,191371,909,249,180651
281963,191798,863,269,193943
265597,191606,854,304,207610
250107,190551,842,329,221399
235363,188772,808,356,235756
221131,186787,803,388,250047
207642,184146,760,423,264799
195039,180867,831,454,279566
183240,177149,819,504,294850
172064,172974,800,544,310161
161681,168242,782,572,325156
151895,163503,800,609,340412
142843,158323,785,643,355644
134365,153157,785,677,371227
126598,147812,798,723,386505
119622,142007,787,768,401772
113173,136297,786,803,416769
107246,130482,763,840,431551
101605,124900,754,876,445914
96469,119163,747,908,460278
91777,113511,735,951,474289
87331,108166,747,989,488314
83290,103023,730,1021,501548
79584,98058,729,1056,514661
76193,93131,789,1085,527091
73119,88190,794,1113,539473
70243,83414,769,1141,551271
67639,78737,766,1176,562648
65250,74329,744,1203,573604
63046,70155,714,1235,584061
61073,65965,741,1263,594329
59207,62050,727,1299,604056
57473,58483,737,1331,613321
55903,54923,709,1358,622369
54500,51643,711,1382,630552
53154,48498,722,1405,638882
51930,45556,721,1424,646876
50751,42816,680,1445,654452
49646,40125,693,1464,661285
48710,37527,716,1481,667992
47802,35171,671,1495,674283
46948,33025,632,1509,680329
46191,30936,599,1524,685967
45480,28918,588,1540,691266
44773,27025,596,1554,696215
44198,25204,554,1573,700955
43606,23600,563,1594,705525
43064,22181,550,1605,709737
42564,20780,551,1619,713550
42110,19438,498,1626,717281
41670,18143,479,1638,720747
41279,17006,492,1646,724112
40885,15996,483,1653,727277
40564,14952,484,1666,730143
40268,13935,447,1671,732950
39976,13041,437,1676,735364
39718,12147,438,1685,737658
39453,11333,433,1694,739886
39218,10635,422,1701,741995
39001,9952,385,1709,743917
38803,9266,355,1715,745796
38614,8665,325,1719,747436
38446,8058,321,1722,749092
38270,7530,309,1725,750657
38115,7055,303,1731,752136
38000,6584,299,1732,753438
37870,6134,287,1733,754677
37744,5661,279,1736,755834
37640,5279,252,1739,756847
37554,4898,236,1743,757843
37464,4560,232,1746,758795
37378,4274,233,1748,759602
37288,4001,223,1755,760461
37195,3757,207,1758,761230
37120,3511,206,1763,762017
37053,3275,201,1764,762683
36993,3054,197,1765,763270
36930,2856,185,1767,763880
36870,2656,167,1767,764478
36821,2477,164,1770,765016
36768,2335,164,1770,765499
36717,2200,150,1770,765931
36670,2075,144,1772,766347
36627,1952,134,1773,766750
36583,1848,134,1776,767078
36547,1715,123,1780,767403
36518,1602,110,1781,767753
36489,1483,100,1782,768046
36462,1395,100,1782,768308
36435,1308,90,1782,768604
36408,1202,82,1784,768856
36402,1105,75,1785,769075
36383,1042,65,1786,769278
36368,970,50,1787,769473
36341,909,52,1787,769625
36326,842,46,1787,769814
36300,787,45,1788,769976
36287,740,47,1789,770132
36271,701,47,1789,770250
36255,653,40,1790,770372
36241,611,47,1790,770487
36232,567,40,1791,770606
36224,532,40,1791,770714
36213,501,32,1791,770819
36202,463,32,1791,770918
36195,419,36,1791,771000
36184,397,34,1791,771069
36172,371,38,1791,771131
36167,341,31,1791,771205
36160,312,21,1791,771295
36150,284,25,1791,771361
36147,261,28,1791,771422
36144,245,20,1791,771490
36140,231,19,1791,771538
36136,206,17,1791,771604
36133,190,20,1791,771661
36130,177,19,1791,771706
36126,166,15,1791,771743
36123,154,10,1791,771775
36119,146,10,1791,771807
36115,143,9,1791,771841
36112,135,10,1791,771870
36107,125,9,1791,771893
36105,119,9,1791,771920
36104,109,10,1791,771947
36102,104,10,1791,771961
36102,96,7,1791,771979
36102,88,6,1792,772002
36101,80,6,1792,772022
36100,72,5,1792,772033
36100,66,7,1792,772047
36099,61,7,1792,772071
36097,59,7,1792,772085
36095,57,6,1792,772091
36095,53,5,1792,772108
36093,51,3,1792,772118
36091,48,6,1792,772128
36087,49,5,1792,772134
36087,48,5,1792,772140
36087,45,4,1792,772145
36087,44,2,1792,772154
36086,42,2,1792,772154
36086,38,4,1792,772161
36085,33,2,1792,772168
36085,28,2,1792,772176
36084,29,4,1792,772186
36084,27,4,1792,772187
36084,27,5,1792,772188
36084,24,5,1792,772190
36083,22,4,1792,772193
36083,16,3,1792,772198
36083,15,2,1792,772203
36083,12,3,1792,772212
36083,11,1,1792,772218
36083,10,2,1792,772222
36082,10,2,1792,772223
