Susceptible,Exposed,Hospitalised,Death,Recovered
809705,394,0,0,0
809222,800,0,0,6
808609,1317,0,0,12
807890,1876,0,0,25
806950,2619,0,0,54
805805,3502,0,0,93
804378,4600,0,0,161
802617,5897,0,0,231
800522,7444,0,0,342
797988,9307,0,0,490
794944,11534,5,0,663
791279,14149,9,0,911
786864,17252,6,0,1218
781482,21125,9,0,1634
775059,25669,19,0,2135
767182,31290,32,0,2730
757884,37789,40,0,3453
746724,45683,46,1,4375
733357,55251,66,1,5474
717952,65887,78,1,6764
700005,78064,95,2,8455
678932,92405,117,2,10520
654507,108893,142,4,12924
645189,108814,159,7,15661
633984,110682,188,8,19292
621643,113633,215,9,23115
608041,117435,251,10,27417
593711,121601,280,13,32105
578618,126352,318,19,37247
562945,130929,378,23,42825
546404,136121,435,30,48904
529117,141545,497,40,55618
511703,146661,573,47,62701
493645,152207,625,52,70364
474945,157654,669,61,78545
456114,162740,696,74,87471
437119,167742,731,92,96814
417993,172396,776,105,106806
398685,176889,827,126,117069
380021,180397,830,142,128140
361304,183430,828,158,139632
342814,186115,827,178,151404
324821,188355,859,202,163802
307361,189627,848,225,176335
290134,190476,867,240,189402
273703,190402,828,269,202608
257826,189836,822,300,216288
242630,188550,813,325,230671
228048,186736,838,351,244944
214334,184330,852,382,259371
201432,181191,897,426,274056
189340,177600,865,463,288975
177940,173686,847,503,304093
167036,169541,836,545,319196
157077,165071,837,589,334470
147560,160528,802,623,349576
138993,155312,794,651,364719
131059,149777,815,690,380158
123596,144183,822,732,395388
116802,138688,851,769,410217
110490,133173,816,804,425056
104653,127457,843,833,439846
99221,122032,822,862,454364
94253,116401,832,904,468585
89729,110828,840,949,482525
85502,105454,831,988,496037
81743,100040,842,1017,508996
78204,94778,804,1056,521661
74935,89861,792,1090,534015
71913,85126,771,1120,546099
69154,80663,747,1150,557567
66634,76236,758,1182,568613
64331,72057,735,1213,579516
62249,67974,753,1243,589813
60362,63954,758,1269,599749
58611,60267,723,1301,609298
56950,56646,720,1331,618197
55392,53255,704,1363,626817
53936,50075,671,1387,635240
52675,47139,686,1406,643103
51434,44404,660,1422,650631
50292,41811,642,1438,657699
49255,39345,627,1449,664606
48312,36884,611,1469,670942
47484,34556,629,1486,676908
46739,32293,644,1505,682701
46016,30196,611,1520,688218
45373,28295,625,1531,693378
44684,26499,623,1548,698211
44100,24807,589,1563,702910
43537,23319,560,1577,707240
43027,21783,555,1588,711121
42574,20359,553,1592,714892
42128,19146,505,1608,718417
41734,17945,482,1616,721870
41364,16774,488,1625,725004
41027,15697,419,1636,727996
40689,14619,438,1642,730803
40380,13683,421,1655,733527
40130,12775,408,1669,735941
39888,11925,406,1678,738222
39633,11162,374,1686,740532
39403,10404,367,1693,742581
39197,9762,345,1699,744435
39011,9113,333,1706,746176
38829,8488,327,1709,747764
38665,7982,340,1716,749329
38503,7509,341,1718,750705
38332,7057,335,1720,752115
38208,6584,317,1722,753391
38098,6109,287,1724,754685
37968,5701,296,1727,755830
37880,5296,271,1731,756945
37775,4934,252,1736,757990
37676,4603,225,1737,758873
37602,4267,218,1742,759730
37517,3986,209,1745,760455
37431,3722,197,1750,761194
37359,3481,188,1754,761927
37282,3227,179,1758,762566
37224,2964,186,1760,763232
37165,2774,176,1763,763801
37109,2620,160,1768,764295
37062,2426,161,1768,764757
37003,2270,137,1769,765263
36955,2097,146,1769,765699
36911,1949,139,1772,766096
36872,1813,143,1773,766535
36832,1704,125,1773,766921
36796,1586,115,1774,767247
36772,1499,97,1776,767565
36743,1419,102,1777,767846
36718,1313,102,1777,768107
36693,1226,87,1781,768380
36669,1144,77,1781,768632
36641,1068,82,1781,768863
36622,995,83,1782,769083
36602,921,76,1782,769268
36588,846,75,1783,769431
36577,786,62,1784,769602
36562,737,59,1785,769790
36544,695,49,1785,769942
36536,642,47,1785,770063
36531,587,44,1785,770192
36525,541,33,1786,770326
36516,499,32,1787,770443
36508,450,28,1789,770553
36496,431,27,1790,770657
36488,395,34,1790,770769
36482,366,37,1791,770856
36474,348,34,1792,770931
36466,327,31,1792,771003
36461,303,30,1792,771070
36456,284,26,1793,771136
36450,253,31,1793,771206
36448,227,25,1793,771251
36443,216,19,1794,771293
36441,200,14,1795,771335
36436,191,10,1795,771397
36435,178,11,1795,771429
36433,166,9,1795,771458
36428,154,9,1796,771500
36426,146,7,1797,771528
36425,133,8,1797,771566
36424,123,7,1797,771588
36422,116,4,1797,771609
36421,103,4,1797,771622
36421,86,6,1797,771648
36421,78,4,1797,771681
36418,75,3,1797,771700
36417,72,4,1797,771709
36417,67,5,1797,771723
36417,62,7,1797,771728
36413,60,6,1797,771736
36411,55,6,1797,771748
36408,52,5,1797,771759
36407,48,6,1798,771771
36406,43,5,1798,771780
36405,40,4,1798,771794
36405,37,5,1798,771806
36405,35,3,1798,771813
36404,33,2,1798,771821
36404,25,4,1798,771825
36404,22,4,1798,771836
36404,20,4,1798,771844
36403,16,0,1798,771862
36398,21,1,1798,771876
36398,20,1,1798,771878
36398,18,1,1798,771880
36398,18,1,1798,771881
36398,17,1,1798,771884
36398,15,1,1798,771890
36397,15,2,1798,771897
36397,12,2,1798,771898
36397,10,2,1798,771901
36397,8,1,1798,771906
36397,7,1,1798,771910
36397,6,2,1798,771911
36396,7,2,1798,771916
