 day, S, E, H, R, D
0,1266706.105,45.524,0.0,0.0,0.0
1,1266652.261,90.93,0.0,0.146,0.0
2,1266589.425,141.251,0.0,0.583,0.0
3,1266512.88,200.667,0.0,1.488,0.0
4,1266417.044,274.107,0.0,2.989,0.0
5,1266295.871,366.101,0.0,5.239,0.0
6,1266141.605,483.176,0.0,8.409,0.0
7,1265941.645,635.739,0.006,12.814,0.0
8,1265684.007,832.275,0.017,18.941,0.0
9,1265351.384,1086.121,0.03,26.946,0.0
10,1264920.7,1415.714,0.066,37.671,0.0
11,1264356.442,1848.982,0.121,51.804,0.001
12,1263621.702,2414.059,0.198,70.386,0.001
13,1262660.304,3155.609,0.319,94.345,0.001
14,1261402.651,4127.113,0.507,126.174,0.001
15,1259753.214,5403.14,0.745,167.279,0.001
16,1257591.374,7077.864,1.068,221.099,0.001
17,1254750.958,9283.124,1.528,291.008,0.001
18,1251026.351,12174.243,2.045,382.607,0.001
19,1246137.357,15973.625,2.761,502.123,0.001
20,1239734.161,20945.418,3.697,657.784,0.001
21,1231344.372,27459.977,4.848,860.524,0.001
22,1220373.493,35977.915,6.388,1126.471,0.002
23,1212853.164,40288.614,8.337,1474.727,0.005
24,1203025.977,46519.014,10.838,1929.909,0.007
25,1190925.041,54468.388,14.197,2504.401,0.013
26,1176486.553,64045.605,18.605,3214.749,0.015
27,1159583.932,75229.729,24.223,4084.331,0.023
28,1140042.163,88060.728,31.799,5139.534,0.028
29,1117647.26,102598.742,41.223,6413.179,0.04
30,1092174.28,118914.105,53.014,7940.7,0.049
31,1063383.604,137085.852,67.242,9766.268,0.069
32,1031053.307,157184.699,84.36,11932.713,0.099
33,994994.165,179211.307,104.617,14487.394,0.145
34,955067.225,203141.808,127.984,17486.363,0.201
35,911230.985,228840.858,155.421,20994.743,0.269
36,863516.266,256128.884,185.522,25079.831,0.367
37,812099.712,284676.866,219.681,29803.261,0.499
38,757309.495,314049.006,257.348,35240.283,0.672
39,699663.0,343666.546,298.378,41469.673,0.894
40,639805.889,372849.444,342.425,48565.349,1.181
41,578621.388,400741.513,388.571,56603.049,1.527
42,517064.362,426535.374,436.374,65656.335,2.034
43,456236.536,449286.583,483.882,75785.872,2.616
44,397248.542,468172.489,531.542,87053.319,3.397
45,341141.811,482497.057,577.146,99501.925,4.222
46,288888.604,491690.369,619.505,113174.695,5.33
47,241225.087,495465.668,657.641,128067.958,6.625
48,198656.906,493805.905,690.81,144183.638,8.141
49,161422.371,486958.747,719.446,161502.499,9.833
50,129521.737,475389.354,742.933,179988.539,11.735
51,102732.025,459749.576,761.991,199588.408,13.862
52,80639.416,440815.102,776.646,220209.35,16.271
53,62742.237,419374.158,788.082,241762.249,18.95
54,48453.424,396228.151,797.388,264157.284,21.696
55,37202.926,372108.093,803.975,287303.131,24.665
56,28440.463,347655.294,809.323,311064.932,27.885
57,21689.125,323373.555,813.696,335322.01,31.264
58,16521.454,299683.579,816.816,359989.995,34.846
59,12585.506,276866.504,819.406,384939.276,38.49
60,9608.442,255132.587,821.71,410065.885,42.265
61,7355.759,234614.357,823.19,435273.546,46.102
62,5653.965,215370.528,824.568,460482.371,49.908
63,4365.729,197441.042,825.944,485579.048,53.819
64,3390.035,180793.813,826.604,510506.449,57.777
65,2649.265,165397.577,826.884,535184.898,61.669
66,2083.663,151200.42,827.013,559558.518,65.56
67,1651.567,138132.717,827.021,583565.636,69.436
68,1318.145,126135.196,826.786,607151.249,73.226
69,1059.906,115131.399,826.41,630302.33,76.881
70,858.569,105057.448,825.385,652962.125,80.541
71,701.264,95833.306,824.407,675118.07,84.2
72,576.7,87403.291,823.449,696743.569,87.571
73,477.832,79699.939,822.163,717829.86,90.859
74,398.873,72665.219,820.971,738340.558,94.038
75,335.318,66244.407,820.104,758276.254,97.223
76,284.47,60384.966,818.437,777635.258,100.262
77,243.298,55029.595,816.241,796412.74,103.181
78,208.988,50157.76,814.572,814612.798,106.124
79,180.975,45706.723,812.565,832227.004,108.819
80,157.886,41648.142,810.481,849271.915,111.403
81,138.31,37949.88,808.051,865743.624,113.817
82,122.075,34579.299,805.33,881663.406,116.199
83,108.356,31506.564,802.62,897026.882,118.496
84,96.948,28710.026,799.872,911851.756,120.709
