 day, S, E, H, R, D
0,810098.944,29.157,0.0,0.0,0.0
1,810062.604,60.193,0.0,0.073,0.0
2,810017.915,96.685,0.0,0.271,0.0
3,809958.945,144.295,0.0,0.672,0.0
4,809880.205,207.182,0.0,1.386,0.0
5,809775.127,290.829,0.001,2.424,0.0
6,809635.446,402.035,0.004,4.05,0.0
7,809449.349,549.011,0.007,6.349,0.0
8,809201.577,745.232,0.014,9.686,0.0
9,808873.121,1004.001,0.052,14.389,0.0
10,808438.299,1345.902,0.111,20.933,0.0
11,807863.348,1797.338,0.217,30.018,0.0
12,807097.948,2398.825,0.369,42.363,0.0
13,806085.939,3192.702,0.584,59.47,0.0
14,804748.931,4241.596,0.836,82.357,0.0
15,802983.979,5626.517,1.223,113.022,0.002
16,800654.267,7451.045,1.776,154.207,0.003
17,797589.261,9849.935,2.557,208.551,0.006
18,793551.308,13007.513,3.55,281.301,0.01
19,788242.215,17152.94,4.907,377.582,0.014
20,781288.143,22572.382,6.723,505.571,0.017
21,772186.514,29655.978,9.133,674.65,0.025
22,760322.033,38870.662,12.128,897.19,0.044
23,755614.567,40110.323,16.206,1191.518,0.062
24,749465.696,42681.8,21.786,1580.079,0.092
25,741898.941,46439.083,29.084,2065.888,0.119
26,732878.968,51311.093,38.735,2655.534,0.157
27,722322.299,57289.205,51.386,3364.08,0.209
28,710128.334,64372.239,67.659,4208.89,0.302
29,696164.574,72591.796,88.793,5207.154,0.427
30,680293.298,81983.775,114.401,6380.854,0.609
31,662369.224,92592.409,145.417,7745.194,0.848
32,642258.29,104439.847,181.111,9326.582,1.214
33,619831.002,117546.57,221.139,11146.475,1.668
34,595033.926,131852.481,266.28,13232.17,2.346
35,567800.334,147316.361,315.648,15612.592,3.089
36,538172.486,163793.874,369.015,18323.542,4.109
37,506259.678,181088.726,426.144,21401.273,5.453
38,472250.934,198938.753,487.195,24889.791,7.174
39,436485.655,216953.229,551.164,28833.776,9.323
40,399353.152,234717.1,617.187,33275.238,12.022
41,361382.539,251738.31,685.73,38266.843,15.434
42,323176.307,267470.503,753.826,43854.805,19.552
43,285427.071,281343.139,820.205,50077.472,24.475
44,248792.691,292861.354,884.869,56981.41,30.618
45,213934.491,301580.157,945.241,64602.16,37.726
46,181442.352,307154.034,1000.872,72968.398,46.308
47,151762.268,309417.077,1049.818,82109.604,56.36
48,125228.01,308338.488,1091.781,92036.47,68.056
49,101992.276,304052.61,1125.893,102744.408,81.515
50,82055.429,296842.596,1152.661,114232.747,96.721
51,65276.581,287120.556,1173.354,126481.157,113.503
52,51408.837,275366.653,1188.643,139447.167,131.893
