 day, S, E, H, R, D
0,1265967.792,402.707,0.0,0.0,0.0
1,1264248.193,1542.543,0.0,1.955,0.0
2,1261193.543,3460.353,0.0,6.81,0.0
3,1255544.239,7035.792,0.0,17.424,0.0
4,1245233.363,13529.021,0.0,38.318,0.0
5,1226455.417,25314.467,0.052,78.293,0.0
6,1192539.579,46492.167,0.28,153.889,0.0
7,1132217.081,83740.921,0.913,295.852,0.0
8,1027986.266,146721.153,2.517,558.221,0.0
9,857225.021,245483.071,5.813,1039.367,0.007
10,604432.343,378063.91,12.545,1904.235,0.024
11,297326.953,500262.61,24.889,3412.679,0.066
12,50417.032,502659.781,48.751,5923.835,0.143
13,0.0,307469.752,91.96,9791.889,0.273
14,0.0,157241.192,168.968,15127.039,0.516
15,0.0,80414.312,305.112,21652.243,1.042
16,0.0,41113.435,532.057,29406.959,2.027
17,0.0,21022.249,887.459,38835.247,3.972
18,0.0,10750.98,1378.296,50767.449,7.716
19,0.0,5497.431,1958.176,66184.381,14.447
20,0.0,2811.969,2515.95,86030.889,25.983
21,0.0,1435.393,2937.645,110964.669,43.189
22,0.0,734.036,3200.67,141164.316,66.944
23,0.0,375.797,3350.463,176393.749,96.925
24,0.0,192.291,3434.541,216106.075,131.97
25,0.0,98.261,3472.728,259545.673,170.823
26,0.0,50.359,3487.241,305847.483,213.112
27,0.0,25.783,3474.47,354109.594,257.8
28,0.0,12.984,3455.828,403462.026,303.416
29,0.0,6.765,3425.013,453093.59,349.746
30,0.0,3.542,3390.529,502334.908,395.897
31,0.0,1.898,3342.098,550599.492,441.056
32,0.0,1.056,3302.407,597419.112,485.099
33,0.0,0.577,3247.346,642454.625,527.414
34,0.0,0.346,3202.496,685444.914,567.829
35,0.0,0.204,3144.183,726235.522,606.105
36,0.0,0.128,3095.552,764735.946,642.31
37,0.0,0.073,3031.113,800924.82,676.335
38,0.0,0.041,2973.374,834795.785,708.538
39,0.0,0.027,2909.15,866415.687,738.078
40,0.0,0.021,2846.588,895856.308,765.737
41,0.0,0.011,2777.651,923215.37,791.055
42,0.0,0.006,2710.532,948583.113,814.787
43,0.0,0.005,2640.447,972077.584,836.661
44,0.0,0.004,2568.342,993829.369,857.059
45,0.0,0.002,2497.48,1013935.787,875.505
46,0.0,0.002,2420.105,1032511.829,892.84
47,0.0,0.002,2341.711,1049667.871,908.736
48,0.0,0.002,2263.096,1065509.736,923.418
49,0.0,0.002,2186.066,1080128.175,936.936
50,0.0,0.0,2104.203,1093617.851,949.36
51,0.0,0.0,2021.79,1106067.318,960.83
52,0.0,0.0,1944.13,1117561.419,971.432
53,0.0,0.0,1861.573,1128167.742,981.06
54,0.0,0.0,1781.683,1137963.227,989.933
55,0.0,0.0,1701.896,1147005.012,998.075
56,0.0,0.0,1622.566,1155357.8,1005.532
57,0.0,0.0,1544.197,1163074.726,1012.514
58,0.0,0.0,1467.523,1170206.931,1018.945
59,0.0,0.0,1392.424,1176800.722,1024.914
60,0.0,0.0,1319.798,1182894.653,1030.413
61,0.0,0.0,1248.819,1188528.643,1035.373
62,0.0,0.0,1178.836,1193739.125,1040.089
63,0.0,0.0,1109.613,1198562.181,1044.373
64,0.0,0.0,1044.285,1203030.642,1048.371
65,0.0,0.0,981.819,1207169.974,1051.959
66,0.0,0.0,921.418,1211002.973,1055.246
67,0.0,0.0,863.476,1214558.826,1058.389
68,0.0,0.0,809.212,1217853.303,1061.274
69,0.0,0.0,755.265,1220911.375,1063.86
70,0.0,0.0,705.065,1223745.61,1066.309
71,0.0,0.0,657.733,1226379.736,1068.562
72,0.0,0.0,612.452,1228827.014,1070.655
73,0.0,0.0,569.183,1231098.38,1072.538
74,0.0,0.0,529.139,1233210.987,1074.264
75,0.0,0.0,491.758,1235182.114,1075.827
76,0.0,0.0,456.336,1237013.86,1077.279
77,0.0,0.0,422.554,1238719.679,1078.567
78,0.0,0.0,393.153,1240307.31,1079.848
79,0.0,0.0,363.416,1241787.929,1080.957
80,0.0,0.0,335.591,1243169.578,1082.008
81,0.0,0.0,310.909,1244458.907,1082.963
82,0.0,0.0,287.65,1245662.264,1083.826
83,0.0,0.0,265.687,1246787.459,1084.648
84,0.0,0.0,245.418,1247838.232,1085.423
85,0.0,0.0,226.134,1248821.411,1086.135
86,0.0,0.0,207.744,1249742.256,1086.735
87,0.0,0.0,190.928,1250604.474,1087.285
88,0.0,0.0,175.461,1251412.149,1087.762
89,0.0,0.0,161.91,1252166.269,1088.238
90,0.0,0.0,148.877,1252877.213,1088.672
91,0.0,0.0,136.616,1253542.995,1089.079
92,0.0,0.0,125.478,1254166.243,1089.462
93,0.0,0.0,115.213,1254754.524,1089.817
94,0.0,0.0,106.333,1255305.886,1090.154
95,0.0,0.0,97.681,1255825.194,1090.443
96,0.0,0.0,89.943,1256313.967,1090.691
97,0.0,0.0,82.337,1256775.142,1090.93
98,0.0,0.0,75.126,1257210.781,1091.166
99,0.0,0.0,68.739,1257619.977,1091.381
100,0.0,0.0,63.057,1258005.819,1091.567
101,0.0,0.0,58.187,1258370.854,1091.731
102,0.0,0.0,53.606,1258715.106,1091.902
