Susceptible,Exposed,Hospitalised,Death,Recovered
637902,359,0,0,0
637470,730,0,0,4
636982,1121,0,0,16
636373,1589,0,0,32
635606,2181,0,0,57
634622,2947,0,0,97
633514,3754,0,0,137
632055,4868,0,0,227
630345,6143,0,0,316
628238,7688,0,0,440
625707,9550,0,0,618
622693,11715,2,0,808
618954,14406,8,0,1077
614474,17594,12,0,1386
608931,21583,13,0,1797
602268,26398,16,0,2265
594507,31900,26,0,2888
585315,38360,32,0,3645
574203,46154,40,0,4619
561276,55054,61,0,5731
545782,65629,80,0,7047
527825,78002,99,1,8729
507420,91594,129,1,10711
498203,92930,160,2,13121
487652,95466,189,2,15994
475836,98897,210,4,19194
463137,103029,219,4,22896
449688,107591,280,6,26975
435389,112566,324,7,31216
420847,117574,386,7,36016
405638,122681,425,10,41318
390120,127528,492,12,47263
373909,132783,557,15,53529
357776,137314,620,18,60294
341386,141998,622,25,67822
324963,146287,678,30,75676
308620,150071,729,35,83959
292427,153267,730,44,92701
276580,155957,744,56,102126
260933,158116,762,64,111758
245618,160002,806,77,121668
230634,161157,804,87,132178
216156,161711,801,96,143076
202262,161426,788,105,154238
188910,161015,806,120,165716
176232,159722,813,139,177494
164070,158118,815,149,189594
152687,155782,828,163,201786
142097,152876,808,186,214284
132099,149663,802,197,226780
122806,145976,768,209,239226
114155,141849,760,226,251987
106146,137517,757,235,264898
98772,133070,759,244,277916
91958,128459,784,260,290941
85741,123499,775,272,303742
80026,118626,780,286,316467
74763,113595,754,299,329141
69943,108605,762,317,341557
65556,103535,782,329,353845
61525,98786,746,337,366089
57841,93969,732,353,377996
54540,89206,710,373,389499
51480,84455,709,384,400532
48746,79955,712,400,411650
46188,75472,709,415,422144
43828,71347,710,436,432278
41680,67287,699,451,442231
39773,63499,693,469,451871
38008,59840,686,481,461182
36552,56055,702,493,469907
35150,52607,701,507,478291
33801,49399,694,519,486487
32603,46294,696,536,494258
31485,43349,674,551,501703
30504,40587,670,562,508681
29551,38030,635,584,515444
28684,35629,624,593,521675
27938,33260,589,602,527632
27198,31090,560,610,533128
26512,29101,568,615,538408
25920,27222,564,622,543539
25340,25530,555,638,548372
24819,23784,525,646,553013
24365,22132,507,654,557303
23919,20688,496,660,561243
23548,19281,488,669,564975
23144,18012,489,672,568428
22790,16785,460,676,571740
22476,15673,445,680,574809
22168,14646,411,684,577684
21890,13658,391,694,580348
21629,12738,368,696,582829
21403,11891,362,702,585270
21181,11074,352,705,587654
20972,10340,354,709,589703
20769,9651,356,711,591728
20597,8986,356,713,593550
20470,8347,335,717,595208
20333,7743,332,719,596783
20181,7232,320,722,598309
20046,6716,315,725,599804
19929,6300,322,729,601139
19815,5887,308,732,602338
19713,5459,301,734,603450
19617,5093,274,737,604509
19521,4745,271,737,605507
19450,4417,228,737,606464
19372,4110,229,740,607317
19299,3856,204,740,608170
19241,3591,201,741,608947
19161,3353,199,742,609636
19111,3102,176,743,610340
19051,2907,168,744,610937
19015,2727,160,744,611462
18977,2526,156,745,611957
18929,2368,142,747,612438
18897,2211,134,748,612881
18865,2056,132,748,613281
18829,1921,119,750,613691
18794,1775,120,750,614036
18769,1652,113,750,614378
18742,1550,103,750,614700
18717,1427,94,752,614989
18693,1342,96,752,615266
18673,1230,91,752,615523
18652,1143,76,752,615750
18633,1074,65,752,615966
18615,1004,60,754,616202
18601,912,61,754,616398
18587,851,66,755,616603
18570,793,59,755,616776
18560,750,55,755,616946
18547,682,57,755,617090
18537,638,61,755,617216
18521,596,60,756,617341
18505,555,41,756,617493
18492,525,40,756,617613
18483,491,42,756,617721
18465,466,43,757,617819
18462,427,38,757,617919
18457,400,34,758,618011
18449,370,33,758,618099
18440,347,28,758,618171
18431,329,28,758,618216
18427,307,23,758,618289
18423,279,20,758,618356
18420,256,18,758,618422
18410,240,16,758,618472
18407,219,17,758,618515
18402,208,12,758,618558
18398,192,12,758,618604
18394,183,10,758,618646
18391,172,8,758,618697
18388,169,7,758,618723
18383,158,7,758,618748
18380,148,6,758,618780
18378,139,5,758,618819
18376,128,6,758,618838
18375,119,6,758,618877
18374,109,7,758,618901
18371,105,8,758,618915
18369,98,6,758,618932
18368,97,3,758,618955
18367,89,3,758,618963
18366,80,3,758,618973
18365,71,5,758,618983
18361,68,2,758,618992
18360,61,2,758,618995
18358,58,1,758,619009
18356,54,2,758,619020
18356,47,2,758,619034
18355,41,1,758,619041
18355,34,2,758,619052
18355,30,3,758,619060
18354,28,3,758,619073
18354,25,3,758,619079
18353,25,5,758,619086
18353,22,6,758,619091
18352,23,5,758,619103
18351,20,5,758,619114
18351,19,5,758,619120
18351,18,6,758,619125
18350,19,5,758,619133
18350,15,4,758,619140
18350,13,3,758,619142
18350,13,2,758,619147
18350,13,2,758,619148
18349,14,3,758,619151
18349,13,3,758,619152
18349,12,3,758,619152
18349,11,2,758,619154
18349,10,3,758,619155
18349,10,3,758,619158
18349,10,1,758,619160
18349,8,0,758,619161
18349,8,0,758,619161
18349,6,0,758,619161
18349,6,0,758,619163
