Susceptible,Exposed,Hospitalised,Death,Recovered
637930,324,0,0,0
637506,678,0,0,5
637002,1089,0,0,18
636366,1602,0,0,38
635556,2249,0,0,66
634537,3029,0,0,101
633338,3909,0,0,162
631897,4991,0,0,237
630177,6248,0,0,351
627904,7979,1,0,470
625275,9908,1,0,631
621983,12292,6,0,844
618037,15136,12,0,1081
613295,18562,12,0,1437
607817,22427,16,0,1843
601196,27146,24,0,2364
593159,32806,32,0,3017
583823,39329,37,1,3823
572541,47175,50,1,4826
559418,56217,62,1,5953
543967,66558,74,2,7358
525744,78962,90,2,9062
504890,92983,114,2,11217
495688,94243,149,2,13613
485130,96849,169,4,16535
473400,100332,203,6,19931
460936,104084,233,7,23582
447557,108543,285,10,27645
433410,113410,339,11,32220
418446,118523,408,12,37142
403373,123298,440,13,42456
387622,128539,491,15,48322
371717,133259,574,23,54605
355329,138066,602,28,61513
339128,142523,650,35,68851
322814,146577,692,42,76712
306436,150315,715,48,85194
290243,153390,743,61,93955
274178,156190,767,72,103243
258464,158469,751,81,112913
242592,160558,762,88,123150
227654,161591,774,102,133363
213338,162112,779,109,144416
199593,161858,790,118,155525
186580,160809,824,126,167085
174004,159477,821,133,178944
161992,157925,794,145,191339
150815,155473,777,154,203557
140217,152798,775,169,216115
130443,149308,805,187,228585
121125,145843,823,205,241265
112621,141674,810,222,254175
104714,137453,825,232,266978
97427,132877,798,252,279859
90842,128002,850,271,292924
84669,122967,818,291,305605
79045,117808,848,306,318494
73725,112922,827,320,330982
68977,108192,802,332,343518
64665,103094,745,348,355822
60683,98341,760,361,367830
57187,93447,720,374,379441
53892,88502,720,388,390907
50906,83768,713,400,402060
48332,79001,725,412,413155
45875,74620,697,426,423670
43683,70209,717,444,434033
41672,66249,708,460,443846
39822,62371,675,475,453274
38085,58712,695,486,462428
36494,55152,697,500,471230
34995,51926,678,516,479681
33724,48749,643,533,487645
32550,45686,630,542,495333
31438,42895,615,556,502643
30410,40236,598,568,509458
29444,37833,566,576,516038
28595,35361,562,586,522337
27857,32961,557,595,528348
27176,30757,514,609,533905
26540,28819,476,620,539226
25959,26918,511,630,544217
25404,25056,509,640,549016
24895,23432,496,648,553558
24404,21957,482,652,557678
23965,20510,446,658,561694
23550,19133,464,663,565432
23182,17870,454,675,568952
22870,16599,461,678,572124
22532,15531,453,682,575353
22230,14497,443,685,578119
21937,13487,421,691,580777
21716,12500,428,694,583272
21490,11637,404,698,585676
21283,10813,382,707,587952
21085,10066,372,710,590064
20892,9403,359,713,591988
20722,8776,370,713,593797
20580,8126,348,715,595441
20442,7564,336,717,597030
20305,7098,328,718,598524
20180,6619,317,719,599937
20069,6117,319,720,601236
19954,5695,304,721,602480
19839,5295,276,727,603616
19757,4913,270,729,604765
19673,4582,262,732,605762
19588,4245,265,733,606642
19498,3955,249,737,607481
19447,3650,235,739,608299
19370,3422,235,741,609007
19306,3216,226,743,609719
19245,2993,214,745,610331
19199,2806,201,746,610917
19145,2621,188,747,611495
19108,2445,168,748,612028
19057,2291,148,749,612529
19020,2138,133,750,612958
18984,2013,141,751,613389
18950,1871,127,751,613706
18910,1753,119,751,614060
18886,1648,113,752,614379
18866,1529,112,752,614678
18842,1412,98,752,614955
18823,1326,86,753,615232
18802,1254,83,754,615501
18782,1175,74,755,615752
18768,1088,71,756,615967
18754,1016,78,757,616159
18739,937,62,757,616356
18715,875,62,758,616573
18697,824,66,758,616732
18687,762,69,758,616865
18677,707,58,761,617032
18665,653,58,761,617154
18656,606,56,761,617283
18646,565,56,761,617398
18640,511,52,762,617504
18633,470,52,763,617598
18627,438,51,763,617700
18617,404,44,763,617783
18612,368,41,763,617870
18604,345,42,763,617954
18599,316,38,763,618024
18595,298,38,763,618094
18593,277,30,763,618163
18586,261,27,763,618220
18585,238,22,763,618274
18582,210,24,763,618321
18580,187,21,763,618376
18579,175,18,763,618421
18578,162,21,763,618456
18575,154,16,763,618497
18574,143,16,763,618534
18572,137,14,763,618562
18570,131,11,763,618604
18569,115,10,763,618639
18567,105,9,763,618664
18565,103,12,763,618691
18562,101,12,763,618716
18561,92,11,763,618734
18560,84,6,763,618750
18556,81,7,763,618771
18555,76,4,763,618789
18554,66,4,763,618800
18552,63,3,763,618811
18550,61,3,763,618815
18549,54,4,763,618825
18549,52,5,763,618834
18549,48,6,764,618840
18549,46,3,764,618848
18547,45,0,764,618858
18546,42,0,764,618863
18545,39,2,764,618872
18545,36,1,764,618881
18544,35,1,764,618885
18544,32,3,764,618896
18544,31,5,764,618902
18544,25,6,764,618907
18543,24,5,764,618912
18543,24,5,764,618922
18542,24,5,764,618930
18542,23,2,764,618933
18542,19,1,764,618939
18541,18,1,764,618939
18541,17,0,764,618940
18541,14,0,764,618942
18540,15,2,764,618946
18540,15,2,764,618946
18540,12,2,764,618949
18540,11,1,764,618953
18540,10,0,764,618960
18540,10,0,764,618961
18540,10,0,764,618961
18540,9,2,764,618962
18540,8,2,764,618963
18540,8,2,764,618963
18540,8,2,764,618963
18540,8,2,764,618963
