Susceptible,Exposed,Hospitalised,Death,Recovered
637922,326,0,0,0
637492,698,0,0,4
637012,1095,0,0,11
636413,1567,0,0,27
635625,2187,0,0,50
634672,2943,0,0,96
633528,3805,0,0,142
632149,4803,0,0,196
630410,6090,1,0,284
628254,7670,3,0,417
625684,9542,6,0,548
622500,11850,7,0,741
618564,14762,7,0,994
613922,18156,10,0,1302
608391,22065,16,1,1709
601619,26912,23,2,2246
593669,32545,32,2,2861
584051,39322,37,4,3647
572787,47202,38,4,4593
559677,56239,48,4,5755
544021,66898,67,4,7134
525981,78973,97,4,8858
505126,93020,115,4,10998
496041,94225,130,4,13471
485294,96823,160,6,16454
473331,100224,196,6,19772
460628,104292,256,8,23464
447109,108612,305,9,27699
432718,113686,344,10,32167
417915,118748,382,13,37026
402851,123485,431,14,42473
386851,128805,458,18,48286
370916,133621,524,19,54564
354684,138336,596,30,61545
338285,142841,599,34,68859
321799,147136,676,41,76704
305424,150723,728,45,84968
289270,153845,751,56,93777
273446,156458,792,60,103262
257710,158725,794,69,113083
242442,160280,777,83,123160
227712,161292,792,94,133780
213223,161782,779,102,144828
199343,161552,827,115,156027
186059,160946,826,125,167485
173545,159622,806,144,179276
161593,157776,801,160,191193
150310,155547,816,170,203628
139867,152659,833,189,216194
129921,149259,822,200,228634
120824,145446,793,215,241445
112351,141256,771,225,254523
104599,136797,783,245,267438
97377,132183,795,261,280433
90679,127652,812,278,293393
84549,122715,814,293,306258
78831,117624,797,306,319277
73810,112635,731,320,331868
69067,107479,744,332,344308
64846,102384,756,353,356656
60925,97418,773,371,368697
57195,92779,752,389,380516
53979,87942,706,409,392027
51020,83276,706,420,403228
48381,78783,695,442,414137
45942,74440,690,455,424651
43643,70399,696,470,434913
41610,66205,713,490,444652
39774,62483,678,504,454107
38072,58802,682,513,462986
36501,55262,666,531,471862
35013,51955,691,539,480249
33688,48712,659,549,488250
32498,45748,648,561,495824
31406,42939,622,575,503178
30371,40246,627,588,510041
29526,37613,638,601,516653
28688,35166,623,614,522936
27942,32887,617,622,528722
27258,30772,601,628,534173
26614,28743,595,635,539373
26061,26824,582,644,544567
25514,25085,570,652,549241
25042,23485,556,658,553697
24582,21894,542,666,557809
24156,20434,527,676,561869
23742,19075,489,681,565497
23354,17805,474,685,568942
22998,16562,483,689,572016
22692,15454,491,693,575143
22419,14447,461,701,577897
22120,13528,436,709,580591
21872,12592,416,714,583116
21661,11722,393,718,585514
21446,10947,371,720,587781
21266,10167,372,724,589886
21078,9471,353,728,591800
20920,8801,321,730,593613
20764,8236,328,733,595320
20637,7600,332,733,596944
20487,7080,323,738,598512
20370,6575,304,743,599800
20258,6129,300,744,601188
20148,5706,291,746,602364
20036,5347,276,746,603496
19925,4992,241,747,604586
19843,4651,250,750,605519
19751,4342,226,752,606422
19684,4028,209,753,607277
19609,3748,199,755,608011
19550,3500,191,757,608710
19502,3241,182,758,609440
19452,2998,189,759,610043
19400,2759,195,762,610636
19354,2559,176,763,611208
19310,2377,182,763,611738
19269,2215,180,764,612239
19236,2055,178,764,612661
19193,1931,170,764,613072
19145,1817,152,764,613482
19120,1700,136,764,613835
19091,1589,118,764,614202
19064,1480,115,765,614487
19044,1359,108,766,614805
19011,1270,112,766,615062
18989,1192,105,767,615308
18968,1107,86,767,615585
18947,1042,86,768,615824
18931,960,78,768,616034
18915,901,69,768,616219
18897,835,64,769,616394
18881,774,62,770,616561
18873,716,59,770,616720
18863,657,46,770,616865
18852,605,44,770,617015
18847,552,44,771,617151
18837,527,39,771,617255
18826,491,36,771,617367
18816,461,28,771,617475
18810,431,35,771,617559
18803,409,38,771,617640
18797,372,39,771,617717
18789,355,35,771,617786
18781,331,28,771,617868
18772,305,27,771,617939
18762,291,27,771,618002
18758,271,21,771,618074
18755,250,24,771,618133
18753,224,19,771,618174
18751,205,21,772,618204
18746,194,17,772,618243
18742,185,18,772,618280
18740,178,20,772,618318
18736,167,18,772,618336
18734,153,20,772,618368
18732,140,19,772,618400
18730,131,15,772,618422
18729,122,12,772,618452
18726,111,6,772,618480
18725,109,6,772,618505
18723,103,5,772,618532
18723,95,3,772,618546
18723,88,7,772,618567
18723,85,5,773,618587
18722,82,8,773,618596
18720,77,8,773,618620
18720,73,8,773,618635
18720,66,8,773,618642
18716,61,8,774,618652
18715,53,8,774,618665
18715,48,8,774,618671
18715,46,8,774,618676
18715,41,8,774,618686
18714,39,7,774,618690
18713,39,5,774,618698
18711,39,4,774,618701
18711,37,4,774,618708
18708,39,4,774,618712
18708,37,7,774,618722
18706,37,3,774,618726
18706,35,2,774,618730
18706,35,2,774,618733
18706,30,0,774,618741
18706,27,1,774,618747
18705,25,1,774,618750
18705,24,2,774,618750
18705,21,2,774,618757
18705,20,1,774,618759
18705,17,0,774,618762
18705,17,0,774,618762
18705,17,0,774,618764
18705,15,0,774,618768
18705,14,0,774,618775
18705,12,0,774,618779
18705,10,0,774,618780
18705,10,0,774,618780
18705,9,0,774,618781
18705,9,1,774,618787
18705,9,1,774,618788
