Susceptible,Exposed,Hospitalised,Death,Recovered
637921,321,0,0,0
637487,690,0,0,5
636959,1123,0,0,14
636282,1658,0,0,32
635492,2268,0,0,61
634462,3082,0,0,114
633280,3976,0,0,171
631875,5016,0,0,231
630023,6403,0,0,302
627800,8056,3,0,425
625192,9970,4,0,602
621965,12208,8,0,782
617875,15274,8,0,1049
613299,18407,16,0,1417
607558,22532,17,0,1899
600790,27415,31,1,2439
592723,33155,39,1,3039
583178,39907,51,1,3913
571789,47747,60,1,4888
558499,57037,65,1,6084
542871,67714,74,2,7504
524723,80010,96,2,9213
503562,94296,113,2,11295
494504,95156,127,2,13706
483840,97535,148,3,16676
471969,100955,181,3,20042
459126,105159,229,5,23849
445545,109538,263,6,28017
431190,114640,315,7,32567
415979,119957,383,9,37635
400488,124996,428,10,42988
384726,129957,504,17,48855
368386,134946,554,20,55270
352028,139493,616,27,62324
335679,143942,655,28,69871
319321,147943,696,35,77706
303073,151430,697,43,86068
286856,154598,785,48,95004
270976,157174,821,60,104308
255556,159092,840,68,114132
240382,160622,782,75,124303
225339,161807,787,84,134967
211026,162140,818,93,145976
197355,161780,843,108,157467
184161,161137,819,119,168963
171695,159650,802,134,181027
159719,157773,809,153,193201
148666,155333,818,172,205537
138277,152589,772,189,218137
128542,149104,773,202,230800
119399,145381,743,219,243496
110992,141260,774,236,256397
103257,136788,787,246,269542
96059,132245,800,259,282507
89545,127300,777,275,295176
83445,122443,777,292,308144
77982,117420,788,305,320763
72949,112371,758,323,333272
68348,107223,768,333,345747
64112,102142,742,349,357948
60267,97260,720,361,370307
56669,92435,736,379,381978
53466,87718,737,387,393470
50525,83154,711,401,404724
47903,78752,711,416,415333
45449,74373,718,432,425833
43282,70257,681,446,435966
41231,66151,660,459,445740
39410,62185,678,471,455191
37755,58489,682,483,464146
36261,55067,681,495,472897
34928,51664,664,509,481160
33664,48568,663,518,488971
32552,45503,649,524,496526
31471,42741,611,530,503718
30452,40070,586,539,510601
29532,37571,605,546,517079
28688,35196,588,558,523156
27947,32850,570,571,528903
27235,30778,595,580,534440
26573,28842,609,590,539585
26003,27018,570,601,544626
25456,25216,587,609,549372
24966,23545,577,619,553825
24526,21971,515,628,558000
24106,20550,505,634,561879
23672,19260,466,641,565518
23318,17957,449,646,568907
23012,16739,445,650,572207
22681,15586,433,652,575206
22399,14538,419,656,578144
22113,13559,405,661,580844
21866,12613,395,664,583404
21648,11796,403,667,585678
21421,11051,378,671,587782
21225,10299,385,675,589831
21062,9570,377,679,591798
20872,8885,361,680,593581
20724,8246,360,683,595335
20590,7699,358,684,596848
20454,7183,323,687,598350
20329,6698,304,691,599726
20223,6222,278,693,601141
20110,5746,286,693,602399
20013,5289,271,696,603552
19913,4941,253,698,604629
19829,4620,243,700,605545
19739,4316,227,704,606420
19667,4004,220,707,607212
19617,3734,220,708,608002
19547,3475,206,712,608743
19490,3210,220,714,609426
19427,2996,188,716,610129
19375,2792,175,716,610725
19333,2628,168,716,611288
19278,2439,163,719,611790
19232,2281,151,720,612250
19190,2111,135,721,612736
19152,1964,126,722,613182
19121,1827,136,722,613578
19101,1704,128,723,613929
19075,1579,111,725,614288
19054,1463,99,727,614621
19034,1378,94,727,614934
19019,1278,93,730,615204
19004,1173,95,730,615432
18985,1109,85,730,615681
18969,1006,83,731,615867
18950,941,75,731,616039
18930,878,61,731,616217
18916,818,56,731,616378
18901,763,55,731,616535
18890,709,53,731,616685
18879,666,54,731,616849
18871,615,52,731,616974
18867,571,55,731,617137
18854,542,59,731,617246
18842,500,51,732,617360
18837,464,38,732,617444
18828,436,37,732,617531
18822,410,42,732,617616
18816,374,41,732,617683
18809,346,39,732,617770
18801,326,40,732,617850
18794,300,35,733,617918
18790,277,26,734,617983
18784,257,23,734,618031
18783,247,20,734,618079
18780,223,17,734,618152
18775,206,21,734,618209
18770,196,21,734,618254
18766,181,23,734,618289
18763,168,19,734,618325
18761,158,13,734,618362
18757,144,10,734,618403
18754,134,13,734,618436
18750,130,15,734,618464
18749,116,12,735,618485
18747,108,13,735,618504
18745,93,10,735,618522
18743,87,12,735,618551
18740,84,11,735,618571
18737,81,10,735,618592
18736,74,9,735,618608
18734,66,6,735,618623
18733,61,4,735,618636
18729,58,2,735,618652
18728,54,2,735,618661
18725,51,2,735,618670
18724,48,3,735,618681
18724,43,4,735,618699
18722,40,6,735,618709
18722,35,8,735,618718
18722,33,4,735,618732
18722,27,4,735,618741
18722,26,2,735,618749
18722,26,2,735,618755
18722,22,2,735,618756
18722,20,2,735,618761
18721,21,4,735,618768
18721,21,4,735,618769
18721,21,1,735,618778
18720,20,2,735,618783
18720,20,2,735,618788
18720,18,1,735,618790
18720,17,1,735,618790
18720,15,1,735,618795
18720,13,1,735,618798
18720,10,1,735,618803
18719,10,1,735,618804
18719,10,1,735,618806
18719,9,0,735,618809
18719,9,0,735,618809
18719,9,0,735,618813
18719,9,0,735,618814
18719,8,1,735,618816
18719,8,0,735,618819
18719,7,0,735,618819
18719,7,0,735,618820
