Susceptible,Exposed,Hospitalised,Death,Recovered
637908,338,0,0,0
637506,688,0,0,10
636959,1147,0,0,16
636318,1661,0,0,34
635546,2267,0,0,62
634619,2934,0,0,92
633417,3828,0,0,152
632000,4921,1,0,238
630291,6151,1,0,328
628186,7697,2,0,445
625632,9531,2,0,610
622486,11846,1,0,822
618751,14501,6,0,1106
614223,17766,11,0,1445
608826,21582,13,0,1904
602400,26132,18,0,2428
594828,31418,35,0,3075
585497,38034,41,0,3811
574454,45778,55,0,4775
561428,54857,65,1,5885
546347,65263,79,1,7212
528708,77085,91,1,8863
508112,90975,105,1,10734
499186,91979,133,2,13195
488627,94679,162,3,15918
476876,98243,185,4,19212
464098,102394,216,5,22844
450582,107091,276,6,26914
436486,112057,321,8,31278
421704,117199,375,8,36156
406379,122422,434,10,41452
390684,127472,445,13,47096
374647,132603,510,16,53231
358514,137410,574,21,59966
342256,141820,596,26,67235
325849,145954,643,32,74942
309519,149568,687,37,83412
293280,152852,698,47,92139
277131,155901,718,61,101220
261246,158333,714,71,110713
245957,159796,745,82,120644
231036,160691,805,89,130909
216385,161361,808,98,141827
202705,161277,785,111,153076
189445,160628,805,120,164520
176658,159347,777,134,176335
164653,157587,782,149,188558
153362,155121,778,156,200675
142700,152379,778,167,213107
132721,149257,793,185,225736
123350,145880,829,204,238702
114805,141924,822,226,251758
106660,137864,815,237,264485
99212,133631,820,251,277290
92523,128681,790,264,290257
86308,123717,824,281,303148
80430,118978,794,301,316173
75192,113974,778,319,328925
70406,108925,774,336,341453
66141,103700,740,352,353541
62129,98777,728,368,365787
58339,94145,728,390,377508
55092,89201,717,408,388968
52027,84568,736,425,400068
49183,80182,755,445,411088
46645,75845,726,454,421694
44390,71605,711,473,431829
42223,67576,743,484,441719
40314,63675,731,496,451251
38574,59953,710,511,460410
36955,56396,687,519,469187
35453,52953,641,534,477535
34078,49678,623,539,485661
32850,46644,649,550,493366
31724,43822,663,555,500745
30735,41090,663,565,507712
29765,38545,610,579,514334
28942,36017,600,587,520714
28139,33770,606,598,526729
27400,31617,616,610,532470
26763,29536,628,615,537808
26166,27563,601,623,542776
25589,25798,583,626,547618
25078,23968,576,630,552202
24580,22378,549,638,556498
24141,20894,538,646,560478
23758,19481,508,651,564347
23396,18207,487,659,567848
23053,16947,497,664,571233
22739,15791,479,667,574271
22421,14746,475,674,577233
22168,13731,456,685,580040
21917,12792,452,690,582622
21651,11957,442,697,584960
21442,11173,436,700,587330
21226,10408,438,706,589361
21040,9650,428,710,591249
20869,8948,417,714,593070
20710,8358,386,715,594763
20582,7771,367,719,596462
20444,7243,342,722,598051
20327,6789,328,723,599371
20223,6279,316,725,600646
20108,5867,325,728,601834
19986,5443,322,730,603053
19899,5054,314,731,604155
19803,4699,278,734,605168
19722,4376,266,738,606039
19645,4106,263,740,606951
19567,3847,238,741,607839
19506,3611,229,745,608607
19453,3337,213,745,609284
19390,3142,201,746,609951
19340,2916,188,746,610506
19290,2695,173,746,611122
19247,2515,169,746,611645
19200,2338,159,747,612125
19168,2176,147,749,612582
19127,2016,118,749,613034
19094,1874,111,749,613458
19055,1753,102,749,613856
19021,1642,90,750,614198
19004,1513,91,750,614521
18986,1384,81,750,614827
18963,1267,74,750,615107
18939,1173,63,750,615350
18924,1095,56,750,615613
18908,1008,52,751,615857
18890,934,54,751,616059
18876,883,67,752,616259
18861,831,66,752,616433
18853,767,56,753,616603
18836,711,56,755,616744
18827,666,45,755,616897
18816,617,41,755,617048
18807,579,50,755,617188
18797,540,57,755,617291
18788,504,59,755,617405
18782,472,44,756,617516
18772,450,42,756,617618
18769,403,37,756,617691
18759,372,30,756,617757
18754,349,34,756,617838
18750,326,32,756,617908
18742,301,33,756,617966
18738,278,30,756,618021
18735,262,23,756,618079
18730,245,22,756,618137
18725,229,15,756,618185
18720,213,13,756,618238
18715,196,9,756,618301
18711,187,10,756,618330
18707,180,9,756,618357
18703,163,10,756,618394
18699,160,9,756,618426
18694,148,5,756,618445
18694,137,8,756,618474
18694,127,11,756,618502
18691,117,12,756,618525
18689,107,12,756,618547
18689,95,16,756,618568
18685,93,13,756,618599
18684,84,14,756,618621
18683,80,11,757,618634
18682,76,10,757,618651
18682,69,12,757,618661
18680,63,10,757,618675
18678,58,11,757,618689
18677,55,7,757,618702
18676,52,7,757,618706
18676,51,5,757,618721
18675,45,5,757,618733
18674,42,5,757,618739
18673,37,4,757,618748
18673,34,2,757,618755
18671,35,0,757,618767
18671,33,0,757,618768
18671,31,0,757,618770
18671,27,0,757,618783
18671,26,0,757,618786
18671,25,4,757,618792
18671,23,3,757,618802
18670,22,4,757,618809
18670,21,5,757,618813
18670,19,4,757,618815
18668,19,4,757,618816
18668,18,5,757,618818
18668,16,4,757,618822
18668,16,3,757,618826
18668,15,3,757,618827
18668,15,3,757,618828
18668,14,3,757,618829
18668,12,1,757,618831
18668,8,1,757,618831
18667,9,1,757,618832
18667,9,1,757,618834
18666,10,0,757,618837
18666,8,0,757,618839
18666,8,1,757,618839
