Susceptible,Exposed,Hospitalised,Death,Recovered
637918,332,0,0,0
637473,715,0,0,6
636962,1123,0,0,19
636357,1611,0,0,45
635606,2181,0,0,69
634708,2868,0,0,118
633550,3736,0,0,166
632211,4680,0,0,242
630555,5874,1,0,341
628399,7481,4,0,473
625835,9369,4,0,630
622727,11618,6,0,829
618839,14498,9,0,1093
614303,17811,13,0,1432
608853,21711,22,0,1818
602465,26245,29,0,2291
594848,31563,25,0,2866
585438,38274,37,0,3646
574464,45823,41,0,4578
561348,55016,62,0,5787
546153,65518,80,0,7130
528506,77426,94,1,8812
508299,91136,122,1,10773
499249,92413,170,1,13117
488946,94614,178,2,15928
477362,98086,201,3,19078
464918,102070,244,6,22664
451620,106520,264,6,26701
437620,111272,318,7,31150
423245,116027,358,9,36001
408248,121058,428,12,41342
392786,126117,485,15,46882
376999,130920,526,22,53236
360643,136283,579,27,59958
344407,140902,606,30,67015
327876,145434,670,34,74734
311480,149359,718,41,82985
295664,152159,738,49,91551
279639,155135,750,58,100772
264004,157374,749,71,110428
248515,159419,748,82,120453
233332,160821,801,99,130861
218715,161464,798,110,141467
204505,161835,801,118,152660
191000,161299,776,129,164072
178374,159965,780,144,175590
166248,158338,804,155,187599
154765,156276,771,170,199717
144000,153653,764,191,212422
133971,150340,753,208,224692
124535,146872,778,219,237238
115794,142849,801,235,250092
107819,138627,800,252,262836
100372,134162,811,273,275726
93593,129477,817,286,288460
87254,124783,785,300,301285
81432,119733,748,319,314037
76083,114811,738,341,326746
71214,109815,719,355,339129
66790,104817,734,374,351498
62879,99533,755,393,363562
59253,94578,763,408,375403
55862,89778,765,424,387003
52882,84930,729,439,398195
50144,80304,716,454,409006
47474,76062,735,471,419673
45076,71871,702,482,430142
42956,67639,714,494,440224
41008,63763,723,509,449762
39264,60025,718,517,458829
37600,56538,715,526,467804
36085,53181,718,533,476156
34756,49894,681,547,484390
33506,46828,666,560,492216
32394,44028,690,575,499638
31340,41278,650,580,506707
30374,38689,643,590,513511
29457,36177,625,597,519833
28649,33931,605,603,525900
27912,31680,604,612,531601
27211,29700,586,620,536978
26613,27855,578,625,541975
26006,26125,572,641,546755
25485,24417,564,652,551224
25003,22775,564,658,555599
24541,21275,532,662,559580
24106,19872,518,668,563300
23714,18596,506,674,566918
23371,17334,488,676,570273
23022,16120,467,680,573437
22695,15057,447,683,576480
22413,14120,431,688,579263
22171,13149,424,692,581832
21941,12265,400,696,584193
21715,11431,383,700,586354
21518,10650,363,702,588537
21335,9879,356,705,590514
21145,9195,353,708,592381
20970,8548,353,710,594162
20810,8018,335,710,595838
20684,7455,314,714,597436
20564,6947,314,716,598816
20431,6458,292,717,600198
20308,6021,275,719,601477
20201,5593,263,720,602590
20119,5218,267,721,603661
20029,4856,250,723,604635
19948,4518,257,724,605608
19880,4178,261,724,606501
19815,3856,246,725,607336
19740,3591,232,726,608145
19679,3342,207,726,608848
19628,3114,189,726,609505
19561,2927,182,729,610137
19505,2716,179,732,610754
19468,2514,168,734,611276
19427,2330,167,735,611758
19381,2190,153,736,612259
19349,2044,128,736,612721
19313,1896,116,737,613160
19286,1769,114,737,613519
19251,1657,111,737,613874
19220,1542,104,738,614211
19195,1424,104,741,614515
19164,1311,102,742,614822
19147,1230,94,742,615107
19124,1142,95,742,615341
19100,1065,90,742,615581
19091,979,95,742,615793
19080,913,98,743,615990
19068,845,84,744,616171
19059,787,88,744,616344
19046,741,84,744,616489
19031,688,74,744,616654
19017,638,72,744,616788
19004,596,69,744,616912
18994,568,64,744,617025
18989,510,59,745,617144
18982,484,46,746,617257
18973,446,43,747,617359
18963,416,45,747,617423
18955,376,40,747,617507
18953,335,33,747,617595
18944,320,29,747,617691
18937,300,25,747,617773
18931,279,26,747,617827
18924,257,17,747,617891
18919,240,15,747,617945
18912,227,16,747,618005
18909,218,15,747,618052
18905,204,19,747,618104
18900,196,21,748,618145
18895,181,25,748,618182
18893,168,22,748,618223
18888,152,13,748,618256
18887,143,13,748,618275
18885,125,12,748,618311
18883,117,14,748,618340
18879,115,13,748,618358
18876,112,10,748,618379
18874,101,13,748,618399
18870,96,14,748,618422
18868,95,14,748,618436
18866,86,11,748,618454
18865,79,12,748,618469
18865,72,12,749,618495
18863,69,7,749,618510
18863,60,5,749,618529
18863,56,4,749,618533
18862,51,4,749,618542
18860,50,8,749,618552
18860,43,7,749,618563
18860,36,7,749,618570
18857,32,6,749,618574
18857,30,6,749,618585
18857,25,6,749,618590
18856,23,6,749,618598
18854,22,6,749,618601
18854,21,5,749,618607
18854,19,5,749,618610
18854,15,3,749,618617
18853,14,4,749,618621
18853,13,5,749,618624
18852,10,5,749,618633
18852,10,5,749,618640
18851,10,7,749,618644
18851,8,5,749,618648
18851,7,5,749,618651
18851,5,2,749,618658
18851,5,2,749,618659
18851,5,0,749,618661
18850,6,0,749,618661
18850,4,1,749,618664
18850,4,1,749,618664
18850,4,1,749,618669
18850,3,1,749,618669
18850,3,1,749,618670
18850,3,1,749,618670
18850,3,1,749,618673
