Susceptible,Exposed,Hospitalised,Death,Recovered
637924,330,0,0,0
637508,680,0,0,6
636974,1121,0,0,17
636353,1624,0,0,37
635598,2223,0,0,57
634653,2933,0,0,91
633469,3850,0,0,143
632080,4836,0,0,212
630309,6206,1,0,322
628174,7770,1,0,444
625559,9676,3,0,606
622288,12128,3,0,812
618351,15014,5,0,1089
613869,18135,6,0,1401
608248,22143,9,0,1837
601556,26901,16,0,2330
593395,32794,25,0,2992
583853,39497,38,1,3796
572703,47096,45,1,4735
559359,56384,67,1,5874
543715,67216,78,1,7335
525598,79445,91,1,9000
504985,93314,103,2,11065
495946,94414,150,2,13498
485268,96892,180,2,16451
473429,100343,207,3,19795
460736,104276,256,4,23532
447120,108823,299,7,27502
432953,113620,329,8,31992
418078,118658,367,9,36899
402531,124084,397,14,42276
386811,129128,452,20,48125
370746,133913,518,23,54584
354523,138678,577,29,61552
338194,143105,653,36,69002
321745,147098,698,47,76680
305549,150538,727,54,84994
289186,154083,762,62,93746
272996,157075,773,72,103020
257274,159170,795,80,112925
241750,161201,762,92,123169
226952,161936,814,101,133725
212463,162544,866,114,144563
198824,162175,872,121,155942
185897,161184,869,134,167292
173509,159877,837,152,179071
161711,157911,797,167,190945
150446,155636,818,176,203114
139771,152924,818,183,215718
130063,149271,821,194,228206
121020,145476,823,213,240941
112426,141604,818,228,253947
104541,137227,818,247,266925
97378,132640,823,267,279761
90598,127937,781,284,292719
84543,123121,779,296,305701
78717,118377,778,306,318414
73573,113263,746,321,331272
68888,108199,733,338,343775
64599,103059,713,367,356099
60532,98029,723,380,367826
57048,92970,690,398,379567
53966,87983,711,411,391117
50922,83309,723,427,402360
48181,78919,711,442,413208
45713,74587,759,450,423718
43493,70312,730,460,434091
41471,66075,707,477,443974
39623,62295,683,488,453473
37936,58533,680,506,462650
36329,55025,652,513,471477
34946,51722,671,526,479844
33706,48444,690,534,487765
32468,45465,686,548,495474
31397,42638,708,563,502864
30488,39838,702,570,509900
29573,37278,647,580,516511
28748,34903,610,592,522854
27980,32637,585,603,528871
27290,30539,552,610,534532
26676,28529,508,618,539806
26108,26635,480,625,544729
25585,24923,490,632,549364
25029,23352,474,638,553884
24577,21801,484,644,558063
24122,20396,474,652,561999
23744,19003,461,659,565659
23357,17782,462,664,569085
22981,16599,449,671,572299
22639,15468,423,680,575486
22358,14427,407,687,578320
22112,13427,393,688,580986
21864,12506,402,691,583460
21632,11669,393,695,585802
21423,10856,388,699,588024
21199,10086,406,706,590101
21014,9371,372,708,591994
20852,8690,376,711,593842
20714,8091,337,716,595527
20565,7554,332,718,597087
20426,7055,307,722,598572
20287,6570,283,725,599946
20166,6148,268,727,601146
20079,5692,283,729,602328
19968,5340,259,731,603415
19871,4960,256,732,604421
19788,4615,247,736,605446
19704,4283,248,736,606326
19622,4006,244,737,607184
19543,3780,228,738,608037
19468,3521,198,738,608817
19404,3270,206,739,609523
19338,3070,187,741,610149
19284,2874,184,741,610723
19240,2661,180,741,611263
19194,2483,180,742,611769
19148,2293,166,742,612235
19112,2164,158,742,612710
19075,2042,149,744,613163
19035,1914,133,745,613529
19007,1783,126,745,613878
18971,1690,112,746,614263
18948,1550,100,748,614577
18930,1437,98,749,614866
18904,1349,101,751,615152
18883,1249,99,751,615404
18855,1177,96,752,615653
18842,1102,97,752,615866
18822,1027,83,752,616092
18805,983,75,752,616288
18785,920,70,753,616466
18766,856,76,753,616629
18754,803,62,753,616777
18742,741,61,753,616893
18724,687,58,754,617048
18716,638,58,754,617177
18702,605,60,754,617291
18692,565,53,756,617391
18683,523,50,756,617494
18671,498,60,756,617594
18665,453,55,758,617692
18656,416,39,759,617766
18649,388,41,759,617831
18646,361,36,759,617908
18640,334,27,759,617989
18636,317,20,759,618062
18635,295,23,759,618127
18630,274,21,760,618176
18628,258,19,760,618236
18623,240,18,760,618291
18618,220,19,760,618340
18613,204,17,760,618370
18611,191,17,761,618405
18608,176,13,761,618443
18604,164,14,761,618475
18602,152,14,761,618511
18601,136,16,761,618545
18599,129,13,761,618579
18596,122,15,761,618594
18594,110,16,761,618624
18594,102,12,762,618652
18591,97,12,762,618669
18589,94,12,762,618685
18586,87,14,762,618703
18586,85,8,762,618723
18584,81,9,762,618742
18584,74,6,762,618765
18584,69,2,763,618782
18583,61,4,763,618794
18583,50,4,763,618805
18581,51,3,763,618814
18580,42,1,763,618821
18580,38,1,763,618825
18580,35,2,763,618834
18578,36,2,763,618842
18578,33,2,763,618850
18578,27,1,763,618860
18578,21,1,763,618867
18578,20,3,763,618872
18577,19,2,763,618878
18577,18,3,763,618879
18577,17,0,763,618894
18577,15,0,763,618896
18577,14,1,763,618901
18577,13,1,763,618904
18577,13,2,763,618906
18576,12,2,763,618912
18575,12,1,763,618914
18575,12,2,763,618918
18575,12,3,763,618921
18574,13,3,763,618923
18574,10,3,763,618926
18574,10,2,763,618927
18574,10,1,763,618931
18574,8,1,763,618931
18573,9,0,763,618934
18573,9,0,763,618935
18573,8,0,763,618937
18573,6,0,763,618937
