Susceptible,Exposed,Hospitalised,Death,Recovered
637947,297,0,0,0
637544,636,0,0,3
637021,1068,0,0,15
636421,1536,0,0,35
635652,2141,0,0,59
634684,2910,0,0,109
633542,3776,0,0,153
632094,4860,0,0,232
630311,6172,0,0,307
628208,7714,1,0,447
625637,9568,1,0,606
622454,11917,3,0,814
618667,14601,5,0,1058
614163,17897,13,0,1433
608764,21795,12,0,1845
602321,26360,20,0,2312
594611,31708,30,0,2944
585366,38130,37,0,3768
574165,45959,45,0,4678
561251,54823,60,0,5857
545917,65350,75,0,7206
528127,77465,94,0,8945
507699,91238,111,1,10965
498744,92181,132,1,13304
488224,94743,147,1,16325
476537,98276,195,1,19606
463917,102267,237,1,23176
450556,106752,294,2,27116
436224,111852,349,2,31724
421535,117033,390,5,36551
406147,122382,475,8,41764
390438,127758,526,8,47675
374550,132680,553,14,53751
358418,137356,601,15,60438
342197,141797,629,18,67721
325633,146034,670,31,75526
309098,149871,690,43,83677
292805,153114,711,58,92311
276785,155900,722,63,101527
260978,158186,752,68,111299
245558,159946,756,82,121347
230690,160888,740,89,131657
216403,161387,757,96,142361
202339,161675,773,109,153561
188895,161278,766,120,164999
176361,159820,802,131,176598
164276,158048,779,145,188629
152881,155732,780,162,201107
142118,152967,791,175,213475
132279,149622,834,188,226002
123066,145935,824,206,238666
114408,141936,809,224,251610
106293,137692,783,239,264634
98970,133267,791,258,277709
92171,128619,802,272,290940
85872,123852,777,283,303733
80143,118974,769,304,316530
74926,113710,716,320,329030
70076,108783,723,338,341550
65636,103908,741,352,353845
61582,98950,694,372,365780
58014,93981,680,390,377612
54578,89356,696,401,389353
51514,84600,691,412,400363
48745,79998,725,431,411483
46149,75688,712,442,421989
43849,71376,719,454,432123
41726,67439,699,466,442147
39866,63502,710,476,451720
38234,59731,715,495,461040
36649,56115,691,501,469916
35227,52668,674,515,478450
33881,49530,646,523,486417
32618,46488,628,532,494058
31555,43509,632,544,501480
30524,40758,644,557,508384
29534,38253,629,565,514941
28690,35888,616,573,521170
27913,33533,590,586,527215
27185,31330,594,597,532719
26546,29315,575,603,538229
25929,27357,573,611,543294
25350,25578,533,619,548023
24830,23918,539,624,552585
24355,22295,513,630,556787
23911,20763,503,637,560770
23516,19344,493,643,564445
23152,17995,492,649,567908
22809,16813,476,654,571360
22514,15644,472,661,574503
22242,14562,457,663,577420
21971,13552,442,667,580273
21710,12617,434,671,582879
21472,11766,417,675,585219
21237,10956,404,679,587509
21032,10202,393,681,589727
20860,9462,374,685,591777
20697,8838,366,686,593581
20560,8184,351,687,595256
20408,7608,340,691,596818
20265,7078,346,692,598242
20133,6619,308,696,599690
20019,6139,284,698,600961
19900,5756,272,700,602169
19799,5355,285,700,603332
19722,4945,287,702,604382
19630,4563,261,702,605424
19564,4252,253,702,606349
19493,3975,246,703,607257
19417,3711,224,705,608071
19356,3460,201,705,608837
19282,3214,185,708,609577
19217,3009,177,709,610230
19165,2823,149,709,610857
19110,2645,148,709,611447
19065,2500,153,709,611916
19025,2306,146,710,612408
18969,2170,133,711,612920
18925,2016,126,712,613333
18897,1855,113,712,613719
18853,1744,121,712,614107
18820,1617,125,712,614450
18794,1491,114,714,614767
18778,1386,106,717,615063
18753,1289,99,717,615349
18723,1208,95,717,615598
18700,1115,78,717,615830
18682,1045,82,717,616032
18657,978,62,717,616242
18642,900,60,717,616470
18621,838,69,717,616662
18605,781,62,717,616834
18588,731,54,718,616990
18576,691,59,719,617122
18567,633,58,719,617257
18556,595,64,719,617374
18543,556,58,719,617512
18530,525,57,719,617611
18518,507,48,719,617712
18515,467,49,720,617809
18505,441,35,721,617896
18502,401,28,721,617997
18498,373,31,721,618058
18492,335,25,721,618136
18486,322,21,721,618200
18480,298,23,721,618262
18480,278,26,721,618313
18475,261,29,721,618366
18468,250,32,721,618428
18464,242,31,721,618478
18459,226,27,721,618533
18454,218,21,721,618574
18453,205,24,721,618617
18447,192,19,721,618665
18444,181,13,721,618693
18442,169,16,721,618726
18438,160,14,721,618751
18434,151,11,721,618781
18432,142,12,721,618810
18432,132,9,721,618831
18431,120,8,721,618848
18428,112,5,721,618876
18426,100,7,721,618897
18425,91,7,721,618908
18423,85,3,721,618930
18421,79,3,721,618943
18418,74,4,721,618953
18416,70,3,721,618965
18415,69,4,721,618976
18415,65,5,721,618984
18414,61,6,721,618993
18413,54,5,721,619004
18410,53,6,721,619015
18410,51,3,721,619028
18410,48,2,721,619036
18410,45,3,721,619041
18410,40,2,721,619053
18410,35,2,721,619067
18410,33,2,721,619072
18410,29,4,721,619074
18410,29,4,721,619077
18410,29,3,721,619085
18409,27,1,721,619098
18409,24,1,721,619103
18409,24,1,721,619110
18409,20,3,721,619113
18409,18,2,721,619120
18409,17,2,721,619121
18409,14,1,721,619124
18409,14,1,721,619126
18409,12,0,721,619128
18408,12,0,721,619129
18408,11,0,721,619132
18408,9,0,721,619135
18407,8,0,721,619137
18407,8,0,721,619139
18405,10,0,721,619141
18405,10,1,721,619142
18405,10,0,721,619143
