Susceptible,Exposed,Hospitalised,Death,Recovered
1266039,661,0,0,0
1265212,1362,0,0,6
1264288,2093,0,0,27
1263201,2955,0,0,80
1261868,3956,0,0,132
1260333,5077,0,0,216
1258479,6379,0,0,321
1256275,7964,2,0,462
1253650,9854,3,0,643
1250586,11952,6,0,869
1246955,14519,12,0,1174
1242688,17527,15,0,1556
1237457,21183,23,0,2008
1231164,25584,27,0,2521
1223881,30603,36,1,3258
1215000,36809,56,1,4075
1204298,44275,58,1,5044
1191791,52927,81,1,6230
1177117,62938,103,1,7641
1159513,75016,138,1,9384
1138854,89305,156,1,11506
1115033,105523,196,1,13980
1087057,124488,217,1,17049
1070235,130600,225,2,20591
1050434,139293,296,2,24668
1028423,149346,341,3,29391
1004443,160250,403,3,34776
979061,171592,470,4,40778
951865,184002,546,6,47419
923478,196331,630,7,54822
894214,208597,717,8,63118
863638,220932,841,9,72192
832321,233135,902,10,82119
799949,245301,974,15,93077
767109,257010,1066,20,104776
733920,268256,1130,20,117695
700944,278023,1177,23,131423
667706,287295,1239,28,146390
634573,295942,1344,33,162065
601652,303172,1373,38,178772
569476,308851,1448,44,196434
537711,314272,1503,54,214740
507140,317595,1541,63,234314
477301,320376,1556,74,254976
448769,321279,1515,81,275772
421294,321245,1580,92,297142
395086,319939,1580,108,319640
370106,317039,1602,118,342645
346378,313533,1635,130,366302
323966,308605,1638,144,390332
302957,302892,1681,155,414849
283278,296428,1628,166,439888
264715,289515,1652,179,465388
247414,281923,1651,194,490639
231638,273455,1680,209,515974
216938,264588,1699,218,541543
203187,255348,1702,232,566787
190608,246019,1708,241,592120
178937,236536,1703,252,617252
168315,226814,1741,268,642015
158653,216884,1736,290,666504
149633,207198,1727,301,690602
141461,197594,1687,318,714333
133953,187934,1727,342,737987
127023,178527,1711,360,760630
120797,169504,1703,378,782864
115081,160652,1675,394,804302
109734,151991,1697,411,824777
104976,143712,1694,428,844898
100635,135608,1705,444,864420
96707,127590,1684,463,883129
92907,120269,1672,478,901240
89449,113385,1693,490,918394
86342,106670,1666,504,935161
83535,100208,1677,516,951097
80952,94212,1662,522,966403
78526,88576,1581,529,980787
76297,83151,1532,542,994400
74257,78029,1470,553,1007835
72305,73273,1480,555,1020147
70570,68676,1477,572,1031967
68972,64400,1473,581,1043188
67434,60460,1446,592,1053791
66071,56541,1401,598,1063918
64807,52995,1360,606,1073291
63726,49443,1290,615,1082190
62710,46182,1265,622,1090654
61790,43108,1205,626,1098801
60894,40188,1211,632,1106318
60058,37526,1195,637,1113347
59292,35044,1180,641,1120023
58587,32682,1148,643,1126274
57923,30512,1138,648,1132275
57311,28499,1153,649,1137571
56752,26519,1083,650,1142755
56191,24904,1035,655,1147587
55742,23143,996,657,1152147
55285,21654,973,659,1156317
54838,20252,983,662,1160213
54452,18904,940,665,1164020
54108,17620,863,670,1167407
53804,16472,809,671,1170730
53479,15449,797,675,1173687
53191,14382,795,677,1176521
52937,13435,793,677,1179192
52676,12555,740,677,1181781
52434,11754,713,680,1184049
52219,10922,686,681,1186199
52003,10174,659,683,1188304
51808,9464,610,686,1190168
51649,8798,560,686,1191873
51491,8183,548,686,1193539
51339,7628,527,688,1195109
51189,7094,473,689,1196632
51048,6620,476,689,1197942
50933,6168,457,691,1199155
50817,5755,420,693,1200339
50718,5364,413,693,1201460
50622,5002,381,694,1202505
50531,4687,358,694,1203443
50450,4348,351,694,1204331
50368,4048,304,694,1205155
50303,3763,308,694,1205937
50240,3507,284,694,1206686
50175,3226,281,695,1207350
50115,3022,278,696,1207939
50065,2778,253,696,1208577
50007,2605,223,696,1209106
49960,2434,210,696,1209674
49925,2260,184,698,1210166
49887,2088,195,698,1210611
49852,1952,199,698,1211018
49819,1811,186,698,1211414
49792,1682,195,698,1211724
49758,1554,181,698,1212053
49728,1458,183,699,1212375
49701,1346,169,700,1212668
49674,1249,159,701,1212948
49654,1167,133,701,1213241
49632,1091,113,702,1213495
49614,1016,108,702,1213722
49597,970,93,702,1213936
49582,902,88,703,1214104
49561,852,95,703,1214277
49538,808,79,703,1214434
49524,755,85,703,1214589
49510,709,84,703,1214744
49496,660,82,703,1214874
49487,610,59,703,1215009
49479,560,55,703,1215151
49470,513,48,703,1215267
49463,480,44,703,1215352
49457,450,50,703,1215445
49450,413,37,703,1215531
49441,383,36,704,1215601
49438,361,35,704,1215654
49431,331,26,704,1215728
49424,313,23,704,1215808
49419,290,22,704,1215860
49414,265,26,704,1215929
49409,248,21,704,1215977
49403,225,22,704,1216021
49397,211,26,704,1216073
49391,204,28,704,1216110
49388,186,35,704,1216155
49385,177,28,704,1216194
49383,161,27,704,1216221
49378,149,18,704,1216265
49372,141,18,704,1216284
49366,134,17,704,1216313
49365,127,16,704,1216346
49363,123,15,704,1216376
49361,111,12,704,1216397
49359,108,9,704,1216419
49358,95,8,704,1216434
49358,91,7,704,1216453
49357,85,8,704,1216477
49354,81,7,704,1216492
49353,79,8,704,1216506
49350,75,7,704,1216522
49349,70,3,704,1216535
49346,67,4,704,1216547
49345,57,4,704,1216563
49345,49,4,704,1216570
49345,45,4,704,1216583
49343,44,5,704,1216591
49342,40,3,704,1216598
49341,38,3,704,1216609
49341,37,2,704,1216616
49339,39,3,704,1216622
49339,36,3,704,1216628
49339,30,4,704,1216633
49339,26,4,704,1216636
49338,25,4,704,1216643
49335,24,4,704,1216647
49333,26,5,704,1216651
49333,25,4,704,1216655
49333,23,3,704,1216664
49333,21,2,704,1216668
