Susceptible,Exposed,Hospitalised,Death,Recovered
1266044,668,0,0,0
1265260,1349,0,0,9
1264395,2007,0,0,25
1263245,2934,0,0,62
1262028,3813,0,0,109
1260479,4978,0,0,184
1258695,6289,0,0,327
1256536,7866,1,0,464
1254024,9678,1,0,656
1250974,11844,2,0,909
1247427,14216,5,0,1190
1243077,17287,8,0,1519
1237684,21101,14,0,1981
1231538,25414,21,0,2512
1224098,30588,26,0,3194
1215292,36689,37,0,4079
1204880,43861,57,0,5007
1192458,52406,62,0,6182
1177684,62550,82,0,7675
1160564,74318,104,0,9476
1140215,88079,108,0,11568
1116347,104440,123,1,14036
1088760,123045,158,1,16950
1071887,129252,240,2,20441
1052330,137863,278,2,24634
1030678,147541,327,2,29376
1007359,158151,390,2,34609
981785,170114,455,2,40394
954969,182340,540,3,47068
926801,194771,634,4,54541
897590,207206,713,6,62770
867118,219696,793,7,71666
835902,231957,874,9,81555
803993,244115,1002,10,92350
771334,255390,1054,12,104129
738069,266384,1183,17,116585
705025,276208,1232,20,130376
671744,285443,1303,24,144818
638632,293954,1334,28,160641
605934,301197,1377,35,177122
573627,307663,1458,41,194823
542061,313019,1474,46,213128
511525,316320,1485,50,232183
481585,319088,1538,60,252141
452923,320407,1580,72,272837
425355,320223,1617,83,294703
399037,318808,1605,94,316804
373431,316860,1653,102,339523
349262,313737,1673,109,363411
327001,308986,1598,119,387696
305433,303771,1684,134,412362
285534,297837,1716,147,436945
266948,290593,1709,155,461906
249670,282689,1735,169,487182
233549,274580,1767,188,512666
218498,266115,1775,199,538299
204915,256913,1729,214,563700
192391,247321,1745,232,589025
180984,237427,1724,244,614204
170253,227608,1748,261,638948
160330,218002,1798,275,663608
151251,208331,1803,286,687919
143114,198506,1766,303,711867
135397,188916,1719,309,734852
128310,179602,1742,317,757601
121879,170685,1717,331,779667
115991,161889,1654,344,800994
110674,153069,1699,362,821456
105824,144504,1716,377,841949
101325,136501,1639,394,861479
97247,128736,1638,413,880161
93436,121408,1595,426,898632
89959,114292,1593,440,915912
86794,107556,1630,451,932703
83915,101187,1579,466,948774
81300,94995,1492,485,964183
78865,89344,1512,496,978682
76596,83870,1536,505,992633
74513,78620,1551,511,1006048
72652,73633,1496,519,1018593
70949,68857,1500,529,1030397
69314,64597,1481,542,1041801
67799,60677,1409,548,1052576
66464,56819,1375,554,1062615
65236,53167,1339,560,1072147
64090,49811,1289,567,1080996
63022,46665,1248,571,1089240
62028,43530,1208,574,1097264
61147,40661,1216,576,1104877
60273,38007,1183,582,1112029
59526,35484,1164,587,1118768
58803,33181,1145,591,1125065
58131,30932,1108,595,1130964
57525,28922,1117,600,1136422
56975,26994,1088,603,1141780
56429,25253,1036,603,1146589
55890,23614,1007,605,1151257
55428,22085,988,605,1155587
55017,20570,928,608,1159591
54635,19162,904,611,1163430
54232,17989,907,614,1166996
53904,16750,873,617,1170268
53594,15675,796,619,1173408
53312,14629,756,622,1176288
53052,13607,748,624,1178934
52795,12682,730,625,1181294
52525,11868,688,628,1183580
52309,11045,669,629,1185682
52104,10282,644,633,1187761
51891,9618,633,635,1189517
51690,8982,613,638,1191327
51511,8405,584,639,1192998
51348,7850,560,640,1194555
51216,7307,527,642,1196070
51114,6798,484,644,1197468
50987,6349,482,644,1198762
50859,5909,476,645,1199905
50745,5531,459,646,1201101
50659,5133,447,647,1202117
50560,4783,417,647,1203105
50477,4459,396,647,1203990
50402,4129,358,647,1204812
50317,3850,351,647,1205609
50243,3593,324,648,1206378
50164,3387,307,650,1207073
50091,3151,278,651,1207723
50027,2921,275,651,1208333
49974,2698,251,651,1208908
49909,2518,228,651,1209497
49852,2348,228,652,1210021
49813,2212,206,652,1210491
49760,2075,191,652,1210973
49719,1931,173,652,1211384
49676,1781,173,654,1211754
49642,1691,148,655,1212074
49609,1577,137,655,1212404
49570,1470,124,657,1212704
49544,1355,137,657,1212965
49519,1264,125,657,1213231
49489,1185,125,657,1213488
49466,1103,127,657,1213732
49445,1037,125,657,1213936
49432,965,113,657,1214137
49417,886,115,657,1214286
49399,827,96,657,1214488
49384,777,80,658,1214664
49373,728,74,658,1214815
49361,683,73,658,1214965
49351,640,72,658,1215093
49341,596,70,658,1215220
49325,563,68,658,1215341
49316,517,67,658,1215458
49301,492,62,658,1215571
49295,459,63,658,1215656
49287,424,57,658,1215735
49284,391,53,658,1215802
49277,364,41,658,1215883
49270,334,37,658,1215948
49263,309,35,658,1216001
49257,287,33,659,1216074
49249,267,27,659,1216112
49247,241,18,659,1216180
49244,214,21,659,1216222
49241,192,20,659,1216266
49239,181,13,659,1216325
49238,162,14,659,1216364
49235,148,17,659,1216397
49232,142,15,659,1216431
49228,133,18,659,1216474
49225,132,12,659,1216508
49221,128,15,659,1216531
49218,122,13,659,1216559
49217,109,11,659,1216583
49212,108,6,659,1216610
49211,99,6,659,1216636
49210,93,2,659,1216654
49209,85,4,659,1216667
49208,79,2,659,1216674
49206,78,3,659,1216686
49204,77,4,659,1216702
49204,68,3,659,1216719
49203,65,5,659,1216730
49203,57,7,659,1216745
49203,51,8,659,1216759
49202,45,9,659,1216771
49201,40,8,659,1216779
49201,34,11,659,1216800
49200,34,9,659,1216804
49199,33,7,659,1216810
49198,29,3,659,1216818
49198,23,6,659,1216824
49198,23,7,659,1216831
49198,22,6,659,1216833
49197,21,6,659,1216833
49197,18,4,659,1216837
49197,18,6,659,1216843
49196,19,7,659,1216849
49195,19,7,659,1216852
49195,18,5,659,1216855
