Susceptible,Exposed,Hospitalised,Death,Recovered
1266003,687,0,0,0
1265226,1333,0,0,11
1264305,2080,0,0,33
1263218,2920,0,0,71
1261899,3932,0,0,151
1260333,5121,0,0,210
1258556,6370,0,0,328
1256412,7914,1,0,489
1253822,9808,1,0,648
1250680,12090,2,0,883
1246921,14757,7,0,1136
1242446,17878,12,0,1514
1237143,21541,11,0,1960
1230749,26062,15,0,2550
1223001,31529,28,0,3213
1213828,38005,41,0,4023
1203052,45422,63,0,5008
1190173,54285,81,0,6208
1174863,64822,94,0,7699
1157162,76947,109,0,9559
1136297,91262,130,1,11654
1111853,107757,168,1,14204
1083366,126907,216,2,17223
1065690,133468,256,2,20896
1045609,142377,298,2,25164
1023212,152542,357,3,29871
998838,163812,403,3,35352
972494,175717,467,3,41585
945169,187709,587,4,48431
916394,200390,661,5,56049
886620,212897,738,11,64368
855634,225462,828,14,73680
823599,237960,888,15,83718
790881,250268,985,19,94986
758271,261419,1094,21,107250
724804,272389,1172,26,120187
691272,282390,1206,28,134051
657869,291471,1228,31,149108
624859,299307,1305,37,164995
592152,306230,1339,45,182050
559740,312355,1381,56,199939
527941,316820,1464,66,218651
497202,320372,1509,76,238307
467767,322090,1573,86,258925
439248,322738,1638,99,280244
411838,322192,1614,114,302333
385930,320476,1615,123,324832
361154,317675,1607,133,347885
337766,313712,1627,148,371828
315561,308821,1636,156,395915
295026,302801,1719,166,420512
275613,296206,1785,185,445827
257591,288830,1730,200,471311
240803,280477,1782,213,496964
225250,271916,1779,228,522708
211141,262445,1799,242,548307
197971,253025,1733,264,573688
185779,243232,1712,282,599295
174525,233204,1721,295,624551
164278,223546,1747,304,649687
154920,213726,1727,316,674144
146272,203805,1747,337,698103
138377,194106,1798,347,721789
131033,184663,1733,356,744961
124512,175159,1743,375,767951
118413,165903,1713,392,789744
112822,157474,1698,403,811303
107670,149000,1714,415,832200
103061,140873,1651,428,852196
98834,132973,1620,444,871175
94894,125328,1559,453,889599
91330,117831,1618,466,907180
88063,110897,1615,478,924440
85002,104519,1576,488,940866
82201,98437,1541,497,956792
79758,92361,1555,508,971678
77396,86739,1545,517,986113
75242,81348,1475,531,999893
73247,76306,1433,544,1012689
71460,71580,1429,555,1025085
69769,67155,1343,562,1036785
68206,62911,1292,574,1047761
66752,58897,1278,587,1057921
65456,55147,1275,595,1067731
64245,51629,1268,604,1076868
63138,48234,1272,607,1085513
62095,45159,1220,610,1093722
61185,42143,1190,614,1101416
60303,39428,1238,618,1108735
59472,36862,1202,621,1115527
58717,34357,1145,624,1122108
57980,32143,1158,629,1128173
57351,30068,1117,632,1133900
56794,28011,1099,636,1139306
56265,26083,1083,643,1144353
55759,24344,1039,648,1149068
55277,22715,994,655,1153411
54844,21220,960,658,1157550
54417,19759,942,660,1161492
54026,18407,880,663,1165221
53681,17120,868,665,1168560
53338,15976,815,668,1171811
53060,14834,790,671,1174753
52793,13834,770,674,1177564
52536,12805,742,675,1180190
52280,11901,739,677,1182706
52058,11102,705,680,1184997
51849,10393,684,681,1187183
51664,9690,644,682,1189201
51459,9054,606,684,1191123
51292,8421,586,685,1192907
51140,7799,558,687,1194516
51013,7237,517,687,1196044
50850,6761,487,690,1197440
50732,6304,475,690,1198788
50610,5895,460,690,1200026
50509,5473,430,690,1201191
50417,5086,404,692,1202215
50326,4745,388,694,1203282
50243,4428,359,695,1204192
50143,4176,331,695,1205068
50072,3882,317,696,1205859
49996,3631,315,696,1206643
49932,3392,286,698,1207388
49881,3141,279,700,1208064
49821,2923,272,700,1208709
49773,2714,236,700,1209289
49719,2528,233,702,1209810
49675,2328,221,703,1210279
49631,2157,204,703,1210748
49593,2007,203,704,1211160
49564,1875,185,704,1211557
49527,1755,163,704,1211917
49498,1613,159,705,1212224
49464,1513,151,707,1212551
49432,1415,149,707,1212839
49407,1315,131,708,1213109
49376,1207,134,708,1213367
49353,1123,118,708,1213605
49331,1049,118,708,1213847
49314,966,118,709,1214096
49295,916,109,710,1214316
49277,854,103,710,1214471
49265,786,89,710,1214631
49242,735,76,710,1214814
49228,693,69,711,1214955
49215,645,60,711,1215092
49199,610,64,711,1215221
49188,568,56,711,1215377
49185,526,45,711,1215505
49176,486,45,711,1215615
49170,460,47,711,1215691
49164,420,43,711,1215772
49157,383,45,711,1215841
49147,359,37,711,1215932
49135,333,34,711,1216009
49131,309,35,711,1216083
49127,280,33,711,1216141
49126,266,34,711,1216194
49123,242,32,711,1216249
49119,230,28,711,1216308
49111,215,18,711,1216364
49110,201,14,711,1216391
49105,190,16,711,1216433
49103,170,11,711,1216472
49099,164,15,711,1216509
49096,153,18,711,1216529
49092,147,13,711,1216568
49091,138,15,711,1216589
49084,129,16,711,1216613
49083,120,14,711,1216635
49082,113,13,711,1216673
49082,101,12,711,1216695
49081,97,12,711,1216715
49079,91,13,711,1216737
49078,86,12,711,1216754
49077,76,8,711,1216767
49072,72,4,711,1216788
49071,68,4,711,1216798
49071,63,5,711,1216811
49070,54,6,711,1216821
49070,45,5,711,1216834
49070,43,5,711,1216841
49069,39,6,711,1216856
49068,36,6,711,1216865
49068,31,5,711,1216874
49068,29,5,711,1216880
49067,27,5,711,1216887
49066,24,5,711,1216891
49063,27,7,711,1216895
49063,25,6,711,1216905
49063,25,4,711,1216910
49063,24,4,711,1216914
49063,22,6,711,1216919
49062,22,3,711,1216927
49061,21,3,711,1216933
49060,19,2,711,1216942
49059,18,1,711,1216945
49058,19,1,711,1216947
