Susceptible,Exposed,Hospitalised,Death,Recovered
1266025,659,0,0,0
1265220,1330,0,0,12
1264301,2078,0,0,37
1263240,2903,0,0,77
1261947,3871,0,0,141
1260300,5110,0,0,214
1258497,6390,0,0,313
1256278,8007,0,0,459
1253526,10005,3,0,626
1250295,12325,8,0,882
1246593,14886,10,0,1187
1242079,18025,10,0,1503
1236704,21705,14,0,1971
1230357,26141,21,0,2514
1222567,31592,26,0,3246
1213449,37875,28,0,4109
1202496,45465,45,0,5102
1189618,54365,63,0,6358
1174490,64791,87,0,7852
1156882,76776,100,0,9624
1135877,91180,117,0,11762
1111412,107729,150,1,14236
1082867,126780,198,1,17217
1065546,133173,258,1,20867
1045285,142056,306,1,25178
1022828,152150,361,1,30183
998048,163938,422,1,35669
972039,175641,491,1,41978
944423,188204,539,3,48797
915878,200708,655,4,56395
886071,213028,750,7,65008
855348,225582,813,8,74323
823509,237790,906,10,84481
790947,249884,982,11,95505
758428,260621,1060,15,107373
725191,271025,1139,23,120576
692169,280930,1197,27,134584
658957,290011,1267,34,149563
625867,298635,1356,38,165575
593111,305649,1391,44,182324
560939,311386,1460,54,200036
529492,315756,1518,59,218561
498760,319365,1531,65,237927
469011,321452,1544,79,258228
440177,322392,1646,87,279386
412921,321807,1652,98,301621
387054,319926,1661,107,324328
362330,317226,1657,124,347700
338875,313532,1668,132,371969
316808,308659,1728,140,396285
296020,303181,1709,160,420872
276960,296015,1709,169,445966
258792,288334,1729,182,471117
241972,280358,1776,193,496553
226176,272157,1771,204,522474
211748,263277,1702,215,548075
198547,253592,1751,225,573425
186192,244054,1750,238,599008
174760,234483,1767,250,624067
164278,224727,1749,266,649063
154825,214797,1751,285,673527
146112,204967,1733,298,697627
138146,195281,1714,315,721198
130875,185829,1714,333,744362
124184,176521,1698,349,766973
118080,167631,1690,365,788757
112522,158813,1660,375,810209
107484,149956,1649,391,831033
102842,141504,1644,402,851322
98651,133564,1718,415,870577
94759,125985,1684,432,889014
91091,118706,1713,442,906911
87906,111663,1657,457,924093
84826,105112,1676,473,940622
82112,98738,1620,489,956223
79556,92784,1642,498,971304
77200,87035,1608,510,985677
74976,81684,1556,526,999253
73037,76593,1537,532,1011965
71167,72020,1538,538,1024237
69546,67397,1466,547,1035922
68069,62978,1442,556,1046968
66651,59038,1418,564,1057482
65291,55230,1406,573,1067075
64128,51538,1398,580,1076413
62994,48317,1344,584,1085205
61972,45349,1359,593,1093442
60972,42420,1323,602,1101111
60092,39602,1253,604,1108514
59280,37023,1224,606,1115498
58532,34475,1181,611,1122011
57836,32278,1186,617,1128229
57188,30147,1133,620,1133985
56613,28201,1093,624,1139429
56049,26329,1023,626,1144599
55529,24577,988,630,1149256
55082,22914,998,635,1153726
54619,21390,969,635,1157995
54163,20000,957,637,1161743
53750,18739,943,639,1165461
53421,17405,857,645,1168918
53075,16293,825,648,1172253
52798,15196,817,649,1175181
52500,14224,786,650,1177919
52245,13185,789,650,1180485
52017,12252,752,651,1183003
51780,11492,713,652,1185345
51566,10714,690,658,1187393
51353,10022,674,660,1189333
51176,9309,638,662,1191227
51004,8665,600,663,1193018
50855,8022,544,664,1194693
50727,7449,538,665,1196107
50608,6921,513,665,1197462
50479,6454,510,666,1198752
50365,5983,462,667,1200029
50274,5561,439,668,1201222
50162,5155,392,669,1202271
50063,4805,384,671,1203314
49982,4497,384,672,1204240
49889,4202,358,673,1205176
49805,3943,350,674,1206034
49725,3684,338,675,1206786
49668,3456,313,676,1207512
49605,3219,303,677,1208160
49541,3006,276,677,1208751
49496,2812,248,677,1209346
49457,2585,247,677,1209869
49422,2403,246,677,1210327
49383,2243,238,677,1210795
49349,2086,239,677,1211189
49315,1936,225,677,1211634
49285,1798,197,677,1212050
49256,1680,176,677,1212402
49232,1555,159,678,1212717
49203,1457,151,678,1213039
49190,1340,143,678,1213319
49161,1262,138,679,1213589
49129,1187,129,679,1213855
49106,1104,140,679,1214088
49087,1017,133,679,1214320
49071,952,113,680,1214510
49057,871,106,680,1214710
49043,814,89,680,1214905
49037,740,72,680,1215052
49023,698,72,680,1215172
49012,642,69,680,1215317
49003,596,63,680,1215432
48993,540,58,680,1215557
48982,503,57,680,1215677
48976,463,49,680,1215795
48971,428,44,680,1215921
48958,405,45,681,1216016
48953,371,48,681,1216100
48948,354,32,681,1216189
48942,338,30,681,1216246
48938,316,31,681,1216298
48929,295,26,681,1216363
48920,279,32,681,1216420
48911,261,37,681,1216477
48902,241,37,681,1216533
48898,230,31,681,1216581
48893,220,31,681,1216631
48889,204,30,681,1216677
48883,196,22,681,1216707
48877,180,18,681,1216736
48871,169,16,681,1216768
48868,157,17,681,1216797
48868,146,19,681,1216820
48866,133,15,681,1216847
48865,126,18,681,1216868
48857,124,17,681,1216894
48852,112,18,681,1216909
48845,107,20,681,1216932
48841,101,11,681,1216964
48840,92,10,681,1216977
48838,88,8,681,1216994
48837,83,7,682,1217001
48831,83,6,682,1217013
48831,76,8,682,1217031
48831,71,7,682,1217045
48830,67,6,682,1217062
48830,62,6,682,1217074
48828,59,8,682,1217088
48828,57,7,682,1217100
48826,54,8,682,1217109
48826,49,3,682,1217127
48826,41,2,682,1217140
48825,41,3,682,1217149
48825,38,2,682,1217152
48824,36,3,682,1217161
48824,35,3,682,1217162
48823,35,2,682,1217166
48823,33,4,682,1217169
48822,34,4,682,1217175
48822,33,3,682,1217182
48821,32,2,682,1217187
48821,28,3,682,1217190
48821,25,3,682,1217199
