Susceptible,Exposed,Hospitalised,Death,Recovered
1265991,703,0,0,0
1265191,1386,0,0,12
1264275,2115,0,0,22
1263217,2932,0,0,63
1261926,3923,0,0,118
1260460,4979,0,0,185
1258646,6282,1,0,297
1256451,7893,1,0,444
1253796,9796,2,0,607
1250728,11957,4,0,855
1247029,14534,4,0,1124
1242399,17851,7,0,1500
1237122,21582,8,0,1911
1230855,26005,19,0,2410
1223357,31177,20,0,3079
1214413,37484,34,0,3952
1203971,44643,44,0,4969
1191175,53469,66,0,6159
1176373,63539,87,0,7658
1158723,75612,112,1,9431
1138012,89669,121,2,11468
1113785,106060,155,3,13963
1085596,125014,207,4,17058
1068686,131184,237,4,20731
1048894,139658,292,6,24904
1026692,149937,358,7,29849
1002636,161184,447,7,35229
977041,172956,522,8,41111
950099,184825,599,9,47765
921927,197153,672,9,55152
892598,209521,757,12,63379
861851,221980,784,15,72515
830750,233860,880,16,82632
798625,245723,986,17,93400
766284,256926,1018,21,105495
733344,267644,1096,25,118607
700222,277735,1202,31,132274
666975,286830,1283,36,147060
634194,294571,1361,40,163049
601421,301907,1423,47,179368
569345,308333,1494,49,197319
537873,313296,1498,57,215976
507296,316778,1559,65,235031
477305,319803,1550,75,255209
448670,320541,1567,79,276255
420955,320231,1565,96,298177
394634,319233,1595,104,320805
369473,316648,1591,112,343681
345591,313090,1614,124,367093
323028,308698,1623,140,391340
301991,303437,1631,146,415626
282390,297000,1654,163,440445
263910,289725,1654,178,465849
246710,281801,1724,191,491092
230762,273473,1682,205,516680
215983,264678,1733,220,542055
202609,255238,1732,228,567319
190104,245873,1752,241,592701
178607,236028,1713,260,617889
168015,226202,1707,278,642497
158282,216406,1783,290,667127
149406,206545,1770,309,691171
141219,196756,1819,321,715074
133661,187149,1701,337,738627
126791,177956,1755,355,761268
120547,168958,1726,363,783601
114745,160251,1717,377,805176
109455,151568,1668,389,826136
104691,143242,1651,405,846123
100364,135137,1677,422,865399
96348,127594,1629,436,884005
92680,120338,1578,447,902176
89272,113334,1575,459,919411
86200,106697,1584,470,935894
83338,100354,1531,477,951706
80706,94223,1520,488,966681
78289,88437,1522,502,981183
76051,83087,1544,517,994724
74003,77835,1509,522,1007986
72218,72906,1516,526,1020528
70520,68283,1469,531,1032516
68930,64056,1403,542,1043568
67496,60053,1389,552,1054320
66124,56277,1375,564,1064234
64928,52537,1339,568,1073927
63749,49193,1267,574,1082956
62724,45961,1227,577,1091047
61785,42879,1220,582,1099168
60894,39977,1207,591,1106828
60047,37297,1177,591,1113758
59249,34794,1126,595,1120412
58551,32485,1118,601,1126562
57866,30297,1120,604,1132264
57231,28318,1058,609,1137790
56637,26372,995,612,1142923
56119,24585,959,615,1147700
55602,22956,932,618,1152300
55129,21539,930,620,1156565
54702,20153,926,625,1160514
54275,18888,900,625,1164174
53914,17593,871,629,1167764
53588,16415,816,630,1170904
53248,15330,811,632,1173943
52944,14335,793,633,1176887
52689,13378,740,633,1179507
52452,12463,705,635,1182041
52202,11676,657,638,1184313
52004,10815,637,640,1186507
51797,10140,635,640,1188455
51597,9452,634,640,1190272
51454,8785,612,641,1192032
51305,8133,595,642,1193766
51159,7579,551,644,1195372
51025,7057,537,644,1196785
50872,6624,494,646,1198200
50738,6159,454,651,1199448
50642,5720,444,652,1200633
50549,5302,417,652,1201732
50432,4962,402,652,1202766
50342,4639,375,654,1203772
50252,4325,348,654,1204720
50172,4056,325,654,1205632
50101,3744,315,654,1206427
50038,3465,283,657,1207105
49981,3213,261,658,1207764
49919,2999,243,659,1208387
49853,2798,227,660,1208929
49799,2614,209,660,1209445
49754,2440,213,660,1209935
49706,2263,198,660,1210415
49664,2119,201,660,1210849
49625,1997,186,660,1211220
49593,1835,177,661,1211593
49552,1719,166,663,1211975
49511,1610,165,663,1212322
49483,1512,156,663,1212618
49464,1414,139,663,1212911
49440,1314,124,664,1213258
49416,1218,110,664,1213533
49389,1143,110,665,1213735
49365,1055,107,665,1213995
49346,981,100,665,1214201
49328,917,90,665,1214389
49317,858,91,665,1214544
49301,805,90,665,1214709
49283,761,74,665,1214865
49272,691,76,665,1215013
49258,653,68,665,1215166
49246,610,63,665,1215267
49233,587,62,665,1215387
49223,555,55,665,1215467
49214,510,56,665,1215554
49197,477,50,665,1215650
49187,444,52,665,1215735
49181,400,49,665,1215827
49174,375,47,665,1215905
49169,343,47,665,1215983
49163,315,46,665,1216072
49153,299,39,666,1216141
49145,286,30,666,1216213
49142,264,25,666,1216258
49138,246,23,666,1216301
49135,221,18,666,1216350
49132,212,18,666,1216389
49127,201,18,666,1216440
49124,177,15,666,1216465
49122,163,18,666,1216500
49119,159,19,666,1216534
49116,150,15,666,1216575
49112,143,12,666,1216602
49109,139,14,666,1216620
49108,129,13,666,1216641
49106,117,13,666,1216662
49103,114,12,666,1216690
49100,106,13,666,1216710
49098,99,12,666,1216738
49098,89,16,666,1216755
49097,85,13,666,1216777
49095,81,12,666,1216794
49095,76,9,666,1216813
49094,66,9,666,1216820
49094,63,7,666,1216830
49093,61,8,666,1216840
49092,56,7,666,1216858
49091,54,7,666,1216874
49089,53,9,666,1216880
49088,46,8,666,1216884
49085,48,8,666,1216893
49082,46,3,666,1216908
49081,43,4,666,1216912
49081,39,4,666,1216920
49080,38,3,666,1216924
49080,34,3,666,1216928
49080,33,3,666,1216932
49080,30,3,666,1216934
49080,27,3,666,1216941
49080,24,3,666,1216947
49080,21,3,666,1216950
49079,22,2,666,1216960
