Susceptible,Exposed,Hospitalised,Death,Recovered
1266000,691,0,0,0
1265193,1377,0,0,9
1264311,2071,0,0,35
1263246,2886,0,0,84
1261959,3862,0,0,140
1260432,5001,0,0,228
1258594,6380,0,0,351
1256357,7984,1,0,493
1253722,9918,2,0,664
1250626,12142,2,0,861
1246849,14848,4,0,1124
1242354,17970,7,0,1452
1237153,21529,16,0,1891
1230929,25873,30,0,2440
1223207,31341,41,0,3118
1214421,37442,47,0,3960
1203644,44934,58,0,4908
1191150,53340,83,0,6152
1176301,63569,101,1,7610
1158607,75741,116,1,9322
1137933,89933,142,2,11436
1113822,106331,176,2,13939
1086015,124945,216,2,16985
1068914,131347,248,2,20530
1048990,139963,310,2,24698
1026855,150084,365,2,29460
1003192,160665,412,4,34871
977789,172401,507,4,40980
950618,184808,569,4,47677
922383,197090,675,5,55241
892718,209764,758,8,63644
862503,221766,832,12,72790
830910,234404,902,12,82721
798815,246139,970,13,93481
766034,257765,1081,17,105292
733220,268407,1169,23,118453
700544,277931,1188,29,132057
667638,286907,1228,32,146901
634939,294586,1322,40,162482
602170,301963,1371,48,179463
570028,307939,1438,56,197054
538290,312767,1457,61,215538
507437,316477,1454,66,234977
477638,319185,1524,74,255239
448490,320927,1554,82,276157
420858,320889,1594,87,297595
394841,319392,1612,100,320014
369992,317253,1693,105,342887
346180,313932,1702,117,366336
323609,309552,1654,124,390396
302613,303763,1695,141,415102
283085,297371,1740,150,439778
264443,290210,1785,167,464922
247544,281924,1865,181,490366
231589,273721,1867,196,515986
216602,265199,1870,215,541042
203023,255981,1837,227,566512
190490,246535,1822,239,591604
178890,237029,1769,249,616762
168245,227332,1806,272,641702
158632,217136,1828,289,666341
149914,207059,1818,311,690611
141732,197277,1797,321,714301
134318,187592,1810,338,737306
127460,178294,1779,346,759944
121265,169234,1751,357,782185
115512,160461,1739,369,803789
110200,151740,1684,377,824305
105350,143528,1682,390,844301
100989,135490,1699,400,863773
96906,127919,1727,411,882645
93238,120576,1646,420,900543
89798,113367,1648,435,918008
86646,106997,1638,448,934327
83772,100522,1583,457,950384
81069,94582,1581,472,965648
78695,88743,1583,480,980293
76439,83316,1552,491,994231
74473,78061,1583,499,1007387
72687,73223,1521,509,1020075
70993,68677,1477,515,1031736
69444,64419,1380,526,1042891
67919,60396,1393,537,1053286
66537,56470,1400,547,1063246
65347,52845,1325,552,1072987
64262,49337,1290,558,1082015
63150,46282,1263,562,1090356
62176,43350,1191,570,1098311
61308,40458,1188,572,1105801
60519,37737,1212,578,1112965
59756,35254,1177,584,1119476
59072,32944,1107,588,1125685
58391,30762,1114,591,1131655
57748,28803,1068,597,1137099
57179,26859,1030,600,1142103
56657,25061,1024,604,1146887
56171,23400,982,607,1151510
55693,21880,957,610,1155700
55253,20502,937,612,1159638
54849,19138,901,615,1163373
54512,17749,854,619,1166785
54156,16568,815,625,1170252
53831,15425,818,627,1173280
53550,14348,767,629,1176217
53309,13340,722,631,1178739
53039,12478,670,634,1181286
52813,11604,636,638,1183640
52585,10848,630,639,1185790
52374,10105,602,642,1187823
52186,9430,587,642,1189690
52029,8768,569,644,1191503
51882,8153,548,645,1193179
51702,7635,513,645,1194747
51568,7104,491,645,1196281
51442,6583,472,645,1197560
51327,6136,458,646,1198829
51231,5729,420,647,1200064
51116,5370,389,647,1201133
51018,5009,342,648,1202212
50937,4606,323,650,1203145
50849,4305,328,650,1204020
50764,4009,316,651,1204882
50697,3723,285,652,1205701
50627,3472,268,652,1206416
50566,3240,247,652,1207113
50499,3022,252,652,1207768
50446,2802,232,652,1208293
50395,2629,213,652,1208825
50333,2442,211,652,1209316
50293,2265,214,652,1209835
50248,2082,196,652,1210296
50204,1961,181,652,1210759
50166,1824,175,653,1211172
50134,1697,169,654,1211507
50103,1595,146,654,1211825
50070,1478,126,654,1212124
50039,1386,116,654,1212424
50011,1253,97,654,1212709
49988,1176,97,654,1212957
49965,1092,99,654,1213203
49948,1028,88,654,1213408
49924,955,78,654,1213628
49898,882,73,654,1213811
49885,819,72,654,1214013
49875,755,81,654,1214165
49852,712,72,654,1214323
49841,666,75,654,1214455
49828,635,65,654,1214599
49822,588,59,654,1214738
49812,547,49,654,1214841
49806,501,46,655,1214957
49798,455,44,655,1215039
49787,428,41,655,1215150
49778,405,40,656,1215242
49771,384,39,656,1215328
49762,360,34,656,1215407
49757,339,33,656,1215483
49755,304,39,656,1215550
49750,275,39,656,1215623
49747,260,30,656,1215690
49744,242,22,656,1215740
49738,227,22,656,1215793
49734,215,19,656,1215830
49731,197,21,656,1215865
49725,192,15,656,1215902
49719,181,15,656,1215941
49716,173,18,656,1215977
49711,159,14,656,1216000
49707,151,18,656,1216023
49706,134,18,656,1216049
49704,125,13,656,1216075
49700,114,13,657,1216102
49698,104,12,657,1216125
49697,95,14,657,1216141
49695,93,13,657,1216160
49693,88,11,657,1216184
49689,81,12,657,1216203
49689,77,9,657,1216217
49685,74,10,657,1216224
49685,67,9,657,1216236
49685,64,7,658,1216249
49684,54,6,658,1216255
49683,50,3,658,1216273
49682,44,4,658,1216279
49681,39,3,658,1216292
49681,32,2,658,1216302
49680,31,2,658,1216312
49678,32,3,658,1216320
49678,29,4,658,1216327
49676,30,4,658,1216337
49676,25,7,658,1216342
49676,22,6,658,1216350
49675,22,7,658,1216351
49675,21,5,658,1216356
49675,20,7,658,1216366
49675,16,5,658,1216371
49674,15,5,658,1216374
49674,12,3,658,1216377
49674,12,2,658,1216384
