Susceptible,Exposed,Hospitalised,Death,Recovered
1266063,627,0,0,0
1265298,1269,0,0,4
1264368,2038,0,0,22
1263265,2892,0,0,63
1262003,3836,0,0,111
1260550,4924,0,0,190
1258716,6246,0,0,290
1256501,7842,0,0,421
1253967,9683,2,0,597
1250810,11922,6,0,833
1247058,14593,8,0,1118
1242672,17612,10,0,1492
1237292,21363,15,0,2009
1231063,25706,22,0,2585
1223761,30752,26,0,3245
1215059,36743,39,0,3987
1204644,43939,50,0,5004
1192301,52270,74,0,6160
1177311,62828,101,1,7660
1160026,74655,122,2,9375
1139937,88511,154,2,11468
1116510,104258,184,2,13921
1088851,122825,214,2,16761
1072138,128871,251,2,20187
1052752,137276,312,2,24360
1031197,147160,369,2,29148
1007776,157810,430,2,34426
982225,169872,505,2,40424
955358,182238,557,3,46977
927344,194675,629,4,54449
898402,206825,728,4,62711
868202,219382,828,4,71825
837050,231600,902,7,81680
805151,243569,993,13,92387
772972,254682,1045,22,103859
740224,265182,1097,23,116577
707305,275542,1141,28,130286
674020,284996,1183,32,144740
641047,293444,1299,38,160224
608276,300981,1343,44,176753
576106,307071,1424,49,193980
544351,312607,1430,54,212129
513290,316946,1490,62,231070
483474,319535,1555,77,250681
454583,321003,1554,91,271417
426705,321105,1603,102,293022
399876,320373,1624,118,315149
374345,318159,1654,129,338018
350152,314827,1654,143,361428
327642,309829,1608,153,385492
306340,304720,1669,172,409868
286317,298659,1705,182,434678
267905,291323,1727,201,459821
250453,283388,1725,218,485144
234714,274446,1785,231,510463
219530,265808,1712,246,536066
205791,256504,1727,261,561410
192946,247242,1763,271,587350
181224,237581,1787,286,612421
170571,227700,1799,300,637229
160583,218113,1800,311,661640
151429,208379,1815,319,685789
143256,198472,1753,337,709891
135735,188892,1744,351,733055
128874,179410,1780,360,755752
122526,170129,1752,379,777909
116780,161099,1778,385,799487
111405,152695,1742,399,820746
106555,144377,1714,414,840961
102036,136461,1695,425,860829
97906,128682,1693,438,879687
94117,121460,1668,449,897858
90622,114460,1622,461,915505
87487,107908,1604,470,932205
84648,101514,1579,479,948066
81959,95485,1576,488,963547
79486,89754,1539,499,978128
77189,84254,1550,509,991981
75128,79107,1508,522,1005250
73284,74140,1478,531,1017678
71474,69582,1432,538,1029464
69926,65131,1381,546,1040758
68478,60912,1389,560,1051388
67079,57027,1347,573,1061647
65802,53431,1312,580,1071093
64575,50081,1324,590,1080029
63514,46804,1305,600,1088697
62506,43720,1317,608,1096707
61608,40801,1275,610,1104172
60729,38136,1219,614,1111296
59924,35629,1185,621,1117918
59134,33442,1188,624,1124202
58489,31229,1158,629,1130119
57811,29130,1128,634,1135719
57234,27163,1122,636,1140902
56706,25306,1096,638,1145829
56222,23589,1005,640,1150393
55739,22032,1035,644,1154732
55294,20668,989,647,1158779
54916,19308,919,650,1162607
54562,18083,858,652,1166124
54235,16793,807,655,1169329
53911,15655,774,658,1172520
53614,14648,771,661,1175532
53347,13722,741,664,1178197
53086,12819,684,666,1180747
52850,11908,648,669,1183159
52618,11051,628,671,1185533
52423,10329,582,674,1187601
52205,9621,604,677,1189483
52020,9046,575,681,1191243
51871,8451,528,682,1192920
51701,7903,513,683,1194360
51554,7361,500,685,1195826
51418,6856,487,686,1197191
51302,6376,457,688,1198480
51178,5944,396,689,1199728
51064,5572,394,689,1200815
50943,5214,389,690,1201857
50846,4864,388,690,1202788
50756,4523,372,690,1203699
50662,4221,341,690,1204612
50578,3953,323,690,1205404
50521,3657,300,690,1206184
50444,3432,295,690,1206825
50386,3190,269,690,1207505
50333,2964,260,690,1208068
50270,2763,251,690,1208640
50214,2591,235,691,1209141
50163,2412,214,691,1209636
50123,2258,211,691,1210089
50068,2109,200,691,1210515
50042,1975,191,692,1210908
50012,1817,185,693,1211306
49966,1709,200,694,1211660
49938,1603,184,694,1211978
49903,1494,182,694,1212302
49884,1392,158,694,1212617
49854,1288,145,694,1212904
49832,1210,136,694,1213151
49808,1115,123,695,1213395
49783,1050,120,696,1213617
49768,967,103,696,1213809
49746,904,92,696,1213983
49728,845,86,696,1214164
49720,779,68,696,1214335
49695,736,73,696,1214484
49682,699,74,696,1214636
49669,656,67,696,1214765
49656,599,72,696,1214895
49642,564,69,696,1214984
49630,528,61,696,1215086
49622,491,57,697,1215179
49608,460,49,697,1215273
49592,439,50,697,1215357
49587,416,42,697,1215428
49580,388,35,697,1215503
49577,356,28,697,1215563
49571,335,29,697,1215639
49568,314,24,697,1215688
49567,287,24,697,1215740
49560,266,23,697,1215800
49555,252,15,697,1215846
49551,232,20,697,1215886
49548,217,22,698,1215932
49545,202,22,698,1215980
49542,194,22,698,1216019
49537,182,19,698,1216052
49537,173,18,698,1216095
49535,161,20,698,1216128
49532,153,16,699,1216160
49530,143,16,699,1216183
49530,129,9,699,1216202
49528,124,8,699,1216219
49527,115,8,699,1216246
49526,108,8,699,1216263
49525,97,9,699,1216278
49525,90,11,699,1216295
49524,79,9,699,1216308
49523,73,7,699,1216328
49522,68,9,699,1216346
49522,60,12,699,1216356
49522,59,9,700,1216370
49522,53,11,700,1216384
49522,50,10,700,1216391
49522,45,7,700,1216407
49521,42,5,700,1216418
49521,36,3,700,1216425
49520,35,1,700,1216436
49520,32,6,700,1216438
49520,31,5,700,1216445
49518,31,3,700,1216449
49518,29,3,700,1216452
49518,28,4,700,1216460
49518,25,5,700,1216466
49517,23,5,700,1216470
49517,20,5,700,1216481
49517,19,4,700,1216485
49517,17,4,700,1216490
