Susceptible,Exposed,Hospitalised,Death,Recovered
1266005,670,0,0,0
1265230,1338,0,0,12
1264329,2073,0,0,29
1263223,2939,0,0,58
1261929,3924,0,0,95
1260398,5092,0,0,174
1258614,6374,1,0,259
1256340,8010,1,0,417
1253669,9936,1,0,568
1250577,12119,2,0,798
1246817,14777,7,0,1094
1242333,17945,14,0,1491
1237074,21585,18,1,1971
1230656,26067,28,1,2535
1223037,31281,28,1,3263
1213958,37619,41,1,4090
1203284,44957,45,1,5089
1190582,53619,58,1,6349
1175443,64054,83,1,7787
1157458,76365,97,1,9593
1136388,90779,122,1,11747
1111612,107681,149,1,14302
1082949,127118,193,1,17282
1065313,133819,235,1,20947
1045087,142553,281,1,25142
1022508,152985,354,1,30066
998292,164011,434,3,35466
971919,176156,487,4,41637
944501,188382,583,5,48445
915924,200706,648,7,56392
885824,213407,712,10,64760
855006,225845,838,16,74204
823151,238278,901,20,84470
790884,249919,946,27,95647
758220,261099,1042,31,107592
724982,271722,1119,36,120775
691713,281452,1151,39,134744
658590,290379,1208,50,149746
625424,298871,1267,57,165685
593010,305477,1345,69,182657
560602,311595,1434,78,200497
529093,316033,1470,89,219068
498408,319298,1471,96,238551
468833,321293,1564,102,258900
440286,322289,1575,111,280277
412899,322155,1645,121,302549
387040,320140,1652,131,325507
362524,317155,1711,141,348727
339065,313106,1706,150,372373
316974,308400,1711,163,396566
296347,302357,1740,174,421367
277313,295366,1787,193,446264
259367,287902,1801,208,471672
242498,279498,1819,220,496965
226752,271010,1846,231,522559
212488,261930,1863,248,548035
199006,252826,1870,262,573841
186708,243239,1842,272,599688
175429,233689,1895,287,624773
165123,223839,1881,296,649335
155702,213942,1867,309,673810
147079,204106,1850,325,697779
139155,194362,1859,338,721152
131905,184904,1822,359,744224
125071,175747,1831,381,766518
119032,166608,1827,396,788566
113444,157887,1722,409,809818
108241,149250,1719,419,830730
103621,141058,1712,429,850793
99276,133369,1685,438,869725
95265,125907,1697,446,888154
91612,118746,1702,464,906070
88332,111784,1652,477,923289
85379,104975,1615,488,939929
82629,98639,1516,498,955740
80058,92560,1566,510,970540
77585,87020,1524,518,984985
75363,81808,1516,524,998675
73363,76810,1549,533,1011537
71564,72088,1495,538,1023755
69889,67549,1473,548,1035267
68408,63143,1462,551,1046318
66971,59143,1453,558,1056895
65660,55349,1430,561,1066675
64474,51809,1360,571,1076143
63357,48432,1317,578,1084852
62313,45365,1339,585,1092809
61383,42317,1295,595,1100753
60541,39511,1294,598,1108119
59728,36971,1244,602,1115163
58994,34436,1253,604,1121582
58299,32145,1211,608,1127846
57610,30059,1198,610,1133599
57014,27938,1186,616,1138858
56473,25996,1131,619,1143960
55973,24283,1050,620,1148843
55465,22698,1051,626,1153273
55071,21195,986,629,1157331
54649,19874,967,631,1161174
54282,18580,924,635,1164780
53898,17310,870,636,1168050
53610,16102,854,639,1171238
53294,15066,847,640,1174331
52993,14062,816,640,1177276
52721,13150,782,641,1179980
52471,12219,784,642,1182437
52248,11422,746,644,1184778
52048,10596,699,649,1186965
51852,9914,667,651,1188909
51640,9311,600,651,1190782
51447,8672,566,651,1192461
51293,8098,544,654,1194043
51142,7596,532,655,1195624
51014,7066,518,656,1197062
50882,6563,521,659,1198429
50775,6068,492,662,1199617
50666,5656,444,663,1200765
50577,5285,415,664,1201796
50481,4943,383,664,1202810
50398,4617,372,664,1203745
50317,4274,357,664,1204607
50242,3953,353,664,1205482
50184,3690,339,665,1206288
50125,3389,337,666,1207040
50049,3167,325,667,1207749
49990,2975,294,667,1208359
49935,2751,267,667,1208931
49883,2555,257,667,1209461
49831,2389,237,668,1209961
49787,2225,216,668,1210385
49745,2074,201,668,1210830
49703,1920,193,668,1211224
49653,1791,175,669,1211603
49620,1675,173,669,1212000
49598,1555,162,669,1212344
49574,1431,149,669,1212668
49548,1330,134,669,1212958
49526,1228,139,669,1213264
49507,1130,133,669,1213485
49485,1059,131,669,1213725
49463,995,132,669,1213927
49450,911,124,669,1214127
49442,837,114,670,1214294
49427,778,106,670,1214461
49414,716,104,671,1214649
49403,666,109,672,1214801
49395,600,95,672,1214957
49382,552,95,672,1215090
49370,522,86,672,1215224
49359,494,79,672,1215350
49351,457,80,672,1215445
49342,425,75,672,1215558
49334,400,57,672,1215666
49328,370,46,672,1215752
49323,350,39,673,1215834
49315,334,33,673,1215895
49310,318,30,673,1215950
49305,303,35,673,1216007
49299,279,32,673,1216062
49294,262,28,674,1216117
49290,241,27,674,1216165
49285,216,20,674,1216209
49280,201,18,674,1216247
49273,195,17,674,1216286
49271,182,12,674,1216331
49265,178,12,674,1216359
49258,161,11,674,1216392
49256,148,12,674,1216423
49254,141,8,674,1216452
49252,130,8,674,1216479
49250,119,7,674,1216508
49246,111,8,674,1216533
49244,104,13,674,1216559
49241,97,15,674,1216579
49240,86,7,674,1216599
49240,76,11,674,1216621
49239,65,11,674,1216635
49238,65,12,674,1216652
49238,59,12,674,1216667
49238,57,11,674,1216685
49237,54,13,674,1216688
49237,49,17,674,1216699
49236,46,14,674,1216704
49235,43,9,674,1216719
49234,37,8,674,1216726
49234,34,5,675,1216736
49234,32,2,675,1216744
49234,30,0,675,1216756
49234,28,1,675,1216764
49232,27,2,675,1216767
49229,27,4,675,1216772
49229,25,4,675,1216782
49228,26,4,675,1216792
49228,25,2,675,1216798
49228,23,3,675,1216807
49228,20,3,675,1216808
49227,18,2,675,1216810
49227,15,2,675,1216812
49226,13,2,675,1216815
