 day, S, E, H, R, D
0,113093.0,0.0,0.0,0.0,0.0
1,113093.0,0.0,0.0,0.0,0.0
2,113093.0,0.0,0.0,0.0,0.0
3,113093.0,0.0,0.0,0.0,0.0
4,113093.0,0.0,0.0,0.0,0.0
5,113093.0,0.0,0.0,0.0,0.0
6,113077.117,15.883,0.0,0.0,0.0
7,113018.042,73.063,0.0,0.0,0.0
8,112877.54,204.707,0.0,0.012,0.0
9,112607.862,449.194,0.0,0.111,0.0
10,112146.316,855.436,0.0,0.444,0.0
11,111420.891,1475.782,0.0,1.219,0.0
12,110341.235,2372.892,0.015,2.906,0.0
13,108792.168,3629.569,0.112,6.765,0.001
14,106649.536,5326.116,0.381,14.605,0.003
15,103765.698,7551.477,1.028,29.731,0.008
16,99983.173,10402.625,2.355,56.666,0.024
17,95155.598,13946.88,4.701,102.809,0.047
18,89171.593,18211.462,8.439,177.193,0.12
19,81995.873,23137.764,13.971,292.229,0.275
20,73697.685,28582.341,21.365,464.88,0.56
21,64515.701,34239.582,30.728,717.05,1.043
22,54864.724,39666.102,41.101,1073.674,1.966
23,45279.333,44360.756,51.749,1567.175,3.397
24,36336.814,47833.952,61.316,2231.437,5.718
25,28510.861,49760.229,68.787,3108.147,8.935
26,22022.282,50110.019,73.949,4229.504,13.367
27,16862.656,49086.725,77.535,5631.115,19.064
28,12853.312,47043.252,80.365,7339.577,26.294
29,9773.843,44317.757,83.108,9368.794,35.102
30,7424.409,41204.531,85.93,11721.701,45.448
31,5635.126,37910.5,89.136,14387.998,57.064
32,4273.336,34590.89,92.317,17338.544,70.5
33,3240.162,31359.107,95.802,20539.928,85.062
34,2457.976,28272.174,99.214,23938.564,100.507
35,1862.696,25380.544,102.599,27502.07,116.848
36,1411.491,22701.617,106.16,31178.689,133.887
37,1069.868,20243.518,109.781,34918.784,150.969
38,811.492,18002.982,112.974,38689.884,168.403
39,615.055,15979.376,116.253,42452.676,186.044
40,465.786,14161.262,119.081,46180.485,203.275
41,352.955,12530.301,121.949,49843.235,220.391
42,266.867,11069.004,124.323,53422.861,237.489
43,202.311,9766.326,126.985,56898.836,253.843
44,153.343,8607.679,129.043,60261.949,269.558
45,116.104,7583.316,131.154,63498.064,284.588
46,87.964,6676.026,132.977,66599.497,299.034
47,66.744,5874.749,134.468,69560.932,312.815
48,50.64,5166.738,135.705,72381.866,326.042
49,38.434,4541.509,136.848,75061.905,338.794
50,29.209,3990.523,138.122,77600.604,350.618
51,22.1,3505.54,139.151,79996.674,361.844
52,16.8,3078.401,139.818,82256.952,372.387
53,12.786,2702.371,140.417,84383.246,382.3
54,9.757,2371.633,140.704,86383.219,391.646
55,7.354,2081.684,141.035,88260.652,400.326
56,5.574,1827.137,141.24,90016.872,408.497
57,4.218,1603.355,141.335,91659.22,416.197
58,3.275,1406.421,141.368,93193.053,423.395
59,2.455,1234.339,141.277,94623.922,430.164
60,1.874,1082.457,141.157,95958.868,436.415
61,1.431,948.465,140.895,97198.729,442.235
62,1.11,832.049,140.505,98354.581,447.532
63,0.863,730.041,139.915,99428.51,452.477
64,0.673,640.247,139.284,100425.875,457.24
65,0.511,561.79,138.562,101351.501,461.508
66,0.405,492.793,138.032,102208.245,465.412
67,0.329,432.3,137.185,103001.917,469.16
68,0.255,379.003,136.417,103738.132,472.642
69,0.203,332.422,135.245,104418.509,475.835
70,0.167,291.284,134.311,105048.084,478.824
71,0.128,255.253,133.167,105629.917,481.511
72,0.098,223.83,132.085,106168.382,483.983
73,0.079,196.228,131.042,106666.239,486.35
74,0.063,172.116,129.689,107125.023,488.577
75,0.054,150.714,128.138,107548.59,490.607
76,0.043,132.417,126.808,107940.483,492.356
77,0.031,115.991,125.496,108301.372,494.068
78,0.025,101.619,124.302,108634.27,495.703
79,0.013,89.252,122.765,108941.024,497.139
80,0.012,78.153,121.129,109224.658,498.5
81,0.008,68.302,119.465,109486.157,499.743
82,0.008,59.971,117.864,109726.71,500.829
83,0.003,52.628,116.033,109948.298,501.858
84,0.003,46.194,114.305,110153.014,502.844
85,0.002,40.52,112.408,110341.052,503.734
86,0.002,35.558,110.559,110514.861,504.573
87,0.002,31.236,108.629,110674.673,505.336
88,0.001,27.557,106.656,110821.738,506.086
89,0.001,24.182,104.824,110957.216,506.733
90,0.001,21.174,102.777,111082.576,507.375
91,0.001,18.579,100.692,111197.789,507.957
92,0.001,16.281,98.769,111303.857,508.48
93,0.001,14.287,96.81,111401.277,509.013
94,0.001,12.497,94.817,111490.893,509.504
95,0.001,10.934,92.837,111573.346,509.965
96,0.001,9.579,90.974,111649.761,510.369
97,0.0,8.412,88.956,111720.068,510.746
98,0.0,7.436,87.028,111784.169,511.099
99,0.0,6.509,84.934,111843.453,511.449
100,0.0,5.695,82.894,111898.461,511.754
101,0.0,5.02,80.945,111949.216,512.039
102,0.0,4.403,78.957,111995.502,512.333
103,0.0,3.832,76.905,112038.37,512.602
104,0.0,3.361,75.0,112077.789,512.865
105,0.0,2.954,73.057,112114.333,513.09
106,0.0,2.579,71.068,112148.207,513.307
107,0.0,2.25,69.071,112179.26,513.502
108,0.0,1.97,67.249,112207.977,513.67
109,0.0,1.741,65.247,112234.166,513.841
110,0.0,1.519,63.257,112258.574,514.011
111,0.0,1.354,61.389,112281.032,514.223
112,0.0,1.206,59.544,112301.669,514.382
113,0.0,1.043,57.703,112321.117,514.526
114,0.0,0.938,55.957,112338.716,514.655
115,0.0,0.837,54.139,112355.255,514.788
116,0.0,0.722,52.363,112370.704,514.919
117,0.0,0.634,50.729,112384.502,515.05
118,0.0,0.565,49.084,112397.55,515.174
119,0.0,0.509,47.457,112409.511,515.294
120,0.0,0.456,45.93,112420.666,515.402
121,0.0,0.399,44.402,112430.889,515.495
122,0.0,0.355,42.925,112440.624,515.591
123,0.0,0.321,41.444,112449.575,515.692
124,0.0,0.288,40.033,112457.782,515.775
125,0.0,0.252,38.69,112465.397,515.869
126,0.0,0.225,37.364,112472.564,515.978
127,0.0,0.201,36.001,112479.227,516.052
128,0.0,0.172,34.735,112485.437,516.144
129,0.0,0.158,33.515,112491.198,516.215
130,0.0,0.139,32.307,112496.53,516.272
131,0.0,0.123,31.192,112501.365,516.35
132,0.0,0.107,30.042,112506.04,516.42
133,0.0,0.094,28.905,112510.4,516.482
134,0.0,0.084,27.823,112514.413,516.546
135,0.0,0.071,26.739,112518.258,516.605
136,0.0,0.064,25.774,112521.679,516.652
137,0.0,0.062,24.759,112524.928,516.702
138,0.0,0.054,23.893,112527.878,516.735
139,0.0,0.048,23.022,112530.65,516.784
140,0.0,0.044,22.119,112533.285,516.849
141,0.0,0.038,21.228,112535.712,516.898
142,0.0,0.032,20.403,112538.057,516.951
143,0.0,0.03,19.573,112540.187,516.996
144,0.0,0.024,18.825,112542.202,517.039
145,0.0,0.022,18.173,112543.95,517.075
146,0.0,0.021,17.442,112545.738,517.121
147,0.0,0.02,16.727,112547.461,517.145
148,0.0,0.019,16.092,112548.991,517.184
149,0.0,0.012,15.454,112550.446,517.213
150,0.0,0.011,14.832,112551.795,517.237
151,0.0,0.009,14.23,112553.054,517.27
152,0.0,0.006,13.704,112554.235,517.292
153,0.0,0.005,13.136,112555.429,517.318
154,0.0,0.004,12.641,112556.483,517.342
155,0.0,0.004,12.139,112557.508,517.365
156,0.0,0.002,11.624,112558.457,517.387
157,0.0,0.002,11.134,112559.34,517.412
158,0.0,0.002,10.666,112560.186,517.424
159,0.0,0.002,10.303,112560.884,517.443
160,0.0,0.002,9.826,112561.649,517.464
161,0.0,0.001,9.431,112562.348,517.485
162,0.0,0.0,9.067,112562.993,517.505
163,0.0,0.0,8.677,112563.651,517.522
164,0.0,0.0,8.356,112564.19,517.537
165,0.0,0.0,8.014,112564.757,517.551
166,0.0,0.0,7.678,112565.284,517.565
167,0.0,0.0,7.354,112565.785,517.576
168,0.0,0.0,7.008,112566.291,517.59
169,0.0,0.0,6.712,112566.744,517.604
170,0.0,0.0,6.483,112567.115,517.612
171,0.0,0.0,6.179,112567.548,517.626
172,0.0,0.0,5.905,112567.915,517.642
173,0.0,0.0,5.661,112568.244,517.656
174,0.0,0.0,5.394,112568.609,517.67
175,0.0,0.0,5.163,112568.924,517.678
176,0.0,0.0,4.937,112569.229,517.688
177,0.0,0.0,4.705,112569.533,517.705
178,0.0,0.0,4.5,112569.82,517.708
179,0.0,0.0,4.3,112570.072,517.724
180,0.0,0.0,4.115,112570.323,517.727
181,0.0,0.0,3.946,112570.544,517.734
182,0.0,0.0,3.773,112570.761,517.739
183,0.0,0.0,3.621,112570.97,517.746
