day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
26,252377.77333333335,245853.0,259401.0,254678.17333333334,252889.0,256534.0,1054.2933333333333,977.0,1128.0,139338.32,135889.0,142293.0,35.48,25.0,48.0,121715.32,119702.0,123149.0,31597.293333333335,31024.0,32330.0
27,225144.86666666667,218907.0,231963.0,250284.52,248659.0,252008.0,1168.12,1096.0,1247.0,163603.02666666667,159628.0,166735.0,49.4,34.0,71.0,127149.82666666666,125593.0,128560.0,33511.09333333333,32883.0,34095.0
28,199558.29333333333,193637.0,205982.0,244764.81333333332,243513.0,246138.0,1267.0266666666666,1165.0,1356.0,189529.56,185536.0,193054.0,66.68,49.0,88.0,131253.85333333333,129766.0,132724.0,34619.04,33895.0,35185.0
29,175962.92,170486.0,181575.0,237984.17333333334,236541.0,239182.0,1341.36,1236.0,1430.0,216656.58666666667,212238.0,220285.0,87.28,61.0,115.0,134156.18666666668,132544.0,135690.0,35044.76,34520.0,35546.0
30,154531.18666666668,149512.0,159628.0,229899.06666666668,228344.0,230858.0,1388.3466666666666,1261.0,1470.0,244721.90666666668,240001.0,248598.0,109.92,76.0,134.0,135830.69333333333,134508.0,137144.0,34970.78666666667,34378.0,35464.0
31,135365.05333333334,130795.0,140081.0,220548.29333333333,218913.0,221713.0,1416.9866666666667,1299.0,1516.0,273247.1066666667,268008.0,277482.0,133.74666666666667,103.0,156.0,136405.4,135155.0,137620.0,34578.53333333333,33969.0,35034.0
32,118385.22666666667,114449.0,122723.0,210160.94666666666,208611.0,211519.0,1430.04,1321.0,1517.0,301888.41333333333,296483.0,306134.0,158.13333333333333,123.0,186.0,136012.49333333335,135002.0,137103.0,34015.36,33496.0,34608.0
33,103501.44,99987.0,107257.0,198949.94666666666,196932.0,200631.0,1435.16,1335.0,1520.0,330432.36,324798.0,335185.0,183.26666666666668,144.0,216.0,134676.50666666665,133691.0,135712.0,33208.36,32645.0,33727.0
34,90562.09333333334,87453.0,93983.0,187175.90666666668,184987.0,189070.0,1433.44,1358.0,1545.0,358679.5466666667,352863.0,363217.0,208.78666666666666,164.0,242.0,132467.18666666668,131551.0,133233.0,32271.2,31627.0,32736.0
35,79372.93333333333,76485.0,82403.0,175147.64,173070.0,177132.0,1427.28,1355.0,1533.0,386487.4533333333,380543.0,391251.0,233.54666666666665,189.0,264.0,129379.37333333334,128576.0,130385.0,31168.453333333335,30590.0,31700.0
36,69766.54666666666,67341.0,72636.0,162980.81333333332,160533.0,164982.0,1418.9466666666667,1341.0,1534.0,413645.26666666666,407789.0,418697.0,256.62666666666667,206.0,285.0,125634.26666666666,124759.0,127001.0,29930.626666666667,29486.0,30472.0
37,61546.46666666667,59382.0,64056.0,150968.17333333334,148387.0,153078.0,1410.44,1334.0,1516.0,440037.08,434562.0,445190.0,280.88,225.0,319.0,121277.13333333333,120194.0,122517.0,28548.546666666665,28052.0,29027.0
38,54537.53333333333,52609.0,56579.0,139219.14666666667,136553.0,141335.0,1400.12,1319.0,1501.0,465517.96,460222.0,470583.0,303.5466666666667,251.0,350.0,116452.04,115154.0,117893.0,27063.373333333333,26655.0,27777.0
39,48584.81333333333,46914.0,50318.0,127878.13333333333,125398.0,130083.0,1386.6666666666667,1301.0,1476.0,489981.6,484993.0,494982.0,325.70666666666665,266.0,376.0,111253.25333333333,110018.0,112604.0,25508.906666666666,24981.0,26131.0
40,43499.933333333334,42072.0,45044.0,117078.41333333333,114585.0,119217.0,1373.5333333333333,1296.0,1448.0,513331.0266666667,508181.0,518017.0,347.6533333333333,290.0,390.0,105780.02666666667,104595.0,106923.0,23924.24,23461.0,24426.0
41,39183.4,37908.0,40561.0,106872.74666666667,104455.0,109064.0,1359.1066666666666,1280.0,1448.0,535516.2,530482.0,540145.0,367.7866666666667,314.0,416.0,100115.38666666667,98988.0,101507.0,22330.093333333334,21897.0,22856.0
42,35481.16,34370.0,36733.0,97331.50666666667,95172.0,99601.0,1344.7066666666667,1268.0,1427.0,556539.0533333333,551760.0,560826.0,386.68,326.0,431.0,94324.34666666666,93240.0,95726.0,20720.76,20248.0,21288.0
43,32323.853333333333,31263.0,33371.0,88416.09333333334,86358.0,90642.0,1328.9466666666667,1255.0,1419.0,576338.04,571698.0,580452.0,405.85333333333335,339.0,458.0,88556.90666666666,87305.0,89927.0,19107.96,18695.0,19563.0
44,29632.08,28683.0,30569.0,80134.38666666667,78151.0,82414.0,1311.68,1239.0,1403.0,594847.4,590355.0,598896.0,423.28,352.0,491.0,82856.86666666667,81707.0,84206.0,17597.866666666665,17106.0,18031.0
45,27317.12,26483.0,28187.0,72493.10666666667,70552.0,74547.0,1293.3866666666668,1214.0,1391.0,612141.4666666667,607750.0,616060.0,439.24,371.0,502.0,77286.34666666666,76068.0,78791.0,16137.653333333334,15694.0,16554.0
46,25332.6,24648.0,26065.0,65473.86666666667,63684.0,67185.0,1275.9866666666667,1207.0,1372.0,628206.4133333333,624388.0,631957.0,453.5466666666667,386.0,518.0,71873.01333333334,70599.0,73184.0,14780.226666666667,14295.0,15075.0
47,23629.266666666666,23012.0,24287.0,59049.573333333334,57458.0,60619.0,1259.1066666666666,1186.0,1350.0,643153.7733333333,639635.0,646784.0,466.2266666666667,398.0,528.0,66620.44,65211.0,67801.0,13470.066666666668,13062.0,13892.0
48,22161.226666666666,21586.0,22786.0,53188.92,51750.0,54585.0,1240.0133333333333,1171.0,1312.0,656991.92,653599.0,660220.0,479.02666666666664,410.0,542.0,61582.78666666667,60194.0,62934.0,12246.066666666668,11865.0,12665.0
49,20889.146666666667,20350.0,21494.0,47865.58666666667,46453.0,49167.0,1221.7733333333333,1152.0,1295.0,669744.0533333333,666749.0,672840.0,490.38666666666666,416.0,553.0,56785.32,55537.0,58063.0,11122.56,10753.0,11472.0
50,19773.96,19303.0,20309.0,43051.746666666666,41842.0,44203.0,1202.5466666666666,1137.0,1278.0,681491.8933333333,678681.0,684419.0,500.94666666666666,426.0,559.0,52222.46666666667,50949.0,53572.0,10063.68,9697.0,10471.0
51,18813.173333333332,18369.0,19300.0,38669.066666666666,37613.0,39738.0,1182.5066666666667,1127.0,1251.0,692257.44,689714.0,695127.0,510.32,435.0,570.0,47943.12,46868.0,49168.0,9120.48,8749.0,9420.0
52,17969.24,17575.0,18450.0,34722.13333333333,33810.0,35718.0,1162.7733333333333,1095.0,1242.0,702117.44,699741.0,704910.0,518.6666666666666,438.0,579.0,43934.48,42652.0,45039.0,8243.693333333333,7864.0,8560.0
53,17240.893333333333,16857.0,17661.0,31148.773333333334,30289.0,32045.0,1144.4666666666667,1082.0,1224.0,711146.4533333334,708975.0,713780.0,526.5733333333334,448.0,588.0,40195.026666666665,39098.0,41278.0,7414.44,6997.0,7692.0
54,16590.0,16189.0,16986.0,27929.266666666666,27187.0,28607.0,1124.84,1059.0,1197.0,719342.7733333333,717375.0,721664.0,533.12,456.0,595.0,36733.666666666664,35718.0,37748.0,6686.72,6336.0,7026.0
55,16023.693333333333,15660.0,16391.0,25021.213333333333,24348.0,25664.0,1104.6666666666667,1024.0,1179.0,726851.5733333334,724862.0,728916.0,540.24,464.0,609.0,33519.8,32567.0,34495.0,6011.306666666666,5686.0,6312.0
56,15523.36,15157.0,15874.0,22409.666666666668,21784.0,23074.0,1085.04,1006.0,1163.0,733691.3866666667,731834.0,735515.0,546.2933333333333,470.0,614.0,30515.933333333334,29732.0,31330.0,5413.466666666666,5089.0,5701.0
57,15083.253333333334,14739.0,15427.0,20068.0,19519.0,20719.0,1065.4533333333334,989.0,1148.0,739907.6666666666,738169.0,741692.0,551.9866666666667,481.0,622.0,27756.786666666667,27043.0,28366.0,4839.6,4479.0,5092.0
58,14698.026666666667,14350.0,15051.0,17969.106666666667,17457.0,18566.0,1044.68,983.0,1125.0,745553.6666666666,743940.0,747212.0,557.2,483.0,626.0,25204.573333333334,24445.0,25700.0,4340.4,4129.0,4584.0
59,14358.866666666667,14008.0,14714.0,16078.066666666668,15541.0,16639.0,1023.48,967.0,1101.0,750645.56,749240.0,752114.0,562.16,484.0,627.0,22872.933333333334,22198.0,23424.0,3909.3333333333335,3711.0,4124.0
60,14056.853333333333,13697.0,14392.0,14381.96,13885.0,14846.0,1003.6133333333333,942.0,1069.0,755270.7466666667,754007.0,756620.0,567.08,487.0,629.0,20734.18666666667,20040.0,21332.0,3506.0666666666666,3314.0,3697.0
61,13788.293333333333,13433.0,14123.0,12861.346666666666,12471.0,13275.0,983.8533333333334,922.0,1059.0,759468.2933333333,758242.0,760766.0,571.24,491.0,633.0,18775.16,18051.0,19310.0,3135.2933333333335,2953.0,3346.0
62,13548.48,13214.0,13881.0,11507.453333333333,11156.0,11892.0,962.4133333333333,899.0,1034.0,763262.7866666666,762053.0,764511.0,575.0133333333333,496.0,637.0,16980.826666666668,16231.0,17462.0,2805.2933333333335,2621.0,2965.0
63,13335.693333333333,13005.0,13660.0,10283.84,9938.0,10622.0,941.36,874.0,1013.0,766690.4,765593.0,767766.0,578.72,497.0,642.0,15354.6,14710.0,15827.0,2507.72,2316.0,2695.0
64,13143.68,12810.0,13477.0,9194.733333333334,8867.0,9524.0,918.6533333333333,850.0,991.0,769775.1866666666,768715.0,770782.0,581.4133333333333,498.0,644.0,13872.213333333333,13402.0,14283.0,2252.24,2136.0,2430.0
65,12975.84,12637.0,13280.0,8218.826666666666,7882.0,8511.0,897.8133333333334,836.0,966.0,772568.0666666667,771551.0,773544.0,584.4533333333334,503.0,648.0,12518.32,12131.0,12968.0,2017.8533333333332,1887.0,2173.0
66,12825.973333333333,12506.0,13145.0,7351.733333333334,7092.0,7626.0,876.88,813.0,950.0,775090.9866666667,774272.0,776201.0,587.2533333333333,506.0,649.0,11278.0,10793.0,11782.0,1804.8133333333333,1644.0,1951.0
67,12693.04,12373.0,13015.0,6563.986666666667,6273.0,6780.0,855.3866666666667,791.0,914.0,777365.76,776592.0,778332.0,589.8666666666667,511.0,651.0,10163.053333333333,9771.0,10630.0,1619.6266666666668,1445.0,1779.0
68,12574.653333333334,12256.0,12865.0,5870.066666666667,5595.0,6070.0,833.7733333333333,783.0,904.0,779409.6533333333,778774.0,780334.0,592.08,512.0,653.0,9149.36,8782.0,9537.0,1450.2933333333333,1291.0,1589.0
69,12471.493333333334,12159.0,12751.0,5248.386666666666,5001.0,5464.0,813.4266666666666,767.0,886.0,781242.44,780595.0,782114.0,594.56,515.0,655.0,8235.466666666667,7872.0,8579.0,1303.6266666666668,1179.0,1399.0
70,12377.493333333334,12065.0,12669.0,4694.266666666666,4469.0,4902.0,794.6133333333333,755.0,869.0,782901.4933333333,782215.0,783652.0,596.2133333333334,515.0,655.0,7403.946666666667,7106.0,7687.0,1161.84,1067.0,1317.0
71,12293.426666666666,11986.0,12586.0,4194.733333333334,3985.0,4367.0,774.8933333333333,732.0,844.0,784395.64,783763.0,785111.0,598.0266666666666,517.0,656.0,6664.12,6379.0,6945.0,1033.5066666666667,922.0,1183.0
72,12219.133333333333,11912.0,12501.0,3750.3733333333334,3587.0,3910.0,754.52,711.0,813.0,785732.7466666667,785123.0,786382.0,599.92,519.0,658.0,5993.466666666666,5690.0,6209.0,922.5066666666667,826.0,1039.0
73,12152.946666666667,11843.0,12421.0,3350.2266666666665,3212.0,3505.0,734.5066666666667,687.0,792.0,786936.68,786378.0,787589.0,601.44,523.0,658.0,5387.426666666666,5047.0,5638.0,826.3866666666667,754.0,910.0
74,12093.453333333333,11795.0,12361.0,2992.92,2837.0,3159.0,714.3333333333334,669.0,779.0,788023.2133333334,787557.0,788541.0,603.04,524.0,660.0,4842.2266666666665,4607.0,5047.0,734.5866666666667,640.0,808.0
75,12039.813333333334,11753.0,12303.0,2671.56,2551.0,2829.0,694.1066666666667,638.0,762.0,788995.8266666667,788545.0,789447.0,604.4933333333333,526.0,660.0,4350.746666666667,4078.0,4533.0,659.8133333333334,567.0,744.0
76,11992.306666666667,11705.0,12253.0,2386.76,2292.0,2534.0,673.9333333333333,620.0,732.0,789871.4266666666,789451.0,790321.0,605.68,527.0,661.0,3905.44,3691.0,4064.0,593.9866666666667,526.0,652.0
77,11949.32,11657.0,12210.0,2130.6,2034.0,2271.0,654.0666666666667,596.0,720.0,790666.9733333334,790240.0,791031.0,607.12,530.0,661.0,3504.9333333333334,3346.0,3666.0,525.8133333333334,455.0,607.0
78,11912.0,11624.0,12181.0,1902.9466666666667,1813.0,2029.0,634.68,576.0,693.0,791374.0266666666,790927.0,791744.0,608.28,530.0,663.0,3147.04,2996.0,3279.0,467.28,403.0,540.0
79,11877.32,11589.0,12152.0,1699.8133333333333,1605.0,1810.0,616.68,566.0,674.0,792009.9333333333,791595.0,792340.0,609.2533333333333,531.0,664.0,2822.2533333333336,2692.0,2967.0,421.92,369.0,508.0
80,11846.373333333333,11569.0,12113.0,1519.32,1432.0,1636.0,598.8133333333334,550.0,655.0,792582.7733333333,792213.0,792914.0,610.3066666666666,532.0,664.0,2529.173333333333,2408.0,2664.0,378.16,327.0,467.0
81,11818.48,11541.0,12089.0,1357.7066666666667,1264.0,1454.0,580.88,531.0,637.0,793103.3866666667,792751.0,793394.0,611.4533333333334,533.0,666.0,2264.3733333333334,2145.0,2391.0,337.88,279.0,415.0
82,11794.893333333333,11520.0,12059.0,1212.2533333333333,1120.0,1319.0,563.1466666666666,517.0,611.0,793565.6266666667,793223.0,793848.0,612.56,537.0,666.0,2030.9066666666668,1890.0,2126.0,299.8933333333333,257.0,363.0
83,11773.386666666667,11489.0,12038.0,1084.8666666666666,985.0,1192.0,545.6133333333333,501.0,599.0,793980.0666666667,793629.0,794264.0,613.6133333333333,539.0,668.0,1821.1466666666668,1704.0,1938.0,267.85333333333335,230.0,329.0
84,11754.106666666667,11472.0,12019.0,971.3733333333333,871.0,1072.0,528.1466666666666,484.0,580.0,794355.6133333333,794004.0,794658.0,614.64,541.0,670.0,1628.1733333333334,1525.0,1730.0,238.38666666666666,204.0,278.0
85,11736.16,11448.0,12003.0,870.64,769.0,953.0,510.38666666666666,461.0,558.0,794695.32,794380.0,794983.0,615.7466666666667,541.0,670.0,1454.84,1364.0,1532.0,211.21333333333334,176.0,267.0
86,11720.106666666667,11439.0,11982.0,777.96,686.0,861.0,495.26666666666665,448.0,549.0,794994.0,794688.0,795253.0,616.52,542.0,671.0,1306.4,1213.0,1382.0,188.06666666666666,148.0,229.0
87,11707.053333333333,11422.0,11967.0,696.0266666666666,621.0,767.0,480.3333333333333,433.0,531.0,795264.4133333333,794979.0,795523.0,617.2933333333333,545.0,671.0,1169.5733333333333,1066.0,1250.0,166.57333333333332,133.0,206.0
88,11694.786666666667,11404.0,11952.0,622.6266666666667,547.0,691.0,464.16,417.0,511.0,795511.2266666667,795240.0,795748.0,618.04,546.0,673.0,1044.16,937.0,1102.0,149.32,110.0,189.0
89,11683.493333333334,11394.0,11942.0,557.3866666666667,488.0,618.0,449.93333333333334,408.0,500.0,795728.4,795451.0,795998.0,618.7466666666667,546.0,674.0,935.6,836.0,1002.0,132.93333333333334,106.0,168.0
90,11673.693333333333,11382.0,11935.0,497.38666666666666,427.0,568.0,434.81333333333333,390.0,488.0,795926.4533333334,795645.0,796201.0,619.3066666666666,547.0,675.0,838.76,756.0,910.0,117.57333333333334,93.0,149.0
91,11664.88,11371.0,11926.0,445.8666666666667,374.0,514.0,419.72,375.0,467.0,796105.6133333333,795821.0,796368.0,619.88,548.0,676.0,746.9733333333334,691.0,808.0,109.89333333333333,84.0,138.0
92,11657.173333333334,11364.0,11917.0,399.52,345.0,461.0,406.38666666666666,366.0,454.0,796262.2266666667,795972.0,796528.0,620.52,549.0,677.0,669.5333333333333,609.0,728.0,99.10666666666667,67.0,125.0
93,11650.2,11359.0,11912.0,358.3466666666667,304.0,412.0,392.58666666666664,353.0,448.0,796407.9466666667,796117.0,796686.0,621.1333333333333,549.0,677.0,597.0533333333333,519.0,653.0,89.29333333333334,58.0,119.0
94,11643.813333333334,11353.0,11904.0,319.46666666666664,262.0,373.0,379.25333333333333,336.0,434.0,796536.9333333333,796253.0,796802.0,621.84,550.0,679.0,536.28,471.0,593.0,80.05333333333333,59.0,107.0
95,11638.76,11344.0,11896.0,284.36,235.0,334.0,365.6666666666667,323.0,417.0,796657.4266666666,796375.0,796926.0,622.5066666666667,551.0,681.0,480.70666666666665,419.0,525.0,69.46666666666667,44.0,95.0
96,11633.893333333333,11340.0,11892.0,253.93333333333334,214.0,295.0,352.81333333333333,308.0,395.0,796764.1733333333,796468.0,797012.0,623.1733333333333,552.0,682.0,430.32,372.0,476.0,61.45333333333333,41.0,84.0
97,11629.746666666666,11336.0,11891.0,226.09333333333333,186.0,259.0,339.64,294.0,388.0,796861.2133333334,796567.0,797108.0,623.8533333333334,553.0,682.0,385.02666666666664,334.0,432.0,54.82666666666667,33.0,78.0
98,11625.946666666667,11328.0,11885.0,201.41333333333333,167.0,235.0,328.16,283.0,374.0,796947.8666666667,796666.0,797213.0,624.4133333333333,553.0,682.0,344.26666666666665,298.0,374.0,49.76,33.0,68.0
99,11622.44,11328.0,11885.0,180.33333333333334,150.0,218.0,316.4266666666667,267.0,363.0,797028.64,796744.0,797311.0,624.8533333333334,553.0,682.0,306.3333333333333,263.0,338.0,44.18666666666667,28.0,64.0
100,11619.48,11324.0,11883.0,161.36,136.0,203.0,305.46666666666664,256.0,353.0,797099.52,796830.0,797378.0,625.2,553.0,682.0,272.96,226.0,311.0,40.04,29.0,59.0
101,11616.68,11324.0,11882.0,143.88,119.0,175.0,294.70666666666665,245.0,342.0,797162.4,796894.0,797436.0,625.7466666666667,554.0,682.0,244.01333333333332,199.0,280.0,36.77333333333333,25.0,59.0
102,11614.093333333334,11322.0,11878.0,127.81333333333333,102.0,158.0,284.52,230.0,332.0,797220.0533333333,796963.0,797503.0,626.2533333333333,554.0,683.0,218.61333333333334,184.0,243.0,33.44,18.0,46.0
103,11611.56,11319.0,11873.0,114.92,94.0,144.0,274.0133333333333,217.0,319.0,797273.64,797021.0,797566.0,626.64,554.0,683.0,195.30666666666667,157.0,227.0,29.92,15.0,47.0
104,11609.52,11314.0,11872.0,103.66666666666667,81.0,133.0,263.97333333333336,207.0,305.0,797321.88,797059.0,797607.0,627.04,556.0,683.0,174.49333333333334,130.0,202.0,26.106666666666666,12.0,41.0
105,11607.906666666666,11312.0,11869.0,92.24,69.0,116.0,254.30666666666667,197.0,300.0,797364.76,797103.0,797654.0,627.56,558.0,683.0,156.65333333333334,124.0,184.0,23.866666666666667,13.0,36.0
106,11606.48,11310.0,11869.0,82.85333333333334,60.0,107.0,245.73333333333332,193.0,291.0,797404.04,797137.0,797693.0,627.92,559.0,684.0,138.93333333333334,107.0,160.0,21.30666666666667,9.0,32.0
107,11604.946666666667,11305.0,11868.0,74.17333333333333,52.0,92.0,236.76,189.0,280.0,797441.1066666667,797167.0,797728.0,628.4,559.0,685.0,123.08,99.0,149.0,18.866666666666667,8.0,28.0
108,11603.546666666667,11303.0,11868.0,66.69333333333333,49.0,82.0,227.96,181.0,276.0,797474.32,797208.0,797761.0,628.6133333333333,559.0,685.0,109.73333333333333,89.0,137.0,17.0,6.0,27.0
109,11602.293333333333,11302.0,11867.0,59.946666666666665,44.0,76.0,219.62666666666667,181.0,269.0,797503.6666666666,797237.0,797799.0,628.8933333333333,559.0,685.0,98.56,80.0,123.0,15.533333333333333,5.0,29.0
110,11601.2,11299.0,11865.0,53.85333333333333,37.0,68.0,211.46666666666667,178.0,259.0,797531.92,797250.0,797820.0,629.32,560.0,685.0,87.6,68.0,111.0,13.426666666666666,5.0,22.0
111,11600.186666666666,11298.0,11861.0,48.04,33.0,62.0,203.81333333333333,175.0,253.0,797555.5866666667,797271.0,797843.0,629.6,560.0,686.0,79.32,60.0,103.0,12.36,6.0,23.0
112,11599.4,11295.0,11861.0,42.946666666666665,26.0,58.0,196.41333333333333,170.0,239.0,797577.5066666667,797292.0,797858.0,629.84,560.0,686.0,71.53333333333333,51.0,93.0,11.16,3.0,21.0
113,11598.626666666667,11292.0,11860.0,38.08,21.0,57.0,189.33333333333334,160.0,235.0,797598.32,797320.0,797888.0,630.1866666666666,560.0,686.0,64.22666666666667,46.0,85.0,10.173333333333334,3.0,22.0
114,11597.92,11290.0,11859.0,34.013333333333335,19.0,49.0,182.13333333333333,151.0,227.0,797617.48,797341.0,797900.0,630.48,560.0,686.0,57.626666666666665,41.0,76.0,9.333333333333334,3.0,18.0
115,11597.293333333333,11290.0,11859.0,30.28,20.0,46.0,175.37333333333333,146.0,216.0,797634.4933333333,797359.0,797914.0,630.76,560.0,687.0,52.093333333333334,27.0,72.0,8.933333333333334,3.0,20.0
116,11596.773333333333,11289.0,11858.0,27.226666666666667,15.0,41.0,169.16,139.0,211.0,797650.92,797376.0,797938.0,630.96,560.0,687.0,46.44,27.0,66.0,8.066666666666666,2.0,16.0
117,11596.266666666666,11289.0,11857.0,24.466666666666665,14.0,38.0,162.8,134.0,202.0,797665.9466666667,797393.0,797956.0,631.1466666666666,560.0,687.0,41.586666666666666,26.0,57.0,7.28,1.0,14.0
118,11595.84,11288.0,11857.0,21.866666666666667,11.0,34.0,157.06666666666666,126.0,199.0,797679.32,797403.0,797965.0,631.4,561.0,687.0,37.266666666666666,21.0,56.0,6.866666666666666,0.0,15.0
119,11595.573333333334,11288.0,11857.0,19.493333333333332,10.0,32.0,150.94666666666666,125.0,192.0,797691.96,797416.0,797980.0,631.6266666666667,563.0,687.0,33.82666666666667,19.0,57.0,6.373333333333333,0.0,16.0
