day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
15,1130134.7333333334,1127256.0,1133275.0,92304.54666666666,90131.0,94558.0,31.106666666666666,19.0,49.0,16015.253333333334,15626.0,16548.0,0.05333333333333334,0.0,1.0,27208.746666666666,26545.0,27899.0,697.4533333333334,610.0,756.0
16,1096536.6933333334,1092919.0,1100634.0,114328.41333333333,111540.0,117054.0,39.61333333333334,25.0,60.0,20532.666666666668,20032.0,21178.0,0.08,0.0,1.0,33993.36,32973.0,34874.0,875.4933333333333,784.0,943.0
17,1055865.4133333333,1051244.0,1060769.0,140696.18666666668,137266.0,144097.0,50.78666666666667,36.0,73.0,26188.626666666667,25508.0,26841.0,0.10666666666666667,0.0,1.0,42304.386666666665,41202.0,43337.0,1092.4266666666667,977.0,1156.0
18,1007148.3733333333,1001734.0,1012852.0,171810.44,168166.0,175754.0,64.04,49.0,88.0,33198.17333333333,32322.0,33905.0,0.12,0.0,1.0,52487.6,51109.0,53671.0,1356.3333333333333,1200.0,1439.0
19,937237.75,0.0,956485.0,205055.68421052632,0.0,212395.0,78.64473684210526,0.0,103.0,41373.27631578947,0.0,42847.0,0.15789473684210525,0.0,2.0,63848.05263157895,0.0,66183.0,1659.342105263158,0.0,1801.0
20,883263.6266666667,875155.0,891086.0,248346.42666666667,243756.0,254166.0,98.64,78.0,121.0,52677.86666666667,51570.0,53893.0,0.22666666666666666,0.0,2.0,79268.17333333334,77303.0,80721.0,2077.266666666667,1946.0,2201.0
21,807870.52,798913.0,817063.0,292797.69333333336,287553.0,298544.0,120.0,92.0,142.0,65884.94666666667,64479.0,67593.0,0.26666666666666666,0.0,2.0,96306.50666666667,93830.0,98324.0,2550.28,2395.0,2701.0
22,724673.5466666666,715096.0,734994.0,339578.38666666666,333712.0,345061.0,144.25333333333333,112.0,173.0,81901.42666666667,80121.0,83836.0,0.3333333333333333,0.0,2.0,115898.56,113405.0,118483.0,3105.6133333333332,2937.0,3269.0
23,672866.52,662467.0,683743.0,349227.32,343435.0,354961.0,170.84,143.0,202.0,101205.17333333334,99070.0,103498.0,0.56,0.0,3.0,137842.6,134975.0,140672.0,3741.8,3494.0,3913.0
24,616246.0266666666,605614.0,627024.0,362466.38666666666,358205.0,367947.0,199.0,167.0,224.0,124184.0,121717.0,126890.0,0.84,0.0,3.0,157377.49333333335,153404.0,160355.0,4481.533333333334,4305.0,4674.0
25,558265.6,547718.0,569225.0,375416.2133333333,371454.0,379811.0,229.34666666666666,196.0,252.0,150474.30666666667,147446.0,153070.0,1.1866666666666668,0.0,4.0,175300.13333333333,171368.0,178829.0,5180.933333333333,5020.0,5377.0
26,501073.04,491056.0,512117.0,385993.4666666667,382672.0,389553.0,259.6666666666667,226.0,288.0,179812.21333333335,176188.0,183062.0,1.72,0.0,5.0,191837.0,187789.0,194768.0,5824.16,5665.0,6075.0
27,446161.88,436500.0,456725.0,393010.0133333333,390348.0,395689.0,287.0,242.0,318.0,211967.65333333332,207378.0,215678.0,2.2933333333333334,0.0,6.0,206937.37333333332,203145.0,209833.0,6373.2266666666665,6115.0,6711.0
28,394576.32,385179.0,404760.0,395798.28,393575.0,397823.0,311.2133333333333,269.0,341.0,246731.96,241395.0,250802.0,3.013333333333333,0.0,8.0,220433.06666666668,217098.0,223569.0,6831.786666666667,6605.0,7219.0
29,346917.86666666664,337821.0,356249.0,394351.92,392738.0,395774.0,331.0133333333333,284.0,369.0,283862.37333333335,278023.0,288670.0,3.986666666666667,0.0,9.0,232001.73333333334,228963.0,234876.0,7210.653333333334,6966.0,7508.0
30,303685.6,295336.0,312524.0,388593.4266666667,387009.0,389822.0,344.53333333333336,299.0,385.0,322991.4666666667,316700.0,328018.0,5.08,1.0,10.0,241573.01333333334,238770.0,244697.0,7473.173333333333,7125.0,7753.0
31,264982.29333333333,257415.0,273013.0,379029.4266666667,377665.0,380809.0,353.62666666666667,313.0,406.0,363776.2,357134.0,369506.0,6.253333333333333,1.0,13.0,248870.41333333333,246422.0,251582.0,7666.306666666666,7294.0,7885.0
32,230746.18666666668,223854.0,237968.0,366133.4533333333,364159.0,368107.0,359.28,325.0,405.0,405810.38666666666,398434.0,412050.0,7.373333333333333,1.0,14.0,253875.85333333333,252063.0,256384.0,7801.08,7586.0,8079.0
33,200831.33333333334,194759.0,207468.0,350640.84,347777.0,353202.0,363.76,326.0,405.0,448719.30666666664,441122.0,455346.0,8.56,1.0,14.0,256390.05333333334,254881.0,258613.0,7831.32,7594.0,8027.0
34,174869.86666666667,169316.0,180824.0,333053.9733333333,330246.0,335662.0,366.0133333333333,323.0,404.0,492068.82666666666,483939.0,498553.0,9.786666666666667,2.0,16.0,256693.36,255047.0,258413.0,7796.2,7512.0,8038.0
35,152518.09333333332,147778.0,157656.0,314043.06666666665,310796.0,316931.0,368.0933333333333,329.0,399.0,535510.2,527043.0,542607.0,11.32,3.0,19.0,254814.16,253642.0,256496.0,7678.493333333333,7484.0,7906.0
36,133411.10666666666,129307.0,137674.0,294184.7733333333,290722.0,297662.0,368.56,330.0,405.0,578600.84,570427.0,586305.0,12.44,4.0,21.0,250953.88,249948.0,252396.0,7514.826666666667,7309.0,7767.0
37,117122.06666666667,113193.0,120802.0,273938.24,270883.0,278041.0,369.41333333333336,333.0,413.0,621100.1866666666,612777.0,628777.0,13.813333333333333,7.0,24.0,245326.76,244245.0,246671.0,7283.613333333334,7014.0,7555.0
38,103266.17333333334,99825.0,106724.0,253759.57333333333,250487.0,257649.0,369.2,333.0,407.0,662678.2666666667,654410.0,670071.0,15.266666666666667,8.0,25.0,238181.16,236962.0,239567.0,6977.546666666667,6708.0,7276.0
39,91518.42666666667,88448.0,94405.0,234018.25333333333,231008.0,237819.0,369.73333333333335,337.0,409.0,703020.8933333333,695078.0,710244.0,16.48,9.0,26.0,229759.52,228500.0,231156.0,6654.48,6406.0,6895.0
40,81571.16,78792.0,83910.0,214900.98666666666,212065.0,218865.0,370.12,329.0,409.0,741946.9333333333,734005.0,748975.0,18.026666666666667,9.0,28.0,220370.33333333334,218941.0,222082.0,6285.013333333333,6083.0,6462.0
41,73133.30666666667,70676.0,75322.0,196637.09333333332,193675.0,199993.0,370.2266666666667,327.0,415.0,779289.7066666667,771474.0,786129.0,19.12,9.0,29.0,210205.21333333335,208664.0,212477.0,5903.1466666666665,5701.0,6215.0
42,65957.01333333334,63887.0,67922.0,179393.81333333332,176558.0,182422.0,368.6,341.0,414.0,814863.2,807378.0,821070.0,20.413333333333334,10.0,30.0,199529.98666666666,197813.0,201978.0,5526.653333333334,5267.0,5780.0
43,59846.306666666664,58120.0,61502.0,163207.64,160281.0,166249.0,366.8933333333333,334.0,413.0,848696.6266666667,841436.0,854791.0,21.546666666666667,10.0,32.0,188484.50666666665,186601.0,190997.0,5133.946666666667,4904.0,5335.0
44,54655.306666666664,53120.0,56043.0,148120.14666666667,145421.0,151221.0,365.93333333333334,330.0,412.0,880617.48,873578.0,886469.0,22.68,10.0,33.0,177312.93333333332,175165.0,179656.0,4750.653333333334,4529.0,4945.0
45,50208.026666666665,48874.0,51339.0,134195.06666666668,131232.0,137413.0,364.04,331.0,410.0,910638.7866666666,903991.0,916433.0,23.64,14.0,34.0,166128.62666666668,164356.0,168319.0,4376.96,4232.0,4542.0
46,46401.73333333333,45188.0,47427.0,121321.64,118600.0,124103.0,360.7866666666667,324.0,400.0,938771.2666666667,932346.0,944303.0,24.626666666666665,16.0,35.0,155106.09333333332,153387.0,157641.0,4024.4,3820.0,4186.0
47,43129.18666666667,41994.0,44055.0,109538.6,107246.0,111985.0,359.06666666666666,324.0,392.0,965013.8266666667,958877.0,970413.0,25.386666666666667,16.0,37.0,144343.4,142515.0,147062.0,3670.2533333333336,3439.0,3867.0
48,40317.52,39207.0,41201.0,98772.41333333333,96839.0,100929.0,356.7733333333333,327.0,397.0,989417.7333333333,983859.0,994739.0,26.186666666666667,16.0,39.0,133908.10666666666,131691.0,136543.0,3350.28,3053.0,3534.0
49,37888.50666666667,36847.0,38701.0,88938.32,87095.0,90815.0,353.8,319.0,396.0,1012052.1733333333,1007016.0,1016908.0,27.133333333333333,17.0,40.0,123908.68,122001.0,126300.0,3034.5333333333333,2885.0,3214.0
50,35790.41333333333,34910.0,36555.0,79972.04,78289.0,81676.0,350.48,319.0,391.0,1033035.0533333333,1028531.0,1037432.0,27.786666666666665,18.0,40.0,114329.52,112518.0,116428.0,2749.36,2576.0,2939.0
51,33956.89333333333,33159.0,34680.0,71856.74666666667,70446.0,73606.0,347.81333333333333,313.0,390.0,1052372.8666666667,1048117.0,1056425.0,28.426666666666666,18.0,40.0,105256.14666666667,103494.0,107159.0,2488.6666666666665,2370.0,2618.0
52,32369.44,31641.0,33041.0,64516.89333333333,63157.0,65989.0,344.4266666666667,312.0,389.0,1070143.08,1066047.0,1073875.0,29.013333333333332,18.0,41.0,96697.13333333333,95055.0,98798.0,2253.6133333333332,2121.0,2386.0
53,30979.44,30327.0,31649.0,57889.6,56583.0,59391.0,341.4,305.0,387.0,1086452.6133333333,1082706.0,1090012.0,29.493333333333332,18.0,41.0,88666.12,87101.0,90421.0,2036.6,1914.0,2218.0
54,29772.97333333333,29206.0,30406.0,51913.306666666664,50757.0,53423.0,337.12,300.0,371.0,1101397.72,1098111.0,1104604.0,29.986666666666668,18.0,42.0,81138.68,79697.0,82528.0,1841.3333333333333,1735.0,2000.0
55,28707.12,28194.0,29319.0,46545.666666666664,45441.0,47926.0,332.97333333333336,299.0,368.0,1115086.6933333334,1112007.0,1117846.0,30.546666666666667,19.0,44.0,74104.96,72917.0,75432.0,1657.1733333333334,1554.0,1813.0
56,27778.04,27297.0,28367.0,41681.81333333333,40672.0,43051.0,328.5733333333333,287.0,361.0,1127601.8666666667,1124870.0,1130040.0,30.986666666666668,19.0,44.0,67581.4,66311.0,68951.0,1490.8,1390.0,1624.0
57,26961.213333333333,26454.0,27518.0,37337.77333333333,36314.0,38537.0,323.96,278.0,361.0,1139003.2533333334,1136512.0,1141063.0,31.44,19.0,44.0,61525.89333333333,60538.0,62668.0,1339.64,1238.0,1446.0
58,26237.306666666667,25720.0,26816.0,33424.426666666666,32572.0,34516.0,318.8666666666667,271.0,355.0,1149397.4,1146965.0,1151448.0,31.826666666666668,19.0,45.0,55933.77333333333,54972.0,57038.0,1201.1333333333334,1129.0,1363.0
59,25595.72,25106.0,26125.0,29915.72,29205.0,30929.0,313.56,270.0,352.0,1158831.5333333334,1156581.0,1160776.0,32.093333333333334,19.0,46.0,50801.77333333333,49886.0,51831.0,1077.4133333333334,998.0,1195.0
60,25028.653333333332,24554.0,25556.0,26765.333333333332,26166.0,27795.0,308.08,270.0,343.0,1167412.0266666666,1165523.0,1169243.0,32.44,20.0,46.0,46078.52,45192.0,47012.0,963.48,891.0,1074.0
61,24524.373333333333,24043.0,25054.0,23945.613333333335,23316.0,24807.0,303.2266666666667,272.0,341.0,1175163.8133333332,1173350.0,1176966.0,32.653333333333336,20.0,46.0,41772.46666666667,40831.0,42714.0,862.2133333333334,762.0,973.0
62,24076.933333333334,23577.0,24606.0,21428.213333333333,20865.0,22279.0,297.8666666666667,267.0,336.0,1182190.7066666668,1180469.0,1183963.0,32.86666666666667,20.0,46.0,37818.613333333335,36934.0,38667.0,773.9733333333334,664.0,863.0
63,23679.786666666667,23180.0,24226.0,19166.02666666667,18692.0,19809.0,292.8,259.0,329.0,1188571.2133333334,1187058.0,1190071.0,33.10666666666667,20.0,46.0,34198.73333333333,33520.0,34997.0,692.7333333333333,608.0,775.0
64,23328.32,22844.0,23847.0,17128.573333333334,16715.0,17711.0,287.5466666666667,257.0,321.0,1194327.0,1192964.0,1195789.0,33.25333333333333,20.0,46.0,30921.466666666667,30170.0,31706.0,620.1066666666667,553.0,690.0
65,23015.253333333334,22519.0,23516.0,15319.373333333333,14945.0,15861.0,281.61333333333334,249.0,319.0,1199545.1066666667,1198244.0,1200859.0,33.45333333333333,20.0,46.0,27907.97333333333,27218.0,28583.0,555.68,493.0,667.0
66,22739.706666666665,22272.0,23220.0,13690.333333333334,13365.0,14245.0,276.05333333333334,245.0,307.0,1204236.0933333333,1202974.0,1205457.0,33.586666666666666,20.0,47.0,25192.573333333334,24616.0,25822.0,501.73333333333335,454.0,580.0
67,22492.0,22024.0,22993.0,12237.76,11865.0,12734.0,270.28,231.0,304.0,1208476.5466666666,1207239.0,1209705.0,33.72,20.0,47.0,22721.04,22200.0,23398.0,446.97333333333336,391.0,512.0
68,22270.48,21808.0,22774.0,10939.813333333334,10644.0,11463.0,264.25333333333333,227.0,297.0,1212300.2266666666,1211181.0,1213374.0,33.88,20.0,48.0,20479.56,20052.0,21025.0,398.74666666666667,346.0,459.0
69,22072.226666666666,21616.0,22573.0,9779.266666666666,9498.0,10149.0,258.3066666666667,222.0,290.0,1215740.72,1214693.0,1216671.0,34.08,21.0,48.0,18452.306666666667,18008.0,19005.0,359.24,291.0,426.0
70,21895.866666666665,21457.0,22400.0,8743.066666666668,8461.0,9095.0,252.30666666666667,216.0,281.0,1218855.0533333332,1217842.0,1219787.0,34.25333333333333,21.0,48.0,16602.506666666668,16218.0,17041.0,318.49333333333334,266.0,363.0
71,21741.866666666665,21299.0,22216.0,7813.16,7554.0,8148.0,246.45333333333335,210.0,274.0,1221642.52,1220741.0,1222575.0,34.36,21.0,48.0,14944.96,14583.0,15430.0,282.93333333333334,225.0,338.0
72,21604.013333333332,21175.0,22074.0,6979.76,6739.0,7268.0,240.38666666666666,207.0,266.0,1224161.3733333333,1223250.0,1225030.0,34.45333333333333,21.0,48.0,13439.306666666667,13120.0,13860.0,252.76,209.0,297.0
73,21479.066666666666,21046.0,21953.0,6233.12,6032.0,6500.0,234.28,204.0,258.0,1226417.6266666667,1225474.0,1227215.0,34.586666666666666,21.0,48.0,12092.386666666667,11748.0,12523.0,227.08,180.0,275.0
74,21367.81333333333,20915.0,21834.0,5565.96,5401.0,5792.0,228.70666666666668,197.0,258.0,1228453.2533333334,1227571.0,1229192.0,34.70666666666666,21.0,48.0,10870.013333333334,10593.0,11268.0,201.08,161.0,252.0
75,21268.12,20796.0,21722.0,4975.893333333333,4800.0,5202.0,222.68,191.0,251.0,1230290.16,1229392.0,1231021.0,34.77333333333333,21.0,49.0,9754.72,9432.0,10104.0,179.86666666666667,137.0,215.0
76,21180.226666666666,20696.0,21632.0,4448.613333333334,4284.0,4685.0,216.64,187.0,242.0,1231930.72,1231005.0,1232558.0,34.86666666666667,21.0,49.0,8759.066666666668,8519.0,9122.0,159.92,128.0,192.0
77,21100.96,20626.0,21555.0,3974.346666666667,3819.0,4149.0,210.10666666666665,177.0,240.0,1233401.3333333333,1232541.0,1234025.0,34.973333333333336,21.0,49.0,7868.52,7620.0,8206.0,142.57333333333332,112.0,184.0
78,21028.36,20557.0,21482.0,3556.16,3393.0,3706.0,204.37333333333333,177.0,238.0,1234732.2133333334,1233927.0,1235341.0,34.986666666666665,21.0,49.0,7052.16,6783.0,7303.0,126.64,97.0,154.0
79,20965.4,20513.0,21416.0,3176.5866666666666,3004.0,3363.0,198.13333333333333,174.0,232.0,1235917.8,1235145.0,1236516.0,35.06666666666667,21.0,49.0,6330.88,6103.0,6622.0,112.28,84.0,149.0
80,20909.146666666667,20460.0,21356.0,2832.24,2715.0,3032.0,192.01333333333332,169.0,221.0,1236985.4266666668,1236220.0,1237553.0,35.10666666666667,21.0,50.0,5685.2266666666665,5487.0,5949.0,98.32,65.0,135.0
81,20857.08,20405.0,21301.0,2533.786666666667,2426.0,2708.0,186.42666666666668,164.0,215.0,1237947.24,1237192.0,1238525.0,35.10666666666667,21.0,50.0,5091.786666666667,4861.0,5351.0,88.73333333333333,59.0,124.0
82,20811.386666666665,20362.0,21253.0,2258.133333333333,2149.0,2391.0,181.2,161.0,205.0,1238811.6133333333,1238094.0,1239350.0,35.13333333333333,21.0,50.0,4565.2266666666665,4366.0,4792.0,79.53333333333333,56.0,107.0
83,20771.826666666668,20329.0,21202.0,2018.6666666666667,1912.0,2141.0,175.56,151.0,203.0,1239577.6533333333,1238879.0,1240060.0,35.2,21.0,50.0,4091.5733333333333,3888.0,4284.0,72.73333333333333,49.0,99.0
84,20735.56,20293.0,21165.0,1804.8266666666666,1690.0,1921.0,169.97333333333333,144.0,197.0,1240262.0666666667,1239593.0,1240712.0,35.25333333333333,21.0,50.0,3670.5866666666666,3457.0,3867.0,65.8,43.0,89.0
85,20703.92,20264.0,21137.0,1613.2,1522.0,1727.0,164.49333333333334,139.0,191.0,1240881.12,1240256.0,1241297.0,35.32,22.0,50.0,3287.306666666667,3088.0,3453.0,59.77333333333333,35.0,81.0
86,20673.893333333333,20231.0,21105.0,1444.0266666666666,1363.0,1542.0,159.24,134.0,184.0,1241432.5866666667,1240863.0,1241834.0,35.346666666666664,22.0,50.0,2946.48,2771.0,3072.0,55.36,33.0,75.0
87,20646.893333333333,20202.0,21082.0,1291.3066666666666,1199.0,1382.0,154.34666666666666,132.0,183.0,1241927.88,1241419.0,1242318.0,35.373333333333335,22.0,50.0,2642.5466666666666,2491.0,2776.0,49.2,36.0,65.0
88,20624.573333333334,20187.0,21053.0,1155.9733333333334,1081.0,1232.0,149.57333333333332,126.0,174.0,1242376.44,1241848.0,1242773.0,35.44,22.0,50.0,2362.0266666666666,2256.0,2456.0,44.28,30.0,58.0
89,20603.76,20174.0,21028.0,1032.04,948.0,1095.0,145.09333333333333,120.0,167.0,1242777.0933333333,1242256.0,1243212.0,35.45333333333333,22.0,50.0,2116.693333333333,1984.0,2276.0,38.72,28.0,56.0
90,20584.68,20146.0,21004.0,923.24,843.0,991.0,140.41333333333333,115.0,160.0,1243139.72,1242594.0,1243593.0,35.48,22.0,50.0,1890.52,1770.0,2039.0,35.14666666666667,20.0,49.0
91,20569.44,20130.0,20990.0,825.36,764.0,903.0,135.69333333333333,110.0,155.0,1243464.6133333333,1242955.0,1243911.0,35.50666666666667,22.0,50.0,1688.3866666666668,1581.0,1837.0,31.6,19.0,43.0
92,20554.546666666665,20109.0,20985.0,737.0666666666667,672.0,809.0,130.98666666666668,103.0,151.0,1243749.6533333333,1243238.0,1244179.0,35.53333333333333,22.0,50.0,1515.2533333333333,1424.0,1653.0,27.88,13.0,40.0
93,20541.706666666665,20101.0,20971.0,658.5066666666667,590.0,710.0,126.37333333333333,97.0,149.0,1244008.04,1243501.0,1244447.0,35.54666666666667,22.0,50.0,1355.6533333333334,1250.0,1471.0,25.72,12.0,41.0
94,20529.546666666665,20087.0,20961.0,589.16,536.0,632.0,122.30666666666667,95.0,144.0,1244238.5733333332,1243759.0,1244665.0,35.61333333333334,22.0,50.0,1213.9733333333334,1119.0,1353.0,22.746666666666666,11.0,40.0
95,20519.533333333333,20077.0,20953.0,524.2666666666667,471.0,581.0,118.24,92.0,142.0,1244444.8133333332,1243982.0,1244885.0,35.64,22.0,50.0,1088.92,998.0,1204.0,20.72,8.0,37.0
96,20510.4,20070.0,20944.0,466.08,408.0,513.0,114.28,89.0,138.0,1244628.8,1244183.0,1245068.0,35.68,22.0,50.0,978.92,895.0,1061.0,18.2,8.0,33.0
97,20502.746666666666,20062.0,20939.0,415.9066666666667,361.0,461.0,110.70666666666666,82.0,137.0,1244796.6533333333,1244322.0,1245218.0,35.70666666666666,22.0,50.0,874.64,801.0,956.0,16.346666666666668,7.0,36.0
98,20495.24,20055.0,20935.0,371.82666666666665,317.0,414.0,106.93333333333334,81.0,129.0,1244946.2266666666,1244463.0,1245381.0,35.72,22.0,50.0,782.5333333333333,715.0,842.0,14.76,5.0,28.0
99,20487.786666666667,20046.0,20930.0,332.12,285.0,375.0,103.37333333333333,77.0,124.0,1245080.1066666667,1244598.0,1245510.0,35.733333333333334,22.0,50.0,700.88,630.0,758.0,13.746666666666666,6.0,28.0
100,20482.066666666666,20039.0,20924.0,296.44,252.0,327.0,99.8,71.0,121.0,1245199.1866666668,1244717.0,1245613.0,35.733333333333334,22.0,50.0,628.6266666666667,566.0,683.0,12.333333333333334,4.0,21.0
101,20476.533333333333,20033.0,20916.0,265.72,224.0,296.0,96.36,69.0,116.0,1245308.5066666666,1244823.0,1245727.0,35.74666666666667,22.0,50.0,559.9066666666666,499.0,611.0,11.226666666666667,4.0,23.0
102,20471.81333333333,20025.0,20913.0,236.49333333333334,201.0,268.0,92.65333333333334,68.0,114.0,1245404.5333333334,1244923.0,1245811.0,35.78666666666667,22.0,50.0,502.4,457.0,554.0,10.36,4.0,20.0
103,20467.493333333332,20020.0,20912.0,211.70666666666668,185.0,243.0,89.38666666666667,65.0,108.0,1245491.6533333333,1245009.0,1245897.0,35.81333333333333,22.0,50.0,448.85333333333335,399.0,522.0,9.533333333333333,3.0,19.0
104,20463.68,20018.0,20907.0,188.86666666666667,155.0,214.0,86.32,65.0,102.0,1245569.68,1245065.0,1245971.0,35.86666666666667,22.0,50.0,402.2133333333333,347.0,465.0,8.08,2.0,16.0
105,20460.32,20013.0,20902.0,168.50666666666666,141.0,193.0,83.58666666666667,62.0,100.0,1245641.2,1245157.0,1246060.0,35.906666666666666,22.0,50.0,358.26666666666665,312.0,407.0,7.08,1.0,16.0
106,20457.146666666667,20009.0,20898.0,151.42666666666668,126.0,184.0,80.58666666666667,60.0,98.0,1245704.7866666666,1245224.0,1246114.0,35.906666666666666,22.0,50.0,318.56,272.0,359.0,6.453333333333333,1.0,17.0
107,20454.613333333335,20008.0,20897.0,134.86666666666667,110.0,165.0,77.85333333333334,57.0,94.0,1245761.2533333334,1245291.0,1246176.0,35.92,22.0,50.0,284.6666666666667,245.0,322.0,5.8,1.0,17.0
108,20451.893333333333,20006.0,20892.0,120.68,98.0,147.0,74.61333333333333,55.0,90.0,1245811.8133333332,1245360.0,1246229.0,35.946666666666665,22.0,50.0,254.69333333333333,216.0,288.0,5.346666666666667,1.0,10.0
109,20449.373333333333,20000.0,20889.0,108.56,88.0,133.0,71.94666666666667,53.0,87.0,1245857.7866666666,1245400.0,1246279.0,35.973333333333336,22.0,50.0,226.82666666666665,193.0,259.0,4.64,1.0,11.0
110,20447.426666666666,19998.0,20888.0,97.04,79.0,121.0,69.26666666666667,50.0,84.0,1245899.1466666667,1245455.0,1246323.0,35.973333333333336,22.0,50.0,201.94666666666666,173.0,232.0,4.306666666666667,0.0,9.0
111,20445.56,19997.0,20885.0,87.70666666666666,72.0,105.0,66.84,50.0,81.0,1245935.3466666667,1245491.0,1246375.0,35.986666666666665,22.0,50.0,179.65333333333334,145.0,208.0,4.1866666666666665,1.0,10.0
112,20443.986666666668,19995.0,20883.0,78.50666666666666,62.0,95.0,64.6,48.0,80.0,1245967.8,1245531.0,1246415.0,36.013333333333335,22.0,50.0,160.81333333333333,134.0,187.0,3.6133333333333333,0.0,9.0
113,20442.493333333332,19993.0,20880.0,70.0,54.0,88.0,62.42666666666667,45.0,75.0,1245995.96,1245555.0,1246445.0,36.026666666666664,22.0,50.0,145.08,121.0,170.0,3.4,0.0,9.0
114,20441.066666666666,19991.0,20879.0,62.38666666666666,48.0,82.0,60.026666666666664,43.0,75.0,1246023.5466666666,1245577.0,1246475.0,36.04,22.0,50.0,129.14666666666668,100.0,158.0,3.1466666666666665,0.0,8.0
115,20439.786666666667,19990.0,20877.0,56.093333333333334,42.0,75.0,57.78666666666667,42.0,73.0,1246048.3866666667,1245600.0,1246510.0,36.06666666666667,23.0,50.0,114.34666666666666,89.0,145.0,3.026666666666667,0.0,8.0
116,20438.866666666665,19990.0,20876.0,49.76,36.0,71.0,55.50666666666667,40.0,72.0,1246070.7066666668,1245626.0,1246527.0,36.093333333333334,23.0,50.0,101.96,81.0,128.0,2.64,0.0,8.0
117,20438.08,19989.0,20874.0,44.84,31.0,66.0,53.45333333333333,39.0,70.0,1246090.2933333332,1245652.0,1246552.0,36.13333333333333,24.0,50.0,90.33333333333333,64.0,118.0,2.466666666666667,0.0,8.0
118,20437.386666666665,19988.0,20874.0,39.93333333333333,24.0,61.0,51.53333333333333,39.0,68.0,1246107.44,1245668.0,1246569.0,36.16,24.0,50.0,80.97333333333333,60.0,105.0,2.2533333333333334,0.0,7.0
