day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
180,4944.68,4715.0,5151.0,0.0,0.0,0.0,12.026666666666667,4.0,19.0,633077.12,632885.0,633319.0,252.14666666666668,219.0,285.0,0.02666666666666667,0.0,1.0,0.0,0.0,0.0
181,4944.68,4715.0,5151.0,0.0,0.0,0.0,11.52,4.0,19.0,633077.6266666667,632889.0,633319.0,252.14666666666668,219.0,285.0,0.02666666666666667,0.0,1.0,0.0,0.0,0.0
182,4944.68,4715.0,5151.0,0.0,0.0,0.0,11.04,4.0,19.0,633078.0933333334,632889.0,633319.0,252.16,219.0,285.0,0.02666666666666667,0.0,1.0,0.0,0.0,0.0
183,4944.68,4715.0,5151.0,0.0,0.0,0.0,10.64,3.0,19.0,633078.4933333333,632889.0,633320.0,252.16,219.0,285.0,0.02666666666666667,0.0,1.0,0.0,0.0,0.0
184,4944.68,4715.0,5151.0,0.0,0.0,0.0,10.213333333333333,2.0,18.0,633078.92,632889.0,633320.0,252.16,219.0,285.0,0.02666666666666667,0.0,1.0,0.0,0.0,0.0
185,4944.68,4715.0,5151.0,0.0,0.0,0.0,9.773333333333333,2.0,17.0,633079.3466666667,632890.0,633321.0,252.17333333333335,219.0,285.0,0.02666666666666667,0.0,1.0,0.0,0.0,0.0
186,4944.68,4715.0,5151.0,0.0,0.0,0.0,9.306666666666667,2.0,17.0,633079.8133333334,632890.0,633321.0,252.17333333333335,219.0,285.0,0.02666666666666667,0.0,1.0,0.0,0.0,0.0
187,4944.68,4715.0,5151.0,0.0,0.0,0.0,8.866666666666667,1.0,16.0,633080.24,632891.0,633321.0,252.18666666666667,219.0,285.0,0.02666666666666667,0.0,1.0,0.0,0.0,0.0
188,4944.68,4715.0,5151.0,0.0,0.0,0.0,8.626666666666667,1.0,16.0,633080.4666666667,632891.0,633321.0,252.2,219.0,285.0,0.02666666666666667,0.0,1.0,0.0,0.0,0.0
189,4944.68,4715.0,5151.0,0.0,0.0,0.0,8.36,1.0,16.0,633080.7333333333,632891.0,633321.0,252.2,219.0,285.0,0.02666666666666667,0.0,1.0,0.0,0.0,0.0
190,4944.68,4715.0,5151.0,0.0,0.0,0.0,8.0,1.0,16.0,633081.0933333334,632891.0,633321.0,252.2,219.0,285.0,0.02666666666666667,0.0,1.0,0.0,0.0,0.0
191,4944.68,4715.0,5151.0,0.0,0.0,0.0,7.64,1.0,16.0,633081.4533333334,632892.0,633321.0,252.21333333333334,219.0,285.0,0.013333333333333334,0.0,1.0,0.0,0.0,0.0
192,4944.68,4715.0,5151.0,0.0,0.0,0.0,7.333333333333333,1.0,16.0,633081.76,632892.0,633322.0,252.21333333333334,219.0,285.0,0.013333333333333334,0.0,1.0,0.0,0.0,0.0
193,4944.68,4715.0,5151.0,0.0,0.0,0.0,7.066666666666666,1.0,16.0,633082.0266666666,632892.0,633322.0,252.21333333333334,219.0,285.0,0.013333333333333334,0.0,1.0,0.0,0.0,0.0
194,4944.68,4715.0,5151.0,0.0,0.0,0.0,6.8933333333333335,1.0,16.0,633082.2,632893.0,633322.0,252.21333333333334,219.0,285.0,0.013333333333333334,0.0,1.0,0.0,0.0,0.0
195,4945.635135135135,4715.0,5151.0,0.0,0.0,0.0,6.675675675675675,1.0,16.0,633081.1081081082,632893.0,633322.0,252.56756756756758,219.0,285.0,0.013513513513513514,0.0,1.0,0.0,0.0,0.0
196,4945.635135135135,4715.0,5151.0,0.0,0.0,0.0,6.486486486486487,1.0,15.0,633081.2972972973,632893.0,633322.0,252.56756756756758,219.0,285.0,0.013513513513513514,0.0,1.0,0.0,0.0,0.0
197,4945.635135135135,4715.0,5151.0,0.0,0.0,0.0,6.175675675675675,1.0,15.0,633081.6081081082,632893.0,633322.0,252.56756756756758,219.0,285.0,0.013513513513513514,0.0,1.0,0.0,0.0,0.0
198,4945.635135135135,4715.0,5151.0,0.0,0.0,0.0,6.027027027027027,1.0,15.0,633081.7567567568,632893.0,633322.0,252.56756756756758,219.0,285.0,0.013513513513513514,0.0,1.0,0.0,0.0,0.0
