day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
118,20273.733333333334,19914.0,20650.0,37.10666666666667,21.0,55.0,438.64,377.0,471.0,598127.9466666667,597785.0,598648.0,13702.36,13432.0,13944.0,60.77333333333333,44.0,82.0,10.693333333333333,4.0,19.0
119,20272.986666666668,19913.0,20648.0,33.4,20.0,51.0,421.9066666666667,369.0,454.0,598149.64,597805.0,598660.0,13709.026666666667,13441.0,13949.0,54.693333333333335,39.0,73.0,9.826666666666666,2.0,21.0
120,20272.146666666667,19913.0,20648.0,29.893333333333334,15.0,46.0,406.28,358.0,440.0,598169.68,597821.0,598681.0,13715.426666666666,13446.0,13956.0,49.42666666666667,34.0,68.0,8.853333333333333,3.0,21.0
121,20271.626666666667,19912.0,20648.0,26.453333333333333,14.0,39.0,391.26666666666665,345.0,423.0,598188.7866666666,597841.0,598702.0,13721.08,13455.0,13963.0,44.54666666666667,29.0,61.0,7.8,2.0,17.0
122,20271.173333333332,19912.0,20648.0,23.813333333333333,12.0,34.0,376.7866666666667,335.0,412.0,598206.4133333333,597861.0,598719.0,13726.626666666667,13460.0,13969.0,39.56,23.0,54.0,7.306666666666667,1.0,13.0
123,20270.706666666665,19911.0,20647.0,21.333333333333332,13.0,33.0,363.3466666666667,325.0,402.0,598222.4133333333,597887.0,598737.0,13731.733333333334,13462.0,13975.0,35.22666666666667,22.0,52.0,6.906666666666666,1.0,15.0
124,20270.24,19909.0,20646.0,19.12,10.0,31.0,349.72,308.0,391.0,598238.2666666667,597905.0,598745.0,13737.026666666667,13465.0,13983.0,31.293333333333333,18.0,48.0,6.346666666666667,1.0,13.0
125,20269.88,19909.0,20646.0,16.906666666666666,8.0,28.0,336.74666666666667,300.0,379.0,598252.5733333334,597927.0,598758.0,13742.133333333333,13468.0,13985.0,28.14666666666667,13.0,45.0,5.733333333333333,0.0,11.0
126,20269.52,19909.0,20646.0,15.173333333333334,7.0,25.0,324.17333333333335,287.0,357.0,598265.8,597940.0,598767.0,13747.093333333334,13475.0,13988.0,25.213333333333335,13.0,42.0,5.32,0.0,10.0
127,20269.106666666667,19909.0,20646.0,13.586666666666666,6.0,21.0,312.37333333333333,279.0,351.0,598278.36,597948.0,598777.0,13751.746666666666,13477.0,13995.0,22.373333333333335,9.0,35.0,4.72,0.0,10.0
128,20268.733333333334,19908.0,20646.0,12.146666666666667,6.0,19.0,300.37333333333333,267.0,334.0,598290.3866666667,597964.0,598791.0,13756.24,13484.0,13998.0,20.453333333333333,10.0,32.0,4.173333333333333,0.0,9.0
129,20268.493333333332,19908.0,20644.0,10.853333333333333,4.0,17.0,289.1066666666667,257.0,324.0,598301.24,597974.0,598799.0,13760.96,13487.0,14000.0,18.14666666666667,6.0,28.0,3.68,0.0,8.0
130,20268.226666666666,19908.0,20643.0,9.506666666666666,4.0,16.0,278.29333333333335,245.0,314.0,598311.68,597988.0,598808.0,13765.12,13494.0,14005.0,16.30666666666667,4.0,26.0,3.2133333333333334,0.0,8.0
131,20268.106666666667,19906.0,20643.0,8.32,2.0,14.0,267.5466666666667,233.0,297.0,598321.28,598000.0,598814.0,13769.293333333333,13499.0,14008.0,15.146666666666667,4.0,26.0,2.7733333333333334,0.0,7.0
132,20267.92,19906.0,20643.0,7.266666666666667,3.0,13.0,257.8933333333333,222.0,289.0,598329.72,598007.0,598818.0,13773.2,13504.0,14009.0,13.933333333333334,4.0,24.0,2.6133333333333333,0.0,7.0
133,20267.733333333334,19906.0,20643.0,6.453333333333333,2.0,12.0,248.04,214.0,275.0,598338.3466666667,598015.0,598823.0,13777.133333333333,13507.0,14011.0,12.4,4.0,23.0,2.44,0.0,7.0
134,20267.546666666665,19906.0,20643.0,5.92,2.0,12.0,239.06666666666666,208.0,263.0,598346.4533333334,598021.0,598835.0,13780.226666666667,13513.0,14015.0,11.12,3.0,19.0,2.3066666666666666,0.0,7.0
135,20267.386666666665,19906.0,20643.0,5.386666666666667,1.0,11.0,229.73333333333332,196.0,255.0,598354.5466666666,598029.0,598846.0,13783.706666666667,13514.0,14019.0,9.906666666666666,2.0,18.0,2.0933333333333333,0.0,6.0
136,20267.213333333333,19906.0,20643.0,4.773333333333333,1.0,11.0,221.98666666666668,191.0,252.0,598361.1733333333,598035.0,598849.0,13786.746666666666,13522.0,14020.0,8.866666666666667,2.0,17.0,1.9733333333333334,0.0,5.0
137,20267.146666666667,19906.0,20643.0,4.16,0.0,11.0,213.84,184.0,245.0,598367.8933333333,598045.0,598857.0,13790.08,13524.0,14023.0,8.013333333333334,2.0,16.0,1.6533333333333333,0.0,4.0
138,20267.093333333334,19906.0,20643.0,3.5866666666666664,0.0,10.0,206.34666666666666,179.0,236.0,598374.2133333334,598051.0,598860.0,13792.76,13525.0,14027.0,7.333333333333333,2.0,13.0,1.48,0.0,4.0
139,20267.053333333333,19906.0,20643.0,3.32,0.0,9.0,198.66666666666666,172.0,228.0,598380.3733333333,598064.0,598868.0,13795.64,13531.0,14028.0,6.466666666666667,2.0,14.0,1.36,0.0,4.0
140,20266.96,19906.0,20643.0,3.0533333333333332,0.0,9.0,191.14666666666668,163.0,222.0,598386.56,598068.0,598878.0,13798.306666666667,13536.0,14033.0,5.773333333333333,1.0,12.0,1.0933333333333333,0.0,4.0
141,20266.893333333333,19906.0,20643.0,2.6666666666666665,0.0,9.0,183.74666666666667,159.0,213.0,598392.72,598072.0,598884.0,13800.853333333333,13537.0,14039.0,4.933333333333334,1.0,12.0,0.9733333333333334,0.0,4.0
142,20266.84,19906.0,20643.0,2.3066666666666666,0.0,8.0,176.52,150.0,209.0,598398.2,598079.0,598889.0,13803.706666666667,13540.0,14043.0,4.386666666666667,0.0,11.0,0.9066666666666666,0.0,4.0
143,20266.76,19906.0,20643.0,2.1466666666666665,0.0,8.0,169.56,145.0,202.0,598402.9733333334,598086.0,598893.0,13806.666666666666,13541.0,14046.0,4.0,0.0,10.0,0.8,0.0,3.0
144,20266.706666666665,19906.0,20643.0,1.92,0.0,6.0,163.16,139.0,191.0,598407.5333333333,598091.0,598900.0,13809.306666666667,13542.0,14049.0,3.6133333333333333,0.0,10.0,0.68,0.0,3.0
145,20266.666666666668,19906.0,20643.0,1.72,0.0,6.0,157.50666666666666,133.0,187.0,598411.9866666667,598095.0,598905.0,13811.2,13545.0,14054.0,3.28,0.0,7.0,0.56,0.0,3.0
146,20266.64,19905.0,20643.0,1.6133333333333333,0.0,6.0,151.49333333333334,127.0,175.0,598416.2266666667,598099.0,598910.0,13813.586666666666,13547.0,14056.0,2.8666666666666667,0.0,8.0,0.5466666666666666,0.0,3.0
147,20266.613333333335,19905.0,20643.0,1.4,0.0,5.0,146.21333333333334,122.0,168.0,598419.9333333333,598101.0,598912.0,13815.666666666666,13549.0,14056.0,2.6533333333333333,0.0,7.0,0.48,0.0,3.0
148,20266.573333333334,19905.0,20643.0,1.3066666666666666,0.0,5.0,141.0,116.0,163.0,598423.8,598109.0,598915.0,13817.546666666667,13552.0,14057.0,2.3066666666666666,0.0,6.0,0.4266666666666667,0.0,3.0
149,20266.506666666668,19905.0,20643.0,1.2266666666666666,0.0,5.0,135.97333333333333,110.0,159.0,598427.5466666666,598112.0,598916.0,13819.333333333334,13555.0,14059.0,1.9866666666666666,0.0,6.0,0.36,0.0,3.0
150,20266.466666666667,19905.0,20643.0,1.12,0.0,5.0,131.33333333333334,107.0,153.0,598430.6533333333,598115.0,598920.0,13821.173333333334,13557.0,14059.0,1.8666666666666667,0.0,6.0,0.32,0.0,2.0
151,20266.426666666666,19905.0,20643.0,1.0666666666666667,0.0,5.0,126.12,99.0,149.0,598434.24,598120.0,598923.0,13823.146666666667,13558.0,14060.0,1.6933333333333334,0.0,7.0,0.29333333333333333,0.0,3.0
152,20266.413333333334,19905.0,20643.0,1.0,0.0,5.0,121.13333333333334,97.0,144.0,598437.6933333334,598125.0,598925.0,13825.08,13564.0,14067.0,1.4266666666666667,0.0,6.0,0.22666666666666666,0.0,2.0
153,20266.4,19905.0,20643.0,0.8,0.0,4.0,116.46666666666667,92.0,141.0,598441.1866666666,598129.0,598927.0,13826.56,13567.0,14069.0,1.3466666666666667,0.0,5.0,0.21333333333333335,0.0,2.0
154,20266.4,19905.0,20643.0,0.7333333333333333,0.0,4.0,112.49333333333334,90.0,136.0,598443.92,598130.0,598929.0,13828.026666666667,13569.0,14072.0,1.1866666666666668,0.0,5.0,0.2,0.0,2.0
155,20266.4,19905.0,20643.0,0.64,0.0,4.0,108.72,88.0,131.0,598446.48,598133.0,598930.0,13829.48,13570.0,14076.0,1.0533333333333332,0.0,5.0,0.2,0.0,2.0
156,20266.4,19905.0,20643.0,0.5333333333333333,0.0,3.0,104.69333333333333,86.0,128.0,598449.24,598136.0,598932.0,13830.92,13571.0,14081.0,1.0,0.0,3.0,0.16,0.0,2.0
157,20266.386666666665,19905.0,20643.0,0.52,0.0,3.0,101.13333333333334,81.0,123.0,598451.6133333333,598138.0,598935.0,13832.333333333334,13571.0,14084.0,0.8,0.0,3.0,0.17333333333333334,0.0,2.0
158,20266.386666666665,19905.0,20643.0,0.48,0.0,3.0,97.36,76.0,118.0,598454.16,598140.0,598937.0,13833.76,13571.0,14086.0,0.68,0.0,3.0,0.13333333333333333,0.0,1.0
159,20266.386666666665,19905.0,20643.0,0.41333333333333333,0.0,3.0,93.62666666666667,71.0,113.0,598456.5466666666,598143.0,598944.0,13835.266666666666,13574.0,14087.0,0.6,0.0,3.0,0.13333333333333333,0.0,2.0
160,20266.386666666665,19905.0,20643.0,0.37333333333333335,0.0,2.0,89.96,68.0,109.0,598458.88,598145.0,598945.0,13836.706666666667,13577.0,14088.0,0.56,0.0,3.0,0.10666666666666667,0.0,1.0
161,20266.386666666665,19905.0,20643.0,0.32,0.0,2.0,86.42666666666666,63.0,107.0,598461.16,598147.0,598946.0,13838.026666666667,13577.0,14089.0,0.5466666666666666,0.0,3.0,0.10666666666666667,0.0,1.0
162,20266.386666666665,19905.0,20643.0,0.29333333333333333,0.0,2.0,83.0,62.0,102.0,598463.52,598153.0,598949.0,13839.146666666667,13579.0,14089.0,0.5333333333333333,0.0,3.0,0.09333333333333334,0.0,1.0
163,20266.386666666665,19905.0,20643.0,0.21333333333333335,0.0,2.0,80.05333333333333,60.0,99.0,598465.5066666667,598153.0,598950.0,13840.2,13580.0,14090.0,0.49333333333333335,0.0,3.0,0.08,0.0,1.0
164,20266.386666666665,19905.0,20643.0,0.17333333333333334,0.0,2.0,76.76,56.0,97.0,598467.7733333333,598155.0,598952.0,13841.346666666666,13582.0,14091.0,0.41333333333333333,0.0,3.0,0.09333333333333334,0.0,1.0
165,20266.386666666665,19905.0,20643.0,0.14666666666666667,0.0,2.0,73.81333333333333,54.0,93.0,598469.6666666666,598158.0,598956.0,13842.48,13583.0,14092.0,0.38666666666666666,0.0,3.0,0.10666666666666667,0.0,2.0
166,20266.386666666665,19905.0,20643.0,0.14666666666666667,0.0,2.0,71.0,48.0,88.0,598471.4266666666,598160.0,598961.0,13843.573333333334,13585.0,14094.0,0.3466666666666667,0.0,3.0,0.10666666666666667,0.0,2.0
167,20266.386666666665,19905.0,20643.0,0.12,0.0,1.0,68.52,47.0,86.0,598473.1333333333,598161.0,598961.0,13844.4,13585.0,14095.0,0.3333333333333333,0.0,3.0,0.10666666666666667,0.0,2.0
168,20266.386666666665,19905.0,20643.0,0.12,0.0,1.0,65.8,47.0,81.0,598474.8933333333,598164.0,598961.0,13845.44,13585.0,14095.0,0.25333333333333335,0.0,2.0,0.10666666666666667,0.0,2.0
169,20266.386666666665,19905.0,20643.0,0.10666666666666667,0.0,1.0,63.306666666666665,46.0,78.0,598476.56,598165.0,598963.0,13846.36,13586.0,14095.0,0.17333333333333334,0.0,2.0,0.09333333333333334,0.0,2.0
170,20266.386666666665,19905.0,20643.0,0.09333333333333334,0.0,1.0,61.026666666666664,44.0,78.0,598478.1333333333,598166.0,598965.0,13847.08,13586.0,14097.0,0.17333333333333334,0.0,2.0,0.10666666666666667,0.0,2.0
171,20266.386666666665,19905.0,20643.0,0.08,0.0,1.0,58.76,43.0,77.0,598479.6,598167.0,598965.0,13847.933333333332,13586.0,14099.0,0.17333333333333334,0.0,2.0,0.06666666666666667,0.0,1.0
172,20266.386666666665,19905.0,20643.0,0.06666666666666667,0.0,1.0,56.72,41.0,74.0,598481.0133333333,598168.0,598968.0,13848.626666666667,13586.0,14102.0,0.13333333333333333,0.0,1.0,0.05333333333333334,0.0,1.0
173,20266.386666666665,19905.0,20643.0,0.04,0.0,1.0,54.413333333333334,41.0,71.0,598482.5866666667,598168.0,598969.0,13849.4,13587.0,14104.0,0.13333333333333333,0.0,1.0,0.04,0.0,1.0
174,20266.386666666665,19905.0,20643.0,0.04,0.0,1.0,52.333333333333336,37.0,71.0,598483.84,598168.0,598969.0,13850.293333333333,13587.0,14107.0,0.10666666666666667,0.0,1.0,0.0,0.0,0.0
175,20266.386666666665,19905.0,20643.0,0.04,0.0,1.0,50.2,35.0,70.0,598485.2533333333,598169.0,598970.0,13851.053333333333,13587.0,14108.0,0.06666666666666667,0.0,1.0,0.0,0.0,0.0
176,20266.386666666665,19905.0,20643.0,0.04,0.0,1.0,48.693333333333335,35.0,66.0,598486.2666666667,598170.0,598970.0,13851.573333333334,13590.0,14108.0,0.04,0.0,1.0,0.0,0.0,0.0
177,20266.386666666665,19905.0,20643.0,0.02666666666666667,0.0,1.0,47.21333333333333,34.0,63.0,598487.1733333333,598172.0,598973.0,13852.146666666667,13590.0,14109.0,0.05333333333333334,0.0,1.0,0.0,0.0,0.0
178,20266.386666666665,19905.0,20643.0,0.013333333333333334,0.0,1.0,45.346666666666664,33.0,62.0,598488.36,598174.0,598973.0,13852.826666666666,13590.0,14110.0,0.06666666666666667,0.0,1.0,0.0,0.0,0.0
179,20266.386666666665,19905.0,20643.0,0.0,0.0,0.0,43.64,29.0,61.0,598489.4,598176.0,598973.0,13853.493333333334,13591.0,14110.0,0.08,0.0,1.0,0.0,0.0,0.0
180,20266.386666666665,19905.0,20643.0,0.0,0.0,0.0,42.013333333333335,27.0,60.0,598490.5066666667,598177.0,598975.0,13854.026666666667,13592.0,14110.0,0.06666666666666667,0.0,1.0,0.0,0.0,0.0
181,20266.386666666665,19905.0,20643.0,0.0,0.0,0.0,40.28,24.0,58.0,598491.6933333334,598177.0,598977.0,13854.586666666666,13593.0,14111.0,0.05333333333333334,0.0,1.0,0.0,0.0,0.0
182,20266.386666666665,19905.0,20643.0,0.0,0.0,0.0,38.64,24.0,57.0,598492.7333333333,598179.0,598977.0,13855.186666666666,13595.0,14111.0,0.05333333333333334,0.0,1.0,0.0,0.0,0.0
183,20266.373333333333,19905.0,20642.0,0.013333333333333334,0.0,1.0,37.06666666666667,22.0,55.0,598493.6933333334,598179.0,598978.0,13855.8,13595.0,14111.0,0.05333333333333334,0.0,1.0,0.0,0.0,0.0
184,20266.373333333333,19905.0,20642.0,0.013333333333333334,0.0,1.0,35.52,22.0,51.0,598494.6533333333,598179.0,598978.0,13856.386666666667,13595.0,14111.0,0.05333333333333334,0.0,1.0,0.0,0.0,0.0
185,20266.373333333333,19905.0,20642.0,0.013333333333333334,0.0,1.0,34.13333333333333,21.0,49.0,598495.6,598180.0,598979.0,13856.826666666666,13596.0,14111.0,0.05333333333333334,0.0,1.0,0.0,0.0,0.0
186,20266.373333333333,19905.0,20642.0,0.013333333333333334,0.0,1.0,32.82666666666667,21.0,46.0,598496.4,598180.0,598981.0,13857.333333333334,13596.0,14111.0,0.05333333333333334,0.0,1.0,0.0,0.0,0.0
187,20266.373333333333,19905.0,20642.0,0.0,0.0,0.0,31.706666666666667,20.0,44.0,598497.08,598180.0,598982.0,13857.786666666667,13596.0,14111.0,0.04,0.0,1.0,0.0,0.0,0.0
188,20266.373333333333,19905.0,20642.0,0.0,0.0,0.0,30.56,20.0,44.0,598497.84,598181.0,598984.0,13858.173333333334,13597.0,14112.0,0.04,0.0,1.0,0.0,0.0,0.0
189,20266.373333333333,19905.0,20642.0,0.0,0.0,0.0,29.44,19.0,44.0,598498.5866666667,598182.0,598985.0,13858.56,13598.0,14112.0,0.02666666666666667,0.0,1.0,0.0,0.0,0.0
190,20266.373333333333,19905.0,20642.0,0.0,0.0,0.0,28.346666666666668,18.0,43.0,598499.3066666666,598183.0,598986.0,13858.933333333332,13598.0,14114.0,0.02666666666666667,0.0,1.0,0.013333333333333334,0.0,1.0
191,20266.373333333333,19905.0,20642.0,0.0,0.0,0.0,27.30666666666667,18.0,40.0,598499.9333333333,598183.0,598987.0,13859.346666666666,13598.0,14114.0,0.02666666666666667,0.0,1.0,0.013333333333333334,0.0,1.0
192,20266.373333333333,19905.0,20642.0,0.0,0.0,0.0,26.373333333333335,17.0,38.0,598500.5466666666,598184.0,598987.0,13859.666666666666,13598.0,14114.0,0.02666666666666667,0.0,1.0,0.013333333333333334,0.0,1.0
193,20266.373333333333,19905.0,20642.0,0.0,0.0,0.0,25.346666666666668,16.0,37.0,598501.2,598187.0,598988.0,13860.053333333333,13598.0,14115.0,0.013333333333333334,0.0,1.0,0.013333333333333334,0.0,1.0
194,20263.45945945946,19905.0,20642.0,0.0,0.0,0.0,24.513513513513512,15.0,37.0,598504.3243243244,598187.0,598988.0,13860.675675675675,13600.0,14116.0,0.013513513513513514,0.0,1.0,0.013513513513513514,0.0,1.0
195,20263.45945945946,19905.0,20642.0,0.0,0.0,0.0,23.445945945945947,15.0,37.0,598505.0675675676,598188.0,598989.0,13861.013513513513,13600.0,14116.0,0.013513513513513514,0.0,1.0,0.0,0.0,0.0
196,20263.45945945946,19905.0,20642.0,0.0,0.0,0.0,22.43243243243243,14.0,35.0,598505.7162162162,598189.0,598989.0,13861.391891891892,13600.0,14117.0,0.0,0.0,0.0,0.0,0.0,0.0
197,20263.45945945946,19905.0,20642.0,0.0,0.0,0.0,21.527027027027028,13.0,33.0,598506.2162162162,598189.0,598989.0,13861.797297297297,13600.0,14117.0,0.0,0.0,0.0,0.0,0.0,0.0
198,20263.45945945946,19905.0,20642.0,0.0,0.0,0.0,20.756756756756758,13.0,31.0,598506.6621621621,598189.0,598990.0,13862.121621621622,13600.0,14117.0,0.0,0.0,0.0,0.0,0.0,0.0
