day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
19,27929.693333333333,24991.0,31267.0,57705.746666666666,55558.0,59264.0,42.46666666666667,23.0,62.0,7061.96,6268.0,8260.0,0.41333333333333333,0.0,2.0,15341.68,14475.0,16302.0,3272.9733333333334,2963.0,3661.0
20,17159.173333333332,14997.0,19702.0,61336.026666666665,59482.0,62928.0,67.26666666666667,44.0,96.0,9843.026666666667,8882.0,11275.0,0.76,0.0,3.0,18543.013333333332,17622.0,19366.0,4170.306666666666,3824.0,4564.0
21,8915.493333333334,7361.0,10828.0,61955.13333333333,60544.0,63033.0,100.52,77.0,135.0,13263.906666666666,12163.0,14886.0,1.4133333333333333,0.0,5.0,21607.76,20605.0,22337.0,5111.12,4822.0,5389.0
22,3648.36,2905.0,4667.0,59529.92,57883.0,61032.0,141.49333333333334,107.0,187.0,17308.44,16084.0,19159.0,2.36,0.0,6.0,24230.706666666665,23285.0,24946.0,6029.933333333333,5687.0,6307.0
23,1028.0,785.0,1465.0,54763.36,53027.0,56414.0,189.4,153.0,244.0,21955.946666666667,20691.0,23933.0,3.72,0.0,7.0,26181.986666666668,25510.0,26802.0,6808.16,6374.0,7094.0
24,147.69333333333333,79.0,256.0,48843.46666666667,47214.0,50533.0,240.89333333333335,208.0,289.0,27087.506666666668,25565.0,29148.0,6.493333333333333,1.0,11.0,27350.72,26926.0,27701.0,7389.013333333333,6977.0,7678.0
25,4.8,0.0,33.0,42926.693333333336,41557.0,44378.0,291.32,250.0,348.0,32584.733333333334,31243.0,34516.0,9.546666666666667,3.0,16.0,27732.24,27321.0,28097.0,7705.453333333333,7373.0,7938.0
26,0.25333333333333335,0.0,4.0,37599.92,36408.0,38854.0,339.4533333333333,290.0,391.0,38311.68,36898.0,40056.0,13.813333333333333,5.0,22.0,27462.24,26954.0,27892.0,7721.466666666666,7406.0,8027.0
27,0.06666666666666667,0.0,2.0,32937.88,31822.0,34140.0,380.7866666666667,328.0,440.0,44115.746666666666,42696.0,45834.0,18.76,11.0,30.0,26704.506666666668,26128.0,27126.0,7489.933333333333,7230.0,7832.0
28,0.013333333333333334,0.0,1.0,28863.706666666665,27816.0,29912.0,408.04,346.0,468.0,49881.09333333333,48519.0,51483.0,25.453333333333333,13.0,42.0,25597.92,24973.0,26029.0,7057.946666666667,6777.0,7514.0
29,0.013333333333333334,0.0,1.0,25276.653333333332,24403.0,26291.0,426.4,360.0,488.0,55471.066666666666,54040.0,56943.0,32.093333333333334,18.0,50.0,24285.413333333334,23697.0,24730.0,6496.8533333333335,6141.0,6784.0
30,0.0,0.0,0.0,22158.76,21375.0,23039.0,434.26666666666665,371.0,497.0,60823.78666666667,59569.0,62266.0,39.946666666666665,23.0,58.0,22795.88,22226.0,23308.0,5867.7733333333335,5619.0,6186.0
31,0.0,0.0,0.0,19409.44,18791.0,20277.0,435.8933333333333,365.0,493.0,65845.61333333333,64610.0,67236.0,46.666666666666664,29.0,68.0,21275.093333333334,20728.0,21845.0,5234.866666666667,5000.0,5541.0
32,0.0,0.0,0.0,17012.266666666666,16419.0,17757.0,433.61333333333334,360.0,489.0,70525.86666666667,69407.0,71757.0,53.13333333333333,34.0,73.0,19706.52,19243.0,20251.0,4621.413333333333,4276.0,4965.0
33,0.0,0.0,0.0,14907.293333333333,14382.0,15520.0,427.9866666666667,358.0,484.0,74814.05333333333,73716.0,75923.0,58.89333333333333,41.0,78.0,18159.933333333334,17713.0,18704.0,4070.48,3784.0,4372.0
34,0.0,0.0,0.0,13057.826666666666,12627.0,13637.0,420.97333333333336,350.0,479.0,78733.13333333333,77697.0,79775.0,64.25333333333333,43.0,85.0,16670.573333333334,16202.0,17203.0,3571.64,3270.0,3849.0
35,0.0,0.0,0.0,11436.72,11054.0,11958.0,412.28,344.0,470.0,82298.89333333333,81346.0,83223.0,68.8,47.0,92.0,15229.76,14783.0,15692.0,3139.84,2896.0,3368.0
36,0.0,0.0,0.0,10016.653333333334,9659.0,10493.0,403.48,341.0,460.0,85531.90666666666,84611.0,86326.0,73.05333333333333,52.0,99.0,13868.6,13494.0,14244.0,2755.173333333333,2566.0,2939.0
37,0.0,0.0,0.0,8774.44,8451.0,9199.0,393.18666666666667,336.0,443.0,88444.93333333333,87598.0,89116.0,76.64,53.0,103.0,12592.986666666666,12260.0,12945.0,2424.693333333333,2187.0,2592.0
38,0.0,0.0,0.0,7685.84,7386.0,8028.0,382.38666666666666,333.0,433.0,91072.77333333333,90241.0,91736.0,80.57333333333334,58.0,108.0,11400.533333333333,11074.0,11789.0,2125.9333333333334,1946.0,2313.0
39,0.0,0.0,0.0,6740.346666666666,6489.0,7052.0,372.32,327.0,424.0,93439.08,92689.0,94042.0,83.70666666666666,59.0,111.0,10293.24,9918.0,10658.0,1871.1866666666667,1704.0,2049.0
40,0.0,0.0,0.0,5904.266666666666,5643.0,6213.0,361.4266666666667,314.0,406.0,95556.66666666667,94905.0,96046.0,86.62666666666667,60.0,114.0,9281.093333333334,9004.0,9620.0,1641.6133333333332,1536.0,1778.0
41,0.0,0.0,0.0,5168.0,4919.0,5416.0,351.0,308.0,396.0,97475.90666666666,96908.0,97974.0,88.98666666666666,66.0,118.0,8346.866666666667,8062.0,8680.0,1435.3466666666666,1353.0,1576.0
42,0.0,0.0,0.0,4529.373333333333,4317.0,4747.0,341.08,300.0,387.0,99191.13333333333,98722.0,99636.0,91.50666666666666,68.0,118.0,7486.04,7240.0,7788.0,1256.8533333333332,1111.0,1394.0
43,0.0,0.0,0.0,3969.04,3754.0,4202.0,330.50666666666666,292.0,378.0,100718.0,100259.0,101132.0,93.62666666666667,68.0,119.0,6716.466666666666,6457.0,6961.0,1094.1466666666668,973.0,1201.0
44,0.0,0.0,0.0,3478.4266666666667,3291.0,3656.0,320.81333333333333,282.0,365.0,102080.4,101735.0,102456.0,95.17333333333333,70.0,120.0,6008.826666666667,5749.0,6233.0,958.0266666666666,874.0,1068.0
45,0.0,0.0,0.0,3043.48,2899.0,3195.0,310.58666666666664,270.0,350.0,103295.76,102941.0,103643.0,97.26666666666667,71.0,123.0,5375.88,5145.0,5593.0,835.0666666666667,756.0,937.0
46,0.0,0.0,0.0,2668.0266666666666,2537.0,2808.0,300.73333333333335,258.0,342.0,104383.4,104084.0,104709.0,98.70666666666666,71.0,125.0,4792.52,4574.0,4952.0,732.2,617.0,829.0
47,0.0,0.0,0.0,2334.0533333333333,2204.0,2491.0,291.17333333333335,251.0,334.0,105345.45333333334,105075.0,105601.0,99.85333333333334,73.0,125.0,4273.786666666667,4087.0,4442.0,644.2,549.0,737.0
48,0.0,0.0,0.0,2045.68,1929.0,2189.0,283.0133333333333,249.0,322.0,106203.76,105971.0,106494.0,100.94666666666667,75.0,128.0,3807.4,3640.0,3961.0,559.6133333333333,492.0,657.0
49,0.0,0.0,0.0,1793.1866666666667,1681.0,1920.0,273.6666666666667,239.0,311.0,106965.64,106728.0,107200.0,101.93333333333334,77.0,129.0,3388.2533333333336,3239.0,3557.0,489.2,422.0,576.0
50,0.0,0.0,0.0,1568.96,1473.0,1702.0,264.36,230.0,298.0,107638.61333333333,107427.0,107879.0,102.86666666666666,77.0,129.0,3016.733333333333,2852.0,3184.0,430.93333333333334,367.0,484.0
51,0.0,0.0,0.0,1372.7733333333333,1292.0,1478.0,255.68,223.0,290.0,108240.86666666667,108031.0,108469.0,103.68,77.0,129.0,2678.8133333333335,2509.0,2858.0,379.14666666666665,328.0,435.0
52,0.0,0.0,0.0,1202.1733333333334,1121.0,1289.0,247.68,218.0,279.0,108777.33333333333,108606.0,108998.0,104.56,77.0,130.0,2374.64,2198.0,2520.0,333.29333333333335,279.0,379.0
53,0.0,0.0,0.0,1052.4933333333333,973.0,1126.0,239.06666666666666,209.0,277.0,109248.8,109099.0,109434.0,105.38666666666667,77.0,130.0,2107.2933333333335,1943.0,2220.0,292.17333333333335,240.0,347.0
54,0.0,0.0,0.0,921.5333333333333,856.0,992.0,231.44,202.0,268.0,109668.0,109534.0,109836.0,106.10666666666667,77.0,130.0,1866.6,1734.0,1958.0,258.97333333333336,219.0,323.0
55,0.0,0.0,0.0,805.0,731.0,864.0,223.66666666666666,196.0,258.0,110038.84,109889.0,110193.0,106.77333333333333,78.0,131.0,1654.3733333333332,1526.0,1749.0,227.32,187.0,284.0
56,0.0,0.0,0.0,705.0666666666667,638.0,768.0,216.8,190.0,248.0,110369.21333333333,110239.0,110516.0,107.42666666666666,78.0,132.0,1464.5066666666667,1344.0,1555.0,198.2,151.0,230.0
57,0.0,0.0,0.0,617.4,563.0,673.0,209.28,180.0,245.0,110662.09333333334,110512.0,110814.0,107.97333333333333,78.0,134.0,1296.7866666666666,1155.0,1385.0,172.13333333333333,111.0,222.0
58,0.0,0.0,0.0,541.0133333333333,484.0,594.0,202.38666666666666,173.0,239.0,110922.44,110785.0,111052.0,108.62666666666667,78.0,134.0,1146.12,1005.0,1240.0,150.30666666666667,113.0,195.0
59,0.0,0.0,0.0,474.29333333333335,422.0,528.0,195.18666666666667,167.0,237.0,111152.61333333333,111034.0,111300.0,109.10666666666667,78.0,135.0,1010.6933333333334,856.0,1105.0,130.38666666666666,91.0,168.0
60,0.0,0.0,0.0,417.2266666666667,355.0,465.0,188.22666666666666,163.0,226.0,111354.04,111211.0,111460.0,109.61333333333333,79.0,135.0,890.7333333333333,782.0,1002.0,115.53333333333333,72.0,148.0
61,0.0,0.0,0.0,365.3466666666667,313.0,408.0,181.88,158.0,217.0,111535.65333333334,111415.0,111629.0,109.86666666666666,80.0,135.0,784.12,701.0,883.0,100.44,63.0,140.0
62,0.0,0.0,0.0,319.46666666666664,275.0,363.0,175.45333333333335,149.0,210.0,111693.46666666666,111598.0,111771.0,110.36,81.0,136.0,692.2,617.0,789.0,86.70666666666666,54.0,111.0
63,0.0,0.0,0.0,280.37333333333333,239.0,315.0,169.26666666666668,146.0,207.0,111832.89333333333,111742.0,111906.0,110.72,81.0,136.0,610.4533333333334,538.0,699.0,77.01333333333334,48.0,104.0
64,0.0,0.0,0.0,245.25333333333333,210.0,287.0,163.33333333333334,141.0,200.0,111956.06666666667,111880.0,112018.0,111.10666666666667,82.0,136.0,539.3733333333333,474.0,603.0,67.42666666666666,39.0,89.0
65,0.0,0.0,0.0,212.96,181.0,249.0,157.49333333333334,136.0,194.0,112065.54666666666,111997.0,112128.0,111.41333333333333,82.0,136.0,475.7866666666667,405.0,526.0,59.38666666666666,38.0,83.0
66,0.0,0.0,0.0,187.32,163.0,218.0,152.38666666666666,127.0,193.0,112161.62666666666,112080.0,112225.0,111.72,83.0,137.0,418.4,361.0,466.0,53.346666666666664,32.0,75.0
67,0.0,0.0,0.0,164.28,139.0,191.0,147.61333333333334,120.0,188.0,112245.72,112174.0,112306.0,112.10666666666667,84.0,137.0,369.4,326.0,420.0,46.906666666666666,25.0,66.0
68,0.0,0.0,0.0,143.53333333333333,117.0,169.0,142.32,113.0,183.0,112322.61333333333,112250.0,112380.0,112.44,84.0,138.0,324.64,274.0,376.0,41.28,22.0,58.0
69,0.0,0.0,0.0,125.25333333333333,101.0,145.0,136.85333333333332,110.0,175.0,112390.16,112317.0,112439.0,112.76,84.0,138.0,285.50666666666666,245.0,325.0,37.06666666666667,23.0,55.0
70,0.0,0.0,0.0,109.98666666666666,88.0,128.0,132.6,100.0,170.0,112449.28,112391.0,112508.0,113.02666666666667,84.0,138.0,251.65333333333334,217.0,285.0,31.653333333333332,17.0,48.0
71,0.0,0.0,0.0,96.61333333333333,76.0,114.0,127.82666666666667,96.0,164.0,112502.44,112443.0,112549.0,113.30666666666667,84.0,138.0,221.58666666666667,178.0,269.0,26.506666666666668,9.0,46.0
72,0.0,0.0,0.0,84.22666666666667,64.0,100.0,122.98666666666666,93.0,161.0,112549.02666666667,112496.0,112589.0,113.57333333333334,84.0,141.0,196.01333333333332,156.0,241.0,23.053333333333335,10.0,40.0
73,0.0,0.0,0.0,74.24,55.0,89.0,118.50666666666666,86.0,154.0,112590.66666666667,112538.0,112628.0,113.81333333333333,84.0,141.0,172.25333333333333,143.0,208.0,19.68,10.0,34.0
74,0.0,0.0,0.0,64.57333333333334,44.0,79.0,113.81333333333333,84.0,147.0,112626.97333333333,112571.0,112668.0,114.12,84.0,141.0,152.10666666666665,117.0,185.0,18.373333333333335,7.0,32.0
75,0.0,0.0,0.0,56.306666666666665,37.0,72.0,109.73333333333333,82.0,140.0,112659.98666666666,112607.0,112697.0,114.28,84.0,142.0,133.29333333333332,105.0,160.0,16.773333333333333,7.0,33.0
76,0.0,0.0,0.0,49.10666666666667,30.0,61.0,105.74666666666667,79.0,133.0,112688.64,112634.0,112731.0,114.49333333333334,84.0,142.0,117.86666666666666,93.0,142.0,14.693333333333333,5.0,34.0
77,0.0,0.0,0.0,43.053333333333335,25.0,54.0,102.0,77.0,127.0,112714.66666666667,112656.0,112758.0,114.64,84.0,142.0,103.42666666666666,76.0,132.0,13.12,6.0,26.0
78,0.0,0.0,0.0,37.906666666666666,20.0,49.0,98.06666666666666,76.0,124.0,112738.33333333333,112688.0,112788.0,114.8,84.0,142.0,90.16,61.0,110.0,11.626666666666667,3.0,24.0
79,0.0,0.0,0.0,32.906666666666666,18.0,47.0,94.54666666666667,74.0,122.0,112759.13333333333,112713.0,112807.0,114.93333333333334,84.0,142.0,79.37333333333333,55.0,97.0,10.173333333333334,4.0,20.0
80,0.0,0.0,0.0,28.44,17.0,42.0,91.33333333333333,70.0,116.0,112777.77333333333,112731.0,112824.0,115.17333333333333,84.0,142.0,69.26666666666667,50.0,89.0,9.32,3.0,18.0
81,0.0,0.0,0.0,25.026666666666667,14.0,39.0,88.38666666666667,68.0,110.0,112793.57333333333,112745.0,112838.0,115.28,84.0,143.0,61.026666666666664,43.0,82.0,8.52,2.0,19.0
82,0.0,0.0,0.0,21.813333333333333,11.0,32.0,85.06666666666666,66.0,104.0,112808.04,112765.0,112847.0,115.37333333333333,84.0,143.0,53.8,39.0,69.0,7.68,1.0,18.0
83,0.0,0.0,0.0,18.72,9.0,28.0,81.94666666666667,64.0,101.0,112821.41333333333,112783.0,112856.0,115.66666666666667,84.0,144.0,47.25333333333333,34.0,66.0,7.013333333333334,1.0,13.0
84,0.0,0.0,0.0,16.226666666666667,9.0,24.0,78.58666666666667,60.0,98.0,112833.76,112798.0,112871.0,115.81333333333333,85.0,144.0,41.32,28.0,55.0,6.346666666666667,2.0,12.0
85,0.0,0.0,0.0,14.253333333333334,8.0,22.0,75.85333333333334,59.0,96.0,112844.64,112816.0,112883.0,115.93333333333334,85.0,144.0,36.14666666666667,25.0,53.0,5.333333333333333,1.0,12.0
86,0.0,0.0,0.0,12.613333333333333,7.0,20.0,72.89333333333333,56.0,95.0,112854.45333333334,112822.0,112893.0,116.08,85.0,145.0,31.666666666666668,20.0,46.0,4.506666666666667,1.0,10.0
87,0.0,0.0,0.0,11.16,5.0,18.0,69.86666666666666,56.0,92.0,112863.44,112831.0,112905.0,116.21333333333334,85.0,145.0,27.546666666666667,18.0,40.0,4.1466666666666665,0.0,11.0
88,0.0,0.0,0.0,9.706666666666667,3.0,17.0,67.06666666666666,51.0,90.0,112871.64,112837.0,112911.0,116.36,85.0,145.0,24.106666666666666,13.0,38.0,3.52,0.0,7.0
89,0.0,0.0,0.0,8.466666666666667,3.0,16.0,64.61333333333333,47.0,87.0,112878.89333333333,112839.0,112918.0,116.42666666666666,85.0,145.0,20.933333333333334,11.0,31.0,3.026666666666667,0.0,7.0
90,0.0,0.0,0.0,7.426666666666667,3.0,15.0,62.333333333333336,47.0,82.0,112884.68,112849.0,112920.0,116.57333333333334,86.0,145.0,18.493333333333332,10.0,27.0,2.84,0.0,6.0
91,0.0,0.0,0.0,6.666666666666667,0.0,14.0,59.946666666666665,44.0,80.0,112890.65333333334,112856.0,112928.0,116.72,86.0,145.0,15.92,6.0,26.0,2.6933333333333334,0.0,7.0
92,0.0,0.0,0.0,5.88,0.0,13.0,57.666666666666664,43.0,76.0,112895.84,112860.0,112934.0,116.81333333333333,86.0,145.0,13.973333333333333,6.0,24.0,2.4266666666666667,0.0,7.0
93,0.0,0.0,0.0,5.226666666666667,0.0,11.0,55.6,40.0,73.0,112900.33333333333,112867.0,112936.0,116.90666666666667,86.0,145.0,12.346666666666666,4.0,19.0,2.3333333333333335,0.0,8.0
94,0.0,0.0,0.0,4.72,0.0,11.0,53.45333333333333,38.0,71.0,112904.61333333333,112873.0,112941.0,116.97333333333333,86.0,145.0,10.853333333333333,5.0,17.0,2.1866666666666665,0.0,8.0
95,0.0,0.0,0.0,3.986666666666667,0.0,11.0,51.49333333333333,35.0,68.0,112908.90666666666,112875.0,112947.0,117.09333333333333,86.0,145.0,9.493333333333334,3.0,17.0,1.7733333333333334,0.0,6.0
96,0.0,0.0,0.0,3.4266666666666667,0.0,10.0,49.653333333333336,33.0,65.0,112912.54666666666,112879.0,112948.0,117.21333333333334,86.0,145.0,8.346666666666666,2.0,15.0,1.56,0.0,5.0
97,0.0,0.0,0.0,3.0533333333333332,0.0,10.0,47.70666666666666,33.0,61.0,112916.0,112881.0,112948.0,117.33333333333333,86.0,145.0,7.253333333333333,2.0,14.0,1.52,0.0,5.0
98,0.0,0.0,0.0,2.5866666666666664,0.0,10.0,46.04,32.0,59.0,112919.10666666667,112882.0,112951.0,117.42666666666666,87.0,145.0,6.453333333333333,0.0,11.0,1.2666666666666666,0.0,5.0
99,0.0,0.0,0.0,2.16,0.0,9.0,44.68,31.0,58.0,112921.72,112887.0,112953.0,117.50666666666666,87.0,146.0,5.706666666666667,1.0,12.0,1.04,0.0,4.0
100,0.0,0.0,0.0,1.9466666666666668,0.0,8.0,42.77333333333333,29.0,55.0,112924.50666666667,112890.0,112955.0,117.57333333333334,87.0,146.0,5.08,1.0,10.0,1.0,0.0,4.0
101,0.0,0.0,0.0,1.7333333333333334,0.0,7.0,41.24,28.0,52.0,112926.98666666666,112892.0,112957.0,117.6,87.0,146.0,4.373333333333333,1.0,10.0,0.9733333333333334,0.0,4.0
102,0.0,0.0,0.0,1.4666666666666666,0.0,6.0,39.61333333333334,24.0,51.0,112929.34666666666,112896.0,112958.0,117.68,87.0,147.0,3.986666666666667,0.0,9.0,0.8,0.0,3.0
103,0.0,0.0,0.0,1.2933333333333332,0.0,6.0,38.17333333333333,22.0,50.0,112931.38666666667,112897.0,112960.0,117.74666666666667,87.0,147.0,3.5866666666666664,0.0,9.0,0.7333333333333333,0.0,3.0
104,0.0,0.0,0.0,1.2,0.0,6.0,36.53333333333333,21.0,49.0,112933.68,112900.0,112963.0,117.8,87.0,147.0,3.08,0.0,8.0,0.64,0.0,3.0
105,0.0,0.0,0.0,1.0133333333333334,0.0,5.0,35.14666666666667,19.0,48.0,112935.70666666667,112901.0,112965.0,117.85333333333334,87.0,147.0,2.6,0.0,7.0,0.5733333333333334,0.0,3.0
106,0.0,0.0,0.0,0.9333333333333333,0.0,5.0,33.89333333333333,19.0,48.0,112937.34666666666,112901.0,112967.0,117.93333333333334,87.0,147.0,2.3333333333333335,0.0,6.0,0.5333333333333333,0.0,3.0
107,0.0,0.0,0.0,0.8533333333333334,0.0,5.0,32.52,18.0,44.0,112938.97333333333,112906.0,112969.0,118.01333333333334,87.0,147.0,2.1466666666666665,0.0,6.0,0.48,0.0,3.0
108,0.0,0.0,0.0,0.7733333333333333,0.0,4.0,31.30666666666667,17.0,42.0,112940.66666666667,112907.0,112971.0,118.02666666666667,87.0,147.0,1.8133333333333332,0.0,5.0,0.41333333333333333,0.0,3.0
109,0.0,0.0,0.0,0.6933333333333334,0.0,4.0,30.04,17.0,42.0,112942.13333333333,112911.0,112972.0,118.12,87.0,147.0,1.6266666666666667,0.0,5.0,0.37333333333333335,0.0,3.0
110,0.0,0.0,0.0,0.6266666666666667,0.0,4.0,28.88,16.0,41.0,112943.66666666667,112912.0,112976.0,118.16,87.0,147.0,1.3333333333333333,0.0,5.0,0.30666666666666664,0.0,2.0
111,0.0,0.0,0.0,0.5333333333333333,0.0,4.0,27.613333333333333,16.0,40.0,112945.24,112916.0,112977.0,118.18666666666667,87.0,147.0,1.2,0.0,4.0,0.18666666666666668,0.0,2.0
112,0.0,0.0,0.0,0.48,0.0,2.0,26.706666666666667,16.0,39.0,112946.4,112917.0,112979.0,118.22666666666667,87.0,147.0,1.0133333333333334,0.0,4.0,0.16,0.0,2.0
113,0.0,0.0,0.0,0.41333333333333333,0.0,2.0,25.6,15.0,38.0,112947.56,112918.0,112980.0,118.29333333333334,87.0,147.0,0.9866666666666667,0.0,4.0,0.13333333333333333,0.0,2.0
114,0.0,0.0,0.0,0.38666666666666666,0.0,2.0,24.613333333333333,13.0,36.0,112948.64,112919.0,112980.0,118.33333333333333,87.0,147.0,0.8933333333333333,0.0,4.0,0.12,0.0,2.0
115,0.0,0.0,0.0,0.3333333333333333,0.0,2.0,23.773333333333333,13.0,36.0,112949.62666666666,112920.0,112985.0,118.34666666666666,87.0,147.0,0.8133333333333334,0.0,4.0,0.10666666666666667,0.0,2.0
116,0.0,0.0,0.0,0.29333333333333333,0.0,2.0,22.72,13.0,34.0,112950.78666666667,112922.0,112987.0,118.41333333333333,87.0,147.0,0.68,0.0,3.0,0.08,0.0,1.0
117,0.0,0.0,0.0,0.26666666666666666,0.0,2.0,21.893333333333334,11.0,33.0,112951.72,112922.0,112987.0,118.46666666666667,87.0,147.0,0.5866666666666667,0.0,3.0,0.05333333333333334,0.0,1.0
118,0.0,0.0,0.0,0.24,0.0,2.0,21.106666666666666,11.0,33.0,112952.54666666666,112923.0,112990.0,118.49333333333334,87.0,147.0,0.52,0.0,3.0,0.06666666666666667,0.0,1.0
119,0.0,0.0,0.0,0.18666666666666668,0.0,2.0,20.266666666666666,11.0,32.0,112953.45333333334,112926.0,112992.0,118.52,87.0,147.0,0.4666666666666667,0.0,3.0,0.06666666666666667,0.0,1.0
120,0.0,0.0,0.0,0.14666666666666667,0.0,2.0,19.48,9.0,31.0,112954.34666666666,112927.0,112992.0,118.52,87.0,147.0,0.41333333333333333,0.0,3.0,0.05333333333333334,0.0,1.0
121,0.0,0.0,0.0,0.12,0.0,2.0,18.613333333333333,8.0,31.0,112955.17333333334,112928.0,112993.0,118.57333333333334,87.0,148.0,0.4266666666666667,0.0,3.0,0.06666666666666667,0.0,1.0
122,0.0,0.0,0.0,0.09333333333333334,0.0,2.0,17.986666666666668,7.0,31.0,112955.90666666666,112928.0,112994.0,118.57333333333334,87.0,148.0,0.36,0.0,3.0,0.06666666666666667,0.0,1.0
123,0.0,0.0,0.0,0.08,0.0,1.0,17.346666666666668,7.0,29.0,112956.58666666667,112929.0,112994.0,118.57333333333334,87.0,148.0,0.3466666666666667,0.0,3.0,0.05333333333333334,0.0,1.0
124,0.0,0.0,0.0,0.06666666666666667,0.0,1.0,16.626666666666665,7.0,28.0,112957.30666666667,112930.0,112995.0,118.61333333333333,87.0,148.0,0.32,0.0,3.0,0.06666666666666667,0.0,1.0
125,0.0,0.0,0.0,0.06666666666666667,0.0,1.0,15.866666666666667,5.0,27.0,112958.06666666667,112930.0,112995.0,118.65333333333334,87.0,148.0,0.28,0.0,3.0,0.06666666666666667,0.0,1.0
126,0.0,0.0,0.0,0.06666666666666667,0.0,1.0,15.24,5.0,25.0,112958.66666666667,112930.0,112995.0,118.72,87.0,148.0,0.26666666666666666,0.0,3.0,0.04,0.0,1.0
127,0.0,0.0,0.0,0.06666666666666667,0.0,1.0,14.68,5.0,22.0,112959.30666666667,112931.0,112996.0,118.72,87.0,148.0,0.2,0.0,2.0,0.02666666666666667,0.0,1.0
