day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
40,33897.76,32526.0,35357.0,97881.62666666666,96273.0,99794.0,1283.5466666666666,1204.0,1360.0,419843.7733333333,415217.0,423414.0,141.56,118.0,169.0,88346.97333333333,87344.0,89561.0,20048.253333333334,19574.0,20436.0
41,30386.826666666668,29306.0,31546.0,89261.17333333334,87772.0,91153.0,1270.3733333333332,1184.0,1344.0,438439.13333333336,433948.0,441861.0,149.96,126.0,182.0,83601.97333333333,82586.0,84922.0,18687.6,18292.0,19116.0
42,27408.44,26446.0,28408.0,81155.09333333334,79810.0,82973.0,1257.24,1179.0,1323.0,455989.44,451556.0,459272.0,157.72,132.0,187.0,78792.78666666667,77735.0,80318.0,17340.293333333335,16821.0,17826.0
43,24881.653333333332,24009.0,25759.0,73601.48,72361.0,75293.0,1243.3333333333333,1167.0,1318.0,472567.8933333333,468531.0,475743.0,165.68,140.0,196.0,73940.77333333333,72993.0,75383.0,15990.293333333333,15622.0,16438.0
44,22734.18666666667,22009.0,23504.0,66613.28,65437.0,68114.0,1229.0533333333333,1144.0,1309.0,488053.70666666667,484177.0,491167.0,171.93333333333334,142.0,208.0,69162.25333333333,68199.0,70675.0,14717.053333333333,14273.0,15293.0
45,20888.573333333334,20227.0,21580.0,60196.306666666664,59062.0,61562.0,1213.16,1139.0,1284.0,502516.13333333336,498648.0,505390.0,177.76,149.0,209.0,64445.693333333336,63485.0,66109.0,13502.453333333333,13081.0,13980.0
46,19313.253333333334,18722.0,19904.0,54296.693333333336,53267.0,55781.0,1197.9333333333334,1125.0,1269.0,515985.74666666664,512380.0,518724.0,183.57333333333332,154.0,220.0,59872.17333333333,58837.0,61263.0,12345.746666666666,11905.0,12757.0
47,17960.506666666668,17404.0,18495.0,48891.706666666665,47830.0,50137.0,1180.32,1112.0,1270.0,528416.1466666666,525098.0,531011.0,189.21333333333334,164.0,225.0,55524.96,54575.0,57036.0,11234.173333333334,10830.0,11565.0
48,16800.02666666667,16291.0,17290.0,43982.8,43003.0,45014.0,1164.1333333333334,1101.0,1243.0,539947.8533333334,536965.0,542375.0,194.17333333333335,167.0,227.0,51307.45333333333,50411.0,52692.0,10210.32,9913.0,10618.0
49,15786.226666666667,15328.0,16290.0,39542.693333333336,38597.0,40514.0,1145.3733333333332,1076.0,1219.0,550591.9333333333,547918.0,552723.0,198.62666666666667,171.0,235.0,47261.68,46335.0,48507.0,9266.52,8979.0,9651.0
50,14923.64,14489.0,15416.0,35494.49333333333,34643.0,36356.0,1126.1733333333334,1058.0,1194.0,560380.5333333333,558055.0,562244.0,202.64,173.0,240.0,43471.426666666666,42455.0,44539.0,8355.226666666667,8046.0,8632.0
51,14172.013333333334,13762.0,14662.0,31846.773333333334,31174.0,32626.0,1109.2666666666667,1051.0,1179.0,569354.6666666666,567075.0,571077.0,206.37333333333333,176.0,245.0,39877.386666666665,39058.0,41066.0,7547.44,7240.0,7754.0
52,13517.6,13141.0,13968.0,28553.013333333332,27991.0,29273.0,1091.4933333333333,1026.0,1159.0,577567.08,575451.0,579229.0,209.61333333333334,178.0,249.0,36510.81333333333,35693.0,37501.0,6792.733333333334,6508.0,7022.0
53,12940.84,12572.0,13350.0,25581.72,25028.0,26264.0,1072.76,1005.0,1143.0,585051.92,583126.0,586577.0,212.82666666666665,181.0,249.0,33389.066666666666,32645.0,34235.0,6121.64,5912.0,6321.0
54,12433.52,12084.0,12857.0,22929.066666666666,22418.0,23604.0,1056.0533333333333,988.0,1115.0,591900.12,590179.0,593341.0,215.73333333333332,184.0,254.0,30455.413333333334,29745.0,31266.0,5495.426666666666,5263.0,5713.0
55,11991.693333333333,11658.0,12419.0,20525.92,20092.0,21157.0,1038.4,975.0,1101.0,598132.3066666666,596521.0,599605.0,218.65333333333334,186.0,257.0,27735.306666666667,26973.0,28390.0,4937.626666666667,4725.0,5189.0
56,11605.92,11283.0,11998.0,18364.28,17927.0,18990.0,1019.4533333333334,957.0,1081.0,603778.5066666667,602271.0,605067.0,221.33333333333334,189.0,257.0,25238.733333333334,24606.0,25779.0,4441.893333333333,4201.0,4687.0
57,11266.613333333333,10969.0,11656.0,16424.96,15953.0,16949.0,1000.1866666666666,941.0,1072.0,608931.7866666666,607589.0,610190.0,223.57333333333332,193.0,258.0,22920.56,22323.0,23389.0,3986.5066666666667,3738.0,4199.0
58,10966.746666666666,10668.0,11340.0,14693.093333333334,14257.0,15189.0,981.7866666666666,919.0,1053.0,613592.3466666667,612231.0,614578.0,225.6,195.0,259.0,20796.933333333334,20272.0,21290.0,3570.2,3421.0,3739.0
59,10700.666666666666,10408.0,11029.0,13137.613333333333,12773.0,13654.0,963.1733333333333,909.0,1036.0,617806.88,616442.0,618661.0,227.56,198.0,263.0,18856.04,18352.0,19400.0,3200.866666666667,2981.0,3400.0
60,10466.4,10197.0,10810.0,11746.24,11386.0,12306.0,942.9333333333333,889.0,1024.0,621629.1733333333,620521.0,622425.0,229.57333333333332,199.0,264.0,17067.12,16660.0,17484.0,2874.8133333333335,2664.0,3024.0
61,10259.293333333333,9996.0,10605.0,10497.56,10159.0,10978.0,923.1466666666666,870.0,999.0,625085.2133333334,623866.0,625815.0,231.34666666666666,200.0,265.0,15434.706666666667,15083.0,15882.0,2575.72,2346.0,2763.0
62,10077.573333333334,9824.0,10428.0,9380.346666666666,9071.0,9776.0,903.64,836.0,974.0,628214.7866666666,627046.0,629012.0,233.01333333333332,201.0,269.0,13943.693333333333,13577.0,14398.0,2303.213333333333,2097.0,2496.0
63,9910.173333333334,9659.0,10247.0,8384.186666666666,8069.0,8732.0,884.6133333333333,816.0,952.0,631031.52,630064.0,631691.0,234.4,202.0,271.0,12593.466666666667,12259.0,12950.0,2055.4133333333334,1903.0,2244.0
64,9765.96,9510.0,10102.0,7491.946666666667,7194.0,7827.0,864.56,797.0,930.0,633569.4133333333,632566.0,634125.0,235.64,205.0,274.0,11367.88,11076.0,11692.0,1838.6,1680.0,1971.0
65,9637.533333333333,9391.0,9953.0,6688.4,6404.0,6992.0,845.84,782.0,902.0,635852.5466666666,634956.0,636371.0,236.77333333333334,205.0,274.0,10255.013333333334,9999.0,10572.0,1650.76,1510.0,1749.0
66,9521.84,9281.0,9818.0,5978.7733333333335,5708.0,6247.0,825.1333333333333,753.0,886.0,637915.1333333333,637123.0,638486.0,237.90666666666667,205.0,278.0,9243.2,8941.0,9564.0,1475.5866666666666,1330.0,1587.0
67,9419.186666666666,9184.0,9703.0,5340.573333333334,5106.0,5584.0,806.6533333333333,728.0,866.0,639776.4,639038.0,640322.0,238.76,205.0,278.0,8326.786666666667,8036.0,8648.0,1316.5866666666666,1218.0,1418.0
68,9328.426666666666,9079.0,9617.0,4772.746666666667,4564.0,5003.0,785.7866666666666,712.0,842.0,641456.0133333333,640704.0,642007.0,239.8,205.0,278.0,7488.053333333333,7200.0,7814.0,1176.72,1071.0,1275.0
69,9246.346666666666,9010.0,9531.0,4263.28,4093.0,4483.0,765.1466666666666,693.0,817.0,642968.3066666666,642241.0,643511.0,240.69333333333333,205.0,280.0,6736.266666666666,6443.0,7055.0,1050.3866666666668,954.0,1120.0
70,9175.213333333333,8937.0,9451.0,3806.346666666667,3643.0,4000.0,745.72,686.0,806.0,644318.8133333334,643704.0,644833.0,241.53333333333333,206.0,281.0,6060.893333333333,5848.0,6337.0,941.4266666666666,848.0,1028.0
71,9112.746666666666,8872.0,9386.0,3392.7733333333335,3262.0,3594.0,726.1866666666666,663.0,791.0,645544.6933333334,644980.0,646069.0,242.21333333333334,206.0,282.0,5448.133333333333,5233.0,5738.0,838.7066666666667,764.0,938.0
72,9056.706666666667,8820.0,9328.0,3026.92,2892.0,3248.0,706.2533333333333,648.0,770.0,646640.56,646121.0,647160.0,242.82666666666665,206.0,282.0,4897.666666666667,4684.0,5183.0,749.7066666666667,655.0,828.0
73,9006.306666666667,8771.0,9274.0,2702.5466666666666,2540.0,2909.0,688.5066666666667,635.0,749.0,647627.4533333334,647135.0,648149.0,243.42666666666668,206.0,283.0,4400.36,4182.0,4692.0,668.28,578.0,766.0
74,8959.12,8721.0,9223.0,2414.92,2237.0,2613.0,668.2666666666667,605.0,724.0,648518.2,648059.0,649033.0,243.93333333333334,208.0,283.0,3947.733333333333,3719.0,4207.0,597.4933333333333,489.0,696.0
75,8918.573333333334,8695.0,9182.0,2155.826666666667,2016.0,2335.0,650.56,589.0,707.0,649313.44,648863.0,649790.0,244.56,208.0,285.0,3542.56,3346.0,3776.0,534.3333333333334,432.0,629.0
76,8881.32,8665.0,9152.0,1926.3066666666666,1809.0,2093.0,632.6,565.0,686.0,650035.3333333334,649623.0,650467.0,245.10666666666665,208.0,285.0,3172.0,2950.0,3361.0,477.29333333333335,386.0,558.0
77,8849.186666666666,8633.0,9123.0,1717.08,1603.0,1854.0,614.7333333333333,539.0,670.0,650675.5333333333,650250.0,651079.0,245.64,208.0,285.0,2850.4533333333334,2643.0,2989.0,426.14666666666665,357.0,491.0
78,8819.773333333333,8604.0,9087.0,1533.5866666666666,1449.0,1634.0,595.72,523.0,665.0,651255.6133333333,650861.0,651609.0,246.05333333333334,209.0,285.0,2553.306666666667,2382.0,2674.0,382.68,315.0,447.0
79,8792.986666666666,8576.0,9058.0,1369.8266666666666,1281.0,1462.0,578.8,513.0,645.0,651771.84,651418.0,652152.0,246.65333333333334,210.0,286.0,2289.36,2141.0,2428.0,341.9066666666667,285.0,417.0
80,8770.493333333334,8563.0,9039.0,1220.9066666666668,1137.0,1295.0,561.32,503.0,623.0,652241.9866666667,651919.0,652561.0,247.06666666666666,210.0,287.0,2051.92,1933.0,2199.0,303.16,254.0,364.0
81,8749.773333333333,8542.0,9021.0,1088.24,1009.0,1151.0,544.7866666666666,480.0,596.0,652660.6933333334,652320.0,652988.0,247.46666666666667,212.0,287.0,1840.84,1707.0,1941.0,270.1066666666667,227.0,310.0
82,8731.453333333333,8518.0,9001.0,971.0,902.0,1033.0,529.2266666666667,468.0,580.0,653037.88,652727.0,653381.0,247.82666666666665,212.0,287.0,1649.8,1531.0,1760.0,241.54666666666665,194.0,299.0
83,8714.76,8497.0,8990.0,867.1866666666666,797.0,920.0,513.2533333333333,459.0,566.0,653377.5733333334,653080.0,653702.0,248.17333333333335,212.0,287.0,1474.9466666666667,1386.0,1610.0,217.85333333333332,169.0,255.0
84,8700.466666666667,8482.0,8972.0,775.0933333333334,703.0,833.0,497.6533333333333,440.0,545.0,653685.0533333333,653399.0,654001.0,248.61333333333334,213.0,287.0,1316.0,1233.0,1418.0,196.58666666666667,151.0,232.0
85,8687.68,8469.0,8964.0,693.1466666666666,626.0,741.0,482.18666666666667,423.0,523.0,653960.9466666667,653718.0,654271.0,248.96,214.0,288.0,1173.9333333333334,1071.0,1259.0,174.78666666666666,143.0,223.0
86,8675.32,8453.0,8950.0,622.68,559.0,671.0,466.6,411.0,513.0,654211.8133333334,653970.0,654530.0,249.33333333333334,214.0,288.0,1046.16,950.0,1132.0,154.29333333333332,110.0,200.0
87,8664.813333333334,8446.0,8943.0,555.2133333333334,494.0,614.0,451.70666666666665,396.0,494.0,654428.1733333333,654160.0,654715.0,249.58666666666667,214.0,290.0,941.6266666666667,847.0,1035.0,136.41333333333333,89.0,168.0
88,8654.813333333334,8438.0,8930.0,497.24,435.0,553.0,437.2133333333333,381.0,479.0,654629.32,654362.0,654946.0,249.85333333333332,215.0,290.0,839.8,768.0,933.0,120.70666666666666,79.0,155.0
89,8646.386666666667,8431.0,8921.0,444.61333333333334,380.0,506.0,422.88,374.0,465.0,654808.52,654529.0,655087.0,250.14666666666668,216.0,290.0,751.4933333333333,680.0,827.0,107.24,71.0,137.0
90,8638.72,8424.0,8911.0,397.8,339.0,456.0,409.1333333333333,361.0,449.0,654968.8533333334,654694.0,655252.0,250.42666666666668,217.0,290.0,671.4533333333334,618.0,749.0,97.98666666666666,71.0,120.0
91,8632.506666666666,8415.0,8905.0,354.56,304.0,403.0,394.38666666666666,349.0,436.0,655113.6666666666,654840.0,655409.0,250.78666666666666,217.0,290.0,602.7333333333333,545.0,663.0,87.29333333333334,59.0,115.0
92,8626.493333333334,8411.0,8900.0,316.1066666666667,266.0,353.0,380.6,334.0,425.0,655245.5466666666,654958.0,655538.0,251.05333333333334,218.0,290.0,539.5466666666666,476.0,598.0,78.46666666666667,56.0,104.0
93,8621.066666666668,8406.0,8895.0,282.74666666666667,233.0,314.0,367.97333333333336,324.0,410.0,655362.2666666667,655072.0,655633.0,251.36,218.0,291.0,483.28,439.0,544.0,70.05333333333333,47.0,102.0
94,8616.373333333333,8403.0,8894.0,251.88,201.0,282.0,354.49333333333334,312.0,399.0,655468.1333333333,655189.0,655730.0,251.6,218.0,292.0,434.88,379.0,487.0,63.22666666666667,31.0,87.0
95,8611.96,8397.0,8888.0,224.50666666666666,182.0,252.0,342.12,298.0,387.0,655565.0,655269.0,655807.0,251.93333333333334,219.0,293.0,389.36,344.0,442.0,56.56,29.0,75.0
96,8608.053333333333,8395.0,8884.0,200.37333333333333,166.0,230.0,330.16,286.0,374.0,655653.1466666666,655380.0,655898.0,252.14666666666668,219.0,293.0,347.56,303.0,401.0,50.653333333333336,31.0,74.0
97,8604.613333333333,8393.0,8879.0,179.72,138.0,215.0,318.26666666666665,272.0,364.0,655732.32,655460.0,655980.0,252.44,219.0,294.0,311.2,269.0,377.0,44.49333333333333,25.0,64.0
98,8601.76,8391.0,8879.0,159.96,129.0,189.0,306.88,262.0,355.0,655804.7733333333,655532.0,656061.0,252.73333333333332,220.0,295.0,277.74666666666667,242.0,333.0,39.46666666666667,23.0,54.0
99,8598.76,8390.0,8877.0,143.54666666666665,111.0,180.0,296.56,253.0,347.0,655869.48,655585.0,656115.0,252.98666666666668,220.0,295.0,247.54666666666665,212.0,291.0,35.626666666666665,22.0,56.0
100,8596.653333333334,8387.0,8874.0,127.65333333333334,92.0,152.0,286.53333333333336,244.0,337.0,655927.9066666666,655650.0,656173.0,253.22666666666666,220.0,295.0,221.78666666666666,191.0,260.0,31.68,17.0,46.0
101,8594.506666666666,8386.0,8871.0,113.93333333333334,89.0,139.0,276.24,239.0,328.0,655981.7333333333,655700.0,656220.0,253.41333333333333,220.0,295.0,197.50666666666666,165.0,246.0,28.36,14.0,43.0
102,8592.626666666667,8385.0,8868.0,101.34666666666666,77.0,126.0,266.53333333333336,229.0,309.0,656028.96,655738.0,656265.0,253.65333333333334,220.0,296.0,177.10666666666665,148.0,215.0,25.973333333333333,12.0,38.0
103,8590.84,8385.0,8867.0,90.77333333333333,71.0,122.0,256.8,223.0,296.0,656073.0133333333,655785.0,656304.0,253.77333333333334,220.0,296.0,158.49333333333334,126.0,191.0,23.133333333333333,14.0,36.0
104,8589.013333333334,8382.0,8867.0,81.30666666666667,63.0,104.0,247.70666666666668,211.0,289.0,656112.92,655842.0,656339.0,253.89333333333335,221.0,296.0,141.30666666666667,117.0,171.0,21.16,13.0,37.0
105,8587.306666666667,8382.0,8867.0,72.77333333333333,54.0,90.0,239.2,206.0,282.0,656148.1466666666,655871.0,656377.0,253.94666666666666,221.0,297.0,127.10666666666667,105.0,155.0,19.346666666666668,7.0,32.0
106,8585.92,8382.0,8865.0,65.52,48.0,82.0,230.76,197.0,277.0,656182.0666666667,655896.0,656407.0,254.08,221.0,297.0,113.10666666666667,88.0,143.0,16.68,6.0,28.0
107,8584.773333333333,8381.0,8863.0,58.38666666666666,40.0,74.0,222.22666666666666,192.0,268.0,656212.3733333333,655925.0,656439.0,254.2,221.0,297.0,101.26666666666667,79.0,131.0,15.186666666666667,8.0,25.0
108,8583.826666666666,8380.0,8862.0,52.013333333333335,37.0,67.0,214.05333333333334,184.0,258.0,656240.2,655953.0,656466.0,254.30666666666667,222.0,297.0,90.16,74.0,114.0,13.8,7.0,22.0
109,8583.0,8377.0,8862.0,46.56,31.0,61.0,206.06666666666666,176.0,249.0,656265.0533333333,655987.0,656491.0,254.41333333333333,222.0,298.0,80.98666666666666,62.0,97.0,12.613333333333333,5.0,19.0
110,8582.08,8377.0,8861.0,41.946666666666665,28.0,55.0,198.28,170.0,241.0,656288.4266666666,656003.0,656510.0,254.61333333333334,222.0,299.0,72.53333333333333,55.0,97.0,11.213333333333333,4.0,19.0
111,8581.253333333334,8377.0,8859.0,37.413333333333334,23.0,57.0,190.92,168.0,233.0,656309.2666666667,656025.0,656534.0,254.78666666666666,222.0,300.0,65.4,47.0,88.0,10.213333333333333,4.0,19.0
112,8580.613333333333,8377.0,8858.0,33.346666666666664,21.0,51.0,184.48,161.0,225.0,656328.4,656043.0,656555.0,254.88,222.0,300.0,58.17333333333333,39.0,84.0,9.2,2.0,18.0
113,8579.92,8377.0,8858.0,30.28,16.0,47.0,177.6,152.0,217.0,656346.3333333334,656062.0,656566.0,254.92,222.0,300.0,52.053333333333335,36.0,71.0,8.453333333333333,2.0,15.0
114,8579.4,8376.0,8858.0,27.24,15.0,46.0,170.69333333333333,144.0,208.0,656363.4266666666,656082.0,656585.0,255.02666666666667,222.0,300.0,46.48,30.0,60.0,7.466666666666667,1.0,16.0
115,8578.933333333332,8376.0,8856.0,24.2,11.0,38.0,164.69333333333333,136.0,200.0,656378.32,656098.0,656604.0,255.09333333333333,222.0,300.0,41.733333333333334,25.0,57.0,6.773333333333333,2.0,16.0
116,8578.426666666666,8376.0,8856.0,21.68,10.0,35.0,158.69333333333333,131.0,194.0,656391.4933333333,656106.0,656612.0,255.22666666666666,222.0,300.0,37.906666666666666,23.0,52.0,6.493333333333333,2.0,13.0
117,8578.093333333334,8376.0,8856.0,19.186666666666667,6.0,33.0,152.38666666666666,122.0,188.0,656405.4533333334,656124.0,656621.0,255.30666666666667,222.0,300.0,33.96,21.0,49.0,5.6,2.0,13.0
118,8577.866666666667,8376.0,8856.0,16.96,6.0,31.0,146.81333333333333,115.0,184.0,656417.28,656134.0,656633.0,255.37333333333333,222.0,300.0,30.466666666666665,16.0,47.0,5.28,2.0,12.0
119,8577.52,8376.0,8856.0,15.466666666666667,5.0,27.0,140.88,108.0,173.0,656428.9466666667,656144.0,656640.0,255.50666666666666,222.0,300.0,26.88,14.0,39.0,5.013333333333334,0.0,10.0
