 day, S, E, H, R, D
0,113093.0,0.0,0.0,0.0,0.0
1,113093.0,0.0,0.0,0.0,0.0
2,113093.0,0.0,0.0,0.0,0.0
3,113093.0,0.0,0.0,0.0,0.0
4,113093.0,0.0,0.0,0.0,0.0
5,113093.0,0.0,0.0,0.0,0.0
6,113090.825,2.175,0.0,0.0,0.0
7,113082.566,10.255,0.0,0.0,0.0
8,113050.363,41.569,0.0,0.012,0.0
9,112963.602,124.863,0.0,0.094,0.0
10,112764.92,313.508,0.0,0.31,0.0
11,112373.837,679.254,0.0,1.09,0.0
12,111681.824,1315.871,0.0,3.182,0.0
13,110553.501,2337.545,0.0,8.21,0.0
14,108827.212,3873.723,0.0,18.797,0.0
15,106281.122,6105.012,0.004,38.697,0.0
16,102685.384,9203.711,0.02,74.278,0.0
17,97819.756,13320.858,0.048,134.423,0.001
18,91473.805,18582.324,0.122,231.633,0.001
19,83485.468,25061.975,0.279,380.368,0.001
20,73834.806,32678.51,0.615,601.987,0.001
21,62655.562,41202.045,1.242,920.411,0.002
22,50325.327,50182.184,2.394,1364.055,0.008
23,37585.349,58844.544,4.313,1963.878,0.02
24,25428.424,66221.019,7.315,2754.367,0.038
25,14989.402,71279.72,11.768,3763.772,0.084
26,7221.248,73255.756,18.325,5014.459,0.15
27,2521.152,72002.327,27.596,6522.466,0.255
28,477.272,68190.131,40.313,8288.95,0.437
29,9.694,63116.573,56.49,10298.99,0.716
30,0.189,57999.878,76.634,12538.6,1.147
31,0.013,53286.327,100.811,14986.37,1.862
32,0.002,48959.224,128.487,17616.334,2.862
33,0.001,44980.641,158.279,20411.608,4.371
34,0.0,41325.041,188.717,23355.513,6.273
35,0.0,37963.941,218.546,26425.553,8.839
36,0.0,34877.706,245.614,29606.646,12.016
37,0.0,32042.633,268.675,32874.882,15.766
38,0.0,29439.369,286.69,36199.973,20.351
39,0.0,27043.164,300.207,39560.022,25.382
40,0.0,24848.545,309.011,42928.67,30.76
41,0.0,22828.015,313.779,46276.551,36.38
42,0.0,20974.468,315.2,49587.353,42.356
43,0.0,19269.963,314.255,52837.733,48.325
44,0.0,17702.825,311.294,56013.298,54.332
45,0.0,16262.242,306.885,59094.299,60.351
46,0.0,14940.296,301.344,62074.459,66.143
47,0.0,13725.722,294.882,64943.588,71.891
48,0.0,12610.717,287.885,67697.837,77.18
49,0.0,11585.163,280.421,70331.4,82.449
50,0.0,10644.265,272.408,72842.935,87.248
51,0.0,9780.534,264.381,75232.733,91.95
52,0.0,8986.321,256.256,77503.887,96.486
53,0.0,8254.105,248.219,79656.185,100.745
54,0.0,7584.2,240.207,81694.082,104.55
55,0.0,6968.196,232.309,83619.89,108.271
56,0.0,6400.784,224.499,85440.469,111.773
57,0.0,5881.807,216.703,87156.348,114.9
58,0.0,5403.763,209.252,88772.589,117.899
59,0.0,4965.115,201.897,90295.315,120.568
60,0.0,4561.198,195.021,91727.712,123.112
61,0.0,4190.853,188.057,93073.182,125.426
62,0.0,3851.244,181.465,94338.769,127.609
63,0.0,3537.307,175.066,95527.049,129.653
64,0.0,3250.086,168.694,96642.096,131.568
65,0.0,2985.415,162.635,97689.248,133.356
66,0.0,2742.65,156.85,98673.866,134.952
67,0.0,2519.357,151.329,99596.682,136.435
68,0.0,2314.189,145.93,100459.728,137.871
69,0.0,2126.161,140.77,101269.874,139.167
70,0.0,1953.903,135.879,102028.749,140.399
71,0.0,1795.075,131.052,102741.008,141.54
72,0.0,1649.383,126.304,103407.976,142.532
73,0.0,1514.951,121.967,104031.931,143.497
74,0.0,1392.043,117.697,104616.424,144.4
75,0.0,1278.513,113.687,105162.013,145.295
76,0.0,1175.005,109.709,105675.049,146.036
77,0.0,1079.069,105.685,106154.159,146.777
78,0.0,991.762,102.082,106603.304,147.486
79,0.0,911.037,98.473,107021.829,148.16
80,0.0,836.999,94.866,107414.483,148.719
81,0.0,769.41,91.428,107781.46,149.256
82,0.0,707.469,88.385,108124.04,149.715
83,0.0,649.959,85.355,108443.955,150.158
84,0.0,596.88,82.576,108742.367,150.597
85,0.0,548.546,79.693,109021.749,151.042
86,0.0,503.996,76.978,109282.195,151.426
87,0.0,463.168,74.425,109525.992,151.807
88,0.0,425.192,71.876,109754.502,152.157
89,0.0,390.461,69.349,109968.221,152.495
90,0.0,358.887,67.013,110167.599,152.781
91,0.0,329.674,64.561,110353.659,153.035
92,0.0,302.787,62.276,110527.715,153.3
93,0.0,278.463,59.972,110690.357,153.549
94,0.0,255.737,57.818,110842.358,153.746
95,0.0,234.762,55.767,110984.193,153.98
96,0.0,215.926,53.757,111115.438,154.174
97,0.0,198.144,51.722,111238.196,154.346
98,0.0,182.158,49.945,111352.591,154.531
99,0.0,167.305,47.947,111459.758,154.692
100,0.0,153.801,46.121,111559.458,154.859
101,0.0,141.222,44.352,111652.648,155.011
102,0.0,129.714,42.778,111739.02,155.136
103,0.0,119.174,41.116,111820.282,155.261
104,0.0,109.269,39.583,111895.909,155.375
105,0.0,100.32,38.056,111966.585,155.491
106,0.0,92.175,36.658,112032.084,155.606
107,0.0,84.637,35.168,112094.002,155.726
108,0.0,77.731,33.753,112150.929,155.822
109,0.0,71.298,32.508,112204.444,155.921
110,0.0,65.599,31.22,112254.244,156.019
111,0.0,60.472,29.98,112300.765,156.101
112,0.0,55.509,28.76,112344.499,156.184
113,0.0,51.082,27.613,112384.823,156.267
114,0.0,46.934,26.48,112422.373,156.352
115,0.0,43.069,25.376,112457.192,156.429
116,0.0,39.502,24.367,112489.673,156.485
117,0.0,36.301,23.251,112520.099,156.541
118,0.0,33.367,22.238,112548.15,156.61
119,0.0,30.666,21.334,112574.431,156.678
120,0.0,28.048,20.406,112599.172,156.745
121,0.0,25.714,19.511,112622.121,156.799
122,0.0,23.647,18.676,112643.541,156.848
123,0.0,21.777,17.881,112663.406,156.894
124,0.0,20.002,17.065,112681.866,156.935
125,0.0,18.333,16.282,112699.272,156.977
126,0.0,16.859,15.606,112715.521,157.015
127,0.0,15.392,14.968,112730.448,157.047
128,0.0,14.153,14.261,112744.503,157.082
129,0.0,12.997,13.664,112757.6,157.124
130,0.0,11.959,13.027,112770.034,157.158
131,0.0,10.912,12.388,112781.45,157.187
132,0.0,9.999,11.83,112792.204,157.218
133,0.0,9.164,11.29,112801.722,157.247
134,0.0,8.379,10.779,112810.927,157.272
135,0.0,7.694,10.301,112819.313,157.303
136,0.0,7.057,9.851,112827.202,157.332
137,0.0,6.477,9.361,112834.65,157.354
138,0.0,5.962,8.896,112841.499,157.381
139,0.0,5.496,8.467,112847.996,157.402
140,0.0,5.057,8.069,112853.998,157.424
141,0.0,4.633,7.665,112859.597,157.445
142,0.0,4.259,7.314,112864.687,157.474
143,0.0,3.917,6.966,112869.412,157.494
144,0.0,3.606,6.622,112873.941,157.509
145,0.0,3.313,6.309,112878.088,157.524
146,0.0,3.051,6.008,112881.902,157.536
147,0.0,2.795,5.705,112885.571,157.554
148,0.0,2.563,5.413,112889.073,157.568
149,0.0,2.372,5.14,112892.288,157.585
150,0.0,2.2,4.863,112895.245,157.602
151,0.0,2.026,4.616,112897.979,157.615
152,0.0,1.864,4.386,112900.575,157.627
153,0.0,1.745,4.172,112902.949,157.637
154,0.0,1.619,3.961,112905.218,157.65
155,0.0,1.498,3.741,112907.226,157.664
156,0.0,1.394,3.561,112909.077,157.675
157,0.0,1.284,3.385,112910.833,157.683
158,0.0,1.175,3.223,112912.459,157.687
159,0.0,1.074,3.039,112914.052,157.696
160,0.0,0.985,2.873,112915.526,157.703
161,0.0,0.904,2.746,112916.846,157.712
162,0.0,0.832,2.621,112918.03,157.716
163,0.0,0.756,2.495,112919.262,157.724
164,0.0,0.709,2.364,112920.316,157.732
165,0.0,0.656,2.228,112921.347,157.739
166,0.0,0.603,2.123,112922.293,157.744
167,0.0,0.554,2.031,112923.138,157.749
168,0.0,0.512,1.921,112923.989,157.755
169,0.0,0.47,1.809,112924.759,157.758
170,0.0,0.427,1.733,112925.451,157.762
171,0.0,0.393,1.642,112926.094,157.764
172,0.0,0.373,1.569,112926.705,157.768
173,0.0,0.341,1.493,112927.258,157.774
174,0.0,0.317,1.408,112927.796,157.782
175,0.0,0.293,1.333,112928.332,157.786
176,0.0,0.271,1.266,112928.78,157.789
177,0.0,0.25,1.19,112929.212,157.792
178,0.0,0.23,1.137,112929.597,157.793
179,0.0,0.21,1.076,112929.95,157.794
180,0.0,0.193,1.025,112930.316,157.795
181,0.0,0.18,0.973,112930.652,157.798
182,0.0,0.164,0.926,112930.962,157.799
