 day, S, E, H, R, D
0,664893.528,507.438,0.0,0.0,0.0
1,664307.839,997.871,0.0,2.956,0.0
2,663666.424,1501.152,0.0,11.191,0.0
3,662944.735,2039.767,0.0,26.732,0.0
4,662119.68,2634.429,0.0,51.881,0.0
5,661169.395,3300.878,0.02,88.846,0.0
6,660067.63,4060.182,0.095,140.154,0.0
7,658790.096,4928.445,0.225,208.669,0.0
8,657306.214,5923.176,0.514,297.515,0.003
9,655585.275,7066.82,0.891,409.791,0.004
10,653586.738,8387.207,1.386,549.584,0.005
11,651269.85,9909.628,2.06,721.647,0.005
12,648587.251,11660.307,2.894,929.485,0.006
13,645489.663,13671.223,3.985,1180.562,0.007
14,641912.145,15984.596,5.384,1481.523,0.009
15,637787.2,18637.089,7.034,1838.183,0.013
16,633036.618,21681.763,8.925,2260.686,0.018
17,627577.526,25163.036,11.18,2759.797,0.024
18,621314.54,29138.011,13.865,3344.98,0.029
19,614147.556,33663.92,17.074,4031.498,0.041
20,605974.759,38793.688,20.769,4833.701,0.057
21,596667.612,44601.611,25.038,5769.865,0.073
22,586109.628,51143.344,30.068,6856.511,0.097
23,584403.831,48292.215,35.718,8116.934,0.118
24,582450.333,45943.757,42.486,9571.303,0.158
25,580276.312,44026.527,50.201,11195.238,0.196
26,577911.502,42468.521,59.164,12971.175,0.246
27,575376.938,41225.217,69.507,14880.093,0.301
28,572695.617,40232.132,80.863,16907.452,0.368
29,569879.978,39460.525,93.505,19040.796,0.446
30,566948.977,38878.018,106.774,21265.188,0.548
31,563909.684,38453.847,120.592,23572.666,0.666
32,560772.077,38167.488,134.56,25950.795,0.796
33,557548.015,37991.432,148.557,28396.751,0.932
34,554240.102,37915.811,162.498,30903.177,1.126
35,550850.299,37931.125,176.342,33462.24,1.315
36,547390.947,38011.114,190.215,36074.472,1.498
37,543862.987,38155.6,203.569,38732.226,1.707
38,540270.063,38349.281,216.387,41436.016,1.952
39,536620.405,38584.463,228.787,44185.425,2.205
40,532907.256,38860.37,240.892,46975.32,2.463
41,529142.353,39164.034,252.657,49801.941,2.758
42,525328.304,39489.4,264.204,52669.536,3.057
43,521460.418,39840.289,275.067,55572.026,3.335
44,517542.238,40211.541,285.674,58513.67,3.648
45,513578.131,40595.401,295.708,61491.338,3.983
46,509572.994,40981.973,305.469,64510.206,4.334
47,505523.841,41382.099,314.79,67562.125,4.743
48,501437.943,41783.14,323.595,70650.901,5.136
49,497321.478,42180.311,332.067,73778.423,5.555
50,493163.592,42577.94,340.598,76936.452,6.027
51,488975.234,42974.493,348.246,80134.172,6.457
52,484752.86,43366.277,355.772,83372.732,6.9
53,480509.256,43747.629,362.555,86643.378,7.348
54,476233.552,44125.311,369.339,89950.328,7.873
55,471931.562,44493.371,375.844,93292.28,8.34
56,467613.001,44851.572,382.526,96671.233,8.839
57,463273.665,45194.689,388.529,100088.503,9.332
58,458917.509,45524.458,394.516,103537.704,9.819
59,454545.014,45841.769,400.37,107021.419,10.356
60,450163.014,46139.427,405.723,110542.3,10.883
61,445771.451,46418.457,411.024,114095.401,11.388
62,441373.383,46682.423,416.177,117682.37,11.933
63,436968.416,46928.214,421.049,121303.013,12.491
64,432563.527,47153.098,425.958,124956.375,13.078
65,428162.27,47356.274,429.668,128644.814,13.693
66,423762.095,47537.907,433.772,132363.569,14.319
67,419365.558,47700.338,438.038,136114.689,14.937
68,414974.833,47844.681,442.42,139891.355,15.544
69,410595.54,47965.749,446.012,143699.126,16.163
70,406231.605,48060.558,449.908,147536.243,16.813
71,401880.543,48127.753,453.185,151402.186,17.492
72,397547.905,48170.934,456.639,155293.192,18.14
73,393237.994,48190.554,460.067,159209.344,18.804
74,388944.157,48191.161,463.425,163144.131,19.498
75,384677.243,48164.206,466.285,167101.517,20.165
76,380432.793,48114.028,469.443,171083.03,20.828
77,376217.579,48046.579,472.157,175077.973,21.494
78,372032.928,47949.311,474.492,179095.17,22.185
79,367876.419,47835.581,476.915,183128.043,22.893
80,363752.898,47694.613,479.478,187174.356,23.615
81,359669.28,47531.312,482.081,191233.776,24.346
82,355621.134,47344.986,484.29,195309.12,25.028
83,351614.404,47136.071,486.489,199392.154,25.726
84,347642.284,46909.391,488.774,203482.04,26.44
85,343714.141,46659.839,490.719,207583.747,27.176
86,339831.306,46387.539,492.685,211688.478,27.869
87,335990.635,46096.757,494.237,215796.24,28.569
88,332194.241,45782.72,495.823,219906.115,29.344
89,328446.763,45454.183,497.551,224018.932,30.092
90,324746.333,45107.38,499.259,228129.579,30.815
91,321096.425,44740.089,501.012,232231.537,31.572
92,317489.668,44359.779,502.415,236330.834,32.309
93,313935.981,43959.881,503.453,240425.096,33.094
94,310438.377,43543.656,504.335,244513.178,33.812
95,306985.926,43121.35,505.303,248588.617,34.543
96,303592.162,42674.508,506.397,252651.581,35.323
97,300248.548,42215.542,507.639,256701.596,36.098
98,296957.073,41745.813,508.423,260737.016,36.905
99,293721.956,41261.119,508.967,264754.176,37.677
100,290539.696,40767.198,509.355,268754.308,38.465
101,287412.09,40263.428,509.648,272737.241,39.203
102,284335.565,39753.173,510.054,276697.432,39.916
103,281311.436,39237.984,509.879,280636.291,40.647
104,278346.31,38709.817,509.822,284552.979,41.432
105,275433.496,38173.628,509.611,288441.176,42.165
106,272574.747,37633.511,509.367,292305.232,42.926
107,269767.911,37084.904,508.704,296136.161,43.637
108,267018.916,36533.403,508.122,299943.085,44.405
109,264321.589,35976.149,507.776,303717.306,45.156
110,261674.208,35416.894,507.118,307463.932,45.89
111,259081.959,34852.706,506.46,311177.824,46.719
112,256545.129,34287.176,505.713,314856.621,47.418
113,254058.631,33717.553,504.588,318501.87,48.174
114,251621.701,33151.154,503.219,322106.354,48.885
115,249235.777,32580.59,502.275,325677.736,49.549
116,246901.524,32010.996,500.843,329213.625,50.289
117,244615.393,31446.851,499.791,332710.132,50.968
118,242381.922,30880.324,498.438,336165.182,51.656
119,240196.137,30315.209,497.024,339579.738,52.391
120,238060.827,29751.071,495.465,342952.665,53.133
121,235973.051,29187.409,493.829,346289.285,53.833
122,233931.062,28628.782,491.606,349582.355,54.498
123,231936.515,28071.866,489.598,352831.744,55.184
124,229985.227,27521.825,487.395,356038.805,55.86
125,228078.438,26977.994,484.848,359204.138,56.513
126,226213.866,26438.383,482.32,362323.154,57.226
127,224393.232,25904.053,479.762,365403.715,57.898
128,222617.846,25371.954,477.128,368436.656,58.544
129,220881.442,24847.233,474.674,371422.587,59.222
130,219187.354,24326.853,472.07,374364.43,59.927
131,217533.469,23814.63,469.457,377266.527,60.559
132,215919.057,23308.896,466.539,380120.776,61.193
133,214345.116,22807.35,463.489,382926.197,61.846
134,212808.486,22314.202,460.525,385690.81,62.438
135,211309.724,21827.229,457.378,388411.619,63.018
136,209847.436,21342.488,454.415,391089.749,63.67
137,208420.97,20868.482,451.442,393719.142,64.276
138,207031.197,20396.969,448.352,396304.429,64.843
139,205677.139,19933.699,445.021,398846.95,65.413
140,204356.665,19479.575,441.384,401346.594,66.007
141,203068.732,19032.379,437.929,403804.802,66.559
142,201812.388,18594.286,434.625,406215.409,67.094
143,200589.208,18160.697,430.992,408583.709,67.646
144,199392.86,17740.602,427.464,410904.888,68.191
145,198228.156,17324.688,423.857,413186.041,68.735
146,197096.675,16910.372,419.972,415421.844,69.28
147,195993.253,16506.613,416.368,417617.348,69.799
148,194917.266,16110.423,412.51,419771.892,70.307
149,193867.913,15724.214,408.603,421882.504,70.86
150,192848.426,15345.912,404.551,423951.123,71.336
151,191852.638,14973.953,400.547,425978.305,71.832
152,190885.39,14605.712,396.544,427967.77,72.295
153,189943.979,14244.767,392.675,429915.787,72.78
154,189025.709,13896.194,388.745,431825.85,73.273
155,188132.145,13551.046,384.586,433695.28,73.723
156,187259.94,13216.359,380.39,435527.433,74.206
157,186411.961,12886.448,376.406,437320.943,74.62
158,185587.208,12563.494,372.301,439075.753,75.032
159,184783.526,12246.843,368.346,440791.89,75.444
160,184001.408,11939.711,364.402,442471.899,75.882
161,183239.278,11639.176,359.948,444116.931,76.28
162,182498.864,11342.949,355.811,445726.029,76.668
163,181777.555,11054.098,351.461,447298.013,77.079
164,181075.485,10772.913,347.218,448837.86,77.419
165,180392.232,10497.837,343.006,450344.453,77.814
166,179727.379,10229.128,339.028,451816.995,78.21
167,179079.193,9966.97,334.608,453256.246,78.577
168,178449.551,9709.154,330.669,454665.617,78.951
169,177836.477,9458.343,326.588,456043.835,79.303
170,177238.811,9213.544,322.471,457386.954,79.654
