 day, S, E, H, R, D
0,113093.0,0.0,0.0,0.0,0.0
1,113093.0,0.0,0.0,0.0,0.0
2,113093.0,0.0,0.0,0.0,0.0
3,113093.0,0.0,0.0,0.0,0.0
4,113093.0,0.0,0.0,0.0,0.0
5,113093.0,0.0,0.0,0.0,0.0
6,113092.987,0.013,0.0,0.0,0.0
7,113092.908,0.091,0.0,0.0,0.0
8,113092.614,0.378,0.0,0.0,0.0
9,113091.783,1.177,0.0,0.002,0.0
10,113089.965,2.892,0.0,0.004,0.0
11,113086.26,6.306,0.0,0.015,0.0
12,113079.678,12.362,0.0,0.056,0.0
13,113068.484,22.532,0.0,0.129,0.0
14,113050.837,38.3,0.0,0.29,0.0
15,113024.637,61.258,0.0,0.622,0.0
16,112985.881,94.874,0.0,1.211,0.0
17,112931.252,141.477,0.0,2.14,0.0
18,112855.394,205.486,0.001,3.663,0.0
19,112751.936,291.627,0.001,6.044,0.0
20,112612.886,405.878,0.004,9.752,0.0
21,112430.054,554.311,0.007,14.881,0.0
22,112190.035,747.62,0.011,22.486,0.0
23,111881.149,993.235,0.018,33.073,0.0
24,111486.107,1304.374,0.038,47.802,0.0
25,110984.311,1696.306,0.07,67.838,0.0
26,110354.99,2182.897,0.135,95.224,0.001
27,109573.112,2780.837,0.218,131.372,0.003
28,108614.752,3504.891,0.338,179.256,0.003
29,107454.616,4369.585,0.482,241.289,0.005
30,106075.472,5380.57,0.689,320.566,0.011
31,104459.771,6542.527,0.933,422.287,0.025
32,102613.987,7837.517,1.21,551.077,0.037
33,100545.796,9245.943,1.482,712.708,0.067
34,98291.582,10722.44,1.796,910.955,0.107
35,95886.804,12224.614,2.091,1152.716,0.159
36,93379.871,13701.04,2.383,1442.287,0.228
37,90817.421,15107.128,2.632,1786.637,0.352
38,88235.439,16416.45,2.923,2191.767,0.493
39,85663.842,17606.381,3.199,2656.692,0.682
40,83127.874,18657.668,3.512,3186.732,0.927
41,80637.474,19577.165,3.811,3782.247,1.24
42,78209.702,20355.881,4.177,4446.744,1.623
43,75842.402,21008.196,4.597,5178.847,2.076
44,73538.426,21541.778,5.022,5978.269,2.643
45,71297.76,21971.289,5.49,6844.68,3.313
46,69123.017,22296.721,6.066,7774.202,4.101
47,67007.887,22533.668,6.709,8766.712,5.002
48,64952.78,22691.888,7.375,9819.185,6.034
49,62962.105,22772.412,8.146,10929.606,7.249
50,61031.665,22783.978,9.007,12093.566,8.609
51,59158.088,22739.612,10.024,13312.04,10.146
52,57343.156,22638.618,11.069,14579.727,11.793
53,55582.848,22491.36,12.338,15892.795,13.632
54,53877.392,22302.419,13.65,17252.438,15.622
55,52225.389,22077.904,14.988,18645.113,17.816
56,50624.023,21818.267,16.484,20076.578,20.068
57,49072.724,21533.342,18.097,21536.73,22.493
58,47569.72,21224.062,19.698,23024.455,25.074
59,46115.437,20889.292,21.51,24534.866,27.901
60,44706.409,20537.492,23.426,26068.268,30.728
61,43342.963,20170.917,25.481,27615.902,33.663
62,42021.062,19793.348,27.718,29179.945,36.727
63,40740.046,19406.359,30.008,30755.234,39.905
64,39500.978,19010.088,32.342,32338.742,43.212
65,38302.179,18605.944,34.928,33927.316,46.402
66,37141.353,18198.856,37.601,35517.788,49.843
67,36018.59,17788.346,40.409,37107.876,53.364
68,34931.469,17377.481,43.345,38696.755,56.94
69,33879.319,16963.687,46.531,40278.054,60.529
70,32862.542,16551.337,49.705,41852.994,64.247
71,31879.154,16139.235,52.941,43418.321,67.925
72,30928.552,15730.846,56.408,44972.736,71.578
73,30008.3,15326.247,60.045,46511.198,75.267
74,29117.608,14924.62,63.753,48034.836,78.953
75,28255.201,14529.978,67.771,49541.841,82.688
76,27423.327,14136.865,71.725,51032.815,86.446
77,26618.817,13750.625,75.807,52503.026,90.124
78,25841.4,13369.185,80.131,53951.336,93.805
79,25089.027,12996.737,84.706,55382.278,97.475
80,24361.271,12629.366,89.179,56789.777,101.033
81,23657.225,12271.448,93.884,58174.663,104.679
82,22976.531,11918.731,98.807,59537.532,108.262
83,22320.082,11572.746,103.695,60876.73,111.771
84,21685.678,11232.616,108.736,62191.896,115.26
85,21073.09,10898.81,113.899,63480.63,118.592
86,20481.199,10571.89,119.289,64746.521,121.973
87,19908.849,10254.137,124.606,65983.726,125.275
88,19355.904,9942.569,130.083,67196.595,128.473
89,18821.677,9638.632,135.826,68383.4,131.628
90,18306.256,9342.054,141.258,69544.52,134.83
91,17808.687,9051.732,147.071,70679.241,137.889
92,17327.707,8770.506,152.967,71788.548,140.916
93,16863.119,8496.27,158.697,72873.272,143.833
94,16415.677,8226.615,164.788,73932.199,146.642
95,15983.957,7966.669,170.654,74966.353,149.528
96,15568.121,7709.959,176.604,75975.53,152.193
97,15165.291,7462.713,182.63,76959.125,154.865
98,14776.924,7222.914,188.897,77916.694,157.58
99,14401.497,6990.133,195.106,78850.135,160.133
100,14040.483,6762.373,201.057,79762.261,162.629
101,13691.837,6541.96,207.127,80646.564,165.083
102,13355.917,6325.719,213.262,81510.299,167.518
103,13032.429,6115.372,219.234,82348.312,169.896
104,12719.328,5913.011,225.063,83162.993,172.085
105,12417.684,5716.786,231.102,83957.594,174.298
106,12127.344,5525.328,236.776,84730.751,176.407
107,11846.898,5339.4,242.71,85482.367,178.534
108,11576.307,5160.729,248.448,86210.481,180.532
109,11315.771,4986.508,254.022,86918.54,182.485
110,11065.245,4815.487,259.623,87604.55,184.435
111,10824.066,4652.08,265.195,88271.548,186.324
112,10590.719,4493.134,270.5,88920.302,188.173
113,10366.618,4338.692,275.726,89549.182,189.917
114,10150.001,4189.02,280.54,90159.721,191.702
115,9942.627,4044.172,285.197,90752.049,193.408
116,9742.265,3903.288,289.99,91326.844,195.035
117,9548.477,3768.518,294.615,91882.923,196.611
118,9361.766,3638.267,298.844,92422.466,198.159
119,9182.318,3510.745,302.834,92946.312,199.676
120,9008.907,3387.563,306.588,93453.035,201.142
121,8842.662,3269.153,310.383,93944.462,202.565
122,8682.108,3154.357,314.112,94421.117,204.001
123,8526.924,3044.439,317.563,94882.681,205.365
124,8377.781,2937.591,320.801,95330.112,206.686
125,8234.276,2833.272,323.696,95762.661,207.998
126,8096.484,2732.437,326.613,96182.619,209.253
127,7963.389,2635.339,329.469,96591.04,210.417
128,7835.106,2541.908,331.918,96983.549,211.641
129,7711.834,2449.923,333.799,97363.158,212.826
130,7593.47,2361.247,335.65,97731.471,213.926
131,7478.35,2276.758,337.081,98087.685,215.037
132,7367.507,2196.295,338.558,98433.115,216.124
133,7260.638,2118.318,339.695,98766.016,217.157
134,7158.137,2042.58,340.551,99088.206,218.239
135,7059.154,1969.989,341.286,99399.907,219.263
136,6963.861,1898.633,341.59,99701.602,220.272
137,6872.262,1830.687,342.075,99994.2,221.272
138,6783.585,1765.53,342.076,100277.64,222.197
139,6698.304,1701.836,341.761,100550.952,223.146
140,6616.548,1640.006,341.225,100814.537,224.03
141,6537.442,1580.986,340.45,101070.052,224.898
142,6460.837,1524.411,339.396,101317.348,225.771
143,6387.187,1469.867,338.597,101556.205,226.635
144,6316.164,1417.162,337.289,101787.128,227.437
145,6247.956,1366.425,335.881,102010.008,228.245
146,6181.548,1317.834,334.515,102224.618,228.995
147,6118.092,1270.015,332.841,102432.749,229.795
148,6057.255,1224.066,331.039,102633.916,230.532
149,5998.129,1179.897,328.952,102828.672,231.286
150,5941.1,1137.983,326.857,103017.843,232.032
151,5886.179,1096.681,324.65,103199.578,232.71
152,5833.267,1057.758,322.169,103375.284,233.433
153,5782.15,1019.489,319.6,103545.468,234.156
154,5733.397,982.638,317.258,103709.295,234.834
155,5686.227,946.765,314.277,103867.963,235.507
156,5640.154,912.875,311.327,104021.136,236.155
157,5595.964,879.836,308.299,104170.788,236.763
158,5553.442,848.64,305.294,104313.68,237.404
159,5512.499,818.326,302.204,104452.115,237.996
160,5473.019,788.571,298.915,104585.646,238.594
161,5434.638,760.403,295.593,104715.031,239.145
162,5397.939,733.143,292.274,104839.862,239.713
163,5362.399,706.901,288.74,104960.733,240.253
164,5327.929,681.456,285.328,105077.655,240.834
165,5294.726,657.378,281.753,105190.668,241.36
166,5263.023,633.941,277.734,105299.333,241.909
167,5232.125,611.081,273.928,105404.666,242.398
168,5202.213,589.107,270.051,105506.256,242.885
169,5173.545,568.217,266.383,105604.537,243.371
170,5145.862,548.029,262.616,105699.509,243.825
171,5119.323,528.369,258.696,105791.508,244.299
172,5093.417,509.614,254.753,105880.499,244.734
173,5068.494,491.147,250.808,105965.849,245.206
174,5044.534,473.755,246.87,106048.881,245.657
