 day, S, E, H, R, D
0,637825.145,421.825,0.0,0.0,0.0
1,637293.622,878.43,0.0,3.762,0.0
2,636633.474,1426.022,0.0,13.66,0.0
3,635786.092,2114.359,0.0,32.285,0.0
4,634684.893,2998.936,0.0,62.54,0.0
5,633248.077,4143.675,0.004,107.837,0.0
6,631376.553,5628.328,0.018,172.5,0.0
7,628942.561,7548.81,0.069,262.063,0.0
8,625786.475,10029.289,0.214,384.795,0.0
9,621708.81,13224.43,0.457,550.584,0.0
10,616444.801,17335.974,0.927,772.424,0.0
11,609688.292,22594.401,1.715,1066.003,0.001
12,601048.7,29293.234,2.966,1453.424,0.001
13,590041.786,37792.627,4.817,1959.843,0.002
14,576124.347,48489.144,7.445,2621.625,0.009
15,558643.95,61849.178,11.018,3481.653,0.013
16,536898.647,78352.796,15.839,4590.629,0.02
17,510176.191,98441.577,22.603,6020.66,0.037
18,477814.59,122479.086,31.461,7845.791,0.061
19,439352.575,150589.264,43.058,10169.752,0.092
20,394713.307,182517.098,58.137,13108.46,0.136
21,344445.873,217379.866,77.69,16785.672,0.199
22,289909.339,253582.856,102.715,21344.268,0.293
23,263579.424,258543.802,134.197,26926.691,0.415
24,234430.974,265909.026,173.895,33672.4,0.604
25,204018.359,273922.989,222.337,41459.665,0.846
26,173724.545,281138.387,281.132,50218.422,1.241
27,144706.747,286469.294,351.743,59899.324,1.812
28,117880.408,289152.927,434.499,70468.461,2.648
29,93919.924,288754.121,526.222,81906.446,3.886
30,73202.542,285146.908,625.545,94167.09,5.648
31,55850.357,278476.294,728.431,107209.781,8.01
32,41770.244,269086.085,828.843,120969.222,11.178
33,30673.795,257517.178,922.282,135369.546,15.304
34,22156.776,244338.454,1002.894,150321.883,20.634
35,15785.833,230117.004,1067.492,165717.098,27.17
36,11126.816,215385.14,1116.773,181472.24,34.906
37,7776.355,200586.961,1151.201,197492.085,43.71
38,5402.745,186062.811,1173.485,213663.768,53.632
39,3738.998,172052.649,1186.554,229915.42,64.649
40,2587.281,158709.193,1193.022,246149.504,76.368
41,1795.643,146123.208,1195.188,262295.602,88.886
42,1251.487,134350.835,1194.2,278287.175,102.196
43,876.471,123401.774,1192.139,294066.428,115.646
44,618.842,113260.161,1187.507,309578.237,129.86
45,440.795,103893.985,1183.248,324779.796,144.221
46,317.438,95260.751,1177.538,339637.936,159.196
47,230.634,87321.576,1171.142,354112.533,174.411
48,169.51,80020.063,1164.071,368186.242,189.764
49,126.014,73322.918,1156.282,381817.755,205.095
50,95.129,67177.04,1148.37,395013.746,220.193
51,72.271,61535.321,1140.097,407735.12,235.213
52,55.606,56367.074,1131.499,419976.814,250.284
53,43.253,51628.917,1122.203,431747.861,264.894
54,34.203,47287.911,1113.799,443036.207,279.176
55,27.281,43311.481,1104.679,453836.622,293.248
56,21.97,39668.951,1094.949,464180.319,307.008
57,18.043,36329.561,1085.215,474045.426,320.257
58,14.843,33274.222,1075.529,483439.706,333.113
59,12.403,30475.503,1066.531,492384.048,345.539
60,10.419,27908.534,1056.737,500886.988,357.567
61,8.883,25556.08,1047.139,508957.515,369.322
62,7.609,23406.08,1038.033,516617.935,380.466
63,6.539,21434.372,1028.798,523877.973,391.137
64,5.736,19632.215,1019.271,530753.456,401.241
65,5.033,17977.39,1009.62,537251.635,410.86
66,4.488,16463.424,999.94,543398.877,420.268
67,4.035,15077.17,990.474,549196.765,429.204
68,3.616,13808.736,981.805,554671.652,437.644
69,3.275,12645.338,972.651,559836.363,445.81
70,2.991,11580.771,963.486,564698.747,453.399
71,2.757,10604.311,954.509,569279.507,460.78
72,2.564,9710.744,945.637,573591.183,467.752
73,2.382,8892.181,936.564,577651.554,474.34
