 day, S, E, H, R, D
0,710651.8,0.05,0.0,0.0,0.0
1,710604.718,29.865,0.0,0.362,0.0
2,710528.683,58.777,0.0,1.081,0.0
3,710367.991,143.488,0.0,2.745,0.0
4,710071.532,279.342,0.0,5.904,0.0
5,709484.614,569.753,0.025,12.518,0.0
6,708355.755,1111.489,0.12,25.592,0.0
7,706146.513,2191.926,0.36,51.2,0.0
8,701875.529,4254.018,0.837,101.802,0.001
9,693588.975,8269.704,1.867,199.709,0.008
10,677687.936,15883.952,3.811,389.596,0.015
11,647535.485,30135.99,7.573,758.105,0.033
12,592005.732,55514.087,14.668,1469.723,0.078
13,495149.109,96842.265,28.467,2830.914,0.173
14,343849.067,151287.971,54.331,5391.169,0.415
15,155372.669,188468.177,103.448,10061.198,1.029
16,13909.272,141459.618,192.857,18067.682,2.748
17,0.0,13908.956,347.015,30408.96,7.876
18,0.0,0.0,579.882,46580.455,23.228
19,0.0,0.0,848.137,64896.507,67.058
20,0.0,0.0,1004.026,86539.684,172.395
21,0.0,0.0,986.876,112391.168,355.547
22,0.0,0.0,1013.579,140752.189,574.679
23,0.0,0.0,977.195,168142.716,792.638
24,0.0,0.0,1005.984,194115.467,992.358
25,0.0,0.0,961.693,218856.485,1188.153
26,0.0,0.0,985.609,242324.885,1366.029
27,0.0,0.0,947.181,264693.661,1540.383
28,0.0,0.0,965.594,285905.913,1699.844
29,0.0,0.0,937.806,306110.322,1855.765
30,0.0,0.0,944.901,325291.244,1999.372
31,0.0,0.0,929.372,343561.083,2136.846
32,0.0,0.0,927.579,360918.675,2265.478
33,0.0,0.0,919.293,377425.06,2387.366
34,0.0,0.0,914.088,393123.794,2502.627
35,0.0,0.0,907.718,408047.226,2611.898
36,0.0,0.0,901.971,422250.383,2714.756
37,0.0,0.0,895.968,435761.003,2812.0
38,0.0,0.0,890.335,448613.656,2903.587
39,0.0,0.0,885.039,460838.785,2990.254
40,0.0,0.0,879.169,472471.172,3071.744
41,0.0,0.0,873.546,483540.665,3149.164
42,0.0,0.0,868.478,494063.444,3222.568
43,0.0,0.0,862.364,504082.284,3291.988
44,0.0,0.0,856.894,513619.934,3357.338
45,0.0,0.0,851.591,522686.637,3419.141
46,0.0,0.0,845.743,531322.424,3478.051
47,0.0,0.0,840.01,539540.035,3533.44
48,0.0,0.0,834.681,547360.793,3585.383
49,0.0,0.0,829.212,554798.851,3634.626
50,0.0,0.0,823.387,561881.546,3681.504
51,0.0,0.0,817.954,568628.615,3725.827
52,0.0,0.0,812.001,575054.578,3767.733
53,0.0,0.0,806.629,581167.588,3807.107
54,0.0,0.0,801.068,586987.147,3844.392
55,0.0,0.0,795.312,592532.237,3879.519
56,0.0,0.0,789.536,597807.534,3912.687
57,0.0,0.0,783.586,602835.402,3944.482
58,0.0,0.0,777.688,607623.807,3973.895
59,0.0,0.0,771.63,612181.389,4002.228
60,0.0,0.0,765.379,616523.021,4029.01
61,0.0,0.0,758.612,620660.199,4054.606
62,0.0,0.0,752.049,624598.619,4078.707
63,0.0,0.0,745.105,628351.628,4101.419
64,0.0,0.0,737.884,631928.035,4122.998
65,0.0,0.0,730.665,635337.198,4143.52
66,0.0,0.0,723.583,638583.171,4162.926
67,0.0,0.0,716.237,641677.367,4181.182
68,0.0,0.0,708.645,644622.973,4198.502
69,0.0,0.0,700.59,647435.777,4214.759
70,0.0,0.0,692.823,650114.571,4230.125
71,0.0,0.0,684.666,652664.768,4244.743
72,0.0,0.0,676.523,655099.367,4258.563
73,0.0,0.0,668.482,657416.399,4271.913
74,0.0,0.0,660.134,659628.007,4284.383
75,0.0,0.0,651.747,661735.341,4296.314
76,0.0,0.0,643.286,663745.411,4307.816
77,0.0,0.0,634.567,665662.92,4318.582
78,0.0,0.0,625.743,667491.864,4328.801
79,0.0,0.0,617.134,669233.656,4338.675
80,0.0,0.0,607.808,670896.354,4348.003
81,0.0,0.0,598.587,672480.114,4356.999
82,0.0,0.0,589.115,673991.854,4365.474
83,0.0,0.0,579.915,675434.935,4373.525
84,0.0,0.0,570.65,676809.342,4381.23
85,0.0,0.0,561.247,678120.617,4388.433
86,0.0,0.0,551.589,679372.17,4395.296
87,0.0,0.0,542.149,680568.705,4401.767
88,0.0,0.0,532.438,681711.061,4408.081
89,0.0,0.0,522.646,682799.841,4414.123
90,0.0,0.0,513.237,683838.854,4419.821
91,0.0,0.0,503.67,684830.138,4425.396
92,0.0,0.0,493.763,685775.294,4430.593
93,0.0,0.0,484.157,686679.83,4435.607
94,0.0,0.0,474.548,687541.541,4440.41
95,0.0,0.0,465.0,688364.02,4444.985
96,0.0,0.0,455.206,689151.574,4449.344
97,0.0,0.0,445.382,689901.786,4453.484
98,0.0,0.0,435.556,690618.333,4457.385
99,0.0,0.0,425.714,691300.127,4461.267
100,0.0,0.0,416.229,691954.285,4464.891
101,0.0,0.0,406.483,692578.385,4468.451
102,0.0,0.0,397.107,693173.625,4471.787
103,0.0,0.0,387.413,693743.265,4475.1
104,0.0,0.0,378.033,694286.765,4478.306
105,0.0,0.0,368.773,694805.957,4481.283
106,0.0,0.0,359.318,695302.009,4484.126
107,0.0,0.0,350.142,695776.488,4486.859
108,0.0,0.0,341.455,696228.979,4489.467
109,0.0,0.0,332.342,696661.66,4492.095
110,0.0,0.0,323.773,697074.092,4494.536
111,0.0,0.0,314.917,697468.75,4496.915
112,0.0,0.0,306.509,697846.883,4499.189
113,0.0,0.0,298.061,698206.487,4501.379
114,0.0,0.0,289.62,698550.397,4503.464
115,0.0,0.0,281.389,698879.248,4505.405
116,0.0,0.0,273.039,699193.827,4507.306
117,0.0,0.0,265.473,699494.823,4509.103
118,0.0,0.0,257.641,699783.765,4510.881
119,0.0,0.0,249.926,700058.642,4512.603
120,0.0,0.0,242.615,700321.218,4514.23
121,0.0,0.0,234.934,700572.992,4515.843
122,0.0,0.0,227.884,700812.302,4517.331
123,0.0,0.0,220.76,701041.699,4518.776
124,0.0,0.0,213.962,701261.025,4520.175
125,0.0,0.0,206.98,701471.454,4521.593
126,0.0,0.0,200.208,701672.801,4522.9
127,0.0,0.0,193.585,701864.873,4524.159
128,0.0,0.0,187.277,702048.965,4525.403
129,0.0,0.0,181.055,702224.752,4526.553
130,0.0,0.0,174.939,702393.125,4527.655
131,0.0,0.0,169.142,702553.555,4528.764
132,0.0,0.0,163.315,702707.418,4529.826
133,0.0,0.0,157.822,702854.094,4530.831
134,0.0,0.0,152.341,702994.868,4531.79
135,0.0,0.0,147.142,703129.207,4532.682
136,0.0,0.0,141.923,703257.833,4533.554
137,0.0,0.0,136.925,703380.491,4534.387
138,0.0,0.0,132.175,703498.416,4535.229
139,0.0,0.0,127.302,703610.779,4535.992
140,0.0,0.0,122.728,703717.987,4536.717
141,0.0,0.0,118.362,703821.238,4537.427
142,0.0,0.0,113.914,703919.633,4538.139
143,0.0,0.0,109.678,704013.278,4538.815
144,0.0,0.0,105.576,704103.402,4539.474
145,0.0,0.0,101.654,704189.281,4540.086
146,0.0,0.0,97.926,704271.773,4540.683
147,0.0,0.0,94.335,704350.867,4541.222
148,0.0,0.0,90.827,704426.354,4541.774
149,0.0,0.0,87.424,704499.268,4542.294
150,0.0,0.0,84.097,704568.336,4542.81
151,0.0,0.0,80.79,704634.827,4543.312
152,0.0,0.0,77.618,704697.859,4543.796
153,0.0,0.0,74.555,704758.358,4544.25
154,0.0,0.0,71.573,704816.63,4544.702
155,0.0,0.0,68.781,704871.745,4545.118
156,0.0,0.0,66.14,704924.422,4545.484
157,0.0,0.0,63.483,704974.923,4545.865
158,0.0,0.0,60.818,705023.168,4546.229
159,0.0,0.0,58.231,705069.629,4546.566
160,0.0,0.0,55.918,705114.055,4546.902
161,0.0,0.0,53.781,705156.686,4547.212
162,0.0,0.0,51.634,705197.348,4547.51
163,0.0,0.0,49.536,705236.394,4547.778
164,0.0,0.0,47.55,705273.624,4548.02
165,0.0,0.0,45.571,705309.502,4548.3
166,0.0,0.0,43.635,705344.315,4548.567
167,0.0,0.0,41.699,705377.261,4548.824
168,0.0,0.0,39.963,705408.439,4549.051
169,0.0,0.0,38.217,705438.416,4549.263
170,0.0,0.0,36.5,705467.155,4549.488
