 day, S, E, H, R, D
0,638270.495,0.06,0.0,0.0,0.0
1,638223.048,32.271,0.0,0.326,0.0
2,638142.969,64.467,0.0,0.952,0.0
3,637967.132,160.028,0.0,2.514,0.0
4,637637.243,314.444,0.0,5.715,0.0
5,636971.112,650.743,0.029,12.595,0.0
6,635681.066,1274.311,0.09,26.504,0.0
7,633144.074,2521.304,0.284,54.791,0.0
8,628222.851,4905.869,0.727,111.062,0.0
9,618677.115,9530.326,1.678,222.306,0.0
10,600394.785,18267.376,3.604,439.177,0.0
11,565951.635,34428.721,7.339,861.706,0.001
12,503369.59,62568.435,14.634,1678.035,0.007
13,397221.166,106136.244,28.673,3238.197,0.023
14,241020.63,156190.946,56.091,6152.881,0.064
15,71552.676,169462.19,107.559,11391.725,0.16
16,3.962,71546.991,201.73,20102.603,0.461
17,0.0,3.962,362.549,32839.3,1.359
18,0.0,0.0,604.367,48133.083,4.038
19,0.0,0.0,876.8,65593.444,11.595
20,0.0,0.0,1027.407,86607.821,28.965
21,0.0,0.0,1005.957,111388.336,57.609
22,0.0,0.0,1017.299,136862.371,88.462
23,0.0,0.0,976.979,161132.831,118.101
24,0.0,0.0,989.189,184146.841,145.161
25,0.0,0.0,943.959,206076.931,171.931
26,0.0,0.0,953.55,226877.649,196.139
27,0.0,0.0,913.911,246690.485,219.977
28,0.0,0.0,920.67,265486.917,241.5
29,0.0,0.0,890.857,283390.676,262.466
30,0.0,0.0,889.0,300391.28,282.154
31,0.0,0.0,869.762,316568.258,300.826
32,0.0,0.0,861.203,331948.435,318.429
33,0.0,0.0,848.45,346578.47,335.026
34,0.0,0.0,838.129,360477.264,350.564
35,0.0,0.0,827.59,373707.395,365.731
36,0.0,0.0,816.964,386292.204,379.712
37,0.0,0.0,807.315,398262.175,392.879
38,0.0,0.0,798.28,409649.303,405.246
39,0.0,0.0,789.829,420479.293,416.955
40,0.0,0.0,781.268,430783.338,428.076
41,0.0,0.0,773.387,440585.381,438.586
42,0.0,0.0,765.267,449909.434,448.417
43,0.0,0.0,757.276,458782.123,457.824
44,0.0,0.0,749.401,467220.926,466.769
45,0.0,0.0,742.143,475252.714,475.246
46,0.0,0.0,734.174,482900.788,483.174
47,0.0,0.0,727.104,490176.183,490.699
48,0.0,0.0,719.939,497104.459,497.916
49,0.0,0.0,712.755,503699.496,504.796
50,0.0,0.0,705.708,509974.608,511.115
51,0.0,0.0,698.819,515945.668,517.108
52,0.0,0.0,691.549,521636.371,522.8
53,0.0,0.0,684.697,527052.032,528.291
54,0.0,0.0,678.195,532206.806,533.372
55,0.0,0.0,671.304,537115.605,538.156
56,0.0,0.0,664.598,541790.01,542.722
57,0.0,0.0,657.924,546243.866,547.018
58,0.0,0.0,651.301,550481.096,551.045
59,0.0,0.0,644.735,554512.868,554.919
60,0.0,0.0,638.151,558358.758,558.429
61,0.0,0.0,631.656,562018.699,561.811
62,0.0,0.0,625.383,565508.056,565.054
63,0.0,0.0,618.455,568830.524,568.175
64,0.0,0.0,612.004,571997.57,571.152
65,0.0,0.0,605.282,575015.329,573.977
66,0.0,0.0,598.591,577891.705,576.652
67,0.0,0.0,591.418,580630.033,579.101
68,0.0,0.0,584.42,583240.152,581.516
69,0.0,0.0,577.421,585727.342,583.775
70,0.0,0.0,570.225,588097.716,585.811
71,0.0,0.0,563.521,590354.617,587.78
72,0.0,0.0,556.452,592506.975,589.676
73,0.0,0.0,548.95,594560.551,591.56
74,0.0,0.0,541.492,596520.916,593.288
75,0.0,0.0,534.125,598387.13,594.923
76,0.0,0.0,526.55,600166.3,596.491
77,0.0,0.0,519.17,601864.409,598.009
78,0.0,0.0,511.752,603483.607,599.336
79,0.0,0.0,503.57,605026.611,600.693
80,0.0,0.0,496.125,606495.665,601.943
81,0.0,0.0,488.471,607898.452,603.14
82,0.0,0.0,480.445,609236.379,604.281
83,0.0,0.0,472.164,610512.025,605.351
84,0.0,0.0,464.285,611730.223,606.4
85,0.0,0.0,456.498,612892.474,607.357
86,0.0,0.0,448.448,614000.24,608.332
87,0.0,0.0,440.465,615057.415,609.306
88,0.0,0.0,432.584,616067.555,610.13
89,0.0,0.0,424.603,617032.157,610.995
90,0.0,0.0,416.483,617951.146,611.777
91,0.0,0.0,408.142,618829.889,612.509
92,0.0,0.0,399.964,619668.417,613.226
93,0.0,0.0,391.812,620466.201,613.875
94,0.0,0.0,383.75,621228.812,614.505
95,0.0,0.0,376.169,621957.638,615.096
96,0.0,0.0,367.878,622654.191,615.68
97,0.0,0.0,359.927,623318.281,616.234
98,0.0,0.0,351.943,623952.853,616.786
99,0.0,0.0,343.818,624557.555,617.319
100,0.0,0.0,335.763,625136.032,617.841
101,0.0,0.0,328.192,625688.031,618.262
102,0.0,0.0,320.614,626214.872,618.71
103,0.0,0.0,312.881,626717.829,619.16
104,0.0,0.0,305.396,627199.475,619.554
105,0.0,0.0,297.913,627657.794,619.994
106,0.0,0.0,290.34,628096.541,620.346
107,0.0,0.0,282.866,628514.976,620.73
108,0.0,0.0,275.664,628915.868,621.068
109,0.0,0.0,268.43,629298.264,621.413
110,0.0,0.0,261.467,629662.635,621.722
111,0.0,0.0,254.568,630012.511,622.014
112,0.0,0.0,247.695,630347.267,622.312
113,0.0,0.0,240.778,630666.116,622.583
114,0.0,0.0,234.205,630970.863,622.885
115,0.0,0.0,227.681,631262.106,623.153
116,0.0,0.0,221.285,631540.892,623.429
117,0.0,0.0,214.741,631806.24,623.677
118,0.0,0.0,208.244,632060.792,623.938
119,0.0,0.0,201.951,632303.281,624.184
120,0.0,0.0,195.881,632536.639,624.379
121,0.0,0.0,189.91,632759.217,624.601
122,0.0,0.0,184.244,632971.954,624.799
123,0.0,0.0,178.433,633174.619,624.98
124,0.0,0.0,172.787,633368.263,625.171
125,0.0,0.0,167.152,633554.527,625.341
126,0.0,0.0,161.767,633731.381,625.509
127,0.0,0.0,156.64,633900.998,625.666
128,0.0,0.0,151.676,634063.354,625.814
129,0.0,0.0,146.564,634218.45,625.99
130,0.0,0.0,141.551,634367.13,626.126
131,0.0,0.0,136.934,634508.494,626.265
132,0.0,0.0,132.235,634644.352,626.412
133,0.0,0.0,127.81,634774.398,626.537
134,0.0,0.0,123.321,634898.609,626.674
135,0.0,0.0,118.887,635017.52,626.818
136,0.0,0.0,114.783,635130.838,626.931
137,0.0,0.0,110.722,635239.286,627.06
138,0.0,0.0,106.782,635343.395,627.17
139,0.0,0.0,102.797,635443.151,627.27
140,0.0,0.0,99.185,635538.319,627.393
141,0.0,0.0,95.543,635629.188,627.486
142,0.0,0.0,92.049,635716.037,627.569
143,0.0,0.0,88.651,635799.333,627.661
144,0.0,0.0,85.467,635879.512,627.733
145,0.0,0.0,82.265,635955.628,627.828
146,0.0,0.0,79.342,636028.717,627.903
147,0.0,0.0,76.495,636098.538,627.989
148,0.0,0.0,73.621,636165.197,628.06
149,0.0,0.0,70.724,636229.174,628.133
150,0.0,0.0,68.067,636290.064,628.209
151,0.0,0.0,65.428,636348.599,628.265
152,0.0,0.0,62.901,636404.861,628.329
153,0.0,0.0,60.377,636458.476,628.39
154,0.0,0.0,57.936,636509.621,628.441
155,0.0,0.0,55.696,636558.306,628.497
156,0.0,0.0,53.454,636605.631,628.552
157,0.0,0.0,51.286,636650.562,628.61
158,0.0,0.0,49.271,636693.423,628.65
159,0.0,0.0,47.349,636734.326,628.693
160,0.0,0.0,45.45,636773.321,628.729
161,0.0,0.0,43.656,636810.47,628.772
162,0.0,0.0,41.911,636846.428,628.811
163,0.0,0.0,40.199,636880.779,628.854
164,0.0,0.0,38.568,636913.876,628.89
165,0.0,0.0,36.953,636945.754,628.926
166,0.0,0.0,35.431,636976.191,628.952
167,0.0,0.0,33.888,637005.326,628.981
168,0.0,0.0,32.502,637032.971,629.018
169,0.0,0.0,31.131,637059.475,629.054
170,0.0,0.0,29.775,637084.887,629.085
171,0.0,0.0,28.466,637109.107,629.12
172,0.0,0.0,27.349,637132.072,629.148
173,0.0,0.0,26.164,637154.325,629.172
174,0.0,0.0,25.079,637175.43,629.192
175,0.0,0.0,23.932,637195.917,629.22
176,0.0,0.0,22.95,637215.451,629.247
177,0.0,0.0,21.894,637234.043,629.268
178,0.0,0.0,20.971,637252.021,629.287
179,0.0,0.0,20.085,637269.286,629.307
180,0.0,0.0,19.238,637285.545,629.322
181,0.0,0.0,18.392,637301.136,629.345
182,0.0,0.0,17.597,637316.01,629.363
183,0.0,0.0,16.771,637330.478,629.376
184,0.0,0.0,16.018,637344.259,629.393
185,0.0,0.0,15.299,637357.348,629.412
186,0.0,0.0,14.625,637370.057,629.43
187,0.0,0.0,13.881,637382.248,629.444
188,0.0,0.0,13.282,637393.846,629.468
189,0.0,0.0,12.684,637404.992,629.479
190,0.0,0.0,12.073,637415.733,629.494
191,0.0,0.0,11.53,637425.879,629.51
192,0.0,0.0,11.006,637435.401,629.519
193,0.0,0.0,10.52,637444.804,629.529
194,0.0,0.0,10.092,637453.598,629.54
195,0.0,0.0,9.664,637462.046,629.545
196,0.0,0.0,9.25,637470.133,629.558
197,0.0,0.0,8.888,637477.939,629.566
198,0.0,0.0,8.522,637485.489,629.577
